match_minute,match_second,position_x,position_y,play_type,BodyPart,Number_Intervening_Opponents,Number_Intervening_Teammates,Interference_on_Shooter,outcome,position_xM,position_yM,position_xM_r,position_yM_r,position_xM_std,position_yM_std,position_xM_std_r,position_yM_std_r,BodyPartCode,Interference_on_Shooter_Code,isGoal,distance_to_goalM,distance_to_centerM,angle,isFoot,isHead,header_distance_to_goalM,High,Low,Medium
16,45,10.47,-0.5,Open Play,Head,3,0,High,Missed,42.53,-0.5011792452830188,-42.53,0.5011792452830188,95.53,33.49882075471698,148.53,67.49882075471697,3,3,0,10.481988391326448,0.5011792452830188,2.7405494921700937,0,1,10.481988391326448,1,0,0
26,53,10.23,10.47,Open Play,Left,1,0,Medium,Missed,42.769999999999996,10.494693396226417,-42.769999999999996,-10.494693396226417,95.77,44.49469339622642,148.76999999999998,78.49469339622641,1,2,0,14.655766424203083,10.494693396226417,45.73173530910087,1,0,0.0,0,0,1
51,41,6.73,5.24,Open Play,Head,1,0,Low,Saved,46.269999999999996,5.252358490566038,-46.269999999999996,-5.252358490566038,99.27,39.25235849056604,152.26999999999998,73.25235849056604,3,1,0,8.536988328059328,5.252358490566038,37.96988724622991,0,1,8.536988328059328,0,1,0
26,47,13.47,10.23,Open Play,Right,2,0,Low,Saved,39.53,10.254127358490566,-39.53,-10.254127358490566,92.53,44.254127358490564,145.53,78.25412735849056,2,1,0,16.928911007036003,10.254127358490566,37.28044653650456,1,0,0.0,0,1,0
57,23,15.71,-6.24,Open Play,Right,2,0,High,Blocked,37.29,-6.254716981132075,-37.29,6.254716981132075,90.28999999999999,27.745283018867923,143.29,61.74528301886792,2,3,0,16.909334242188898,6.254716981132075,21.709283285164958,1,0,0.0,1,0,0
87,0,8.23,-11.72,Open Play,Right,2,0,Low,Saved,44.769999999999996,-11.747641509433961,-44.769999999999996,11.747641509433961,97.77,22.25235849056604,150.76999999999998,56.25235849056604,2,1,0,14.343639044335156,11.747641509433961,54.986215064991065,1,0,0.0,0,1,0
48,47,20.7,-13.97,Open Play,Right,2,0,Low,Missed,32.3,-14.002948113207548,-32.3,14.002948113207548,85.3,19.997051886792452,138.3,53.99705188679245,2,1,0,24.991449655055685,14.002948113207548,34.077208452544824,1,0,0.0,0,1,0
42,25,21.45,-9.98,Open Play,Right,5,1,Medium,Missed,31.55,-10.003537735849056,-31.55,10.003537735849056,84.55,23.996462264150942,137.55,57.99646226415094,2,2,0,23.667979787733383,10.003537735849056,25.002717203045858,1,0,0.0,0,0,1
88,41,28.18,3.24,Open Play,Left,1,0,Low,Missed,24.82,3.2476415094339623,-24.82,-3.2476415094339623,77.82,37.24764150943396,130.82,71.24764150943396,1,1,0,28.36652208808472,3.2476415094339623,6.574125322834508,1,0,0.0,0,1,0
91,55,13.47,7.48,Open Play,Right,3,0,Medium,Saved,39.53,7.497641509433962,-39.53,-7.497641509433962,92.53,41.49764150943396,145.53,75.49764150943396,2,2,0,15.416080182847622,7.497641509433962,29.10109014137158,1,0,0.0,0,0,1
58,7,34.91,0.75,Open Play,Right,2,1,Low,Missed,18.090000000000003,0.7517688679245282,-18.090000000000003,-0.7517688679245282,71.09,34.751768867924525,124.09,68.75176886792453,2,1,0,34.91809353946432,0.7517688679245282,1.2336444281368828,1,0,0.0,0,1,0
66,39,9.23,9.73,Open Play,Head,3,2,High,Saved,43.769999999999996,9.752948113207548,-43.769999999999996,-9.752948113207548,96.77,43.75294811320755,149.76999999999998,77.75294811320755,3,3,0,13.428063780713837,9.752948113207548,46.578002710625434,0,1,13.428063780713837,1,0,0
74,10,11.47,1.5,Open Play,Head,3,1,High,Missed,41.53,1.5035377358490565,-41.53,-1.5035377358490565,94.53,35.50353773584906,147.53,69.50353773584905,3,3,0,11.56812541957953,1.5035377358490565,7.468000975962608,0,1,11.56812541957953,1,0,0
89,50,22.44,0.75,Open Play,Right,2,0,High,Missed,30.56,0.7517688679245282,-30.56,-0.7517688679245282,83.56,34.751768867924525,136.56,68.75176886792453,2,3,0,22.452589080789338,0.7517688679245282,1.9187647034985156,1,0,0.0,1,0,0
21,40,9.48,-2.74,Open Play,Right,1,0,Low,Saved,43.519999999999996,-2.7464622641509435,-43.519999999999996,2.7464622641509435,96.52,31.253537735849058,149.51999999999998,65.25353773584905,2,1,0,9.869825478112833,2.7464622641509435,16.156894956826367,1,0,0.0,0,1,0
77,15,10.72,16.46,Open Play,Right,2,0,Medium,Missed,42.28,16.49882075471698,-42.28,-16.49882075471698,95.28,50.49882075471698,148.28,84.49882075471697,2,2,0,19.675606376838296,16.49882075471698,56.986468788523126,1,0,0.0,0,0,1
85,36,8.23,-5.49,Open Play,Head,2,0,Low,Missed,44.769999999999996,-5.502948113207547,-44.769999999999996,5.502948113207547,97.77,28.497051886792452,150.76999999999998,62.49705188679245,3,1,0,9.900269589089712,5.502948113207547,33.76846793226389,0,1,9.900269589089712,0,1,0
15,12,10.72,-1.0,Open Play,Head,2,1,Medium,Missed,42.28,-1.0023584905660377,-42.28,1.0023584905660377,95.28,32.99764150943396,148.28,66.99764150943396,3,2,0,10.766760076439422,1.0023584905660377,5.34182950526946,0,1,10.766760076439422,0,0,1
45,11,7.48,4.24,Open Play,Left,2,0,High,Blocked,45.519999999999996,4.25,-45.519999999999996,-4.25,98.52,38.25,151.51999999999998,72.25,1,3,0,8.6030750316384,4.25,29.6044507460049,1,0,0.0,1,0,0
5,39,13.47,0.25,Open Play,Right,3,1,High,Missed,39.53,0.2505896226415094,-39.53,-0.2505896226415094,92.53,34.250589622641506,145.53,68.25058962264151,2,3,0,13.47233072482173,0.2505896226415094,1.0657811245981348,1,0,0.0,1,0,0
86,1,8.48,-6.48,Open Play,Left,2,0,High,Blocked,44.519999999999996,-6.495283018867925,-44.519999999999996,6.495283018867925,97.52,27.504716981132077,150.51999999999998,61.50471698113208,1,3,0,10.681718096598228,6.495283018867925,37.45042437938152,1,0,0.0,1,0,0
90,1,15.21,-5.99,Open Play,Left,4,2,Low,Missed,37.79,-6.004127358490566,-37.79,6.004127358490566,90.78999999999999,27.995872641509436,143.79,61.995872641509436,1,1,0,16.35217555363735,6.004127358490566,21.541562530702613,1,0,0.0,0,1,0
5,39,7.48,-2.0,Open Play,Head,1,0,Low,Goal,45.519999999999996,-2.0047169811320753,-45.519999999999996,2.0047169811320753,98.52,31.995283018867923,151.51999999999998,65.99528301886792,3,1,1,7.743984127982143,2.0047169811320753,15.003266170281828,0,1,7.743984127982143,0,1,0
33,43,8.48,-1.75,Open Play,Right,1,0,Medium,Goal,44.519999999999996,-1.7541273584905661,-44.519999999999996,1.7541273584905661,97.52,32.245872641509436,150.51999999999998,66.24587264150944,2,2,1,8.659524397436915,1.7541273584905661,11.687066438243606,1,0,0.0,0,0,1
12,0,4.99,5.99,Open Play,Left,0,0,Medium,Goal,48.01,6.004127358490566,-48.01,-6.004127358490566,101.00999999999999,40.004127358490564,154.01,74.00412735849056,1,2,1,7.807025383395068,6.004127358490566,50.270200339604294,1,0,0.0,0,0,1
27,7,14.71,7.48,Open Play,Left,3,2,Low,Blocked,38.29,7.497641509433962,-38.29,-7.497641509433962,91.28999999999999,41.49764150943396,144.29,75.49764150943396,1,1,0,16.510564139483158,7.497641509433962,27.007798517737488,1,0,0.0,0,1,0
55,21,24.94,-6.73,Open Play,Right,2,0,Medium,Missed,28.06,-6.745872641509434,-28.06,6.745872641509434,81.06,27.254127358490564,134.06,61.254127358490564,2,2,0,25.836222589524684,6.745872641509434,15.135422489481277,1,0,0.0,0,0,1
12,9,12.97,-1.5,Open Play,Right,4,0,Medium,Missed,40.03,-1.5035377358490565,-40.03,1.5035377358490565,93.03,32.49646226415094,146.03,66.49646226415095,2,2,0,13.056857421413548,1.5035377358490565,6.612456261192593,1,0,0.0,0,0,1
43,25,24.44,-8.48,Open Play,Right,2,0,Medium,Missed,28.56,-8.5,-28.56,8.5,81.56,25.5,134.56,59.5,2,2,0,25.875927036533398,8.5,19.177189458569753,1,0,0.0,0,0,1
15,24,12.72,6.24,Open Play,Head,4,0,High,Saved,40.28,6.254716981132075,-40.28,-6.254716981132075,93.28,40.25471698113208,146.28,74.25471698113208,3,3,0,14.17462114181758,6.254716981132075,26.18440831519999,0,1,14.17462114181758,1,0,0
65,56,12.22,-7.23,Open Play,Left,3,1,Medium,Saved,40.78,-7.247051886792453,-40.78,7.247051886792453,93.78,26.752948113207548,146.78,60.75294811320755,1,2,0,14.2073277237439,7.247051886792453,30.66999398873841,1,0,0.0,0,0,1
3,45,14.22,-6.73,Open Play,Left,2,0,Medium,Blocked,38.78,-6.745872641509434,-38.78,6.745872641509434,91.78,27.254127358490564,144.78,61.254127358490564,1,2,0,15.738970668231943,6.745872641509434,25.379349021685133,1,0,0.0,0,0,1
64,16,11.22,-5.99,Open Play,Head,3,0,Low,Missed,41.78,-6.004127358490566,-41.78,6.004127358490566,94.78,27.995872641509436,147.78,61.995872641509436,3,1,0,12.725484090476671,6.004127358490566,28.152447818727506,0,1,12.725484090476671,0,1,0
14,40,10.97,4.24,Open Play,Head,2,0,Medium,Missed,42.03,4.25,-42.03,-4.25,95.03,38.25,148.03,72.25,3,2,0,11.764497439329908,4.25,21.177375948416547,0,1,11.764497439329908,0,0,1
51,9,9.23,9.23,Open Play,Head,3,0,High,Missed,43.769999999999996,9.251768867924529,-43.769999999999996,-9.251768867924529,96.77,43.251768867924525,149.76999999999998,77.25176886792453,3,3,0,13.068593160149168,9.251768867924529,45.06748616374176,0,1,13.068593160149168,1,0,0
46,9,7.48,-1.5,Open Play,Right,1,0,Medium,Goal,45.519999999999996,-1.5035377358490565,-45.519999999999996,1.5035377358490565,98.52,32.49646226415094,151.51999999999998,66.49646226415095,2,2,1,7.629615044228782,1.5035377358490565,11.365439034767766,1,0,0.0,0,0,1
1,2,8.98,1.0,Open Play,Head,1,0,Medium,Missed,44.019999999999996,1.0023584905660377,-44.019999999999996,-1.0023584905660377,97.02,35.00235849056604,150.01999999999998,69.00235849056604,3,2,0,9.035769062100353,1.0023584905660377,6.369060375866908,0,1,9.035769062100353,0,0,1
13,40,19.2,0.25,Open Play,Left,2,0,Medium,Saved,33.8,0.2505896226415094,-33.8,-0.2505896226415094,86.8,34.250589622641506,139.8,68.25058962264151,1,2,0,19.201635220964274,0.2505896226415094,0.7477558648648025,1,0,0.0,0,0,1
75,55,9.48,1.25,Open Play,Head,5,1,High,Saved,43.519999999999996,1.252948113207547,-43.519999999999996,-1.252948113207547,96.52,35.252948113207545,149.51999999999998,69.25294811320754,3,3,0,9.562441057302808,1.252948113207547,7.529004074511063,0,1,9.562441057302808,1,0,0
49,34,14.96,-15.21,Open Play,Right,3,0,Medium,Blocked,38.04,-15.245872641509434,-38.04,15.245872641509434,91.03999999999999,18.754127358490564,144.04,52.754127358490564,2,2,0,21.35973390754496,15.245872641509434,45.5422391541677,1,0,0.0,0,0,1
52,23,17.96,-1.75,Open Play,Left,5,2,High,Blocked,35.04,-1.7541273584905661,-35.04,1.7541273584905661,88.03999999999999,32.245872641509436,141.04,66.24587264150944,1,3,0,18.045458231638374,1.7541273584905661,5.578303820057872,1,0,0.0,1,0,0
75,0,10.97,-13.47,Open Play,Right,2,0,Low,Missed,42.03,-13.501768867924529,-42.03,13.501768867924529,95.03,20.49823113207547,148.03,54.498231132075475,2,1,0,17.396512942623186,13.501768867924529,50.90661963788386,1,0,0.0,0,1,0
5,20,3.99,6.48,Open Play,Head,4,0,Medium,Blocked,49.01,6.495283018867925,-49.01,-6.495283018867925,102.00999999999999,40.49528301886792,155.01,74.49528301886792,3,2,0,7.622912927168593,6.495283018867925,58.43792921942084,0,1,7.622912927168593,0,0,1
91,47,2.0,1.75,Open Play,Right,1,0,Low,Saved,51.0,1.7541273584905661,-51.0,-1.7541273584905661,104.0,35.754127358490564,157.0,69.75412735849056,2,1,0,2.660256151163848,1.7541273584905661,41.25282456719477,1,0,0.0,0,1,0
40,40,25.44,3.24,Open Play,Left,2,2,Low,Saved,27.56,3.2476415094339623,-27.56,-3.2476415094339623,80.56,37.24764150943396,133.56,71.24764150943396,1,1,0,25.646457364981202,3.2476415094339623,7.274964924374487,1,0,0.0,0,1,0
38,22,12.47,4.99,Open Play,Left,4,1,High,Blocked,40.53,5.001768867924528,-40.53,-5.001768867924528,93.53,39.001768867924525,146.53,73.00176886792453,1,3,0,13.435720740181338,5.001768867924528,21.855926363297918,1,0,0.0,1,0,0
7,47,22.94,18.95,Open Play,Left,4,0,Medium,Missed,30.06,18.994693396226413,-30.06,-18.994693396226413,83.06,52.99469339622641,136.06,86.99469339622641,1,2,0,29.78324994382996,18.994693396226413,39.625309889624056,1,0,0.0,0,0,1
28,42,13.97,0.25,Open Play,Right,2,0,Medium,Missed,39.03,0.2505896226415094,-39.03,-0.2505896226415094,92.03,34.250589622641506,145.03,68.25058962264151,2,2,0,13.972247319560857,0.2505896226415094,1.0276441049098248,1,0,0.0,0,0,1
38,30,18.95,1.0,Open Play,Right,3,0,Medium,Saved,34.05,1.0023584905660377,-34.05,-1.0023584905660377,87.05,35.00235849056604,140.05,69.00235849056604,2,2,0,18.976491312769333,1.0023584905660377,3.0278332123104144,1,0,0.0,0,0,1
68,5,4.74,-2.24,Open Play,Left,2,1,Medium,Goal,48.26,-2.2452830188679247,-48.26,2.2452830188679247,101.25999999999999,31.754716981132077,154.26,65.75471698113208,1,2,1,5.244892356837906,2.2452830188679247,25.346372020026116,1,0,0.0,0,0,1
73,10,11.22,8.73,Open Play,Right,3,0,Medium,Missed,41.78,8.75058962264151,-41.78,-8.75058962264151,94.78,42.75058962264151,147.78,76.75058962264151,2,2,0,14.228886771068257,8.75058962264151,37.951022846154636,1,0,0.0,0,0,1
66,26,18.7,8.48,Open Play,Right,4,1,High,Blocked,34.3,8.5,-34.3,-8.5,87.3,42.5,140.3,76.5,2,3,0,20.541178155110774,8.5,24.443954780416533,1,0,0.0,1,0,0
41,20,8.48,9.73,Open Play,Left,3,0,Low,Saved,44.519999999999996,9.752948113207548,-44.519999999999996,-9.752948113207548,97.52,43.75294811320755,150.51999999999998,77.75294811320755,1,1,0,12.924024021136713,9.752948113207548,48.99367118066624,1,0,0.0,0,1,0
60,4,7.48,-2.24,Open Play,Head,1,0,High,Goal,45.519999999999996,-2.2452830188679247,-45.519999999999996,2.2452830188679247,98.52,31.754716981132077,151.51999999999998,65.75471698113208,3,3,1,7.8097180381123055,2.2452830188679247,16.70826009222181,0,1,7.8097180381123055,1,0,0
39,49,13.22,6.73,Open Play,Left,2,0,Medium,Blocked,39.78,6.745872641509434,-39.78,-6.745872641509434,92.78,40.745872641509436,145.78,74.74587264150944,1,2,0,14.841670987306834,6.745872641509434,27.03421195523208,1,0,0.0,0,0,1
5,32,11.97,-13.22,Open Play,Right,1,0,Medium,Missed,41.03,-13.251179245283017,-41.03,13.251179245283017,94.03,20.74882075471698,147.03,54.74882075471698,2,2,0,17.8570616673242,13.251179245283017,47.90799732403118,1,0,0.0,0,0,1
1,13,25.19,5.24,Open Play,Left,2,0,Medium,Saved,27.81,5.252358490566038,-27.81,-5.252358490566038,80.81,39.25235849056604,133.81,73.25235849056604,1,2,0,25.731757998889645,5.252358490566038,11.77797145459915,1,0,0.0,0,0,1
47,2,28.43,13.22,Open Play,Right,3,0,Medium,Saved,24.57,13.251179245283017,-24.57,-13.251179245283017,77.57,47.25117924528302,130.57,81.25117924528303,2,2,0,31.366521187256634,13.251179245283017,24.99015388974909,1,0,0.0,0,0,1
26,8,18.45,5.74,Open Play,Right,4,1,Low,Blocked,34.55,5.753537735849057,-34.55,-5.753537735849057,87.55,39.75353773584906,140.55,73.75353773584905,2,1,0,19.326295467001408,5.753537735849057,17.319821267782647,1,0,0.0,0,1,0
45,4,6.98,2.0,Open Play,Head,1,0,Medium,Missed,46.019999999999996,2.0047169811320753,-46.019999999999996,-2.0047169811320753,99.02,36.00471698113208,152.01999999999998,70.00471698113208,3,2,0,7.26218219094229,2.0047169811320753,16.024528019110296,0,1,7.26218219094229,0,0,1
65,52,10.72,-0.75,Open Play,Head,2,0,High,Saved,42.28,-0.7517688679245282,-42.28,0.7517688679245282,95.28,33.248231132075475,148.28,67.24823113207547,3,3,0,10.746327578795489,0.7517688679245282,4.011453465460756,0,1,10.746327578795489,1,0,0
53,6,27.18,8.98,Open Play,Right,4,1,Medium,Blocked,25.82,9.001179245283017,-25.82,-9.001179245283017,78.82,43.00117924528302,131.82,77.00117924528303,2,2,0,28.631689223755444,9.001179245283017,18.32328106840558,1,0,0.0,0,0,1
80,19,24.19,3.24,Open Play,Left,3,0,Medium,Missed,28.81,3.2476415094339623,-28.81,-3.2476415094339623,81.81,37.24764150943396,134.81,71.24764150943396,1,2,0,24.40703331775082,3.2476415094339623,7.646552681431776,1,0,0.0,0,0,1
45,20,9.98,3.74,Open Play,Head,3,0,High,Missed,43.019999999999996,3.748820754716981,-43.019999999999996,-3.748820754716981,96.02,37.74882075471698,149.01999999999998,71.74882075471697,3,3,0,10.660865680187367,3.748820754716981,20.587852583480583,0,1,10.660865680187367,1,0,0
43,22,25.19,9.23,Open Play,Right,2,1,Medium,Saved,27.81,9.251768867924529,-27.81,-9.251768867924529,80.81,43.251768867924525,133.81,77.25176886792453,2,2,0,26.835262756036087,9.251768867924529,20.167245319863447,1,0,0.0,0,0,1
75,31,20.2,4.99,Open Play,Right,4,0,Medium,Missed,32.8,5.001768867924528,-32.8,-5.001768867924528,85.8,39.001768867924525,138.8,73.00176886792453,2,2,0,20.810038246195973,5.001768867924528,13.9074146249558,1,0,0.0,0,0,1
73,24,23.19,-9.73,Open Play,Left,3,0,Medium,Saved,29.81,-9.752948113207548,-29.81,9.752948113207548,82.81,24.247051886792452,135.81,58.24705188679245,1,2,0,25.157426277322543,9.752948113207548,22.81001420224382,1,0,0.0,0,0,1
25,16,8.23,15.21,Open Play,Right,2,0,Low,Saved,44.769999999999996,15.245872641509434,-44.769999999999996,-15.245872641509434,97.77,49.245872641509436,150.76999999999998,83.24587264150944,2,1,0,17.3254013691206,15.245872641509434,61.63901764734279,1,0,0.0,0,1,0
67,51,14.71,13.97,Open Play,Left,2,0,Low,Missed,38.29,14.002948113207548,-38.29,-14.002948113207548,91.28999999999999,48.00294811320755,144.29,82.00294811320755,1,1,0,20.309275119048017,14.002948113207548,43.589385408400815,1,0,0.0,0,1,0
16,35,27.68,1.5,Open Play,Right,4,2,Medium,Missed,25.32,1.5035377358490565,-25.32,-1.5035377358490565,78.32,35.50353773584906,131.32,69.50353773584905,2,2,0,27.72080492559915,1.5035377358490565,3.109168755580185,1,0,0.0,0,0,1
64,31,13.72,-13.72,Open Play,Right,6,1,Low,Blocked,39.28,-13.752358490566039,-39.28,13.752358490566039,92.28,20.24764150943396,145.28,54.24764150943396,2,1,0,19.425904459073298,13.752358490566039,45.06748616374177,1,0,0.0,0,1,0
79,34,57.61,17.71,Open Play,Left,2,2,Low,Missed,-4.609999999999999,17.75176886792453,4.609999999999999,-17.75176886792453,48.39,51.751768867924525,101.39,85.75176886792453,1,1,0,60.2829776797747,17.75176886792453,17.12599810010712,1,0,0.0,0,1,0
52,39,12.22,0.75,Open Play,Left,3,0,Medium,Missed,40.78,0.7517688679245282,-40.78,-0.7517688679245282,93.78,34.751768867924525,146.78,68.75176886792453,1,2,0,12.243102402201023,0.7517688679245282,3.5203737577458503,1,0,0.0,0,0,1
28,38,11.22,12.72,Open Play,Head,5,1,Medium,Missed,41.78,12.75,-41.78,-12.75,94.78,46.75,147.78,80.75,3,2,0,16.983842321453647,12.75,48.65222278030634,0,1,16.983842321453647,0,0,1
74,45,17.71,9.73,Open Play,Right,3,1,Low,Missed,35.29,9.752948113207548,-35.29,-9.752948113207548,88.28999999999999,43.75294811320755,141.29,77.75294811320755,2,1,0,20.217915246110778,9.752948113207548,28.841703881054247,1,0,0.0,0,1,0
17,43,8.98,7.73,Open Play,Left,2,0,High,Blocked,44.019999999999996,7.748231132075472,-44.019999999999996,-7.748231132075472,97.02,41.748231132075475,150.01999999999998,75.74823113207547,1,3,0,11.860669697620942,7.748231132075472,40.78867497976574,1,0,0.0,1,0,0
36,34,7.98,0.25,Open Play,Right,1,0,High,Missed,45.019999999999996,0.2505896226415094,-45.019999999999996,-0.2505896226415094,98.02,34.250589622641506,151.01999999999998,68.25058962264151,2,3,0,7.983933564288701,0.2505896226415094,1.7986229547103854,1,0,0.0,1,0,0
24,55,4.24,-5.74,Open Play,Right,1,0,Low,Missed,48.76,-5.753537735849057,-48.76,5.753537735849057,101.75999999999999,28.246462264150942,154.76,62.24646226415094,2,1,0,7.147083074782264,5.753537735849057,53.61209118864219,1,0,0.0,0,1,0
42,18,19.45,-14.46,Open Play,Right,3,0,Medium,Saved,33.55,-14.494103773584905,-33.55,14.494103773584905,86.55,19.505896226415096,139.55,53.505896226415096,2,2,0,24.25657733892909,14.494103773584905,36.693410485815114,1,0,0.0,0,0,1
63,0,23.44,-7.23,Open Play,Right,3,0,Low,Blocked,29.56,-7.247051886792453,-29.56,7.247051886792453,82.56,26.752948113207548,135.56,60.75294811320755,2,1,0,24.534737843512044,7.247051886792453,17.18027883985812,1,0,0.0,0,1,0
49,33,5.24,4.99,Open Play,Head,2,0,Medium,Missed,47.76,5.001768867924528,-47.76,-5.001768867924528,100.75999999999999,39.001768867924525,153.76,73.00176886792453,3,2,0,7.243983145213622,5.001768867924528,43.66749800505975,0,1,7.243983145213622,0,0,1
34,9,22.69,14.46,Open Play,Right,3,1,Low,Saved,30.31,14.494103773584905,-30.31,-14.494103773584905,83.31,48.494103773584904,136.31,82.4941037735849,2,1,0,26.92424825690493,14.494103773584905,32.569959264054575,1,0,0.0,0,1,0
90,13,18.7,-8.73,Open Play,Left,3,0,Medium,Saved,34.3,-8.75058962264151,-34.3,8.75058962264151,87.3,25.24941037735849,140.3,59.24941037735849,1,2,0,20.64613326373443,8.75058962264151,25.077054444597934,1,0,0.0,0,0,1
25,49,1.75,-0.5,Open Play,Left,0,0,Low,Goal,51.25,-0.5011792452830188,-51.25,0.5011792452830188,104.25,33.49882075471698,157.25,67.49882075471697,1,1,1,1.8203517890513514,0.5011792452830188,15.981084671586801,1,0,0.0,0,1,0
34,54,22.69,-3.49,Open Play,Right,3,0,Medium,Saved,30.31,-3.4982311320754715,-30.31,3.4982311320754715,83.31,30.50176886792453,136.31,64.50176886792453,2,2,0,22.9580861801114,3.4982311320754715,8.76456814989454,1,0,0.0,0,0,1
92,37,8.48,1.75,Open Play,Head,3,1,Medium,Missed,44.519999999999996,1.7541273584905661,-44.519999999999996,-1.7541273584905661,97.52,35.754127358490564,150.51999999999998,69.75412735849056,3,2,0,8.659524397436915,1.7541273584905661,11.687066438243606,0,1,8.659524397436915,0,0,1
29,14,11.22,6.48,Open Play,Right,2,1,Low,Goal,41.78,6.495283018867925,-41.78,-6.495283018867925,94.78,40.49528301886792,147.78,74.49528301886792,2,1,1,12.964455310393646,6.495283018867925,30.06664577938328,1,0,0.0,0,1,0
40,54,3.24,-1.5,Open Play,Left,1,0,Medium,Goal,49.76,-1.5035377358490565,-49.76,1.5035377358490565,102.75999999999999,32.49646226415094,155.76,66.49646226415095,1,2,1,3.571865860180379,1.5035377358490565,24.893886321193683,1,0,0.0,0,0,1
94,30,15.71,-8.23,Open Play,Right,1,0,Medium,Goal,37.29,-8.24941037735849,-37.29,8.24941037735849,90.28999999999999,25.75058962264151,143.29,59.75058962264151,2,2,1,17.744206704557687,8.24941037735849,27.704219721757436,1,0,0.0,0,0,1
10,49,4.74,1.0,Open Play,Right,3,0,Medium,Blocked,48.26,1.0023584905660377,-48.26,-1.0023584905660377,101.25999999999999,35.00235849056604,154.26,69.00235849056604,2,2,0,4.844824304720435,1.0023584905660377,11.940314876635082,1,0,0.0,0,0,1
83,6,18.45,-2.0,Open Play,Left,2,0,Medium,Blocked,34.55,-2.0047169811320753,-34.55,2.0047169811320753,87.55,31.995283018867923,140.55,65.99528301886792,1,2,0,18.558593432004468,2.0047169811320753,6.2012448158459375,1,0,0.0,0,0,1
67,17,25.19,7.48,Open Play,Right,3,0,Medium,Blocked,27.81,7.497641509433962,-27.81,-7.497641509433962,80.81,41.49764150943396,133.81,75.49764150943396,2,2,0,26.28213705549812,7.497641509433962,16.575298411107198,1,0,0.0,0,0,1
67,27,6.98,1.25,Open Play,Head,3,0,Medium,Missed,46.019999999999996,1.252948113207547,-46.019999999999996,-1.252948113207547,99.02,35.252948113207545,152.01999999999998,69.25294811320754,3,2,0,7.0915639300784985,1.252948113207547,10.176525565758647,0,1,7.0915639300784985,0,0,1
33,58,21.2,-17.71,Open Play,Left,4,0,Low,Saved,31.8,-17.75176886792453,-31.8,17.75176886792453,84.8,16.24823113207547,137.8,50.248231132075475,1,1,0,27.65077391213878,17.75176886792453,39.9410410116764,1,0,0.0,0,1,0
43,47,27.18,-2.49,Open Play,Right,4,0,Medium,Missed,25.82,-2.495872641509434,-25.82,2.495872641509434,78.82,31.504127358490567,131.82,65.50412735849056,2,2,0,27.294354365740826,2.495872641509434,5.246616708081065,1,0,0.0,0,0,1
75,20,14.22,-2.0,Open Play,Left,4,0,High,Blocked,38.78,-2.0047169811320753,-38.78,2.0047169811320753,91.78,31.995283018867923,144.78,65.99528301886792,1,3,0,14.360615939939319,2.0047169811320753,8.024599892513345,1,0,0.0,1,0,0
61,23,7.98,-2.24,Open Play,Left,2,0,Low,Goal,45.019999999999996,-2.2452830188679247,-45.019999999999996,2.2452830188679247,98.02,31.754716981132077,151.01999999999998,65.75471698113208,1,1,1,8.289854994800375,2.2452830188679247,15.71467925433646,1,0,0.0,0,1,0
56,15,13.22,-13.47,Open Play,Right,2,0,Medium,Missed,39.78,-13.501768867924529,-39.78,13.501768867924529,92.78,20.49823113207547,145.78,54.498231132075475,2,2,0,18.89619439365652,13.501768867924529,45.60413547872769,1,0,0.0,0,0,1
68,23,20.2,-16.21,Open Play,Left,2,0,Medium,Saved,32.8,-16.24823113207547,-32.8,16.24823113207547,85.8,17.75176886792453,138.8,51.751768867924525,1,2,0,25.92383102323703,16.24823113207547,38.81208159952896,1,0,0.0,0,0,1
88,34,9.23,-3.24,Open Play,Head,2,0,Low,Missed,43.769999999999996,-3.2476415094339623,-43.769999999999996,3.2476415094339623,96.77,30.75235849056604,149.76999999999998,64.75235849056604,3,1,0,9.784685757539615,3.2476415094339623,19.384785882064595,0,1,9.784685757539615,0,1,0
59,4,20.95,8.98,Open Play,Left,3,1,Medium,Blocked,32.05,9.001179245283017,-32.05,-9.001179245283017,85.05,43.00117924528302,138.05,77.00117924528303,1,2,0,22.801836062162053,9.001179245283017,23.250805544675504,1,0,0.0,0,0,1
18,43,17.96,7.48,Open Play,Right,3,0,Medium,Saved,35.04,7.497641509433962,-35.04,-7.497641509433962,88.03999999999999,41.49764150943396,141.04,75.49764150943396,2,2,0,19.462174292817007,7.497641509433962,22.658747385184835,1,0,0.0,0,0,1
40,54,10.97,-2.99,Open Play,Head,1,0,Low,GoalFrame,42.03,-2.997051886792453,-42.03,2.997051886792453,95.03,31.002948113207548,148.03,65.00294811320755,3,1,0,11.372036757420641,2.997051886792453,15.280558558464758,0,1,11.372036757420641,0,1,0
70,58,30.43,-2.24,Open Play,Left,4,0,Medium,Saved,22.57,-2.2452830188679247,-22.57,2.2452830188679247,75.57,31.754716981132077,128.57,65.75471698113208,1,2,0,30.51272186867007,2.2452830188679247,4.219932348933647,1,0,0.0,0,0,1
63,52,10.97,1.0,Open Play,Head,2,0,Medium,Missed,42.03,1.0023584905660377,-42.03,-1.0023584905660377,95.03,35.00235849056604,148.03,69.00235849056604,3,2,0,11.015698913078998,1.0023584905660377,5.22077277341879,0,1,11.015698913078998,0,0,1
