,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
25,Gonçalo Paciência,"€ 14,962","€ 778,000","€ 781,942",F,23,Portugal,Eintracht Frankfurt,Bundesliga,2018-2019
26,Evan N'Dicka,"€ 9,577","€ 498,000","€ 500,523",D,18,France,Eintracht Frankfurt,Bundesliga,2018-2019
27,Marc Stendera,"€ 8,500","€ 442,000","€ 444,240",M,22,Germany,Eintracht Frankfurt,Bundesliga,2018-2019
28,Jan Zimmermann,"€ 8,500","€ 442,000","€ 444,240",K,33,Germany,Eintracht Frankfurt,Bundesliga,2018-2019
29,Luka Jovic,"€ 7,654","€ 398,000","€ 400,017",F,20,Serbia,Eintracht Frankfurt,Bundesliga,2018-2019
30,Chico Geraldes,"€ 6,885","€ 358,000","€ 359,814",M,23,Portugal,Eintracht Frankfurt,Bundesliga,2018-2019
31,Allan,"€ 3,346","€ 174,000","€ 174,882",M,21,Brazil,Eintracht Frankfurt,Bundesliga,2018-2019
32,Sahverdi Cetin,"€ 2,000","€ 104,000","€ 104,527",M,17,Germany,Eintracht Frankfurt,Bundesliga,2018-2019
33,Patrice Kabuya,"€ 1,923","€ 100,000","€ 100,507",F,18,Germany,Eintracht Frankfurt,Bundesliga,2018-2019
34,Tobias Stirl,"€ 1,923","€ 100,000","€ 100,507",K,18,Germany,Eintracht Frankfurt,Bundesliga,2018-2019
35,Tuta,"€ 1,135","€ 59,000","€ 59,299",D,18,Brazil,Eintracht Frankfurt,Bundesliga,2018-2019
36,Patrick Finger,€ 365,"€ 19,000","€ 19,096",M,17,Germany,Eintracht Frankfurt,Bundesliga,2018-2019
37,Nils Stendera,€ 365,"€ 19,000","€ 19,096",M,17,Germany,Eintracht Frankfurt,Bundesliga,2018-2019
38,Max Besuschkow,€ 0,€ 0,€ 0,M,21,Germany,Eintracht Frankfurt,Bundesliga,2018-2019
39,Noel Knothe,€ 0,€ 0,€ 0,D,19,Germany,Eintracht Frankfurt,Bundesliga,2018-2019
40,Deji Beyreuther,€ 0,€ 0,€ 0,D,18,Germany,Eintracht Frankfurt,Bundesliga,2018-2019
41,Danny Blum,€ 0,€ 0,€ 0,F,27,Germany,Eintracht Frankfurt,Bundesliga,2018-2019
42,Daichi Kamada,€ 0,€ 0,€ 0,M,21,Japan,Eintracht Frankfurt,Bundesliga,2018-2019
43,Nelson Mandela Mbouhom,€ 0,€ 0,€ 0,F,19,Cameroon,Eintracht Frankfurt,Bundesliga,2018-2019
44,Andersson Ordóñez,€ 0,€ 0,€ 0,D,24,Ecuador,Eintracht Frankfurt,Bundesliga,2018-2019
45,Mischa Häuser,€ 0,€ 0,€ 0,F,18,Germany,Eintracht Frankfurt,Bundesliga,2018-2019
46,Marijan Cavar,€ 0,€ 0,€ 0,M,20,Bosnia-Herzegovina,Eintracht Frankfurt,Bundesliga,2018-2019
