player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Eiji Kawashima,jp JPN,GK,Strasbourg,37,1983,2.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,56.0,85.7,1323.0,805.0,0.0,1.0,0.0,29.0,29.0,100.0,19.0,26.0,73.1,0.0,0.0,0.0,0.0,0.0,0.0,41.0,15.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,3.0,19.0,8.0,40.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,55.0,60.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,25.0,121.0,34.0,29.0,29.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
Randal Kolo Muani,fr FRA,FW,Nantes,21,1998,1.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.4,0.83,0.68,1.51,0.83,1.51,0.6,3.0,1.0,0.0,33.3,4.91,1.64,0.0,0.0,0.17,-0.5,-0.5,8.0,10.0,80.0,74.0,33.0,2.0,4.0,50.0,6.0,6.0,100.0,0.0,0.0,0.0,-0.4,1.0,0.0,1.0,0.0,1.0,10.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.91,2.0,0.0,0.0,0.0,1.0,1.0,1.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,50.0,0.0,4.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,20.0,0.0,0.0,11.0,12.0,5.0,20.0,0.0,1.0,0.0,0.0,0.0,14.0,203.0,166.0,31.0,16.0,51.6,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,33.3
Timothée Kolodziejczak,fr FRA,DF,Saint-Étienne,28,1991,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,69.0,89.9,1174.0,325.0,0.0,0.0,0.0,45.0,49.0,91.8,17.0,20.0,85.0,0.0,0.0,0.0,0.0,0.0,2.0,65.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,9.0,6.0,62.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,4.0,1.0,0.0,2.0,3.0,66.7,1.0,9.0,6.0,66.7,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,77.0,7.0,63.0,19.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,35.0,236.0,110.0,52.0,52.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,100.0
Ghislain Konan,ci CIV,DF,Reims,24,1995,2.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.04,0.04,0.0,0.04,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,107.0,80.4,1502.0,655.0,1.0,3.0,33.3,72.0,86.0,83.7,13.0,18.0,72.2,-0.1,1.0,5.0,1.0,1.0,14.0,86.0,21.0,6.0,0.0,20.0,3.0,4.0,0.0,0.0,0.0,0.0,68.0,21.0,18.0,81.0,6.0,4.0,15.0,0.0,0.0,1.0,1.0,3.0,3.0,1.5,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,6.0,1.0,0.0,5.0,6.0,83.3,1.0,16.0,8.0,50.0,12.0,3.0,1.0,4.0,0.0,0.0,4.0,1.0,5.0,0.0,137.0,10.0,45.0,87.0,20.0,1.0,120.0,7.0,11.0,63.6,7.0,0.0,88.0,557.0,407.0,88.0,80.0,90.9,2.0,7.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,21.0,1.0,1.0,50.0
Lamine Koné,ci CIV,DF,Strasbourg,31,1989,2.0,2.0,135.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,76.0,90.8,1831.0,766.0,1.0,2.0,50.0,36.0,36.0,100.0,32.0,38.0,84.2,0.0,0.0,5.0,0.0,0.0,5.0,70.0,6.0,6.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,53.0,5.0,18.0,5.0,69.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,100.0,0.0,5.0,1.0,20.0,4.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,84.0,13.0,54.0,34.0,0.0,0.0,80.0,0.0,1.0,0.0,0.0,0.0,49.0,325.0,179.0,63.0,63.0,100.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,8.0,3.0,1.0,75.0
Moussa Koné,sn SEN,MF,Nîmes,23,1996,2.0,0.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,1.13,0.0,1.13,1.13,1.13,0.1,0.1,0.1,0.1,0.08,0.18,0.1,0.18,0.9,1.0,1.0,0.0,100.0,1.13,1.13,1.0,1.0,0.09,0.9,0.9,6.0,8.0,75.0,83.0,14.0,0.0,0.0,0.0,6.0,8.0,75.0,0.0,0.0,0.0,-0.1,1.0,1.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,50.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,8.0,10.0,2.0,17.0,4.0,6.0,66.7,4.0,0.0,16.0,68.0,24.0,27.0,14.0,51.9,1.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,50.0
Laurent Koscielny,fr FRA,DF,Bordeaux,34,1985,2.0,2.0,180.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.7,0.0,0.37,0.37,0.0,0.37,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,101.0,83.2,1771.0,484.0,0.0,2.0,0.0,55.0,62.0,88.7,29.0,37.0,78.4,0.3,1.0,1.0,0.0,0.0,2.0,100.0,1.0,1.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,83.0,6.0,12.0,15.0,81.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,2.0,2.0,100.0,0.0,17.0,11.0,64.7,11.0,6.0,0.0,3.0,3.0,0.0,0.0,7.0,17.0,0.0,124.0,23.0,86.0,43.0,2.0,2.0,123.0,0.0,0.0,0.0,0.0,0.0,78.0,422.0,153.0,78.0,78.0,100.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,21.0,7.0,4.0,63.6
Jean-Philippe Krasso,ci CIV,FW,Saint-Étienne,23,1997,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,14.0,0.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,33.3,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,4.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,5.0,36.0,15.0,8.0,4.0,50.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Dereck Kutesa,ch SUI,"MF,FW",Reims,22,1997,2.0,2.0,114.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,17.0,70.6,219.0,23.0,0.0,2.0,0.0,10.0,13.0,76.9,2.0,2.0,100.0,0.0,0.0,1.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,2.0,2.0,1.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,50.0,1.0,14.0,1.0,7.1,4.0,6.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,4.0,14.0,19.0,5.0,33.0,3.0,7.0,42.9,3.0,0.0,28.0,283.0,217.0,38.0,26.0,68.4,5.0,3.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,50.0
Enock Kwateng,fr FRA,DF,Bordeaux,23,1997,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,85.7,112.0,26.0,0.0,0.0,0.0,5.0,6.0,83.3,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,100.0,0.0,4.0,2.0,50.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,2.0,7.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,25.0,23.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Gaëtan Laborde,fr FRA,FW,Montpellier,26,1994,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.2,0.2,0.0,0.21,0.0,0.21,0.21,0.21,1.0,3.0,1.0,0.0,33.3,3.0,1.0,0.33,1.0,0.07,0.8,0.8,14.0,23.0,60.9,181.0,6.0,0.0,3.0,0.0,13.0,18.0,72.2,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,8.0,9.0,2.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,18.0,3.0,16.7,1.0,8.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,0.0,0.0,18.0,15.0,8.0,30.0,2.0,2.0,100.0,2.0,0.0,11.0,78.0,54.0,53.0,28.0,52.8,2.0,2.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,2.0,8.0,8.0,50.0
Alban Lafont,fr FRA,GK,Nantes,21,1999,2.0,2.0,180.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,57.0,57.9,1027.0,713.0,0.0,0.0,0.0,19.0,20.0,95.0,14.0,37.0,37.8,0.0,0.0,1.0,0.0,0.0,0.0,37.0,20.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,29.0,2.0,40.0,0.0,0.0,7.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,52.0,63.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,28.0,154.0,110.0,21.0,21.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
Kenny Lala,fr FRA,"DF,FW",Strasbourg,28,1991,2.0,2.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,1.7,1.0,0.0,1.0,0.0,0.59,0.0,0.0,0.0,0.02,0.0,0.0,61.0,85.0,71.8,1418.0,467.0,2.0,7.0,28.6,35.0,42.0,83.3,24.0,36.0,66.7,0.0,1.0,5.0,1.0,0.0,7.0,67.0,18.0,4.0,1.0,12.0,3.0,4.0,1.0,0.0,0.0,1.0,43.0,11.0,31.0,15.0,52.0,2.0,13.0,1.0,0.0,2.0,2.0,4.0,1.0,0.59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,26.0,5.0,19.2,5.0,18.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,100.0,6.0,30.0,49.0,30.0,0.0,81.0,2.0,3.0,66.7,2.0,0.0,58.0,444.0,296.0,70.0,58.0,82.9,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,3.0,40.0
Loïck Landre,fr FRA,DF,Nîmes,28,1992,2.0,2.0,180.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.18,0.0,0.18,0.18,0.18,2.0,3.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.12,-0.4,-0.4,108.0,119.0,90.8,2421.0,669.0,0.0,1.0,0.0,75.0,80.0,93.8,33.0,38.0,86.8,0.0,0.0,12.0,0.0,0.0,13.0,114.0,5.0,4.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,96.0,10.0,13.0,15.0,95.0,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,3.0,3.0,100.0,0.0,6.0,2.0,33.3,4.0,2.0,0.0,3.0,1.0,0.0,2.0,3.0,8.0,0.0,138.0,10.0,70.0,72.0,5.0,3.0,133.0,1.0,1.0,100.0,1.0,0.0,87.0,488.0,322.0,97.0,96.0,99.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,20.0,4.0,3.0,57.1
Julien Laporte,fr FRA,DF,Lorient,26,1993,2.0,2.0,180.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,108.0,81.5,2191.0,781.0,0.0,0.0,0.0,53.0,59.0,89.8,35.0,49.0,71.4,0.0,0.0,11.0,1.0,0.0,9.0,104.0,4.0,4.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,74.0,7.0,27.0,11.0,88.0,6.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,5.0,3.0,0.0,5.0,6.0,83.3,1.0,20.0,6.0,30.0,13.0,7.0,0.0,5.0,2.0,0.0,3.0,3.0,7.0,0.0,127.0,12.0,64.0,67.0,3.0,1.0,123.0,0.0,0.0,0.0,0.0,0.0,79.0,542.0,321.0,86.0,84.0,97.7,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,20.0,3.0,2.0,60.0
Gautier Larsonneur,fr FRA,GK,Brest,23,1997,2.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,66.0,80.3,1379.0,756.0,1.0,1.0,100.0,32.0,34.0,94.1,20.0,31.0,64.5,0.0,0.0,1.0,0.0,0.0,0.0,48.0,18.0,6.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,41.0,4.0,21.0,4.0,53.0,0.0,0.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,57.0,68.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,38.0,175.0,114.0,37.0,37.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
Wesley Lautoa,nc NCL,"DF,MF",Dijon,32,1987,2.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,109.0,91.7,2002.0,711.0,0.0,2.0,0.0,69.0,71.0,97.2,31.0,36.0,86.1,0.0,0.0,3.0,1.0,0.0,6.0,104.0,5.0,4.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,90.0,8.0,11.0,85.0,20.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,0.0,0.0,1.0,8.0,12.5,7.0,34.0,12.0,35.3,24.0,9.0,1.0,5.0,2.0,0.0,3.0,6.0,20.0,0.0,141.0,27.0,104.0,47.0,2.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,75.0,432.0,241.0,90.0,89.0,98.9,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,13.0,2.0,1.0,66.7
Jérémy Le Douaron,fr FRA,FW,Brest,22,1998,2.0,1.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.13,0.04,0.16,0.13,0.16,1.1,2.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.07,-0.1,-0.1,11.0,21.0,52.4,121.0,22.0,1.0,2.0,50.0,9.0,17.0,52.9,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,8.0,5.0,12.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.93,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,18.8,3.0,8.0,5.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,40.0,1.0,6.0,15.0,23.0,6.0,40.0,2.0,4.0,50.0,2.0,0.0,25.0,198.0,113.0,38.0,26.0,68.4,3.0,5.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,9.0,5.0,5.0,50.0
Enzo Le Fée,fr FRA,MF,Lorient,20,2000,2.0,2.0,147.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.58,0.58,0.0,0.58,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,67.0,80.6,1029.0,308.0,2.0,3.0,66.7,38.0,43.0,88.4,14.0,21.0,66.7,-1.0,5.0,7.0,1.0,0.0,8.0,67.0,0.0,0.0,1.0,11.0,3.0,3.0,0.0,0.0,0.0,0.0,42.0,12.0,13.0,9.0,57.0,1.0,0.0,0.0,1.0,5.0,2.0,2.0,6.0,3.67,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,6.0,16.7,5.0,32.0,11.0,34.4,12.0,11.0,9.0,6.0,1.0,0.0,5.0,5.0,0.0,0.0,85.0,0.0,17.0,53.0,24.0,3.0,85.0,1.0,2.0,50.0,1.0,1.0,58.0,387.0,202.0,70.0,62.0,88.6,3.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0
Vincent Le Goff,fr FRA,DF,Lorient,30,1989,2.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,107.0,76.6,1495.0,617.0,0.0,6.0,0.0,66.0,76.0,86.8,16.0,25.0,64.0,0.0,0.0,4.0,1.0,0.0,15.0,80.0,27.0,2.0,0.0,16.0,2.0,6.0,1.0,0.0,1.0,0.0,50.0,34.0,23.0,70.0,5.0,6.0,24.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,3.0,0.0,0.0,2.0,0.0,2.0,31.0,13.0,41.9,13.0,14.0,4.0,7.0,1.0,0.0,6.0,7.0,6.0,0.0,136.0,3.0,54.0,66.0,26.0,2.0,109.0,0.0,3.0,0.0,1.0,0.0,66.0,330.0,171.0,68.0,62.0,91.2,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,22.0,3.0,3.0,50.0
Damien Le Tallec,fr FRA,DF,Montpellier,30,1990,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.15,0.0,0.15,0.15,0.15,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.07,-0.1,-0.1,18.0,24.0,75.0,421.0,133.0,0.0,2.0,0.0,11.0,13.0,84.6,7.0,9.0,77.8,0.0,0.0,2.0,0.0,0.0,3.0,20.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,7.0,2.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,5.0,50.0,6.0,4.0,0.0,4.0,1.0,0.0,3.0,3.0,3.0,1.0,35.0,3.0,16.0,18.0,3.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,11.0,87.0,52.0,12.0,12.0,100.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,8.0,2.0,0.0,100.0
