Frame,Period,Time [s],Home_11_x,Home_11_y,Home_1_x,Home_1_y,Home_2_x,Home_2_y,Home_3_x,Home_3_y,Home_4_x,Home_4_y,Home_5_x,Home_5_y,Home_6_x,Home_6_y,Home_7_x,Home_7_y,Home_8_x,Home_8_y,Home_9_x,Home_9_y,Home_10_x,Home_10_y,Home_12_x,Home_12_y,Home_13_x,Home_13_y,Home_14_x,Home_14_y,ball_x,ball_y,Home_1_vx,Home_1_vy,Home_1_speed,Home_10_vx,Home_10_vy,Home_10_speed,Home_11_vx,Home_11_vy,Home_11_speed,Home_12_vx,Home_12_vy,Home_12_speed,Home_13_vx,Home_13_vy,Home_13_speed,Home_14_vx,Home_14_vy,Home_14_speed,Home_2_vx,Home_2_vy,Home_2_speed,Home_3_vx,Home_3_vy,Home_3_speed,Home_4_vx,Home_4_vy,Home_4_speed,Home_5_vx,Home_5_vy,Home_5_speed,Home_6_vx,Home_6_vy,Home_6_speed,Home_7_vx,Home_7_vy,Home_7_speed,Home_8_vx,Home_8_vy,Home_8_speed,Home_9_vx,Home_9_vy,Home_9_speed
313,1,12.52,11.52008281375272,19.267916620332905,43.37786129097067,6.731846298609852,48.820980120732784,5.3835081461563785,45.61487471312779,11.904059702347176,48.341627109586156,-0.432608017736686,45.149991794605256,-2.5858731846703042,20.396789935271315,-10.702941490251408,22.883308579674285,4.620765097731388,5.9735549593926365,2.7592081488727276,6.953869702765566,11.217067106648436,29.71345266064326,10.699359395470458,,,,,,,52.79718288422442,-2.140544676914465,4.008460793411302,-0.9624017146460534,4.122374921409895,4.22414825191142,-0.9232795540714297,4.323872522299038,4.8123865131719645,-0.8149916919567519,4.88090928107847,,,,,,,,,,6.678609460651295,-2.113853803514965,7.005155403739139,6.0611540677850195,1.340030806964638,6.207517313470917,8.93123935552539,0.5187857678524144,8.946293930930942,8.487728584960589,4.498123072092704,9.605969378654597,4.404552228802233,1.2254469560927723,4.571848704675578,3.4849481605442842,0.46807746320044363,3.5162423399471705,2.794026148138033,0.005780953955758629,2.7940321286462853,2.4329543924774897,-0.11050346276278114,2.4354626031122044
314,1,12.56,11.71369075377507,19.235255455764083,43.53031157712967,6.69877652068196,49.11353248092468,5.310147383531534,45.86759445644596,11.946096041772272,48.695793443213425,-0.41387530559999863,45.48239222572837,-2.404185373174224,20.571373584979966,-10.655287340650002,23.022664008735415,4.639482488267265,6.084720202667082,2.7585040744094305,7.052998683017481,11.210379957364838,29.869111862525564,10.664209118644184,,,,,,,53.021459193587496,-2.3838541152120065,3.8112571539749682,-0.8267444481972839,3.8998958289101013,3.8914800470575264,-0.8787569206568221,3.9894649619026743,4.840198500558634,-0.8165291142205244,4.908588526163077,,,,,,,,,,7.313809004797287,-1.834019065621064,7.540253847962643,6.317993582954028,1.0509084856273645,6.404799103751176,8.854158340681524,0.4683178034171734,8.8665349199593,8.310010778077611,4.542195287401902,9.47036520735405,4.364591242716187,1.191353740035134,4.524265735994132,3.483885726528166,0.4679347633969158,3.5151703654733457,2.779131081861077,-0.01760186158242764,2.7791868227410492,2.4782245062978308,-0.16717873208995263,2.4838569669122115
315,1,12.6,11.908501374333087,19.202527808070375,43.67431640345967,6.671377998936261,49.43312256738183,5.248964983219291,46.131117001832465,11.975853226170361,49.046626543766514,-0.3973249919253754,45.8071075624999,-2.2205917361512304,20.744229192047033,-10.60910749228349,23.161973494703965,4.658193708000814,6.195241334967413,2.7567888511660965,7.154231456387701,11.201241985623811,30.010896995317587,10.630911751062126,,,,,,,53.22598790338399,-2.605740080955041,3.6001206582500047,-0.6849630436424872,3.6647023242160373,3.5446283198006556,-0.8324341895514742,3.6410625654425437,4.870265513950504,-0.8181911923427162,4.938514250622626,,,,,,,,,,7.9897521614288465,-1.5295600078061182,8.134844400388785,6.588063634662829,0.7439296099522589,6.629933160970066,8.770827513827415,0.41375784186558956,8.780581463036333,8.117883419288491,4.589840925574937,9.325592256325686,4.321390176676768,1.1544962091628166,4.472949201147917,3.482737149213818,0.46778049333874194,3.514011474150622,2.763028307508334,-0.04288058108334972,2.7633610282274765,2.53081933425555,-0.22844929352566143,2.541109124448236
316,1,12.64,12.10460487646692,19.16972869101738,43.809318455708805,6.64989569889703,49.78138012460358,5.200945918016474,46.405971570748875,11.99261699336801,49.39387641876478,-0.3831207565974717,46.12356142284349,-2.034949336686771,20.915227153274383,-10.564512517744467,23.301233591847968,4.676898294121846,6.305070047970589,2.753986642984224,7.257861011441703,11.189469379741041,30.138240718123335,10.599539296631873,,,,,,,53.41076901361394,-2.806202574143568,3.3750513062282934,-0.5370575009807741,3.417514020312576,3.183593070143613,-0.7843113607562998,3.278781655871253,4.902587553345737,-0.8199779263248695,4.970686926158252,,,,,,,,,,8.706438930543547,-1.200476630070385,8.788812376574516,6.8713642229101,0.41909417994120546,6.884132931281144,8.681246874956527,0.3551058831975846,8.688506631880072,7.911346508589462,4.641059986611377,9.172177570146355,4.2749490306836515,1.1148743634755673,4.417933234135408,3.4815024286000003,0.46761465302579436,3.512765665977754,2.7457178250793333,-0.0700552045468134,2.7466113861706902,2.5907388763499806,-0.29431514706925055,2.607402794204523
317,1,12.68,12.302091461216767,19.136853118370745,43.9347604196255,6.634574586088535,50.15993489708931,5.167075160719949,46.69268738465677,11.99567308119165,49.73729307572766,-0.3714262795009353,46.43117742468273,-1.8471152378663689,21.08423786546388,-10.521612989625602,23.44044085443553,4.695595783820211,6.414158033353484,2.750021613705311,7.3641803367450684,11.17487832803225,30.250575690046755,10.57016375926101,,,,,,,53.57580252427733,-2.9852415947776034,3.136049097917382,-0.3830278202123864,3.15935345531409,2.808374298085574,-0.7343884342715757,2.9028077047127145,4.937164618746264,-0.8218893161658867,5.0051070438730445,,,,,,,,,,9.463869312143405,-0.8467689324131514,9.501675640760938,7.16789534769757,0.07640219559102042,7.168302519497597,8.585416424072184,0.2923619274134155,8.590392928808862,7.690400045981236,4.695852470510154,9.010731562532785,4.22526780473751,1.0724882029716338,4.359256698941307,3.4801815646891074,0.46743724245913326,3.5114329409572558,2.727199634572433,-0.09912573197282881,2.72900050523102,2.6579831325841976,-0.3647762927197895,2.6828969560593445
318,1,12.72,12.501051329622765,19.103896103896094,44.050084980958026,6.625659626035036,50.57041662933837,5.148337684126547,46.9917936650177,11.98430722746781,50.07662652217462,-0.3624052405204594,46.72937918594122,-1.6569465027754866,21.25113172541744,-10.480519480519472,23.579591836734693,4.714285714285721,6.522456982793103,2.7448179271708555,7.473482420863241,11.157285018813111,30.347334570191745,10.542857142857159,,,,,,,53.72108843537417,-3.1428571428571317,2.883114033313139,-0.22287400133746457,2.891715641199758,2.418972003624675,-0.682665410096279,2.5134553141963543,4.973996710149838,-0.8239253618662433,5.041775111457058,,,,,,,,,,10.262043306226273,-0.46843691483503563,10.272729236285926,7.477657009023103,-0.28414634309603015,7.483053754242794,8.483336161173742,0.22552597451189238,8.486333388964729,7.455044031462071,4.754218377271947,8.841960975362227,4.172346498838923,1.0273377276532198,4.296963824962122,3.4787745574790114,0.4672482616377208,3.51001329908688,2.7074737359904106,-0.13009216336138085,2.710597351516067,2.732552102954248,-0.4398327304784631,2.767723581964034
319,1,12.76,12.501051329622765,19.103896103896094,44.050084980958026,6.625659626035036,50.57041662933837,5.148337684126547,46.9917936650177,11.98430722746781,50.07662652217462,-0.3624052405204594,46.72937918594122,-1.6569465027754866,21.25113172541744,-10.480519480519472,23.579591836734693,4.714285714285721,6.522456982793103,2.7448179271708555,7.473482420863241,11.157285018813111,30.347334570191745,10.542857142857159,,,,,,,53.72108843537417,-3.1428571428571317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,1,12.8,12.501051329622765,19.103896103896094,44.050084980958026,6.625659626035036,50.57041662933837,5.148337684126547,46.9917936650177,11.98430722746781,50.07662652217462,-0.3624052405204594,46.72937918594122,-1.6569465027754866,21.25113172541744,-10.480519480519472,23.579591836734693,4.714285714285721,6.522456982793103,2.7448179271708555,7.473482420863241,11.157285018813111,30.347334570191745,10.542857142857159,,,,,,,53.72108843537417,-3.1428571428571317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,1,12.84,46.182754735522515,3.082551796467419,21.19620464313576,-15.023450241875164,21.820786415842825,-6.540269127406584,25.657640841067106,1.7578376295671512,23.280260560559576,21.593196223401897,12.661736105424477,13.906154032062188,12.311583128609485,-1.5591304117297495,6.86245977306702,-4.452504168953654,2.2691932435457995,8.754509357480005,-1.9438706810436597,-29.43662922168078,-5.164331299530129,-14.344624447717226,,,,,,,-0.07487515677931977,23.743017865735233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,1,12.88,46.182754735522515,3.082551796467419,21.324666288108364,-15.092899414795056,22.006661137690458,-6.498778205050254,25.75437679103304,1.9554725805141242,23.214228392388414,21.521247816662477,12.785156914194236,13.945419432536976,12.38044140076299,-1.355069567457476,6.995482237300397,-4.407581490221765,2.476650948108762,8.823757989554991,-1.7455605446701492,-29.38574848692215,-5.099656357388327,-14.330633284241534,,,,,,,0.0752776724239046,23.732083083016747,3.211541124315002,-1.7362293229972667,3.650820271555697,1.6168735535450134,0.34977908689230197,1.6542749160222712,0.0,0.0,0.0,,,,,,,,,,4.646868046190703,1.0372730589082373,4.761230727180217,2.4183987491482535,4.940873773674212,5.500989561639204,-1.6508042042790168,-1.798710168485454,2.4414161445927745,3.0855202192438824,0.9816350118696744,3.2379070894470074,1.7214568038376001,5.101521106806721,5.384136990333106,3.3255616058343604,1.1230669682972,3.5100768381162077,5.186442614073941,1.7312158018746127,5.467750464472797,4.957753409337648,1.2720183689656812,5.118334650917736
323,1,12.92,46.182754735522515,3.082551796467419,21.45236385664714,-15.15426618279314,22.192073079192546,-6.453965934537398,25.85512128905268,2.1465462348027375,23.156951476355637,21.454533857558967,12.914110405680578,13.986563054017303,12.455872517136733,-1.1543582345318217,7.131532869486627,-4.362284873398178,2.686768782213177,8.89058626146567,-1.5457371374083952,-29.333602790935842,-5.034981415246526,-14.316642120765827,,,,,,,0.2337145363212807,23.71685934969878,3.192439213469435,-1.5341691999521394,3.5419406073195425,1.616873553545063,0.3497790868926728,1.654274916022398,0.0,0.0,0.0,,,,,,,,,,4.635298537552322,1.1203067628214232,4.76876082175004,2.5186124504910627,4.776841357215435,5.40015018566821,-1.431922900819446,-1.6678489775877736,2.1982091360768563,3.2238372871586285,1.0285905370081891,3.383951144283425,1.885777909343607,5.017783323141463,5.360439142585701,3.401265804655812,1.1324154205897072,3.5848254851122547,5.252945852610492,1.6707067977669876,5.512231973943276,4.995585181543955,1.3036423996577284,5.162882413172598
324,1,12.96,46.182754735522515,3.082551796467419,21.57934353530748,-15.207701497162772,22.377032626103784,-6.405924827224673,25.959792518266,2.331159829316652,23.108292074132834,21.39291064825801,13.048511235581874,14.029508442146778,12.53777444833007,-0.956937347925944,7.270587827018504,-4.316612565395992,2.8995231223496885,8.955038382423883,-1.344423183160525,-29.280211128903325,-4.970306473104713,-14.302650957290126,,,,,,,0.4002813255465385,23.69742296730226,3.174491966508446,-1.335882859240747,3.4441228577157195,1.616873553545302,0.349779086892524,1.6542749160226,0.0,0.0,0.0,,,,,,,,,,4.6239886727808255,1.2010276828180844,4.777419673934953,2.616780730332941,4.615339862847761,5.305554018218398,-1.2164850555700542,-1.5405802325239115,1.9629628991065284,3.3600207475323107,1.073634703236845,3.527383010085814,2.0475482798333973,4.93552216514683,5.3433915260725895,3.476373938296859,1.1418077000546047,3.6590846646085686,5.31885850341266,1.6113030239552977,5.557567202862476,5.032848856196643,1.3347915508128996,5.20684511901798
325,1,13.0,46.182754735522515,3.082551796467419,21.70565151064473,-15.253356309197251,22.561550164178847,-6.354747394468737,26.068308661813028,2.509414600939605,23.068112447391545,21.33623449092636,13.188274059596395,14.07417914256905,12.626045164942374,-0.7627478426130754,7.412623267288884,-4.270562813128272,3.114890345008998,9.017158561641548,-1.1416414058287883,-29.22559249600613,-4.9056315309628875,-14.288659793814436,,,,,,,0.5748239307334433,23.6738502373481,3.157699383431357,-1.1413703008620124,3.3576467294539207,1.6168735535456624,0.3497790868922731,1.6542749160228993,0.0,0.0,0.0,,,,,,,,,,4.612938451876679,1.2794358188984274,4.7870823238672955,2.7129035886757658,4.4563692905739085,5.217190157107564,-1.004490668532231,-1.4169039332913105,1.7368414606246347,3.4940706003631163,1.1167675105568502,3.6682010622316237,2.2067679153076307,4.854737632821819,5.332757458910689,3.550886006759577,1.1512438066930277,3.7328479389669798,5.384180566482859,1.5530044804416552,5.603679442006255,5.069544433293524,1.365465822429919,5.250216916791303
326,1,13.04,46.182754735522515,3.082551796467419,21.831333969214302,-15.291381570189923,22.745636079172403,-6.30052614762624,26.180587902833754,2.6814117865552713,23.03627485780341,21.284361687730744,13.333313533422487,14.120498700927763,12.720582637573056,-0.5717306535663957,7.55761534769054,-4.224133863508171,3.3328468266817017,9.076991008330502,-0.93741452931533,-29.169765887425807,-4.840956588821103,-14.27466863033872,,,,,,,0.7571882425157721,23.646217461357264,3.1420614642393434,-0.9506315248168232,3.282719991262344,1.616873553544641,0.34977908689289483,1.6542749160220322,0.0,0.0,0.0,,,,,,,,,,4.602147874839,1.3555311710624696,4.797627519681693,2.8069810255182115,4.299929640391756,5.135030417625474,-0.7959397397034166,-1.296820079890387,1.521598629352055,3.625986845652373,1.1579889589678396,3.806405001301815,2.3634368157671006,4.775429726167093,5.32827952079127,3.624802010041461,1.1607237405025586,3.80610945898392,5.448912041817705,1.4958111672238914,5.65049497720843,5.1056719128365655,1.395665214508076,5.2929922607648
327,1,13.08,46.182754735522515,3.082551796467419,21.956437097571595,-15.321928231434129,22.929300756839194,-6.2433535980538135,26.29654842446824,2.847252623047396,23.012641567039942,21.237148540837826,13.4835443127585,14.168390662866543,12.821284836821501,-0.38382671575910754,7.705540225616242,-4.177323963448751,3.5533689438585263,9.134579931702648,-0.7317652775223711,-29.11275029834379,-4.776281646679291,-14.260677466863044,,,,,,,0.9472201515272902,23.61460094085062,3.12757820893223,-0.7636665311051162,3.2194614493293527,1.6168735535452798,0.3497790868919023,1.6542749160224468,0.0,0.0,0.0,,,,,,,,,,4.591616941669657,1.4293137393106228,4.808937918543961,2.89901304086213,4.146020912303021,5.059028169158842,-0.5908322690866582,-1.1803286723229338,1.31994641743584,3.755769483400242,1.1972990484694523,3.9419956143946147,2.517554981211076,4.697598445182097,5.32968237661476,3.698121948142478,1.1702475014854614,3.8788639004309085,5.513052929420487,1.4397230843036124,5.6979430641301185,5.141231294823854,1.4253897270503861,5.335165892533889
328,1,13.12,46.182754735522515,3.082551796467419,22.08100708227194,-15.345147244223174,23.112554582933843,-6.1833222571081246,26.416108409856477,3.00703834729967,22.997074836772764,21.194451352414283,13.638881053302747,14.217778574029023,12.928049733287068,-0.19897696416441324,7.856374058458823,-4.130131359863107,3.7764330730301134,9.18996954096984,-0.5247163743520502,-29.054564723941663,-4.7116067045375,-14.246686303387337,,,,,,,1.1447655484016688,23.57907697734915,3.114249617508746,-0.5804753197261493,3.167886089644725,1.6168735535447964,0.3497790868926728,1.6542749160221375,0.0,0.0,0.0,,,,,,,,,,4.581345652366329,1.500783523642256,4.820900244901561,2.9889996347059546,3.994643106306935,4.989117393190688,-0.38916825667945903,-1.0674297105885748,1.1361593722071468,3.8834185136062453,1.234697779062026,4.0749745959257755,2.6691224116392256,4.621243789867456,5.336675801817393,3.7708458210646083,1.179815089641137,3.9511064085880228,5.576603229289797,1.3847402316798114,5.74595588968085,5.176222579258132,1.4546393600532204,5.376732823735781
329,1,13.16,46.182754735522515,3.082551796467419,22.205090109870746,-15.361189559850414,23.29540794321106,-6.120524636145807,26.539186042138482,3.1608701961957997,22.98943692867342,21.156126424626834,13.799238410753535,14.268585980058853,13.040775297569123,-0.017122333755492658,8.010093003611056,-4.082554299664331,4.002015590687108,9.243204045343933,-0.3162905437066237,-28.995228159400924,-4.646931762395693,-14.232695139911645,,,,,,,1.3496703237727672,23.53972187237371,3.102075689970025,-0.4010578906810021,3.1278940228179883,1.6168735535451466,0.34977908689230197,1.6542749160224013,0.0,0.0,0.0,,,,,,,,,,4.571334006930333,1.5699405240579083,4.833405409439286,3.0769408070500504,3.8457962224031528,4.925212007044994,-0.19094770248359708,-0.9581231946862224,0.9769652405687201,4.008933936269617,1.2701851507457436,4.205344411882241,2.818139107051311,4.546365760222909,5.348957809930752,3.8429736288057237,1.1894265049693766,4.022832549637121,5.639562941424739,1.3308626093523261,5.794468522242858,5.210645766135543,1.4834141135184544,5.41768831996932
330,1,13.2,46.182754735522515,3.082551796467419,22.328732366923386,-15.370206129609173,23.477871223425545,-6.055053246523532,26.66569950445425,3.308849406619484,22.989590104413544,21.122030059642192,13.964531040809204,14.32073642659967,13.159359500267039,0.16179624049442154,8.166673218465771,-4.034591029765546,4.230092873320212,9.294327654036874,-0.10651050948819485,-28.93475959990311,-4.582256820253885,-14.218703976435938,,,,,,,1.5617803682742801,23.496611927445283,3.0910564263160847,-0.2254142439689625,3.0992646566652007,1.6168735535452183,0.3497790868926728,1.6542749160225498,0.0,0.0,0.0,,,,,,,,,,4.561582005362216,1.6367847405568974,4.846348592349119,3.162836557894245,3.699480260592182,4.8672054908811395,0.0038293935030964937,-0.8524091246160563,0.8524177262254188,4.132315751391812,1.3037611635204283,4.333108196284166,2.9646050674479527,4.47296435624795,5.366217787064063,3.914505371367966,1.1990817474696358,4.094038267967642,5.701932065827708,1.2780902173235293,5.843418852600962,5.244500855460832,1.5117139874453722,5.458027885854688
331,1,13.24,46.182754735522515,3.082551796467419,22.451980039985248,-15.372347904792795,23.659954809331968,-5.987000599597898,26.795566979943825,3.451077215454421,22.99739662566465,21.09201855962707,14.134673599168078,14.37415345929508,13.283700311980219,0.3378378236121722,8.326090860415762,-3.986239797079832,4.460641297420043,9.343384576260465,0.1046010044010035,-28.873178040629696,-4.517581878112054,-14.204712812960246,,,,,,,1.7809415725399493,23.44982344408475,3.0811918265464655,-0.05354437959055201,3.0816570335717897,1.6168735535457461,0.34977908689230197,1.6542749160229873,0.0,0.0,0.0,,,,,,,,,,4.552089647660457,1.7013161731408262,4.859629294640492,3.2466868872393166,3.5556952208733517,4.814970845967119,0.19516303127761864,-0.7502875003780045,0.7752547594184398,4.253563958971752,1.3354258173852298,4.458269671834854,3.1085202928294366,4.401039577943664,5.388139546964142,3.9854410487496907,1.2087808171428347,4.164719848555427,5.763710602495653,1.2264230555897697,5.892747527308713,5.277787847229837,1.5395389818353067,5.4977472510981675
332,1,13.28,46.182754735522515,3.082551796467419,22.574879315611746,-15.367765836694588,23.841669086685037,-5.916459206725605,26.928706651747238,3.587654859584371,23.012718754098334,21.065948226748137,14.309580741528475,14.428760623788726,13.413695703308044,0.5110614806245342,8.488322086853842,-3.937498848520303,4.693637239477294,9.390419021226613,0.3170212740588092,-28.81050247676225,-4.452906935970247,-14.190721649484553,,,,,,,2.006999827203587,23.399432723813046,3.0724818906625138,0.11455170245518143,3.0746165713767426,1.6168735535452183,0.3497790868923175,1.6542749160224746,0.0,0.0,0.0,,,,,,,,,,4.542856933826841,1.7635348218073486,4.873151361177455,3.328491795085391,3.414441103248817,4.76836090050929,0.38305321084211846,-0.6517583219733641,0.7559885399911773,4.372678559010006,1.3651791123411818,4.580833088991398,3.2498847831956805,4.330591425309142,5.414404232878065,4.055780660952066,1.2185237139882437,4.23487388375433,5.824898551431392,1.1758611241537127,5.942397876090389,5.310506741445256,1.5668890966862192,5.53684235754005
333,1,13.32,46.182754735522515,3.082551796467419,22.69747638035818,-15.356610876607895,24.023024441239425,-5.843521579263267,27.065036703004452,3.718683575892994,23.03541875138619,21.043675363172095,14.48916712358876,14.484481465724262,13.549243644849872,0.6815262765582899,8.653343055172765,-3.8883664310000308,4.929057075982607,9.435475198147184,0.530727575583013,-28.74675190348223,-4.388231993828463,-14.17673048600884,,,,,,,2.2398010228988765,23.3455160681511,3.064926618660753,0.27887400216729996,3.0775876733019394,1.616873553544547,0.3497790868928349,1.6542749160219279,0.0,0.0,0.0,,,,,,,,,,4.533883863859584,1.8234406865584218,4.886822979028702,3.4082512814302848,3.275717907715505,4.727208966007239,0.5674999321963672,-0.5568215894010335,0.795051228202293,4.4896595515070485,1.3930210483883554,4.700803179212193,3.388698538545631,4.261619898343795,5.444693007241186,4.125524207973002,1.2283104380067793,4.304497243893608,5.885495912632696,1.1264044230142563,5.9923158346170515,5.342657538104971,1.59376433200041,5.575309347061075
334,1,13.36,46.182754735522515,3.082551796467419,22.819817420780005,-15.33903397582605,24.204031258749794,-5.768280228567554,27.204475316855522,3.844264601263997,23.065358879199792,21.025056271065665,14.67334740104721,14.541239530745354,13.690242107205062,0.8492912764402747,8.821129922765378,-3.838840791432108,5.166877183426649,9.478597316234069,0.7456971850714409,-28.681945315971205,-4.3235570516866435,-14.162739322533147,,,,,,,2.4791910502595824,23.288149778619836,3.0585260105457244,0.43942251954614925,3.089930987557656,1.6168735535455292,0.3497790868923175,1.6542749160227785,0.0,0.0,0.0,,,,,,,,,,4.525170437759315,1.8810337673928548,4.900556654589659,3.4859653462768168,3.1395256342751425,4.6913298331830795,0.7485031953400938,-0.465477302660765,0.8814341454281607,4.604506936461315,1.4189516255273507,4.818185119265041,3.524961558879833,4.194124997049709,5.4786894858586175,4.1946716898154,1.238140989198093,4.373587051205362,5.945502686101183,1.0780529521721378,6.042449863931305,5.374240237210812,1.6201646877756728,5.6131445503185615
335,1,13.4,46.182754735522515,3.082551796467419,22.94194862343256,-15.315186085642388,24.384699924970885,-5.690827665995094,27.34694067644044,3.9644991725811165,23.10240139921071,21.009947252595516,14.86203622960219,14.598958364495603,13.836589060973052,1.0144155452973012,8.991658847024476,-3.788920176729681,5.407073938300135,9.519829584699115,0.9619073786219543,-28.616101709410675,-4.25888210954486,-14.148748159057448,,,,,,,2.725015799919518,23.227410156740135,3.0532800663137754,0.5961972545915324,3.110943639754911,1.616873553544547,0.3497790868924796,1.6542749160218528,0.0,0.0,0.0,,,,,,,,,,4.5167166555271825,1.9363140643114505,4.914269172722123,3.5616339896228655,3.0058642829279143,4.660521082820958,0.926063000272915,-0.37772546175371086,1.0001345934080708,4.7172207138743945,1.4429708437561861,4.932984504266772,3.6586738441996713,4.128106721425566,5.516081888597172,4.2632231064773665,1.2480153675606442,4.442140656628295,6.004918871837001,1.0308067116261406,6.092750867553806,5.40525483876271,1.6460901640132317,5.6503444762269845
336,1,13.44,46.182754735522515,3.082551796467419,23.0639161748712,-15.28521815735023,24.56504082565733,-5.611256402902559,27.49235096489921,4.079488526728028,23.146408573090508,20.99820460992837,15.055148264951994,14.657561512618617,13.988182476753146,1.1769581481561593,9.164905985342834,-3.738602833805813,5.6496237170936485,9.559216212754233,1.1793354323322733,-28.549240078982134,-4.194207167403052,-14.134756995581741,,,,,,,3.9254635060520995,23.581731056505582,3.049188785966071,0.7491982073039853,3.1398806038269584,1.6168735535452405,0.3497790868926728,1.6542749160225714,0.0,0.0,0.0,,,,,,,,,,4.508522517161236,1.9892815773134156,4.9278815409452,3.6352572114693222,2.8747338536728453,4.6345646745937685,1.1001793469949797,-0.29356606667870283,1.1386727497659301,4.827800883745207,1.4650787030753822,5.0452073276819895,3.7898353945024086,4.06356507147154,5.55656489276484,4.331178457959032,1.2579335730967303,4.51015561915687,6.063744469837969,0.9846657013779613,6.143172107222839,5.435701342758092,1.6715407607135546,5.686905802137835
337,1,13.48,46.182754735522515,3.082551796467419,23.185766261651416,-15.249281142242907,24.745064346563833,-5.529658950646561,27.64062436537189,4.189333900588469,23.19724266251078,20.98968464523095,15.252598162794934,14.716972520758095,14.144920325144753,1.3369781500436164,9.340847495113254,-3.6878870095735743,5.89450289629788,9.59680140961126,1.397958622300283,-28.48137941986712,-4.129532225261257,-14.120765832106034,,,,,,,5.0900769523001275,23.925475212994453,3.0462521695053555,0.8984253776830334,3.1759755098994367,1.6168735535448358,0.34977908689265724,1.6542749160221724,0.0,0.0,0.0,,,,,,,,,,4.500588022662451,2.0399363063999116,4.941318921492644,3.70683501181697,2.7461343465109675,4.613228766701185,1.2708522355068181,-0.21299911743550345,1.2885782973963904,4.936247446073391,1.4852752034869012,5.154859966959251,3.9184462097900923,4.0005000471863355,5.599841187619182,4.398537744260388,1.2678956058059394,4.577629687393386,6.121979480105636,0.9396299214256448,6.193669118065062,5.465579749200113,1.6965164778752815,5.722825364675102
338,1,13.52,46.182754735522515,3.082551796467419,23.307545070328473,-15.20752599161375,24.924780873445094,-5.446127820583779,27.79167906099846,4.29413653104613,23.254765929143105,20.984243660669915,15.45430057882941,14.777114934557627,14.306700576747284,1.4945346159865305,9.519459533728572,-3.6367709509461186,6.141687852403519,9.63262938448209,1.6177542246237855,-28.412538727247146,-4.064857283119426,-14.106774668630333,,,,,,,6.218856138663591,24.258642626206733,3.0444702169264852,1.043878765728956,3.218459535133572,1.6168735535458179,0.34977908689253956,1.6542749160231076,0.0,0.0,0.0,,,,,,,,,,4.492913172031628,2.0882782515695864,4.95451055376753,3.7763673906643285,2.6200657614415706,4.596269711793609,1.4380816658081081,-0.13602461402584543,1.4445004579972633,5.0425604008619915,1.5035603449883403,5.261949173772292,4.044506290063363,3.9389116485729354,5.645622738513942,4.465300965383052,1.2779014656864203,4.644560783050892,6.1796239026411275,0.8956993717707831,6.244199623865667,5.494890058087682,1.7210173154994213,5.758100151153997
339,1,13.56,46.182754735522515,3.082551796467419,23.429298787457796,-15.160103656756114,25.104200792055813,-5.360755524070832,27.945433234918966,4.393997654984718,23.318840634659054,20.98173795841195,15.66017016875367,14.83791229966086,14.473421202160083,1.6496866110116613,9.700718258581535,-3.5852529048365165,6.39115496190121,9.666744346578602,1.8386995154005954,-28.342736996303746,-4.000182340977624,-14.09278350515465,,,,,,,7.311801065142502,24.581233296142422,3.0438429282330057,1.1855583714408706,3.266577478623094,1.6168735535450134,0.3497790868920799,1.654274916022224,0.0,0.0,0.0,,,,,,,,,,4.485497965267878,2.134307412823628,4.967389669520216,3.84385434801251,2.496528098464643,4.583434170483761,1.601867637898698,-0.0626425564490759,1.6030920183275912,5.146739748106391,1.5199341275808114,5.366482068070579,4.16801563531987,3.8787998756281796,5.693631776945545,4.531468121323973,1.2879511527400225,4.710946986161039,6.236677737442109,0.852874052412769,6.294723453018807,5.52363226942012,1.7450432735849606,5.792727291566847
340,1,13.6,46.182754735522515,3.082551796467419,23.55107359959479,-15.107165088963313,25.28333448815063,-5.273634572464416,28.101805070273382,4.489018509287924,23.38932904073021,20.982023840623842,15.87012158826606,14.899288161711464,14.644980171982555,1.8024932001458214,9.884599827064985,-3.533331118157869,6.642880601281572,9.699190505112673,2.060771770728515,-28.271993222218395,-3.9355073988358167,-14.07879234167895,,,,,,,8.368911731736883,24.893247222801513,3.044370303424924,1.3234641948200403,3.3196005812968252,1.6168735535452072,0.34977908689249515,1.6542749160225014,0.0,0.0,0.0,,,,,,,,,,4.478342402370489,2.178023790160457,4.979893402812395,3.909295883860503,2.3755213575801966,4.574461282805696,1.7622101517789466,0.00714705529727426,1.7622246449962615,5.248785487809849,1.5343965512651152,5.468466135359856,4.288974245561897,3.8201647283540843,5.743601538307987,4.597039212086349,1.2980446669662193,4.776786521805106,6.293140984509194,0.8111539633518023,6.345202455648731,5.5518063831981115,1.7685943521338054,5.8267040510840165
