Frame,Period,Time [s],Away_25_x,Away_25_y,Away_15_x,Away_15_y,Away_16_x,Away_16_y,Away_17_x,Away_17_y,Away_18_x,Away_18_y,Away_19_x,Away_19_y,Away_20_x,Away_20_y,Away_21_x,Away_21_y,Away_22_x,Away_22_y,Away_23_x,Away_23_y,Away_24_x,Away_24_y,Away_26_x,Away_26_y,ball_x,ball_y,Away_15_vx,Away_15_vy,Away_15_speed,Away_16_vx,Away_16_vy,Away_16_speed,Away_17_vx,Away_17_vy,Away_17_speed,Away_18_vx,Away_18_vy,Away_18_speed,Away_19_vx,Away_19_vy,Away_19_speed,Away_20_vx,Away_20_vy,Away_20_speed,Away_21_vx,Away_21_vy,Away_21_speed,Away_22_vx,Away_22_vy,Away_22_speed,Away_23_vx,Away_23_vy,Away_23_speed,Away_24_vx,Away_24_vy,Away_24_speed,Away_25_vx,Away_25_vy,Away_25_speed,Away_26_vx,Away_26_vy,Away_26_speed
246,1,9.84,,,37.5235381612267,13.055959935993835,-10.472562885850792,12.607466608754812,18.379149759935395,10.317628411951194,9.58441264015385,-8.08717598365471,0.8491846815828121,-27.47096597138282,1.8513483363946834,6.977553728314344,3.662520366886084,22.985233073472962,-10.36375976401909,-8.144020808928339,25.991275613415656,-17.590565646347883,7.478293931099515,31.18222381403096,,,35.805092539489806,12.501432963098972,0.6515712576495997,-6.204300024855857,6.238419984436882,7.817704184759389,0.42605423626628025,7.829305265005632,7.620138931142491,0.6642766157458322,7.64903789715675,2.066571370137282,0.46754021173566085,2.1187994424817345,5.532814829673962,3.73806261984936,6.6772114006803145,4.956554104089267,-0.771639153630693,5.016259121116057,7.765680157268805,-1.0126706212576269,7.8314296327143715,4.761921017188898,4.410044799695672,6.4903302619564895,7.892332824486016,6.902574130940989,10.484962901488739,5.137456313938869,-1.4957957366376604,5.350781462868182,,,,,,
247,1,9.88,,,37.52448371361031,12.809127619772106,-10.174204583117616,12.622008136304043,18.689495677564256,10.34309212741571,9.669358688883415,-8.066626006881497,1.0742222467475133,-27.32225878504662,2.0522210140200525,6.947684799400426,3.9733538784555815,22.939150835796866,-10.177425194731608,-7.97594041988063,26.305021855249855,-17.316187582485945,7.68612646907827,31.117474190849627,,,35.86222676230595,12.295596432986958,0.023638809590131326,-6.170807905543088,6.170853182537396,7.458957568329222,0.36353818873075255,7.467811461251643,7.758647940721362,0.6365928866128931,7.784720185809247,2.123651218239071,0.5137494193302997,2.1849102870805726,5.6259391291174,3.7176796584049074,6.743317664699764,5.021816940634111,-0.7467232228479498,5.07703072245778,7.77083778923726,-1.1520559419023702,7.855771944240131,4.6583642321869325,4.202009726192616,6.27353513250192,7.843656045854793,6.859451596548302,10.419933606845271,5.195813449468769,-1.618740579533247,5.442131794206033,,,,,,
248,1,9.92,,,37.503355728799995,12.565728326939979,-9.894956751356998,12.633235743309204,19.00470421172099,10.367412340681675,9.756311087851413,-8.042649643336299,1.3008504178745874,-27.17595607967166,2.252340936374552,6.920168067226895,4.284590390426679,22.886090831609902,-9.994242404152942,-7.819497611697273,26.617075011169582,-17.0435308739308,7.896272743328946,31.04803195658392,,,35.91697328625815,12.098362026521418,-0.5281996202578411,-6.084982320803297,6.10786416706603,6.981195794015587,0.28069017512902295,6.986836314727495,7.880213353918543,0.6080053316491215,7.903634163256159,2.1738099742000045,0.599409088629978,2.254937041130782,5.665704278176974,3.657567634374093,6.743738278416043,5.002998058862591,-0.6879183043382899,5.050071402507743,7.780912799277606,-1.326500104674128,7.8931746792822555,4.579569764466749,3.9110702045840053,6.022369083077091,7.801328897993353,6.81641771387881,10.359743386047118,5.253656856266998,-1.7360558566427302,5.533064277666107,,,,,,
249,1,9.96,,,37.46315430906623,12.327676222580635,-9.638450192916654,12.64054925651882,19.324097653942164,10.39055287674131,9.84501694700569,-8.013996076658655,1.5272975322455056,-27.033330924875358,2.4489581819422375,6.896085599754162,4.596338690907743,22.825009556178987,-9.813329896936395,-7.677259110101111,26.92768906658467,-16.772591974982284,8.108712204702126,30.974122293865246,,,35.96933211134638,11.909729743702346,-1.0050354933440298,-5.951302608983462,6.035569491487497,6.412663961008465,0.182837830240419,6.415269966960377,7.984836055529147,0.5785134014908744,8.00576570912382,2.217646478856843,0.7163391669410769,2.330471563284991,5.661177859272823,3.5656288699074845,6.69048906973463,4.915431139192026,-0.6020616868182976,4.952165340421613,7.793707512026413,-1.5270318857728429,7.941895438948054,4.522812680413574,3.555962539903985,5.753321138899707,7.765351385376993,6.773472473712715,10.304397677230835,5.310986534329387,-1.8477415679667892,5.623230999151684,,,,,,
250,1,10.0,,,37.40670492284757,12.096168777641264,-9.403796494273646,12.644200924246324,19.646998437331607,10.412477472689144,9.935319190828498,-7.980723298918992,1.7532427403295803,-26.894392018730873,2.641776218074229,6.8754254987486325,4.9083559399500825,22.75629890057886,-9.634242167113895,-7.548793832009196,27.23711800762181,-16.50336734141588,8.323424304048459,30.89597038532501,,,36.01930323757066,11.729699584529756,-1.4112346554666944,-5.787686123484405,5.957255569199976,5.866342466075328,0.0912916931875804,5.867052761184598,8.072519584736243,0.5481148986958512,8.091106376023156,2.2575560955702603,0.8318194434915949,2.4059266637237937,5.648630202101988,3.473472653612205,6.631141337318227,4.820450903299892,-0.5165025251382515,4.848043086607103,7.800431226058657,-1.7177663900032425,7.987330510445635,4.4771932455626,3.211631952297946,5.50997632981599,7.735723525928671,6.730615839160203,10.25390696485786,5.367802483658427,-1.95379771350592,5.712322558195619,,,,,,
251,1,10.04,,,37.33678938012458,11.872224289535088,-9.188977437937421,12.64465610019638,19.972729030385015,10.433149843645147,10.027084697435486,-7.943216504295448,1.9787278958929815,-26.75883196642538,2.8311118593383533,6.857902374428132,5.220311390590574,22.680709604836224,-9.456642706062194,-7.432921242137228,27.545615820586885,-16.235853429376014,8.540388492218561,30.813801413594646,,,36.06688666493097,11.55827154900361,-1.7478885680747442,-5.598612202654504,5.8651149214758185,5.370476408405737,0.011379398751421264,5.370488464186338,8.143264826335358,0.5168092739000872,8.159647900333676,2.294137665174749,0.9376698655886284,2.4783648649071925,5.63712888908515,3.3890013076374017,6.577427458765805,4.733391031603208,-0.4380781080125167,4.753619998146835,7.79888626601245,-1.8897323935659085,8.024569490601346,4.4399865262926115,2.896814746799254,5.301416417424079,7.712445324127057,6.687847800996814,10.208286883064526,5.424104704252679,-2.0542242932591654,5.80006459358102,,,,,,
252,1,10.08,,,37.25618949087786,11.65686105567531,-8.991974806417419,12.6423801380737,20.300611901598057,10.452533704729372,10.120180344942396,-7.901860886966283,2.2037948527018436,-26.626343373145957,3.0172819203024104,6.843230837010506,5.531874295866162,22.598992408977733,-9.280195005157822,-7.328460805200834,27.85343649178571,-15.970046695007074,8.759584220063081,30.727840561305555,,,36.112082393427336,11.395445637123942,-2.0149972311679565,-5.384080846494319,5.748785993860053,4.9250657879999356,-0.05689905306702638,4.9253944530735145,8.197071780325858,0.4845965271056295,8.21138353542796,2.3273911876727023,1.0338904332290992,2.546699661989848,5.626673920221423,3.312214831985484,6.529182682214103,4.654251524101319,-0.3667884354406374,4.668681934547742,7.789072631889524,-2.0429298964622395,8.052528486550644,4.411192522609206,2.611510923409794,5.126266553215122,7.695516779970468,6.645168359223354,10.167558263085107,5.479893196112869,-2.1490213072272226,5.886214574726333,,,,,,
253,1,10.12,,,37.16768706508793,11.4510973734752,-8.810770382223083,12.637838391582939,20.629969519466457,10.470592771061838,10.214473011464978,-7.857041641109634,2.42848546452242,-26.496618844079766,3.200603215534191,6.831125496713559,5.842713908813805,22.511898053030123,-9.104562555777374,-7.234231985915667,28.16083400752418,-15.705943594453448,8.98099093843264,30.638313011089174,,,36.154890423059726,11.241221848890778,-2.2125606447481987,-5.144092055002878,5.599741750923188,4.530110604858492,-0.11354366226901355,4.531533322783011,8.233940446710173,0.45147665831165434,8.246308656178835,2.357316663064607,1.1204811464162319,2.6100612731191366,5.617265295514526,3.2431132266548506,6.486251059055264,4.583032380794614,-0.3026335074236839,4.59301348171628,7.770990323691251,-2.177358898690287,8.070265323061493,4.390811234511287,2.3557204821292257,4.982834764171263,7.684937893461882,6.602577513840798,10.131747147093757,5.535167959239103,-2.238188755409579,5.970558871816696,,,,,,
254,1,10.16,,,37.07406391273543,11.255951540347938,-8.643345947863832,12.631496214428768,20.960124352485824,10.487290757762555,10.309829575118949,-7.809143960903665,2.6528415851207496,-26.369350984413956,3.3813925596016143,6.821300963755165,6.152499482470354,22.420177277020073,-8.929408849297554,-7.149054248997405,28.468062354108135,-15.443540583859553,9.204588098177798,30.54544394557692,,,36.19531075382818,11.095600184304065,-2.3405788088124337,-4.878645828181425,5.411052973044513,4.1856108589811845,-0.1585544288542592,4.188612869403248,8.253870825483999,0.417449667517901,8.264420598486424,2.3839140913492045,1.197442005149213,2.66775443971687,5.6089030149581145,3.181696491645185,6.448487078079129,4.519733601685478,-0.24561332395984226,4.526402294881818,7.744639341413539,-2.2930194002511866,8.076965797779426,4.378842661995407,2.1294434229564847,4.869167521259014,7.68070866459869,6.560075264847213,10.100884766737101,5.5899289936288055,-2.321726637806289,6.052910104611768,,,,,,
255,1,10.2,,,36.97810184380091,11.07244185370679,-8.487683285849133,12.623818960315875,21.290398869151858,10.502591379951564,10.406116914020025,-7.758553040526609,2.8769050682631327,-26.244232399335633,3.5599667670725053,6.813471848353137,6.46090026987279,22.32458082097427,-8.754397377094914,-7.071747059161673,28.775375517843443,-15.18283411936979,9.430355150149271,30.449458547400237,,,36.233343385732624,10.958580643363797,-2.3990517233631947,-4.587742166028805,5.177144710487682,3.8915665503675476,-0.19193135282234283,3.8962966853328544,8.256862916651018,0.38251555472524607,8.265718563680567,2.4071834725269596,1.2647730094264278,2.7192247122627684,5.601587078559697,3.127964626958124,6.415757204429438,4.4643551867723685,-0.19572788505071576,4.468643713549758,7.710019685061074,-2.389911401145157,8.071931618228247,4.375286805066074,1.9326797458933478,4.783135543424593,7.682829093382878,6.517661612244213,10.07500748237202,5.64417629928696,-2.399634954417136,6.133104761203185,,,,,,
256,1,10.24,,,36.882582668264966,10.901586610964953,-8.341764178688432,12.61527198294892,21.62011553796028,10.516458352748856,10.503201906283984,-7.7056540741566,3.10071776771568,-26.120955694031906,3.736642652514619,6.80735276072531,6.767585524058047,22.225859424919413,-8.579191630546099,-7.001129881124111,29.08302748503597,-14.923820657128527,9.658271545197682,30.35058199919049,,,36.268988318773154,10.830163226070043,-2.387979388398465,-4.271381068545822,4.893581693621509,3.647977679017438,-0.21367443417385562,3.654230139226178,8.24291672021039,0.34667431993228615,8.250203581756303,2.427124806598912,1.3224741592501892,2.764031969549611,5.595317486313549,3.0819176325931075,6.387941301134074,4.416897136052742,-0.15297719069566543,4.419545489226698,7.667131354631241,-2.4680349013713396,8.054570099239097,4.3801436637202915,1.765429450939008,4.722541652656101,7.691299179812994,6.475336556031436,10.054156682052906,5.6979098762101295,-2.471913705243654,6.211001072579552,,,,,,
257,1,10.28,,,36.79028819610814,10.74440410953568,-8.203570408891155,12.606320636032589,21.948596827406746,10.528855391274487,10.600951430026411,-7.650832255971828,3.3243215372445736,-25.999213473689956,3.9117370304958152,6.8026583110895205,7.072224498062987,22.124763828882212,-8.403455101027745,-6.936022179600404,29.391272241991548,-14.666496653280166,9.888316734173603,30.24903948357916,,,36.302245552949735,10.71034793242277,-2.3073618039206205,-3.9295625357319293,4.556904674932292,3.4548442449320165,-0.22378367290830015,3.4620843272514614,8.212032236161802,0.30992596314077353,8.217878531007218,2.44373809356074,1.3705454546193279,2.8018298865380067,5.590094238222462,3.0435555085488213,6.364933913704513,4.377359449529998,-0.1173612408947447,4.378932451095121,7.615974350123651,-2.5273899009300753,8.024385647080075,4.393413237958925,1.6276925380927079,4.685238828281372,7.706118923889602,6.433100096209147,10.038378639848945,5.751129724398163,-2.5385628902832567,6.28647712592509,,,,,,
258,1,10.32,,,36.70400023731104,10.601912646832158,-8.071083758966715,12.597430273271573,22.27516520598691,10.539746210648438,10.699232363363201,-7.594472780150492,3.5477582306159836,-25.878698343496865,4.085566715583967,6.799103109663605,7.3744864449246155,22.022044772889338,-8.22685127991647,-6.875243419306215,29.700363775016047,-14.410858563969128,10.120470167927715,30.1450561831976,,,36.33311508826234,10.59913476242193,-2.157198969927471,-3.5622865675879534,4.164539948838732,3.312166248110916,-0.2222590690253716,3.3196150904719617,8.16420946450388,0.2722704843487848,8.168748214808819,2.457023333419693,1.4089868955333602,2.8323502136482976,5.585917334285122,3.0128782548272084,6.3466454008300826,4.3457421272037,-0.08888003564788488,4.346650928805959,7.556548671540545,-2.56797639982181,7.980973036879837,4.415095527781774,1.5194690073546995,4.669245611846747,7.727288325612313,6.390952232775801,10.027724333504903,5.803835843852666,-2.5995825095389624,6.35942919815056,,,,,,
259,1,10.36,,,36.62650060185424,10.475130520267633,-7.942286011424606,12.589066248370537,22.599143142196475,10.549094525990757,10.797911584409974,-7.536960840870754,3.7710697015960797,-25.759102908639804,4.2584485223468285,6.796401766665405,7.674040617679807,21.918452996967506,-8.049043658588891,-6.81761306495719,30.010556070415358,-14.156902845339808,10.354711297310605,30.03885728067728,,,36.361596924710994,10.496523716067593,-1.9374908864201204,-3.169553164113182,3.7148268055322458,3.2199436885527866,-0.20910062252590847,3.2267259610620247,8.099448405239324,0.23370788355797031,8.102819499653869,2.466980526169368,1.4377984819934881,2.8553909349372235,5.58278677450252,2.989885871426587,6.333002897024174,4.3220451690716235,-0.06753357495499357,4.322572755575267,7.488854318879938,-2.589794398045841,7.924012495797588,4.445190533189575,1.440758858725641,4.672847629160899,7.754807384982941,6.348892965733157,10.022249222032045,5.8560282345723556,-2.65497256300803,6.42977029095395,,,,,,
260,1,10.4,,,36.560571099718295,10.365076027255355,-7.815158948774218,12.581693915034126,22.91985310453112,10.556864052421469,10.89685597128252,-7.478681632310797,3.994297803951043,-25.640119774305887,4.430699265352295,6.7942688923127434,7.97055626936553,21.81473924114337,-7.86969572842166,-6.761950581268948,30.322103114495306,-13.904625953536552,10.591019573172975,29.930667958649604,,,36.38769106229568,10.4025147933597,-1.6482375533985636,-2.751362325306886,3.2072857181036114,3.178176566259643,-0.1843083334102726,3.183516271057273,8.017749058365979,0.1942381607677967,8.020101522177074,2.4736096718135907,1.4569802139988814,2.8708075784479123,5.580702558873956,2.9745783583478436,6.323951095681692,4.306268575136574,-0.05332185881654505,4.306598688273198,7.412891292142915,-2.5928438956033095,7.853266630905614,4.483698254180675,1.3915620922060234,4.694677314896908,7.7886761019985125,6.30692229508124,10.022012984327827,5.907706896559125,-2.7047330506918583,6.497428849256999,,,,,,
261,1,10.44,,,36.508993540883814,10.272767465208513,-7.687684353525008,12.575778626967058,23.236617561486522,10.563018505060578,10.995932402096496,-7.42002034864879,4.217484391447056,-25.521441545682247,4.602635759168134,6.792419096823478,8.263702653018637,21.711654245443672,-7.688470980791355,-6.707075432957181,30.63525889356177,-13.654024344703839,10.829374446365364,29.820713399745998,,,36.41139750101641,10.317107994298299,-1.28943897086205,-2.3077140511710996,2.6435198129672326,3.1868648812303015,-0.1478822016767221,3.1902941740209125,7.919111423885186,0.15386131597772462,7.920605977351938,2.4769107703494693,1.4665320915502191,2.8785071373578113,5.57966468740044,2.966955715591065,6.319452843569761,4.298412345396055,-0.04624488723163998,4.298661103256254,7.328659591327825,-2.5771248924925434,7.768579285626557,4.530618690757712,1.3718787077942123,4.733767728769784,7.828894476661741,6.2650402208179745,10.027079220549304,5.958871829809847,-2.748863972590213,6.562347645767161,,,,,,
262,1,10.48,,,36.47454973533136,10.199223131540338,-7.557844008186448,12.571785737873984,23.54875898155834,10.567521599028115,11.095007754967678,-7.361362184062977,4.440671317850253,-25.402760827955994,4.774574818362251,6.790566990415413,8.55314902167612,21.60994874989509,-7.505032907074607,-6.651807084737529,30.950277393920565,-13.405094474986038,11.06975536773843,29.70921878659788,,,36.43271624087318,10.240303318883372,-0.8610951388113876,-1.8386083417043528,2.0302624146325106,3.2460086334639286,-0.09982222732682669,3.247543152229212,7.803535501795264,0.11257734918843372,7.804347505546467,2.4768838217794946,1.4664541146452874,2.878444221615748,5.579673160079794,2.9670179431562564,6.319489540170632,4.298476479852831,-0.0463026602016237,4.298725855900761,7.23615921643691,-2.542637388714505,7.669876472024419,4.585951842918595,1.3817087054912705,4.7895796529965775,7.875462508969728,6.223246742944866,10.037515118482345,6.009523034326531,-2.7873653287028755,6.624482815718978,,,,,,
263,1,10.52,,,36.46002149304151,10.145461323664069,-7.423619695267938,12.570180601459604,23.855599833242263,10.570337049444106,11.19394890801178,-7.303092332731452,4.663900436926852,-25.283770226314278,4.946833257502426,6.788427183306401,8.838564628374913,21.5103734945243,-7.3190449986480335,-6.594965001325646,31.267412601877595,-13.157832800527498,11.312141788142815,29.596409301836648,,,36.45164728186599,10.172100767114912,-0.3632060572462314,-1.3440451969067466,1.392255770808097,3.35560782296283,-0.04012841035949762,3.3558477544202336,7.6710212920982315,0.07038626039976997,7.671344203558949,2.4735288261025974,1.4567462832881661,2.8706191993077694,5.580727976915098,2.9747650410429674,6.324061337600565,4.30646097850447,-0.05349517772530568,4.30679322622082,7.135390167469976,-2.489381384269826,7.557169610269202,4.649697710664446,1.4210520852971111,4.862003478987387,7.928380198925913,6.181541861463645,10.053391087774708,6.05966051010975,-2.8202371190308706,6.683803027120346,,,,,,
264,1,10.56,,,36.468190623994836,10.11250033899292,-7.282993197278895,12.571428571428587,24.156462585034006,10.571428571428564,11.292622739344536,-7.2455959888324575,4.887213602443009,-25.164162345944227,5.119727891156449,6.785714285714285,9.119618726151902,21.413679219358002,-7.130170746888289,-6.5353686474371875,31.586918503738694,-12.912235777472675,11.556513158429155,29.48251012809376,,,36.468190623994836,10.11250033899292,0.20422827383316883,-0.8240246167787101,0.8489556860579802,3.5156624497259945,0.03119924922456646,3.5158008836630037,7.521568794793424,0.02728804961145074,7.5216182947861565,2.466845783318826,1.437408597474821,2.8550782116734394,5.582829137903804,2.990197009251203,6.33318713896586,4.322365841350473,-0.0678224398028988,4.322897911102482,7.02635244442457,-2.4173568791573503,7.430561415833967,4.721856293993511,1.4899088472114175,4.951338731507368,7.987647546527292,6.139925576370411,10.074780365393133,6.109284257158346,-2.847479343572102,6.74028877325242,,,,,,
265,1,10.6,,,36.501017788618896,10.100965526205249,-7.134350655280016,12.575893003562808,24.450818236079257,10.570751356054814,11.390922298693063,-7.1891826178057485,5.110644439761932,-25.043690225504445,5.293513248507683,6.782199015164242,9.396082383025648,21.320455403501565,-6.938162809512387,-6.472065957354898,31.908977734337043,-12.668274121885972,11.802832807454914,29.367717519868503,,,36.681182506754205,10.295574379663956,0.8206791156015034,-0.28837031969178367,0.8698687556543271,3.7160635499720387,0.11161080335551314,3.7177392698865335,7.358891276131431,-0.016930384343761068,7.358910751723879,2.4574889837132377,1.410334275667754,2.8334245841728714,5.585770932973197,3.011803010994616,6.346006168661081,4.344633933780932,-0.08788176375107613,4.345522663956635,6.911591421843802,-2.330595396410967,7.293954406512069,4.800198434397642,1.5825672520572658,5.05434705148723,8.05148076495889,6.099041389667722,10.10072514136401,6.157991225644109,-2.8698152056315154,6.7938718894003065,,,,,,
266,1,10.64,,,36.557179049128955,10.109910439040046,-6.9776956445364275,12.583529261953238,24.73873190812398,10.568226498209352,11.488845322230095,-7.133858770137676,5.334193660635104,-24.922348637539137,5.468194717201034,6.777876518410923,9.668133926941259,21.230646482375004,-6.743130509598829,-6.4050187436299115,32.23348752261477,-12.425815589511949,12.050999576104974,29.25211201913188,,,36.88604935856363,10.471664669464719,1.4040315127514478,0.22362282086993462,1.4217284040255178,3.916375268589632,0.19090645976076018,3.9210254425084896,7.197841801117922,-0.06312144613653668,7.198118567437109,2.4480755884257346,1.3830961917017728,2.8117661997658967,5.588730521829159,3.0335396991326222,6.358952111145237,4.367036717333682,-0.10806241883296347,4.368373516184779,6.801288597890108,-2.245223028163982,7.162300820126716,4.875807497838845,1.6761803431246283,5.155878130702751,8.112744706943067,6.061463309350438,10.12709060543226,6.204169216251366,-2.8901375184155365,6.844312276572001,,,,,,
267,1,10.68,,,36.634529318187255,10.1379956825013,-6.8134360988645675,12.594190712768032,25.02041725356414,10.563766568732007,11.586415717739797,-7.079555267576116,5.557853748411077,-24.80019278806405,5.643715399496983,6.7727980495163305,9.936053500825398,21.144035630477,-6.54527233656653,-6.334417288380442,32.56027374604139,-12.184702196015195,12.300896183271057,29.135745239722688,,,37.08279117942308,10.6407712083952,1.9337567264575442,0.7021310865313585,2.0572805204428257,4.10648864179659,0.2665362703698605,4.1151294692423805,7.042133636004139,-0.11149823693364051,7.043016257554727,2.439259887742614,1.3575875640390378,2.7916004001259846,5.591502194399442,3.0538962368772835,6.371120703266184,4.388017057398823,-0.12696172236481834,4.389853411558166,6.6979893471036265,-2.165271297450168,7.039279869807365,4.946454325807576,1.7650363812367662,5.251929533456238,8.169655585665577,6.027834837418973,10.152736833760569,6.247415179152194,-2.90916948522983,6.891550153230667,,,,,,
268,1,10.72,,,36.7309235084561,10.183881861593164,-6.641979952080792,12.607730722175319,25.29608792479575,10.557284138462567,11.68365739300632,-7.026202931869058,5.781617186438336,-24.677277883094856,5.820018397655962,6.7670148625424416,10.200121247604827,21.060406022306214,-6.344786779834486,-6.260451873724742,32.88916228208638,-11.944775957060287,12.55240534784492,29.018668795479822,,,37.271407969332586,10.802893996455367,2.409854756721097,1.1471544772965816,2.6689629715065157,4.286403669594287,0.33850023518215194,4.299748693578468,6.8917667807900616,-0.16206075673598955,6.893671956923629,2.431041881662998,1.333808392676419,2.772906319869754,5.594085950681342,3.0728726242297455,6.382502940724037,4.407574953974356,-0.1445796743472194,4.409945607049637,6.601693669485556,-2.090740204269577,6.924850461018986,5.012138918300986,1.8491353663924643,5.342362599037131,8.222213401124622,5.99815597387256,10.177557089033517,6.287729114346418,-2.9269111060715716,6.935585486333847,,,,,,
269,1,10.76,,,36.84421653259771,10.24622958131965,-6.463735138001535,12.624002656343274,25.565957574214742,10.548691778240842,11.780594255813817,-6.973732584764355,6.005476458065446,-24.553659128647332,5.997046813938345,6.76057821155128,10.460617310206263,20.979540832361337,-6.14187232882159,-6.183312781781012,33.2199790082192,-11.705878888311812,12.80540978871827,28.90093430024213,,,37.45189972829214,10.958033033645275,2.832325603540358,1.5586929931621696,3.2328922300941456,4.456120351981514,0.4067983541988871,4.474650097194503,6.746741235474973,-0.21480900554311969,6.75016001346048,2.4234215701874966,1.3117586776175973,2.755663792111639,5.596481790677873,3.090468861188155,6.39309050580098,4.425710407059685,-0.16091627477903614,4.428634852259234,6.512401565036058,-2.0216297486219656,6.818970669008439,5.072861275322513,1.9284772985932863,5.427056864439178,8.27041815332059,5.972426718712003,10.201455648149423,6.325111021833909,-2.9433623809423453,6.976418246068063,,,,,,
270,1,10.8,,,36.97226330327432,10.323699446684854,-6.2791095904432,12.64285988144005,25.83023985421719,10.537902058906647,11.877250213946406,-6.922075048009974,6.229424046640938,-24.429391730737134,6.174743750604602,6.7535393506048305,10.717821831556352,20.90122323514106,-5.936727472946773,-6.103190294667489,33.55254980190927,-11.46785300543435,13.05979222478286,28.782593367848456,,,37.62426645630179,11.106188319964875,3.201169266915042,1.9367466341300597,3.7414532203751394,4.615638688958272,0.47143062741937825,4.639651640314979,6.607057000061037,-0.26974298335486413,6.612561037837362,2.4163989533146575,1.2914384188594954,2.7398534798938585,5.598689714387176,3.1066849477548955,6.402875750988113,4.442423416656313,-0.17597152366124064,4.445907307850222,6.430113033752057,-1.9579399305068792,6.721598202682258,5.128621396870307,2.0030621778380313,5.505907329470881,8.314269842251662,5.950647071936417,10.224347587231223,6.3595609016146115,-2.958523309841808,7.014048405608745,,,,,,
271,1,10.84,,,37.112918733148256,10.414952062692889,-6.088511243222091,12.664155763633802,26.089148417199034,10.524827551299783,11.973649175188276,-6.871161143353836,6.453452435513295,-24.30453089537998,6.3530523099151885,6.7459495337650885,10.97201495458185,20.825236405144043,-5.7295507016289555,-6.0202746945023655,33.88670054062617,-11.230540324092498,13.315435374930404,28.66369761213771,,,37.78850815336145,11.247359855414208,3.5163857468485245,2.281315400200916,4.191583075143963,4.764958680527832,0.5323970548438364,4.794609249057104,6.472714074546242,-0.3268626901716213,6.480961866039272,2.4099740310468203,1.2728476164034768,2.725457004779946,5.6007097218090465,3.121520883928919,6.4118516839342705,4.457713982764761,-0.1897454209935519,4.461750472283775,6.354828075637589,-1.899670749925471,6.632690919154468,5.17941928294554,2.0728900041281357,5.5788221944925285,8.353768467922684,5.932817033546415,10.246158576227376,6.39107875368872,-2.972393892768707,7.048475940912338,,,,,,
272,1,10.88,,,37.2640377348817,10.51864803434777,-5.892348030154647,12.687743669092697,26.342896915556267,10.509380826260042,12.069815047323505,-6.820921692543878,6.677554108031096,-24.17913182859157,6.531915594130478,6.73786001509409,11.223476822209456,20.751363516868985,-5.52054050428707,-5.9347562634039015,34.22225710183928,-10.99378285995084,13.572221958052634,28.544298646948704,,,37.94462481947117,11.381547639993263,3.777975043335948,2.5923992913719673,4.581880565223753,4.904080326685986,0.5896976364723502,4.939407571060482,6.34371245893067,-0.38616812599351563,6.355455419018024,2.404146803380669,1.2559862702489364,2.7124570712288376,5.602541812944887,3.134976669710204,6.420011953682256,4.471582105382129,-0.20223796677496053,4.47615311627953,6.286546690690009,-1.8468222068764213,6.55220738057316,5.225254933547009,2.137960777461551,5.645720981993474,8.38891403032756,5.918936603541299,10.266824685605945,6.419664578055591,-2.984974129725091,7.079700830534419,,,,,,
273,1,10.92,,,37.42347522113695,10.633447966653613,-5.691027885057272,12.713476963984903,26.59169900168488,10.491474454627255,12.165771738136334,-6.771287517327974,6.901721547542799,-24.053249736387613,6.711276705510929,6.729322048653785,11.472487577365847,20.679387744814534,-5.309895370340062,-5.846825283490312,34.55904536301809,-10.757422628673961,13.830034693041297,28.42444808612027,,,38.092616454630935,11.508751673702022,3.985937156381332,2.8699983076461324,4.9116784606194415,5.033003627434481,0.6433323723051525,5.073953296496177,6.22005215321546,-0.44765929081967815,6.236140443365388,2.3989172703207617,1.2408543803976089,2.7008375854899436,5.604185987792696,3.1470523050989523,6.427350838160356,4.4840277845113645,-0.2134491610076329,4.489105224496832,6.2252688789099055,-1.7993943013613063,6.4801074425117156,5.266128348675326,2.1982744978397832,5.706532971303563,8.41970652947044,5.9090057819221204,10.28629220726284,6.4453183747167175,-2.9962640207108677,7.107723055470536,,,,,,
274,1,10.96,,,37.589086104576204,10.758012464614472,-5.48495874174631,12.74120901447855,26.835768327980876,10.471021007241225,12.261543155410848,-6.722189439454116,7.125947237397005,-23.926939824783833,6.891078746316937,6.72038688850621,11.71932736297784,20.6090922634794,-5.097813789206887,-5.756672036879804,34.89689120163212,-10.521301645926426,14.08875629878811,28.304197543491316,,,38.23248305884078,11.62897195654051,4.1402720859813265,3.114112449021417,5.18069004005319,5.151728582773921,0.6933012623411567,5.1981702579786315,6.101733157399761,-0.5113361846507452,6.123121117358764,2.394285431862808,1.22745194684643,2.690583767706846,5.605642246355028,3.1577477900944277,6.433863232923629,4.495051020150116,-0.2233790036893561,4.500597943944988,6.1709946402996785,-1.757387033378292,6.416352860908876,5.302039528329249,2.2538311652626466,5.76119588987174,8.446145965350542,5.903024568688228,10.304517491204724,6.468040143670201,-3.0062635657238186,7.132542599012481,,,,,,
