index,competition,gsm_id,kickoffDate,kickoffTime,hometeam_team1,awayteam_team2,icon,chanceRating,team,type,time,player,location_x,location_y,bodyPart,shotQuality,defPressure,numDefPlayers,numAttPlayers,outcome,primaryPlayer,primaryType,primaryLocation_x,primaryLocation_y,secondaryPlayer,secondaryType
10551,SpaPr,2529386,09/12/2017,19:45:00,Valencia,Celta de Vigo,goal,Good,Valencia,Open Play,27:18:00,S. Zaza,39,16,Head,4,2,3,0,-,Dani Parejo,Corner,133,7,-,-
1109,SpaPr,2529386,09/12/2017,19:45:00,Valencia,Celta de Vigo,penawarded,Poor,Valencia,[Tackle],78:57:00,-,-,-,-,,-,-,-,Penalty Awarded,-,-,-,-,-,-
77923,SpaPr,2529380,10/12/2017,11:00:00,Real Sociedad,Malaga,poorchance,poorchance,Malaga,Open Play,33:16:00,G. Castro,-2,117,Left,1,2,2,0,Missed,Luis Hernandez,Open Play Pass,-52,171,-,-
77932,SpaPr,2529380,10/12/2017,11:00:00,Real Sociedad,Malaga,goodchance,goodchance,Malaga,Open Play,73:20:00,Y. En-Nesyri,53,43,Left,3,2,2,0,Saved,G. Castro,Open Play Pass,13,91,Borja Baston,Open Play Pass
77935,SpaPr,2529380,10/12/2017,11:00:00,Real Sociedad,Malaga,goodchance,goodchance,Real Sociedad,Open Play,94:24:00,Jon Bautista,-4,36,Head,2,3,2,0,Missed,De La Bella,Cross High,127,60,Illarramendi,Open Play Pass
77934,SpaPr,2529380,10/12/2017,11:00:00,Real Sociedad,Malaga,goodchance,goodchance,Real Sociedad,Open Play,93:13:00,De La Bella,30,18,Head,1,2,3,0,Missed,Mikel Oyarzabal,Cross High,-58,11,Inigo Martinez,Cross High
77933,SpaPr,2529380,10/12/2017,11:00:00,Real Sociedad,Malaga,fairlygoodchance,fairlygoodchance,Real Sociedad,Open Play,90:45:00,Mikel Oyarzabal,-46,60,Left,1,3,1,0,Saved,Juanmi,Open Play Pass,-9,161,Xabi Prieto,Open Play Pass
77931,SpaPr,2529380,10/12/2017,11:00:00,Real Sociedad,Malaga,greatchance,greatchance,Real Sociedad,Open Play,60:15:00,Mikel Oyarzabal,31,43,Left,2,1,3,0,Missed,Willian Jose,Open Play Pass,39,24,Xabi Prieto,Cross Low
77930,SpaPr,2529380,10/12/2017,11:00:00,Real Sociedad,Malaga,goodchance,goodchance,Real Sociedad,Open Play,45:59:00,Diego Llorente,16,38,Head,1,2,3,1,Missed,-,Corner,-136,0,-,-
77922,SpaPr,2529380,10/12/2017,11:00:00,Real Sociedad,Malaga,verygoodchance,verygoodchance,Real Sociedad,Open Play,09:04,Inigo Martinez,-5,30,Head,1,2,1,0,Missed,Illarramendi,Free Kick,-126,77,-,-
77929,SpaPr,2529380,10/12/2017,11:00:00,Real Sociedad,Malaga,poorchance,poorchance,Real Sociedad,Open Play,45:13:00,Illarramendi,30,97,Left,3,2,4,2,Defended,-,-,-,-,-,-
77928,SpaPr,2529380,10/12/2017,11:00:00,Real Sociedad,Malaga,poorchance,poorchance,Malaga,Open Play,44:39:00,Keko,76,42,Right,2,3,2,0,Saved,R. Rosales,Cross High,-112,72,Borja Baston,Open Play Pass
77927,SpaPr,2529380,10/12/2017,11:00:00,Real Sociedad,Malaga,poorchance,poorchance,Malaga,Open Play,42:13:00,A. Penaranda,-28,84,Left,1,4,2,0,Missed,-,-,-,-,-,-
77926,SpaPr,2529380,10/12/2017,11:00:00,Real Sociedad,Malaga,fairlygoodchance,fairlygoodchance,Real Sociedad,Open Play,38:57:00,Willian Jose,63,60,Right,2,3,2,0,Missed,Xabi Prieto,Open Play Pass,-8,165,Inigo Martinez,Open Play Pass
77925,SpaPr,2529380,10/12/2017,11:00:00,Real Sociedad,Malaga,goodchance,goodchance,Real Sociedad,Open Play,37:48:00,Xabi Prieto,-48,13,Right,2,3,3,0,Missed,Mikel Oyarzabal,Corner,-136,0,-,-
77924,SpaPr,2529380,10/12/2017,11:00:00,Real Sociedad,Malaga,poorchance,poorchance,Malaga,Direct Free-Kick,36:08:00,Recio,37,109,Right,2,0,5,2,Defended,Keko,Free Kick Won,37,107,-,-
77921,SpaPr,2529380,10/12/2017,11:00:00,Real Sociedad,Malaga,greatchance,greatchance,Real Sociedad,Open Play,05:41,Mikel Oyarzabal,-17,30,Head,1,1,1,0,Missed,A. Januzaj,Cross High,81,13,De La Bella,Open Play Pass
77920,SpaPr,2529380,10/12/2017,11:00:00,Real Sociedad,Malaga,poorchance,poorchance,Malaga,Open Play,02:05,Keko,-2,101,Right,2,2,5,2,Saved,-,-,-,-,-,-
77919,SpaPr,2529380,10/12/2017,11:00:00,Real Sociedad,Malaga,greatchance,greatchance,Real Sociedad,Open Play,51:11:00,Willian Jose,7,31,Left,3,3,2,0,Woodwork,Xabi Prieto,Open Play Pass,-41,56,De La Bella,Cross High
77918,SpaPr,2529380,10/12/2017,11:00:00,Real Sociedad,Malaga,fairlygoodchance,fairlygoodchance,Real Sociedad,Open Play,72:32:00,De La Bella,34,58,Left,1,2,3,1,Missed,Alvaro Odriozola,Cross High,-98,7,Willian Jose,Open Play Pass
77917,SpaPr,2529380,10/12/2017,11:00:00,Real Sociedad,Malaga,poorchance,poorchance,Real Sociedad,Open Play,78:23:00,Igor Zubeldia,-25,107,Right,1,2,3,2,Missed,De La Bella,Open Play Pass,14,100,Xabi Prieto,Open Play Pass
77916,SpaPr,2529380,10/12/2017,11:00:00,Real Sociedad,Malaga,fairlygoodchance,fairlygoodchance,Real Sociedad,Open Play,83:53:00,De La Bella,18,83,Left,3,2,3,0,Saved,Alvaro Odriozola,Cross High,-98,16,Diego Llorente,Open Play Pass
77915,SpaPr,2529380,10/12/2017,11:00:00,Real Sociedad,Malaga,fairlygoodchance,fairlygoodchance,Real Sociedad,Open Play,84:28:00,Juanmi,-33,55,Right,2,2,4,1,Defended,Xabi Prieto,Open Play Pass,-56,19,De La Bella,Cross High
275,SpaPr,2529380,10/12/2017,11:00:00,Real Sociedad,Malaga,penmissed,-,Malaga,-,57:49:00,Borja Baston,-,-,Right,2,-,-,-,Save,-,-,-,-,-,-
1110,SpaPr,2529380,10/12/2017,11:00:00,Real Sociedad,Malaga,penawarded,Great,Malaga,[Tackle],21:27,-,-,-,-,,-,-,-,Penalty Awarded,-,-,-,-,-,-
1111,SpaPr,2529380,10/12/2017,11:00:00,Real Sociedad,Malaga,penawarded,Good,Malaga,[Handball],56:54:00,-,-,-,-,,-,-,-,Penalty Awarded,-,-,-,-,-,-
10552,SpaPr,2529380,10/12/2017,11:00:00,Real Sociedad,Malaga,goal,Penalty,Malaga,Penalty,22:55,Borja Baston,0,44,Right,3,0,1,0,-,-,-,-,-,-,-
10553,SpaPr,2529380,10/12/2017,11:00:00,Real Sociedad,Malaga,goal,Great,Malaga,Open Play,57:51:00,G. Castro,21,32,Left,3,4,1,0,-,-,-,2,45,-,-
77945,SpaPr,2529389,10/12/2017,15:15:00,Real Betis,Atletico Madrid,poorchance,poorchance,Atletico Madrid,Open Play,85:52:00,Filipe Luis,39,96,Left,1,2,3,1,Saved,-,-,-,-,-,-
77944,SpaPr,2529389,10/12/2017,15:15:00,Real Betis,Atletico Madrid,fairlygoodchance,fairlygoodchance,Atletico Madrid,Open Play,67:59:00,J. Gimenez,-47,71,Right,1,2,2,1,Missed,-,-,-,-,-,-
77943,SpaPr,2529389,10/12/2017,15:15:00,Real Betis,Atletico Madrid,poorchance,poorchance,Real Betis,Open Play,58:59:00,Cristian Tello,48,74,Right,3,3,3,0,Saved,-,-,-,-,-,-
77942,SpaPr,2529389,10/12/2017,15:15:00,Real Betis,Atletico Madrid,fairlygoodchance,fairlygoodchance,Real Betis,Open Play,40:57:00,Sergio Leon,-66,64,Left,3,2,2,0,Saved,Barragan,Open Play Pass,-52,214,A. Guardado,Open Play Pass
77941,SpaPr,2529389,10/12/2017,15:15:00,Real Betis,Atletico Madrid,goodchance,goodchance,Atletico Madrid,Open Play,30:19:00,A. Correa,-46,59,Right,3,2,2,0,Saved,-,-,-,-,-,-
77940,SpaPr,2529389,10/12/2017,15:15:00,Real Betis,Atletico Madrid,goodchance,goodchance,Real Betis,Dangerous Moment,22:09,Sergio Leon,19,22,Right,0,3,2,0,Missed,Joaquin,Free Kick,120,32,-,-
77939,SpaPr,2529389,10/12/2017,15:15:00,Real Betis,Atletico Madrid,fairlygoodchance,fairlygoodchance,Real Betis,Direct Free-Kick,09:02,Cristian Tello,19,92,Right,2,0,7,2,Defended,A. Guardado,Free Kick Won,20,91,-,-
77938,SpaPr,2529389,10/12/2017,15:15:00,Real Betis,Atletico Madrid,fairlygoodchance,fairlygoodchance,Real Betis,Open Play,02:22,R. Boudebouz,-29,76,Right,2,3,2,0,Saved,Cristian Tello,Open Play Pass,62,168,Fabian Ruiz,Open Play Pass
77937,SpaPr,2529389,10/12/2017,15:15:00,Real Betis,Atletico Madrid,poorchance,poorchance,Real Betis,Open Play,62:13:00,Fabian Ruiz,-34,109,Left,2,2,3,1,Saved,A. Guardado,Open Play Pass,8,127,Joaquin,Open Play Pass
77936,SpaPr,2529389,10/12/2017,15:15:00,Real Betis,Atletico Madrid,fairlygoodchance,fairlygoodchance,Real Betis,Open Play,90:57:00,Julio Gracia,-51,72,Right,1,2,3,1,Missed,Joaquin,Open Play Pass,-65,81,R. Boudebouz,Open Play Pass
10554,SpaPr,2529389,10/12/2017,15:15:00,Real Betis,Atletico Madrid,goal,Superb,Atletico Madrid,Open Play,29:02:00,Saul,16,10,Left,2,2,0,0,-,S. Vrsaljko,Cross Low,-129,49,D. Godin,Open Play Pass
77948,SpaPr,2529383,10/12/2017,17:30:00,Levante,Athletic Club,poorchance,poorchance,Levante,Open Play,64:15:00,Chema,10,101,Right,2,2,3,1,Missed,-,-,-,-,-,-
77947,SpaPr,2529383,10/12/2017,17:30:00,Levante,Athletic Club,verygoodchance,verygoodchance,Athletic Club,Open Play,83:12:00,Inaki Williams,-56,42,Right,3,3,1,0,Saved,Raul Garcia,Open Play Pass,-68,95,Lekue,Throw in
77946,SpaPr,2529383,10/12/2017,17:30:00,Levante,Athletic Club,goodchance,goodchance,Athletic Club,Open Play,83:49:00,Raul Garcia,12,37,Head,2,3,2,0,Missed,Mikel Rico,Corner,-136,1,-,-
77949,SpaPr,2529383,10/12/2017,17:30:00,Levante,Athletic Club,fairlygoodchance,fairlygoodchance,Levante,Open Play,50:04:00,E. Boateng,69,44,Right,2,2,1,0,Saved,Chema,Open Play Pass,93,329,E. Bardhi,Open Play Pass
77950,SpaPr,2529383,10/12/2017,17:30:00,Levante,Athletic Club,poorchance,poorchance,Levante,Open Play,33:45:00,E. Bardhi,-49,96,Left,2,1,3,0,Missed,S. Moore,Open Play Pass,-131,83,E. Unal,Open Play Pass
77951,SpaPr,2529383,10/12/2017,17:30:00,Levante,Athletic Club,goodchance,goodchance,Athletic Club,Open Play,23:39,De Marcos,-27,44,Right,2,2,1,0,Missed,Susaeta,Cross High,-65,18,Lekue,Open Play Pass
77960,SpaPr,2529383,10/12/2017,17:30:00,Levante,Athletic Club,verygoodchance,verygoodchance,Levante,Open Play,41:16:00,E. Boateng,-21,13,Head,3,3,2,0,Saved,Jason,Cross High,99,37,E. Boateng,Shot (Deflection)
77963,SpaPr,2529383,10/12/2017,17:30:00,Levante,Athletic Club,greatchance,greatchance,Athletic Club,Dangerous Moment,80:25:00,Inaki Williams,40,44,Right,0,3,1,0,Missed,Mikel Rico,Open Play Pass,-4,358,-,-
77962,SpaPr,2529383,10/12/2017,17:30:00,Levante,Athletic Club,fairlygoodchance,fairlygoodchance,Levante,Direct Free-Kick,76:06:00,E. Bardhi,-57,87,Right,2,0,6,0,Defended,Jason,Free Kick Won,-53,85,-,-
77961,SpaPr,2529383,10/12/2017,17:30:00,Levante,Athletic Club,greatchance,greatchance,Athletic Club,Open Play,73:31:00,Raul Garcia,-31,12,Left,3,3,1,0,Saved,Balenziaga,Cross High,91,26,Mikel Vesga,Open Play Pass
77959,SpaPr,2529383,10/12/2017,17:30:00,Levante,Athletic Club,greatchance,greatchance,Levante,Open Play,41:04:00,E. Boateng,-6,26,Left,1,2,1,0,Missed,Sergio Postigo,Open Play Pass,-8,50,E. Bardhi,Corner
77952,SpaPr,2529383,10/12/2017,17:30:00,Levante,Athletic Club,poorchance,poorchance,Levante,Open Play,21:51,Sergio Postigo,-4,48,Right,2,2,2,0,Missed,Jose Luis Morales,Open Play Pass,-24,35,E. Unal,Open Play Pass
77958,SpaPr,2529383,10/12/2017,17:30:00,Levante,Athletic Club,fairlygoodchance,fairlygoodchance,Levante,Direct Free-Kick,40:37:00,E. Bardhi,-49,90,Right,2,0,6,1,Defended,E. Boateng,Free Kick Won,-48,88,-,-
77957,SpaPr,2529383,10/12/2017,17:30:00,Levante,Athletic Club,poorchance,poorchance,Athletic Club,Open Play,00:44,Lekue,-29,102,Right,2,2,4,1,Missed,-,-,-,-,-,-
77956,SpaPr,2529383,10/12/2017,17:30:00,Levante,Athletic Club,poorchance,poorchance,Athletic Club,Open Play,02:27,Raul Garcia,-46,79,Right,2,3,3,0,Defended,-,-,-,-,-,-
77955,SpaPr,2529383,10/12/2017,17:30:00,Levante,Athletic Club,poorchance,poorchance,Athletic Club,Open Play,07:38,Lekue,-26,105,Right,2,1,6,1,Missed,-,-,-,-,-,-
77954,SpaPr,2529383,10/12/2017,17:30:00,Levante,Athletic Club,fairlygoodchance,fairlygoodchance,Levante,Open Play,11:42,Jose Luis Morales,57,57,Right,3,2,2,0,Defended,-,-,-,-,-,-
77953,SpaPr,2529383,10/12/2017,17:30:00,Levante,Athletic Club,poorchance,poorchance,Athletic Club,Open Play,20:43,Lekue,-64,74,Left,2,2,3,0,Missed,Susaeta,Open Play Pass,-58,85,De Marcos,Open Play Pass
325,SpaPr,2529383,10/12/2017,17:30:00,Levante,Athletic Club,owngoal,Great,Levante,-,72:01:00,A. Laporte,-2,12,Right,-,-,0,0,-,Ivi Lopez,Cross Low,54,30,Jose Luis Morales,Cross High
326,SpaPr,2529383,10/12/2017,17:30:00,Levante,Athletic Club,owngoal,Poor,Athletic Club,-,78:13:00,Sergio Postigo,18,39,Right,-,-,1,0,-,De Marcos,Cross Low,58,46,Mikel Rico,Open Play Pass
1112,SpaPr,2529383,10/12/2017,17:30:00,Levante,Athletic Club,penawarded,Great,Athletic Club,[Push],03:40,-,-,-,-,,-,-,-,Penalty Awarded,-,-,-,-,-,-
10555,SpaPr,2529383,10/12/2017,17:30:00,Levante,Athletic Club,goal,Penalty,Athletic Club,Penalty,04:49,Aduriz,0,44,Right,3,0,1,0,-,De Marcos,Penalty Earned,-6,32,-,-
77966,SpaPr,2529384,10/12/2017,19:45:00,Villarreal,Barcelona,fairlygoodchance,fairlygoodchance,Villarreal,Open Play,75:30:00,Rodri Hernandez,52,86,Right,3,3,2,1,Saved,-,-,-,-,-,-
77965,SpaPr,2529384,10/12/2017,19:45:00,Villarreal,Barcelona,greatchance,greatchance,Barcelona,Open Play,80:04:00,L. Suarez,-31,43,Right,2,0,1,0,Missed,L. Messi,Open Play Pass,32,60,Jordi Alba,Open Play Pass
77964,SpaPr,2529384,10/12/2017,19:45:00,Villarreal,Barcelona,verygoodchance,verygoodchance,Barcelona,Open Play,82:08:00,Paco Alcacer,-57,28,Right,1,0,1,0,Missed,Aleix Vidal,Open Play Pass,-109,87,Sergi Roberto,Open Play Pass
77967,SpaPr,2529384,10/12/2017,19:45:00,Villarreal,Barcelona,poorchance,poorchance,Villarreal,Open Play,75:22:00,Trigueros,-11,110,Left,3,0,3,1,Saved,Mario Gaspar,Open Play Pass,-88,91,A. Rukavina,Open Play Pass
77968,SpaPr,2529384,10/12/2017,19:45:00,Villarreal,Barcelona,verygoodchance,verygoodchance,Barcelona,Open Play,70:00:00,L. Messi,23,42,Left,2,3,2,1,Missed,Jordi Alba,Open Play Pass,70,44,L. Messi,Open Play Pass
77969,SpaPr,2529384,10/12/2017,19:45:00,Villarreal,Barcelona,poorchance,poorchance,Villarreal,Open Play,62:57:00,R. Soriano,-106,174,Right,1,0,2,0,Missed,Mario Gaspar,Open Play Pass,-94,329,Trigueros,Open Play Pass
77970,SpaPr,2529384,10/12/2017,19:45:00,Villarreal,Barcelona,fairlygoodchance,fairlygoodchance,Barcelona,Open Play,02:50,L. Messi,66,58,Left,2,0,3,0,Defended,Denis Suarez,Open Play Pass,104,129,Paulinho,Open Play Pass
77978,SpaPr,2529384,10/12/2017,19:45:00,Villarreal,Barcelona,fairlygoodchance,fairlygoodchance,Barcelona,Open Play,37:13:00,L. Messi,5,72,Left,2,2,3,0,Missed,-,-,-,-,-,-
77984,SpaPr,2529384,10/12/2017,19:45:00,Villarreal,Barcelona,greatchance,greatchance,Barcelona,Open Play,66:48:00,L. Suarez,16,17,Right,3,2,1,0,Woodwork,Jordi Alba,Cross High,95,42,Busquets,Open Play Pass
77983,SpaPr,2529384,10/12/2017,19:45:00,Villarreal,Barcelona,verygoodchance,verygoodchance,Barcelona,Open Play,58:49:00,L. Messi,12,53,Left,2,2,2,0,Missed,Jordi Alba,Open Play Pass,60,58,L. Messi,Open Play Pass
77982,SpaPr,2529384,10/12/2017,19:45:00,Villarreal,Barcelona,greatchance,greatchance,Barcelona,Open Play,57:59:00,Paco Alcacer,5,17,Right,3,4,1,0,Saved,Jordi Alba,Cross Low,64,32,L. Messi,Open Play Pass
77981,SpaPr,2529384,10/12/2017,19:45:00,Villarreal,Barcelona,poorchance,poorchance,Villarreal,Open Play,45:48:00,C. Bakambu,56,9,Left,1,4,2,0,Missed,Jaume Costa,Open Play Pass,107,80,C. Bakambu,Open Play Pass
77980,SpaPr,2529384,10/12/2017,19:45:00,Villarreal,Barcelona,fairlygoodchance,fairlygoodchance,Villarreal,Open Play,45:29:00,C. Bakambu,-11,52,Head,2,3,3,0,Missed,Trigueros,Corner,-136,1,Rodri Hernandez,Corner Won
77979,SpaPr,2529384,10/12/2017,19:45:00,Villarreal,Barcelona,goodchance,goodchance,Villarreal,Open Play,44:48:00,Rodri Hernandez,50,46,Right,2,0,3,1,Defended,-,-,-,-,-,-
77977,SpaPr,2529384,10/12/2017,19:45:00,Villarreal,Barcelona,fairlygoodchance,fairlygoodchance,Villarreal,Open Play,35:15:00,R. Soriano,-30,88,Right,2,1,2,0,Missed,C. Bakambu,Turnover,7,108,-,-
77986,SpaPr,2529384,10/12/2017,19:45:00,Villarreal,Barcelona,verygoodchance,verygoodchance,Barcelona,Open Play,90:01:00,Aleix Vidal,-54,31,Right,3,3,2,0,Saved,L. Messi,Open Play Pass,-6,77,-,-
77976,SpaPr,2529384,10/12/2017,19:45:00,Villarreal,Barcelona,poorchance,poorchance,Barcelona,Open Play,30:05:00,Denis Suarez,61,102,Right,1,0,3,0,Missed,Jordi Alba,Open Play Pass,111,73,Paulinho,Open Play Pass
77975,SpaPr,2529384,10/12/2017,19:45:00,Villarreal,Barcelona,verygoodchance,verygoodchance,Villarreal,Open Play,25:01:00,R. Soriano,-13,30,Right,3,0,1,0,Saved,Dani Raba,Cross High,-110,89,Mario Gaspar,Open Play Pass
77974,SpaPr,2529384,10/12/2017,19:45:00,Villarreal,Barcelona,fairlygoodchance,fairlygoodchance,Barcelona,Direct Free-Kick,21:15,L. Messi,44,92,Left,3,0,8,2,Saved,L. Messi,Free Kick Won,41,87,Busquets,Open Play Pass
77973,SpaPr,2529384,10/12/2017,19:45:00,Villarreal,Barcelona,greatchance,greatchance,Villarreal,Open Play,15:09,R. Soriano,-18,36,Right,3,0,1,0,Saved,Mario Gaspar,Cross High,-118,31,Rodri Hernandez,Open Play Pass
77972,SpaPr,2529384,10/12/2017,19:45:00,Villarreal,Barcelona,goodchance,goodchance,Villarreal,Open Play,06:31,Dani Raba,-28,50,Head,3,0,1,0,Saved,Jaume Costa,Open Play Pass,85,171,Rodri Hernandez,Open Play Pass
77971,SpaPr,2529384,10/12/2017,19:45:00,Villarreal,Barcelona,goodchance,goodchance,Barcelona,Open Play,03:24,Pique,19,37,Head,3,0,2,0,Woodwork,Denis Suarez,Corner,136,1,L. Messi,Corner Won
77985,SpaPr,2529384,10/12/2017,19:45:00,Villarreal,Barcelona,fairlygoodchance,fairlygoodchance,Barcelona,Direct Free-Kick,88:52:00,L. Suarez,36,84,Right,3,0,7,1,Saved,L. Messi,Free Kick Won,36,84,Andre Gomes,Open Play Pass
10557,SpaPr,2529384,10/12/2017,19:45:00,Villarreal,Barcelona,goal,Superb,Barcelona,Open Play,71:21:00,L. Suarez,-8,28,Right,3,0,0,0,-,Paco Alcacer,Open Play Pass,10,75,L. Suarez,Open Play Pass
10556,SpaPr,2529384,10/12/2017,19:45:00,Villarreal,Barcelona,goal,Great,Barcelona,Open Play,82:28:00,L. Messi,-15,38,Left,3,1,1,0,-,Busquets,Open Play Pass,-47,143,-,-
77990,SpaPr,2529382,11/12/2017,20:00:00,Espanyol,Girona,goodchance,goodchance,Espanyol,Open Play,70:20:00,Gerard Moreno,-44,43,Head,3,1,1,0,Saved,Victor Sanchez,Cross High,-122,79,-,-
77994,SpaPr,2529382,11/12/2017,20:00:00,Espanyol,Girona,poorchance,poorchance,Girona,Open Play,41:36:00,Borja Garcia,20,78,Right,1,1,5,1,Missed,-,-,-,-,-,-
78001,SpaPr,2529382,11/12/2017,20:00:00,Espanyol,Girona,verygoodchance,verygoodchance,Girona,Open Play,83:16:00,M. Olunga,2,47,Head,2,1,1,0,Missed,J. Mojica,Cross High,118,84,-,-
78000,SpaPr,2529382,11/12/2017,20:00:00,Espanyol,Girona,goodchance,goodchance,Girona,Open Play,07:06,Ramalho,-4,32,Head,2,2,3,0,Missed,Granell,Cross High,-101,59,Borja Garcia,Open Play Pass
77999,SpaPr,2529382,11/12/2017,20:00:00,Espanyol,Girona,poorchance,poorchance,Girona,Open Play,18:48,Borja Garcia,45,130,Right,3,1,3,1,Saved,Granell,Open Play Pass,57,157,-,-
77998,SpaPr,2529382,11/12/2017,20:00:00,Espanyol,Girona,verygoodchance,verygoodchance,Espanyol,Open Play,20:50,David Lopez,12,35,Head,3,2,2,0,Saved,P. Piatti,Corner,136,2,-,-
77997,SpaPr,2529382,11/12/2017,20:00:00,Espanyol,Girona,goodchance,goodchance,Girona,Open Play,29:24:00,Borja Garcia,26,44,Head,3,1,2,0,Saved,Pere Pons,Cross High,-115,33,-,-
77996,SpaPr,2529382,11/12/2017,20:00:00,Espanyol,Girona,goodchance,goodchance,Girona,Open Play,31:58:00,Ramalho,-16,33,Head,2,2,2,0,Defended,Granell,Free Kick,105,98,-,-
77995,SpaPr,2529382,11/12/2017,20:00:00,Espanyol,Girona,poorchance,poorchance,Espanyol,Open Play,39:26:00,P. Piatti,-67,101,Left,3,1,2,0,Saved,Leo Baptistao,Open Play Pass,-69,109,-,-
77993,SpaPr,2529382,11/12/2017,20:00:00,Espanyol,Girona,poorchance,poorchance,Girona,Open Play,44:44:00,Pere Pons,-9,112,Right,3,1,6,2,Saved,-,-,-,-,-,-
77992,SpaPr,2529382,11/12/2017,20:00:00,Espanyol,Girona,poorchance,poorchance,Espanyol,Open Play,53:14:00,Sergi Darder,35,92,Right,2,3,5,1,Missed,Gerard Moreno,Open Play Pass,63,41,-,-
77991,SpaPr,2529382,11/12/2017,20:00:00,Espanyol,Girona,goodchance,goodchance,Espanyol,Open Play,63:30:00,Gerard Moreno,62,44,Left,2,1,2,0,Missed,Jose Jurado,Open Play Pass,40,92,-,-
77989,SpaPr,2529382,11/12/2017,20:00:00,Espanyol,Girona,goodchance,goodchance,Girona,Open Play,75:32:00,Portu,-31,53,Right,2,1,2,0,Missed,Timor,Open Play Pass,38,256,-,-
77988,SpaPr,2529382,11/12/2017,20:00:00,Espanyol,Girona,poorchance,poorchance,Girona,Open Play,88:56:00,M. Olunga,1,59,Head,2,3,2,0,Saved,Pablo Maffeo,Cross High,-83,113,-,-
77987,SpaPr,2529382,11/12/2017,20:00:00,Espanyol,Girona,goodchance,goodchance,Girona,Open Play,90:17:00,Portu,-41,30,Right,3,4,3,0,Woodwork,-,-,-,-,-,-
78002,SpaPr,2529382,11/12/2017,20:00:00,Espanyol,Girona,fairlygoodchance,fairlygoodchance,Espanyol,Open Play,83:47:00,Leo Baptistao,-59,62,Right,2,3,2,0,Missed,Gerard Moreno,Open Play Pass,-48,156,H. Perez,Open Play Pass
10558,SpaPr,2529382,11/12/2017,20:00:00,Espanyol,Girona,goal,Great,Girona,Open Play,45:12:00,Timor,8,14,Left,3,4,1,0,-,Ramalho,Shot (Deflection),-16,41,Borja Garcia,Corner
78003,SpaPr,2529393,15/12/2017,20:00:00,Sevilla,Levante,fairlygoodchance,fairlygoodchance,Sevilla,Open Play,87:41:00,Sergio Escudero,8,58,Right,2,3,5,2,Missed,-,-,-,-,-,-
78030,SpaPr,2529393,15/12/2017,20:00:00,Sevilla,Levante,poorchance,poorchance,Sevilla,Open Play,90:37:00,L. Muriel,76,99,Right,1,1,3,0,Missed,Sergio Escudero,Open Play Pass,70,126,E. Banega,Open Play Pass
78031,SpaPr,2529393,15/12/2017,20:00:00,Sevilla,Levante,goodchance,goodchance,Levante,Dangerous Moment,93:19:00,E. Unal,-14,14,Left,0,4,1,0,Defended,J. Lerma,Cross Low,-56,9,Jose Luis Morales,Open Play Pass
78028,SpaPr,2529393,15/12/2017,20:00:00,Sevilla,Levante,poorchance,poorchance,Levante,Direct Free-Kick,73:00:00,Jason,-14,70,Right,2,0,8,0,Defended,Jason,Free Kick Won,-16,70,-,-
78029,SpaPr,2529393,15/12/2017,20:00:00,Sevilla,Levante,greatchance,greatchance,Sevilla,Open Play,74:37:00,W. Ben Yedder,44,36,Left,3,1,1,0,Saved,E. Banega,Open Play Pass,22,184,J. Correa,Open Play Pass
78027,SpaPr,2529393,15/12/2017,20:00:00,Sevilla,Levante,poorchance,poorchance,Sevilla,Open Play,63:55:00,Ganso,4,56,Left,2,4,3,0,Defended,J. Correa,Open Play Pass,30,52,Pablo Sarabia,Open Play Pass
78026,SpaPr,2529393,15/12/2017,20:00:00,Sevilla,Levante,goodchance,goodchance,Levante,Open Play,62:48:00,Jason,-26,14,Head,1,4,2,1,Missed,Jose Luis Morales,Cross High,98,10,Campana,Free Kick
78013,SpaPr,2529393,15/12/2017,20:00:00,Sevilla,Levante,goodchance,goodchance,Levante,Dangerous Moment,25:21:00,Jose Luis Morales,52,30,Right,0,4,1,0,Defended,Oier ,Open Play Pass,37,367,-,-
78005,SpaPr,2529393,15/12/2017,20:00:00,Sevilla,Levante,fairlygoodchance,fairlygoodchance,Levante,Open Play,82:39:00,Jose Luis Morales,28,91,Right,1,1,2,0,Missed,-,-,-,-,-,-
78006,SpaPr,2529393,15/12/2017,20:00:00,Sevilla,Levante,verygoodchance,verygoodchance,Levante,Open Play,77:17:00,Jason,18,50,Left,1,1,2,0,Defended,Luna,Cross Low,72,5,Jose Luis Morales,Open Play Pass
78007,SpaPr,2529393,15/12/2017,20:00:00,Sevilla,Levante,goodchance,goodchance,Levante,Open Play,24:04:00,E. Unal,-10,36,Left,1,2,2,0,Defended,Luna,Cross Low,77,9,Jason,Cross Low
78008,SpaPr,2529393,15/12/2017,20:00:00,Sevilla,Levante,goodchance,goodchance,Levante,Dangerous Moment,23:24,Campana,-31,54,Right,0,1,4,0,Defended,Jason,Cross Low,-94,18,Jose Luis Morales,Open Play Pass
78009,SpaPr,2529393,15/12/2017,20:00:00,Sevilla,Levante,fairlygoodchance,fairlygoodchance,Levante,Open Play,17:21,E. Unal,-23,28,Right,2,4,2,0,Defended,Jason,Cross Low,-105,24,-,-
78010,SpaPr,2529393,15/12/2017,20:00:00,Sevilla,Levante,greatchance,greatchance,Levante,Open Play,16:08,E. Unal,12,46,Right,3,1,1,0,Saved,Campana,Open Play Pass,46,44,Jose Luis Morales,Open Play Pass
