index,competition,gsm_id,kickoffDate,kickoffTime,hometeam_team1,awayteam_team2,icon,chanceRating,team,type,time,player,location_x,location_y,bodyPart,shotQuality,defPressure,numDefPlayers,numAttPlayers,outcome,primaryPlayer,primaryType,primaryLocation_x,primaryLocation_y,secondaryPlayer,secondaryType
1288,AusAL,2238941,02/01/2017,08:50:00,Melbourne Victory,Newcastle Jets,penawarded,Poor,Melbourne Victory,Handball,28:04:00,-,-,-,-,,-,-,-,Penalty Awarded,-,-,-,-,-,-
1289,AusAL,2238941,02/01/2017,08:50:00,Melbourne Victory,Newcastle Jets,goal,Very Good,Melbourne Victory,Open play,68:27:00,J. Troisi,43,26,Left,3,0,2,0,-,-,-,-,-,-,-
1290,AusAL,2238941,02/01/2017,08:50:00,Melbourne Victory,Newcastle Jets,goal,Fairly Good,Newcastle Jets,Open play,60:56:00,Ma Leilei,12,100,Left,4,3,5,2,-,-,-,-,-,-,-
1291,AusAL,2238941,02/01/2017,08:50:00,Melbourne Victory,Newcastle Jets,goal,Great,Melbourne Victory,Open play,59:57:00,F. Ben Khalfallah,5,32,Right,2,0,1,0,-,M. Rojas,Cross Low,-68,53,B. Berisha,Open Play Pass
1292,AusAL,2238941,02/01/2017,08:50:00,Melbourne Victory,Newcastle Jets,goal,Superb,Melbourne Victory,Open play,34:12:00,M. Rojas,-6,19,Left,3,0,0,0,-,F. Ben Khalfallah,Cross High,61,32,B. Berisha,Open Play Pass
1293,AusAL,2238941,02/01/2017,08:50:00,Melbourne Victory,Newcastle Jets,goal,Penalty,Melbourne Victory,Penalty,29:16:00,B. Berisha,1,45,Right,3,0,1,0,-,F. Ben Khalfallah,Cross High,-112,41,J. Troisi,Open Play Pass
1294,AusAL,2238941,02/01/2017,08:50:00,Melbourne Victory,Newcastle Jets,goal,Good,Newcastle Jets,Open play,75:45:00,W. Brown,-33,79,Left,2,2,4,1,-,-,-,-,-,-,-
1295,AusAL,2238941,02/01/2017,08:50:00,Melbourne Victory,Newcastle Jets,poorchance,poorchance,Melbourne Victory,Open Play,25:42:00,O. Bozanic,22,103,Left,1,0,5,1,Defended,J. Troisi,Open Play Pass,-22,112,-,-
1296,AusAL,2238941,02/01/2017,08:50:00,Melbourne Victory,Newcastle Jets,fairlygoodchance,fairlygoodchance,Newcastle Jets,Open Play,93:34:00,A. Kokko,8,72,Right,1,3,5,2,Defended,D. Mullen,Open Play Pass,-15,88,-,-
1297,AusAL,2238941,02/01/2017,08:50:00,Melbourne Victory,Newcastle Jets,verygoodchance,verygoodchance,Newcastle Jets,Open Play,91:26:00,A. Kokko,-15,36,Head,3,0,4,2,Saved,N. Cowburn,Corner,136,2,N. Cowburn,Corner Won
1298,AusAL,2238941,02/01/2017,08:50:00,Melbourne Victory,Newcastle Jets,goodchance,goodchance,Melbourne Victory,Open Play,80:18:00,J. Troisi,62,44,Right,2,2,4,1,Missed,-,-,-,-,-,-
1299,AusAL,2238941,02/01/2017,08:50:00,Melbourne Victory,Newcastle Jets,fairlygoodchance,fairlygoodchance,Newcastle Jets,Direct Free-Kick,78:51:00,Ma Leilei,30,70,Left,2,0,9,2,Defended,-,-,-,-,-,-
1300,AusAL,2238941,02/01/2017,08:50:00,Melbourne Victory,Newcastle Jets,greatchance,greatchance,Melbourne Victory,Open Play,48:06:00,F. Ben Khalfallah,19,26,Left,3,0,2,0,Defended,B. Berisha,Shot (Deflection),-31,41,-,-
1301,AusAL,2238941,02/01/2017,08:50:00,Melbourne Victory,Newcastle Jets,fairlygoodchance,fairlygoodchance,Newcastle Jets,Open Play,46:41:00,W. Brown,47,98,Right,1,0,4,1,Missed,M. Nordstrand,Open Play Pass,39,75,A. Nabbout,Open Play Pass
1302,AusAL,2238941,02/01/2017,08:50:00,Melbourne Victory,Newcastle Jets,poorchance,poorchance,Melbourne Victory,Open Play,43:38:00,J. Troisi,-54,112,Left,1,0,5,2,Missed,J. Geria,Open Play Pass,-118,113,B. Berisha,Open Play Pass
1303,AusAL,2238941,02/01/2017,08:50:00,Melbourne Victory,Newcastle Jets,goodchance,goodchance,Melbourne Victory,Open Play,40:51:00,Baro,38,22,Head,2,3,4,1,Missed,M. Rojas,Corner,134,4,-,-
1304,AusAL,2238941,02/01/2017,08:50:00,Melbourne Victory,Newcastle Jets,greatchance,greatchance,Melbourne Victory,Open Play,38:17:00,M. Rojas,-29,35,Right,1,2,1,0,Missed,J. Troisi,Open Play Pass,11,155,L. Thomas,Open Play Pass
1305,AusAL,2238941,02/01/2017,08:50:00,Melbourne Victory,Newcastle Jets,poorchance,poorchance,Newcastle Jets,Dangerous Moment,56:44:00,Ma Leilei,68,82,Left,0,0,4,1,Defended,M. Nordstrand,Open Play Pass,48,71,W. Brown,Open Play Pass
1306,AusAL,2238941,02/01/2017,08:50:00,Melbourne Victory,Newcastle Jets,verygoodchance,verygoodchance,Newcastle Jets,Dangerous Moment,57:17:00,A. Hoole,-9,34,Other,0,1,2,0,Defended,W. Brown,Open Play Pass,51,100,N. Cowburn,Open Play Pass
1307,AusAL,2238941,02/01/2017,08:50:00,Melbourne Victory,Newcastle Jets,fairlygoodchance,fairlygoodchance,Newcastle Jets,Open Play,71:47:00,J. Hoffman,39,22,Head,1,4,4,0,Missed,Ma Leilei,Corner,134,2,-,-
1308,AusAL,2238941,02/01/2017,08:50:00,Melbourne Victory,Newcastle Jets,verygoodchance,verygoodchance,Newcastle Jets,Open Play,81:46:00,J. Hoffman,-24,48,Left,3,3,5,2,Saved,-,-,-,-,-,-
1309,AusAL,2238941,02/01/2017,08:50:00,Melbourne Victory,Newcastle Jets,goodchance,goodchance,Newcastle Jets,Open Play,85:06:00,A. Hoole,-41,73,Left,3,4,4,1,Saved,-,-,-,-,-,-
1310,AusAL,2238941,02/01/2017,08:50:00,Melbourne Victory,Newcastle Jets,fairlygoodchance,fairlygoodchance,Melbourne Victory,Open Play,87:00:00,J. Ingham,-37,98,Right,1,0,5,2,Missed,L. Broxham,Open Play Pass,-14,131,J. Ingham,Open Play Pass
1257,AusAL,2238942,05/01/2017,10:00:00,Perth Glory,Wellington Phoenix,goodchance,goodchance,Perth Glory,Open Play,89:46:00,C. Harold,-43,46,Right,1,2,2,0,Defended,N. Marinković,Open Play Pass,4,115,Diego Castro,Open Play Pass
1258,AusAL,2238942,05/01/2017,10:00:00,Perth Glory,Wellington Phoenix,fairlygoodchance,fairlygoodchance,Perth Glory,Direct Free-Kick,76:27:00,Diego Castro,-31,85,Right,1,0,8,3,Defended,A. Taggart,Free Kick Won,-30,85,R. Griffiths,Open Play Pass
1259,AusAL,2238942,05/01/2017,10:00:00,Perth Glory,Wellington Phoenix,goodchance,goodchance,Wellington Phoenix,Open Play,44:40:00,J. Tratt,-31,32,Head,2,1,3,1,Missed,A. Parkhouse,Corner,-136,4,K. Barbarouses,Corner Won
1260,AusAL,2238942,05/01/2017,10:00:00,Perth Glory,Wellington Phoenix,poorchance,poorchance,Perth Glory,Open Play,45:33:00,R. Griffiths,17,109,Right,2,0,5,3,Saved,Diego Castro,Open Play Pass,74,103,J. Mills,Open Play Pass
1261,AusAL,2238942,05/01/2017,10:00:00,Perth Glory,Wellington Phoenix,goodchance,goodchance,Wellington Phoenix,Open Play,52:43:00,R. Krishna,34,72,Right,2,2,3,2,Missed,A. Parkhouse,Open Play Pass,75,88,R. Bonevacia,Open Play Pass
1262,AusAL,2238942,05/01/2017,10:00:00,Perth Glory,Wellington Phoenix,fairlygoodchance,fairlygoodchance,Perth Glory,Open Play,64:02:00,R. Griffiths,55,69,Left,1,3,4,2,Missed,-,-,-,-,-,-
1263,AusAL,2238942,05/01/2017,10:00:00,Perth Glory,Wellington Phoenix,fairlygoodchance,fairlygoodchance,Perth Glory,Open Play,74:24:00,Diego Castro,-50,51,Right,2,0,3,0,Missed,J. Risdon,Open Play Pass,-37,52,-,-
1264,AusAL,2238942,05/01/2017,10:00:00,Perth Glory,Wellington Phoenix,goodchance,goodchance,Wellington Phoenix,Open Play,80:39:00,H. Watson,-49,50,Left,2,1,3,0,Missed,M. Ridenton,Open Play Pass,-101,78,-,-
1265,AusAL,2238942,05/01/2017,10:00:00,Perth Glory,Wellington Phoenix,fairlygoodchance,fairlygoodchance,Wellington Phoenix,Open Play,80:07:00,R. Bonevacia,-27,99,Right,3,0,5,2,Saved,M. Ridenton,Open Play Pass,9,77,Alex Gorrin,Open Play Pass
1266,AusAL,2238942,05/01/2017,10:00:00,Perth Glory,Wellington Phoenix,poorchance,poorchance,Perth Glory,Open Play,42:04:00,M. Smiljanic,-21,103,Right,1,0,8,5,Defended,-,-,-,-,-,-
1267,AusAL,2238942,05/01/2017,10:00:00,Perth Glory,Wellington Phoenix,verygoodchance,verygoodchance,Perth Glory,Dangerous Moment,83:45:00,A. Keogh,44,33,Right,1,4,3,0,Defended,C. Harold,Cross High,-110,30,N. Marinkovic,Open Play Pass
1268,AusAL,2238942,05/01/2017,10:00:00,Perth Glory,Wellington Phoenix,fairlygoodchance,fairlygoodchance,Perth Glory,Open Play,84:31:00,S. Lowry,-20,45,Head,1,3,3,1,Saved,M. Smiljanić,Cross High,-124,40,-,-
1269,AusAL,2238942,05/01/2017,10:00:00,Perth Glory,Wellington Phoenix,fairlygoodchance,fairlygoodchance,Wellington Phoenix,Open Play,85:39:00,H. Watson,-48,86,Right,3,2,4,1,Saved,J. Tratt,Open Play Pass,-52,123,H. Watson,Open Play Pass
1270,AusAL,2238942,05/01/2017,10:00:00,Perth Glory,Wellington Phoenix,goodchance,goodchance,Wellington Phoenix,Open Play,44:02:00,K. Barbarouses,-48,42,Right,3,1,2,0,Saved,R. Bonevacia,Open Play Pass,-4,114,-,-
1271,AusAL,2238942,05/01/2017,10:00:00,Perth Glory,Wellington Phoenix,verygoodchance,verygoodchance,Wellington Phoenix,Open Play,22:11,K. Barbarouses,15,40,Left,3,2,3,0,Saved,T. Doyle,Cross Low,87,97,R. Krishna,Open Play Pass
1272,AusAL,2238942,05/01/2017,10:00:00,Perth Glory,Wellington Phoenix,poorchance,poorchance,Wellington Phoenix,Open Play,37:07:00,R. Bonevacia,18,105,Right,1,0,5,2,Defended,R. Krishna,Open Play Pass,-30,103,R. Bonevacia,Free Kick
1273,AusAL,2238942,05/01/2017,10:00:00,Perth Glory,Wellington Phoenix,fairlygoodchance,fairlygoodchance,Perth Glory,Open Play,36:11:00,R. Griffiths,-14,103,Right,1,0,7,3,Missed,J. Risdon,Open Play Pass,-60,95,-,-
1274,AusAL,2238942,05/01/2017,10:00:00,Perth Glory,Wellington Phoenix,poorchance,poorchance,Wellington Phoenix,Open Play,32:21:00,R. Krishna,-45,98,Right,1,0,6,3,Defended,K. Barbarouses,Open Play Pass,-51,43,J. Tratt,Open Play Pass
1275,AusAL,2238942,05/01/2017,10:00:00,Perth Glory,Wellington Phoenix,poorchance,poorchance,Perth Glory,Open Play,25:53:00,R. Griffiths,8,111,Right,1,0,6,3,Defended,-,-,-,-,-,-
1276,AusAL,2238942,05/01/2017,10:00:00,Perth Glory,Wellington Phoenix,fairlygoodchance,fairlygoodchance,Wellington Phoenix,Open Play,19:35,A. Parkhouse,-54,76,Left,3,1,2,0,Saved,J. Tratt,Open Play Pass,-126,320,-,-
1277,AusAL,2238942,05/01/2017,10:00:00,Perth Glory,Wellington Phoenix,goodchance,goodchance,Perth Glory,Open Play,07:42,Diego Castro,-34,43,Right,2,3,4,1,Defended,A. Taggart,Open Play Pass,-17,35,C. Harold,Cross High
1278,AusAL,2238942,05/01/2017,10:00:00,Perth Glory,Wellington Phoenix,greatchance,greatchance,Wellington Phoenix,Open Play,05:17,R. Krishna,32,48,Right,2,3,1,0,Saved,K. Barbarouses,Open Play Pass,46,138,-,-
1279,AusAL,2238942,05/01/2017,10:00:00,Perth Glory,Wellington Phoenix,poorchance,poorchance,Perth Glory,Open Play,02:11,M. Smiljanic,8,97,Right,1,4,5,3,Defended,A. Taggart,Open Play Pass,35,101,M. Smiljanic,Open Play Pass
1280,AusAL,2238942,05/01/2017,10:00:00,Perth Glory,Wellington Phoenix,verygoodchance,verygoodchance,Wellington Phoenix,Open Play,22:47,S. Smeltz,-31,34,Right,2,0,2,1,Saved,R. Krishna,Open Play Pass,-72,34,K. Barbarouses,Open Play Pass
1281,AusAL,2238942,05/01/2017,10:00:00,Perth Glory,Wellington Phoenix,goodchance,goodchance,Perth Glory,Open Play,65:01:00,C. Harold,21,49,Head,3,1,3,2,Saved,J. Mills,Cross High,90,93,-,-
1282,AusAL,2238942,05/01/2017,10:00:00,Perth Glory,Wellington Phoenix,verygoodchance,verygoodchance,Perth Glory,Open Play,65:59:00,A. Taggart,29,36,Left,1,1,1,0,Missed,-,-,-,-,-,-
1283,AusAL,2238942,05/01/2017,10:00:00,Perth Glory,Wellington Phoenix,poorchance,poorchance,Perth Glory,Open Play,70:57:00,A. Keogh,75,101,Right,2,0,6,3,Missed,M. Smiljanić,Open Play Pass,122,81,-,-
1284,AusAL,2238942,05/01/2017,10:00:00,Perth Glory,Wellington Phoenix,fairlygoodchance,fairlygoodchance,Perth Glory,Open Play,72:11:00,R. Griffiths,-15,102,Right,4,0,5,3,Missed,Diego Castro,Open Play Pass,61,38,A. Keogh,Open Play Pass
1285,AusAL,2238942,05/01/2017,10:00:00,Perth Glory,Wellington Phoenix,goal,Very Good,Wellington Phoenix,Open play,10:07,R. Krishna,-42,42,Right,3,1,3,0,-,S. Smeltz,Open Play Pass,-63,108,K. Barbarouses,Open Play Pass
1286,AusAL,2238942,05/01/2017,10:00:00,Perth Glory,Wellington Phoenix,goal,Great,Perth Glory,Open play,50:11:00,A. Taggart,10,27,Head,3,0,1,0,-,A. Keogh,Cross High,69,30,Diego Castro,Open Play Pass
1287,AusAL,2238942,05/01/2017,10:00:00,Perth Glory,Wellington Phoenix,goal,Fairly Good,Perth Glory,Open play,45:39:00,R. Griffiths,-30,98,Right,4,1,7,3,-,-,-,-,-,-,-
1237,AusAL,2238943,06/01/2017,08:50:00,Melbourne City,Western Sydney Wanderers,greatchance,greatchance,Western Sydney Wanderers,Open Play,26:27:00,M. Nichols,-42,38,Right,3,3,2,0,Saved,J. Clisby,Open Play Pass,55,260,J. Kusukami,Open Play Pass
1238,AusAL,2238943,06/01/2017,08:50:00,Melbourne City,Western Sydney Wanderers,verygoodchance,verygoodchance,Western Sydney Wanderers,Open Play,84:03:00,L. Scott,40,32,Right,2,0,2,0,Missed,M. Nichols,Open Play Pass,22,55,J. Sotirio,Cross Low
1239,AusAL,2238943,06/01/2017,08:50:00,Melbourne City,Western Sydney Wanderers,verygoodchance,verygoodchance,Melbourne City,Open Play,65:39:00,B. Fornaroli,17,40,Right,2,3,2,0,Defended,L. Brattan,Cross Low,-64,41,B. Kamau,Open Play Pass
1240,AusAL,2238943,06/01/2017,08:50:00,Melbourne City,Western Sydney Wanderers,goodchance,goodchance,Melbourne City,Open Play,64:21:00,T. Cahill,-18,48,Right,1,3,3,1,Defended,B. Fornaroli,Open Play Pass,-18,40,N. Kilkenny,Open Play Pass
1241,AusAL,2238943,06/01/2017,08:50:00,Melbourne City,Western Sydney Wanderers,goodchance,goodchance,Western Sydney Wanderers,Open Play,61:01:00,B. Pinatares,-44,73,Left,3,2,3,0,Saved,N. Martínez,Open Play Pass,-105,62,M. Nichols,Open Play Pass
1242,AusAL,2238943,06/01/2017,08:50:00,Melbourne City,Western Sydney Wanderers,verygoodchance,verygoodchance,Melbourne City,Open Play,55:52:00,T. Cahill,-3,51,Head,2,0,3,1,Missed,I. Franjić,Cross High,-126,43,N. Kilkenny,Open Play Pass
1243,AusAL,2238943,06/01/2017,08:50:00,Melbourne City,Western Sydney Wanderers,verygoodchance,verygoodchance,Melbourne City,Open Play,51:40:00,B. Kamau,26,48,Right,2,1,2,0,Defended,B. Fornaroli,Open Play Pass,61,48,N. Colazo,Open Play Pass
1244,AusAL,2238943,06/01/2017,08:50:00,Melbourne City,Western Sydney Wanderers,goodchance,goodchance,Melbourne City,Open Play,27:04:00,B. Fornaroli,18,50,Left,2,3,3,0,Missed,I. Franjić,Cross High,-111,95,R. Tongyik,Open Play Pass
1245,AusAL,2238943,06/01/2017,08:50:00,Melbourne City,Western Sydney Wanderers,verygoodchance,verygoodchance,Melbourne City,Open Play,88:42:00,B. Fornaroli,31,49,Right,3,1,2,0,Saved,A. Caceres,Open Play Pass,114,79,N. Fitzgerald,Open Play Pass
1246,AusAL,2238943,06/01/2017,08:50:00,Melbourne City,Western Sydney Wanderers,poorchance,poorchance,Melbourne City,Open Play,01:39,B. Kamau,-109,104,Right,0,0,2,0,Missed,L. Brattan,Open Play Pass,-108,146,I. Franjic,Open Play Pass
1247,AusAL,2238943,06/01/2017,08:50:00,Melbourne City,Western Sydney Wanderers,goodchance,goodchance,Melbourne City,Open Play,08:36,R. Tongyik,29,40,Head,2,1,4,1,Defended,M. Jakobsen,Open Play Pass,-20,44,N. Colazo,Corner
1248,AusAL,2238943,06/01/2017,08:50:00,Melbourne City,Western Sydney Wanderers,goodchance,goodchance,Melbourne City,Open Play,09:08,T. Cahill,-10,43,Head,3,3,5,1,Defended,N. Colazo,Corner,136,1,R. Tongyik,Corner Won
1249,AusAL,2238943,06/01/2017,08:50:00,Melbourne City,Western Sydney Wanderers,poorchance,poorchance,Melbourne City,Open Play,15:00,L. Brattan,-40,105,Right,1,1,8,3,Defended,-,-,-,-,-,-
1250,AusAL,2238943,06/01/2017,08:50:00,Melbourne City,Western Sydney Wanderers,verygoodchance,verygoodchance,Melbourne City,Open Play,23:02,J. Rose,36,50,Left,2,0,2,0,Missed,B. Fornaroli,Open Play Pass,3,53,I. Franjic,Cross Low
1251,AusAL,2238943,06/01/2017,08:50:00,Melbourne City,Western Sydney Wanderers,fairlygoodchance,fairlygoodchance,Melbourne City,Direct Free-Kick,31:57:00,N. Colazo,1,73,Left,1,0,10,4,Missed,B. Fornaroli,Free Kick Won,1,73,-,-
1252,AusAL,2238943,06/01/2017,08:50:00,Melbourne City,Western Sydney Wanderers,fairlygoodchance,fairlygoodchance,Melbourne City,Open Play,88:19:00,N. Fitzgerald,5,97,Right,2,0,6,1,Missed,B. Fornaroli,Open Play Pass,88,80,N. Kilkenny,Open Play Pass
1253,AusAL,2238943,06/01/2017,08:50:00,Melbourne City,Western Sydney Wanderers,greatchance,greatchance,Melbourne City,Open Play,89:00:00,B. Kamau,-23,47,Right,3,0,2,0,Saved,B. Fornaroli,Open Play Pass,16,100,-,-
1254,AusAL,2238943,06/01/2017,08:50:00,Melbourne City,Western Sydney Wanderers,poorchance,poorchance,Melbourne City,Open Play,91:59:00,B. Fornaroli,-50,74,Right,1,0,5,2,Defended,B. Kamau,Open Play Pass,-60,30,B. Fornaroli,Open Play Pass
1255,AusAL,2238943,06/01/2017,08:50:00,Melbourne City,Western Sydney Wanderers,fairlygoodchance,fairlygoodchance,Western Sydney Wanderers,Open Play,65:10:00,N. Martinez,-42,74,Left,1,1,3,1,Defended,B. Hamill,Open Play Pass,-67,46,M. Nichols,Open Play Pass
1256,AusAL,2238943,06/01/2017,08:50:00,Melbourne City,Western Sydney Wanderers,goal,Fairly Good,Melbourne City,Open play,18:59,I. Franjic,-42,104,Right,5,0,7,2,-,-,-,-,-,-,-
1214,AusAL,2238944,07/01/2017,06:35:00,Brisbane Roar,Newcastle Jets,penawarded,Good,Brisbane Roar,Tackle,80:43:00,-,-,-,-,,-,-,-,Penalty Awarded,-,-,-,-,-,-
1215,AusAL,2238944,07/01/2017,06:35:00,Brisbane Roar,Newcastle Jets,poorchance,poorchance,Newcastle Jets,Open Play,95:46:00,D. Clut,20,104,Right,3,1,3,0,Saved,S. Ugarković,Open Play Pass,60,135,-,-
1216,AusAL,2238944,07/01/2017,06:35:00,Brisbane Roar,Newcastle Jets,goodchance,goodchance,Brisbane Roar,Open Play,43:20:00,L. DeVere,28,18,Head,1,1,2,0,Missed,T. Kristensen,Cross High,-72,42,-,-
1217,AusAL,2238944,07/01/2017,06:35:00,Brisbane Roar,Newcastle Jets,poorchance,poorchance,Brisbane Roar,Open Play,40:21:00,T. Oar,8,103,Left,1,1,3,1,Defended,T. Broich,Open Play Pass,1,110,-,-
1218,AusAL,2238944,07/01/2017,06:35:00,Brisbane Roar,Newcastle Jets,poorchance,poorchance,Brisbane Roar,Open Play,18:26,T. Oar,8,109,Left,1,0,3,1,Missed,-,-,-,-,-,-
1219,AusAL,2238944,07/01/2017,06:35:00,Brisbane Roar,Newcastle Jets,goodchance,goodchance,Brisbane Roar,Open Play,17:14,T. Oar,-13,50,Left,1,1,4,1,Defended,J. Hingert,Cross Low,-97,32,-,-
1220,AusAL,2238944,07/01/2017,06:35:00,Brisbane Roar,Newcastle Jets,poorchance,poorchance,Newcastle Jets,Open Play,16:00,M. Poljak,13,87,Right,1,0,5,2,Missed,A. Hoole,Open Play Pass,57,43,-,-
1221,AusAL,2238944,07/01/2017,06:35:00,Brisbane Roar,Newcastle Jets,fairlygoodchance,fairlygoodchance,Newcastle Jets,Open Play,15:31,A. Nabbout,42,20,Left,2,1,2,0,Defended,W. Brown,Open Play Pass,-10,108,-,-
1222,AusAL,2238944,07/01/2017,06:35:00,Brisbane Roar,Newcastle Jets,fairlygoodchance,fairlygoodchance,Brisbane Roar,Open Play,05:22,J. Hingert,13,60,Right,2,1,3,1,Missed,T. Oar,Cross High,75,51,-,-
1223,AusAL,2238944,07/01/2017,06:35:00,Brisbane Roar,Newcastle Jets,poorchance,poorchance,Newcastle Jets,Open Play,48:14:00,A. Nabbout,-16,101,Right,3,0,3,0,Saved,M. Poljak,Open Play Pass,65,110,-,-
1224,AusAL,2238944,07/01/2017,06:35:00,Brisbane Roar,Newcastle Jets,fairlygoodchance,fairlygoodchance,Newcastle Jets,Open Play,48:58:00,A. Nabbout,-33,57,Right,1,1,2,0,Defended,M. Nordstrand,Open Play Pass,-22,108,-,-
1225,AusAL,2238944,07/01/2017,06:35:00,Brisbane Roar,Newcastle Jets,poorchance,poorchance,Newcastle Jets,Open Play,50:36:00,A. Nabbout,23,92,Right,3,1,3,0,Saved,M. Poljak,Open Play Pass,-9,128,-,-
1226,AusAL,2238944,07/01/2017,06:35:00,Brisbane Roar,Newcastle Jets,poorchance,poorchance,Brisbane Roar,Open Play,58:48:00,D. Petratos,9,93,Right,3,0,4,0,Saved,-,-,-,-,-,-
1227,AusAL,2238944,07/01/2017,06:35:00,Brisbane Roar,Newcastle Jets,poorchance,poorchance,Newcastle Jets,Open Play,68:21:00,A. Nabbout,-44,80,Right,2,1,2,0,Saved,A. Hoole,Free Kick,-38,187,-,-
1228,AusAL,2238944,07/01/2017,06:35:00,Brisbane Roar,Newcastle Jets,poorchance,poorchance,Brisbane Roar,Open Play,89:30:00,M. McKay,16,100,Right,1,1,4,1,Missed,T. Broich,Open Play Pass,55,43,-,-
1232,AusAL,2238944,07/01/2017,06:35:00,Brisbane Roar,Newcastle Jets,goal,Very Good,Newcastle Jets,Open play,71:08:00,A. Nabbout,12,35,Head,3,1,2,0,-,J. Hoffman,Cross High,-115,65,-,-
1233,AusAL,2238944,07/01/2017,06:35:00,Brisbane Roar,Newcastle Jets,goal,Poor,Brisbane Roar,Open play,14:31,T. Oar,-12,97,Left,3,0,2,1,-,-,-,-,-,-,-
1234,AusAL,2238944,07/01/2017,06:35:00,Brisbane Roar,Newcastle Jets,goal,Poor,Newcastle Jets,Open play,45:50:00,A. Hoole,-59,78,Right,4,0,3,0,-,-,-,-,-,-,-
1235,AusAL,2238944,07/01/2017,06:35:00,Brisbane Roar,Newcastle Jets,goal,Penalty,Brisbane Roar,Penalty,81:41:00,J. MacLaren,0,44,Right,4,0,1,0,-,J. Hingert,Penalty Earned,-51,28,-,-
1236,AusAL,2238944,07/01/2017,06:35:00,Brisbane Roar,Newcastle Jets,goal,Great,Newcastle Jets,Open play,83:20:00,M. Nordstrand,18,39,Right,3,0,1,0,-,J. Hoffman,Cross High,-105,82,-,-
1195,AusAL,2238945,07/01/2017,08:50:00,Adelaide United,Melbourne Victory,poorchance,poorchance,Adelaide United,Open Play,04:31,T. Elrich,-56,220,Right,1,0,5,1,Missed,-,-,-,-,-,-
1196,AusAL,2238945,07/01/2017,08:50:00,Adelaide United,Melbourne Victory,poorchance,poorchance,Adelaide United,Open Play,41:57:00,N. Mileusnic,10,87,Left,1,1,7,5,Defended,-,-,-,-,-,-
1197,AusAL,2238945,07/01/2017,08:50:00,Adelaide United,Melbourne Victory,greatchance,greatchance,Melbourne Victory,Open Play,37:33:00,B. Berisha,-8,21,Head,3,3,2,0,Saved,J. Donachie,Open Play Pass,-40,43,F. Ben Khalfallah,Cross High
1198,AusAL,2238945,07/01/2017,08:50:00,Adelaide United,Melbourne Victory,verygoodchance,verygoodchance,Adelaide United,Open Play,34:48:00,Cirio,30,40,Right,3,0,5,3,Saved,B. Garuccio,Open Play Pass,63,20,Isaias,Open Play Pass
1199,AusAL,2238945,07/01/2017,08:50:00,Adelaide United,Melbourne Victory,goodchance,goodchance,Melbourne Victory,Open Play,33:06:00,C. Valeri,25,51,Right,2,0,6,3,Defended,-,-,-,-,-,-
1200,AusAL,2238945,07/01/2017,08:50:00,Adelaide United,Melbourne Victory,poorchance,poorchance,Adelaide United,Open Play,17:35,Sergi Guardiola,-29,108,Left,2,0,4,2,Defended,N. Mileusnic,Throw in,-136,133,-,-
1201,AusAL,2238945,07/01/2017,08:50:00,Adelaide United,Melbourne Victory,verygoodchance,verygoodchance,Adelaide United,Open Play,13:40,Cirio,9,61,Left,2,0,2,0,Missed,-,-,-,-,-,-
1202,AusAL,2238945,07/01/2017,08:50:00,Adelaide United,Melbourne Victory,verygoodchance,verygoodchance,Adelaide United,Open Play,09:38,Sergi Guardiola,31,36,Left,2,4,4,1,Missed,B. Garuccio,Corner,136,3,-,-
1203,AusAL,2238945,07/01/2017,08:50:00,Adelaide United,Melbourne Victory,greatchance,greatchance,Melbourne Victory,Open Play,06:25,F. Ben Khalfallah,26,40,Left,2,4,2,0,Saved,J. Troisi,Open Play Pass,-53,223,C. Valeri,Open Play Pass
1204,AusAL,2238945,07/01/2017,08:50:00,Adelaide United,Melbourne Victory,goodchance,goodchance,Adelaide United,Open Play,46:10:00,Sergi Guardiola,15,33,Head,1,4,2,0,Missed,Henrique Silva,Cross High,93,51,-,-
1205,AusAL,2238945,07/01/2017,08:50:00,Adelaide United,Melbourne Victory,poorchance,poorchance,Adelaide United,Direct Free-Kick,64:26:00,Isaias,23,108,Right,4,0,8,3,Woodwork,Cirio,Free Kick Won,23,109,J. Holland,Open Play Pass
1206,AusAL,2238945,07/01/2017,08:50:00,Adelaide United,Melbourne Victory,fairlygoodchance,fairlygoodchance,Adelaide United,Open Play,80:25:00,R. Kitto,27,85,Left,1,1,3,0,Defended,-,-,-,-,-,-
1207,AusAL,2238945,07/01/2017,08:50:00,Adelaide United,Melbourne Victory,greatchance,greatchance,Adelaide United,Open Play,81:05:00,Sergi Guardiola,23,29,Left,1,2,2,0,Missed,B. Garuccio,Cross Low,67,30,Cirio,Open Play Pass
1208,AusAL,2238945,07/01/2017,08:50:00,Adelaide United,Melbourne Victory,greatchance,greatchance,Melbourne Victory,Open Play,90:14:00,B. Berisha,-27,27,Head,1,0,2,0,Saved,M. Austin,Cross High,111,75,J. Troisi,Open Play Pass
1209,AusAL,2238945,07/01/2017,08:50:00,Adelaide United,Melbourne Victory,fairlygoodchance,fairlygoodchance,Melbourne Victory,Open Play,90:49:00,J. Troisi,2,88,Left,2,3,4,1,Missed,J. Ingham,Open Play Pass,-85,99,C. Valeri,Open Play Pass
