,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
36,Andrii Lunin,"€ 14,731","€ 766,000","€ 763,528",K,19,Ukraine,Celta Vigo,La Liga,2018-2019
37,Nabil El Zhar,"€ 14,365","€ 747,000","€ 744,590",F,31,Morocco,Celta Vigo,La Liga,2018-2019
38,Allan Nyom,"€ 13,923","€ 724,000","€ 721,664",D,30,Cameroon,Celta Vigo,La Liga,2018-2019
39,Júnior Alonso,"€ 13,577","€ 706,000","€ 703,722",D,25,Paraguay,Celta Vigo,La Liga,2018-2019
40,Kevin Vázquez,"€ 13,577","€ 706,000","€ 703,722",D,25,Spain,Celta Vigo,La Liga,2018-2019
41,Fran Beltrán,"€ 13,308","€ 692,000","€ 689,767",M,19,Spain,Celta Vigo,La Liga,2018-2019
42,Brais Méndez,"€ 13,231","€ 688,000","€ 685,780",F,21,Spain,Celta Vigo,La Liga,2018-2019
43,Gerard Gumbau,"€ 13,096","€ 681,000","€ 678,803",M,23,Spain,Celta Vigo,La Liga,2018-2019
44,Unai Bustinza,"€ 12,904","€ 671,000","€ 668,835",D,26,Spain,Celta Vigo,La Liga,2018-2019
45,David Costas,"€ 12,865","€ 669,000","€ 666,841",D,23,Spain,Celta Vigo,La Liga,2018-2019
46,Robert Mazan,"€ 12,058","€ 627,000","€ 624,977",D,24,Slovakia,Celta Vigo,La Liga,2018-2019
47,Jonathan Silva,"€ 12,000","€ 624,000","€ 621,987",D,24,Argentina,Celta Vigo,La Liga,2018-2019
48,Andrew Hjulsager,"€ 11,981","€ 623,000","€ 620,990",F,23,Denmark,Celta Vigo,La Liga,2018-2019
49,Jon Ander Serantes,"€ 8,173","€ 425,000","€ 423,629",K,28,Spain,Celta Vigo,La Liga,2018-2019
50,Rodrigo Tarín,"€ 6,827","€ 355,000","€ 353,855",D,21,Spain,Celta Vigo,La Liga,2018-2019
51,Vasyl Kravets,"€ 6,154","€ 320,000","€ 318,967",D,20,Ukraine,Celta Vigo,La Liga,2018-2019
52,Andrés Prieto,"€ 5,885","€ 306,000","€ 305,013",K,24,Spain,Celta Vigo,La Liga,2018-2019
53,Lucas Olaza,"€ 5,712","€ 297,000","€ 296,042",D,23,Uruguay,Celta Vigo,La Liga,2018-2019
54,Iván Villar,"€ 5,269","€ 274,000","€ 273,116",K,20,Spain,Celta Vigo,La Liga,2018-2019
55,Dennis Eckert,"€ 2,962","€ 154,000","€ 153,503",F,21,Germany,Celta Vigo,La Liga,2018-2019
56,Óscar Rodríguez,"€ 1,442","€ 75,000","€ 74,758",M,20,Spain,Celta Vigo,La Liga,2018-2019
57,Mamadou Koné,€ 0,€ 0,€ 0,F,26,Cote d'Ivoire,Celta Vigo,La Liga,2018-2019
58,Dani Ojeda,€ 0,€ 0,€ 0,F,23,Spain,Celta Vigo,La Liga,2018-2019
59,Claudio Beauvue,€ 0,€ 0,€ 0,F,30,Guadeloupe,Celta Vigo,La Liga,2018-2019
60,Javier Avilés,€ 0,€ 0,€ 0,F,20,Spain,Celta Vigo,La Liga,2018-2019
61,Fede Vico,€ 0,€ 0,€ 0,M,23,Spain,Celta Vigo,La Liga,2018-2019
62,Josua Mejías,€ 0,€ 0,€ 0,D,20,Venezuela,Celta Vigo,La Liga,2018-2019
63,Maxi Gómez,€ 0,€ 0,€ 0,F,21,Uruguay,Celta Vigo,La Liga,2018-2019
64,Facundo García,€ 0,€ 0,€ 0,M,18,Argentina,Celta Vigo,La Liga,2018-2019
65,Emmanuel Apeh,€ 0,€ 0,€ 0,F,21,Nigeria,Celta Vigo,La Liga,2018-2019
66,Diego Rolán,€ 0,€ 0,€ 0,F,25,Uruguay,Celta Vigo,La Liga,2018-2019
67,Owusu,€ 0,€ 0,€ 0,F,21,Ghana,Celta Vigo,La Liga,2018-2019
68,Raúl Garcia,€ 0,€ 0,€ 0,D,29,Spain,Celta Vigo,La Liga,2018-2019
69,David Tejero,€ 0,€ 0,€ 0,K,22,Spain,Celta Vigo,La Liga,2018-2019
70,Gabriel Fernández,€ 0,€ 0,€ 0,F,24,Uruguay,Celta Vigo,La Liga,2018-2019
