Eid,event_id,Qid,qualifier_id,value
545036535,336,1042046372,213,6.2
545036535,336,1260800932,5,-1
545036535,336,1542748583,1,-1
545036535,336,1618208243,212,58.6
545036535,336,1211347333,56,Center
545036535,336,1597419646,157,-1
545036535,336,1875547293,140,74.5
545036535,336,590453865,141,34.6
306288573,337,1512987312,57,0
359944146,479,1697197588,144,12
359944146,479,1154932582,56,Back
359944146,479,694218049,15,0
1441731135,478,1207070513,57,0
1394665752,339,1312490635,127,Right to Left
1304769703,480,1374546731,127,Left to Right
102412605,340,271904777,56,Center
102412605,340,352216229,141,52.2
102412605,340,610996560,140,52.3
102412605,340,1574760773,213,0.6
102412605,340,403533273,212,4.8
150517019,341,1610461811,212,7.0
150517019,341,14156356,213,2.9
150517019,341,2116880833,140,45.9
150517019,341,534335911,141,55.0
150517019,341,1380807003,56,Back
718036635,342,288739305,141,79.0
718036635,342,957228510,140,36.7
718036635,342,680800622,212,19.0
718036635,342,138908869,213,2.1
718036635,342,377471035,56,Back
2060275460,343,109762329,140,46.9
2060275460,343,995880181,212,14.2
2060275460,343,1956536179,56,Back
2060275460,343,484751967,141,94.1
2060275460,343,1286378881,213,0.7
904614575,344,190791966,56,Back
904614575,344,1485421837,140,36.4
904614575,344,1589924946,212,12.1
904614575,344,562995996,141,86.7
904614575,344,505965844,213,3.6
1122572272,345,1961960256,140,59.7
1122572272,345,77707521,212,24.5
1122572272,345,428094117,213,6.2
1122572272,345,1910286703,56,Left
1122572272,345,1859803630,141,84.4
267981016,346,1383392038,140,59.1
267981016,346,52444006,213,1.7
267981016,346,663879525,141,95.9
267981016,346,84961577,56,Left
267981016,346,2101332869,212,7.8
794282279,347,643546361,212,7.0
794282279,347,326198853,56,Left
794282279,347,999365115,141,85.8
794282279,347,1837742486,140,60.2
794282279,347,713048040,213,4.9
1251124748,348,264121132,141,100.0
1251124748,348,1172358862,212,14.6
1251124748,348,2104972970,213,0.8
1251124748,348,1795382681,140,69.9
1251124748,348,983490961,56,Left
418074669,349,1435708294,56,Left
1765167092,481,1623049470,56,Back
1730099394,482,1117770267,212,28.8
1730099394,482,75205253,140,56.2
1730099394,482,510246692,107,-1
1730099394,482,76177018,141,10.6
1730099394,482,1999005389,56,Right
1730099394,482,666317275,1,-1
1730099394,482,1108968452,213,0.3
985029297,483,1477314128,56,Right
461460874,350,1008841455,141,94.7
461460874,350,2120333335,140,35.2
461460874,350,653580910,212,9.7
461460874,350,763690823,56,Back
461460874,350,159540250,3,-1
461460874,350,752881569,213,1.0
532196440,352,849489407,141,80.7
532196440,352,1054972609,140,29.2
532196440,352,1701663767,56,Back
532196440,352,481409323,213,4.0
532196440,352,707301216,212,12.6
559471600,353,576753222,213,1.1
559471600,353,1592162601,56,Back
559471600,353,1447277869,212,12.3
559471600,353,167876278,141,97.0
559471600,353,2051240585,140,34.3
1435861928,354,1425014401,212,13.0
1435861928,354,1313152058,213,3.9
1435861928,354,757502061,141,83.8
1435861928,354,74812665,140,25.3
1435861928,354,821500956,56,Back
541829959,355,351043346,157,-1
541829959,355,1783763035,141,66.8
541829959,355,1787318269,140,71.8
541829959,355,1086870696,56,Center
541829959,355,1600334710,1,-1
541829959,355,1091194860,212,49.0
541829959,355,2109313602,213,6.1
63165090,484,173213657,212,14.9
63165090,484,1048834578,3,-1
63165090,484,1581032113,140,40.1
63165090,484,2137938773,213,5.8
63165090,484,1984812826,56,Back
63165090,484,893754922,141,23.7
1565760713,356,742780482,212,13.9
1565760713,356,617182345,213,4.5
1565760713,356,1747669155,140,56.5
1565760713,356,730678780,3,-1
1565760713,356,1931145328,141,63.5
1565760713,356,847223812,56,Center
1418853993,357,599355877,140,54.5
1418853993,357,1540641077,212,9.9
1418853993,357,864439246,213,4.6
1418853993,357,922991550,56,Center
1418853993,357,1247557454,141,45.6
1896837437,358,643176246,140,39.9
1896837437,358,1582414396,212,13.8
1896837437,358,40991899,141,48.1
1896837437,358,1027159433,213,3.2
1896837437,358,1725623826,56,Back
1070758447,359,181066796,141,88.5
1070758447,359,758081420,213,1.0
1070758447,359,646811196,56,Left
1070758447,359,1604821301,1,-1
1070758447,359,1893655659,140,55.2
1070758447,359,1141475574,212,31.8
70019593,360,489175658,212,9.7
70019593,360,1303486245,56,Left
70019593,360,2056037188,140,65.2
70019593,360,372063291,213,0.1
70019593,360,1609221249,141,96.6
955746703,361,584394812,213,5.1
955746703,361,497018533,141,83.8
955746703,361,1586197912,140,68.2
955746703,361,1301010353,56,Left
955746703,361,1795003388,212,9.3
455299623,362,836828935,212,10.5
455299623,362,1563995402,168,-1
455299623,362,75996149,140,78.2
455299623,362,1504189213,141,85.0
455299623,362,604914340,213,0.1
455299623,362,1561271198,56,Left
667031919,485,125511673,140,42.4
667031919,485,420226308,212,23.8
667031919,485,1344654814,56,Back
667031919,485,1450984728,213,0.4
667031919,485,919576263,141,22.4
667031919,485,1873361022,157,-1
1536303153,363,1853244214,140,80.7
1536303153,363,599885146,141,83.8
1536303153,363,463251161,212,25.4
1536303153,363,505277513,213,0.3
1536303153,363,636447800,56,Left
1536303153,363,1159185750,3,-1
184594704,364,718540470,56,Left
585309978,486,773963009,56,Back
1767535257,487,78360777,56,Back
1767535257,487,723922307,13,-1
1290999592,365,975915400,13,-1
1290999592,365,1939298047,56,Left
1487178907,488,64195038,157,-1
1487178907,488,843727271,56,Center
1487178907,488,996914708,141,31.6
1487178907,488,1232261370,1,-1
1487178907,488,557148091,140,65.9
1487178907,488,552923763,213,0.2
1487178907,488,1968015111,5,-1
1487178907,488,145777202,212,63.3
1988303539,366,830869868,212,13.2
1988303539,366,525752687,56,Back
1988303539,366,677111195,3,-1
1988303539,366,980458657,213,6.1
1988303539,366,306409630,141,69.6
1988303539,366,558911430,140,45.7
1797796383,489,1094816569,212,14.3
1797796383,489,697954720,155,-1
1797796383,489,1431377419,141,45.6
1797796383,489,1496895273,56,Center
1797796383,489,2080174935,213,0.5
1797796383,489,924740598,140,64.4
363094282,490,553298016,212,17.7
363094282,490,137264494,155,-1
363094282,490,924730517,56,Center
363094282,490,1724309708,22,-1
363094282,490,933863796,214,-1
363094282,490,1205119764,213,5.5
363094282,490,326359203,141,28.0
363094282,490,1183907351,140,76.5
363094282,490,1656397755,210,-1
1016193508,367,771560763,56,Back
1016193508,367,769458853,144,8
1180601689,368,1504561633,170,-1
1029306725,491,866272797,22,-1
1029306725,491,1251018585,214,-1
1029306725,491,2122387012,63,-1
1029306725,491,417128706,55,490
1029306725,491,1991826053,56,Center
1029306725,491,258974442,20,-1
1029306725,491,752305275,103,6.9
1029306725,491,1716034862,118,-1
1029306725,491,135069224,102,51.9
1029306725,491,1989879599,29,-1
1029306725,491,1169694067,76,-1
1117656312,369,997840214,212,4.5
1117656312,369,1788724160,213,0.6
1117656312,369,1104470840,56,Center
1117656312,369,1531481731,141,52.0
1117656312,369,1258868713,140,52.6
1902736544,370,978132410,213,3.5
1902736544,370,558307771,212,7.1
1902736544,370,1411024471,140,46.3
1902736544,370,1353220868,56,Back
1902736544,370,481385708,141,48.1
2048626777,371,235131896,213,4.3
2048626777,371,1316732935,56,Back
2048626777,371,880239453,212,30.9
2048626777,371,47767386,140,33.4
2048626777,371,1545160361,141,7.2
2048626777,371,917310413,1,-1
742134465,372,1925275989,56,Center
742134465,372,1464021713,157,-1
742134465,372,521345510,212,39.8
742134465,372,1093331434,213,0.3
742134465,372,693321184,1,-1
742134465,372,1337374741,140,70.4
742134465,372,1218206020,141,26.6
1150669009,373,1416213689,3,-1
1150669009,373,1661964785,213,1.0
1150669009,373,1643293384,56,Center
1150669009,373,1429149871,141,36.9
1150669009,373,1430659019,168,-1
1150669009,373,1102153253,212,8.3
1150669009,373,1255792326,140,74.6
1787830280,374,258731363,56,Center
905052471,492,2122501289,56,Back
918876876,493,456373767,213,5.8
918876876,493,2013560944,141,51.2
918876876,493,1171636531,212,29.2
918876876,493,732462353,56,Center
918876876,493,1968707759,1,-1
918876876,493,1357423578,140,51.5
918876876,493,210749104,157,-1
1122233650,375,161363078,10,-1
1122233650,375,2005683597,56,Back
1547073482,494,669670319,10,-1
1547073482,494,943889099,56,Center
27281384,376,956852062,141,27.7
27281384,376,1372829057,5,-1
27281384,376,1278483495,1,-1
27281384,376,1213910247,213,5.8
27281384,376,1497803152,56,Center
27281384,376,654799011,155,-1
27281384,376,945541031,140,85.3
27281384,376,2137940007,212,43.8
1807765114,495,466164705,140,30.3
1807765114,495,921748430,213,0.3
1807765114,495,541422638,56,Back
1807765114,495,58324808,212,13.5
1807765114,495,912235815,3,-1
1807765114,495,1368975146,141,77.2
1184366902,497,672988530,56,Left
1184366902,497,136137780,141,93.6
1184366902,497,565001962,140,58.3
1184366902,497,1944914502,212,15.3
1184366902,497,1499640515,213,0.2
60679842,498,778731502,141,95.8
60679842,498,333069664,212,11.4
60679842,498,538347649,213,1.5
60679842,498,1011495202,56,Back
60679842,498,1161167746,140,43.9
979666705,499,1460590146,141,82.1
979666705,499,373503599,56,Left
979666705,499,384360549,140,60.1
979666705,499,1646325250,213,5.8
979666705,499,1984746872,212,19.4
1376982870,500,1224524809,213,3.9
1376982870,500,102978474,140,55.9
1376982870,500,284361858,141,76.0
1376982870,500,633959141,56,Center
1376982870,500,1860819028,212,6.1
1376982870,500,364852447,156,-1
1984323615,501,1980939447,213,0.7
1984323615,501,2032091614,212,9.1
1984323615,501,500240662,141,84.6
1984323615,501,1464194030,56,Left
1984323615,501,570279893,140,62.6
1343653409,377,219378415,56,Back
1863893259,502,917533947,56,Left
1170926537,379,381237858,56,Right
1170926537,379,1126340617,140,59.1
1170926537,379,426061459,213,0.4
1170926537,379,690290976,141,16.5
1170926537,379,1312408157,212,17.6
1441373904,380,1401633018,141,16.4
1441373904,380,1083394954,140,47.3
1441373904,380,1271971466,212,12.4
1441373904,380,1424443127,156,-1
1441373904,380,631111261,213,3.1
1441373904,380,1124515900,56,Back
1350179390,381,1810132877,141,15.9
1350179390,381,1677373176,213,6.3
1350179390,381,793381869,56,Right
1350179390,381,776930029,140,61.0
1350179390,381,602221066,212,14.4
333065018,504,389425725,212,9.2
333065018,504,138111921,141,82.1
333065018,504,2004991552,213,2.8
333065018,504,1907488609,140,23.9
333065018,504,527099133,56,Back
725954805,505,1849241553,56,Back
725954805,505,865624990,140,36.6
725954805,505,1553013430,212,13.5
725954805,505,1745528332,141,85.2
725954805,505,242928546,213,0.2
1675336241,506,306463125,140,47.1
1675336241,506,946963740,213,0.2
1675336241,506,1432776476,56,Back
1675336241,506,2030336385,141,87.5
1675336241,506,306907544,212,8.3
570105734,507,1454198355,213,6.1
570105734,507,1008883011,56,Left
570105734,507,1943132743,212,30.6
570105734,507,1801196524,141,81.8
570105734,507,422540532,140,80.7
1304459272,382,1597121244,56,Right
1530592636,383,219368842,56,Back
1335217762,508,961598291,56,Center
874742157,384,350007127,141,24.6
874742157,384,934762515,56,Back
874742157,384,999132365,212,11.3
874742157,384,1278042677,213,6.2
874742157,384,382199348,140,24.8
1550878201,385,920209405,213,5.8
1550878201,385,730432781,140,31.8
1550878201,385,208623262,212,8.5
1550878201,385,1353616393,141,18.4
1550878201,385,1317410663,56,Back
1550878201,385,566767546,168,-1
1550878201,385,1764103206,3,-1
1614244584,386,1803800586,144,49
224930009,387,1920683002,213,5.6
224930009,387,300776267,56,Back
224930009,387,33938816,141,6.4
224930009,387,41465795,140,42.4
224930009,387,1056553529,212,12.3
607086468,388,547387423,212,23.3
607086468,388,2024864079,213,1.2
607086468,388,2124004494,140,53.3
607086468,388,2029549027,141,42.5
607086468,388,777201062,56,Center
762826006,509,613541456,56,Back
349334743,511,1795312763,213,0.9
349334743,511,352466446,140,43.3
349334743,511,814597452,212,7.9
349334743,511,1327073425,56,Back
349334743,511,1639509729,141,67.7
1923806270,512,1836851455,140,41.0
1923806270,512,1109181118,213,4.3
1923806270,512,2120378724,56,Back
1923806270,512,1476372526,141,59.5
1923806270,512,1049307616,212,6.1
1415365043,513,1238037669,141,60.9
1415365043,513,2061365670,140,58.2
1415365043,513,657847665,56,Center
1415365043,513,1899147844,212,18.1
1415365043,513,1523214598,213,0.1
1187119969,389,368395147,56,Back
1266694551,514,745539290,56,Center
383636662,390,1504263712,56,Back
278859165,515,1131516397,56,Center
2146616673,516,1705742657,212,9.9
2146616673,516,1535183521,141,41.3
2146616673,516,84858537,56,Center
2146616673,516,1998937328,213,2.5
2146616673,516,394647432,140,78.0
860324976,517,2022121806,210,-1
860324976,517,1749831785,56,Center
860324976,517,1356779278,213,1.4
860324976,517,1464409515,140,79.3
860324976,517,68862815,212,16.8
860324976,517,1041546703,141,71.0
47393131,391,1450497218,182,-1
47393131,391,119011632,56,Back
47393131,391,1362676546,178,-1
47393131,391,1710967073,173,-1
1213120099,518,1690591782,56,Center
1213120099,518,1588495957,102,47.2
1213120099,518,459816620,103,18.1
1213120099,518,1103783788,18,-1
1213120099,518,905121802,146,98.1
1213120099,518,1087198057,80,-1
1213120099,518,455587248,29,-1
1213120099,518,1763955986,55,517
1213120099,518,754803496,147,51.1
1213120099,518,1611224668,22,-1
1213120099,518,1275563156,20,-1
1213120099,518,366328081,120,-1
125016726,393,1079449112,141,85.7
125016726,393,1260166407,213,0.8
125016726,393,1104515367,56,Back
125016726,393,1855504515,123,-1
125016726,393,1772228837,140,29.3
125016726,393,1752662120,212,25.8
688287273,394,251555902,141,68.8
688287273,394,401069082,213,5.1
688287273,394,1612740835,212,12.9
688287273,394,1371008573,140,40.5
688287273,394,1171531992,56,Back
1238938045,519,1305458712,56,Right
240741151,395,731472405,212,17.9
240741151,395,1644185927,141,100.0
240741151,395,2123783501,140,44.4
240741151,395,1188641938,213,1.1
240741151,395,2067197419,56,Back
1303582798,396,1577552652,56,Back
1427227639,520,1975480638,212,12.5
1427227639,520,431030931,213,0.5
1427227639,520,907229546,56,Right
1427227639,520,260110943,107,-1
1427227639,520,926877746,140,68.2
1427227639,520,473041631,141,8.3
1916330978,521,540079272,212,7.8
1916330978,521,401931317,213,3.7
1916330978,521,1303367942,156,-1
1916330978,521,2141754990,140,62.0
1916330978,521,1280627621,141,1.9
1916330978,521,1986049890,56,Right
157962387,522,892488544,212,12.9
157962387,522,1293212950,213,1.4
157962387,522,1825509025,140,64.1
157962387,522,563549645,141,20.7
157962387,522,1786806698,56,Right
157962387,522,589044681,155,-1
59102637,523,2126092257,140,61.1
59102637,523,1525129649,213,3.9
59102637,523,2143151052,141,17.6
59102637,523,1760548600,212,3.2
59102637,523,1901533953,56,Right
1434323150,524,1793178251,1,-1
1434323150,524,302291047,213,1.7
1434323150,524,617036512,212,36.4
1434323150,524,787893394,56,Left
1434323150,524,854869970,140,53.0
1434323150,524,607357719,141,82.2
1128602046,525,1281725267,212,25.2
1128602046,525,627186037,140,71.1
1128602046,525,919429747,213,5.3
1128602046,525,99803309,141,55.5
1128602046,525,1294102150,56,Center
1158526007,526,1732449317,56,Center
249809630,398,692788542,213,0.1
249809630,398,240318242,212,16.7
249809630,398,502312492,141,48.8
249809630,398,1574823536,140,48.2
249809630,398,771799554,56,Back
551522811,399,2009717056,56,Back
1112577293,527,1660089113,56,Back
1589762686,529,446397472,212,15.7
1589762686,529,554530861,141,57.9
1589762686,529,1880066800,56,Center
1589762686,529,1270116262,213,0.5
1589762686,529,374443546,140,69.5
1103260909,530,892480141,56,Center
1103260909,530,1792137429,141,77.6
1103260909,530,193704904,212,12.0
1103260909,530,2145895463,213,1.5
1103260909,530,1610859057,140,77.2
815841902,400,1341002677,56,Back
1931658679,531,889324687,56,Center
1501130012,402,439883888,141,68.2
1501130012,402,1879215936,212,9.2
1501130012,402,1247361164,140,44.3
1501130012,402,384553898,213,0.8
1501130012,402,595487740,56,Back
816783669,403,1087537005,213,1.3
816783669,403,2070799563,140,58.4
816783669,403,992521147,56,Left
816783669,403,1188038187,212,16.4
816783669,403,706755962,141,91.6
1483825780,404,122875734,140,56.9
1483825780,404,425672686,213,4.4
1483825780,404,1944054492,141,79.1
1483825780,404,691932928,56,Left
1483825780,404,693939233,212,9.4
27435415,405,1913190932,141,71.8
27435415,405,1424247057,213,3.9
27435415,405,21355837,212,8.1
27435415,405,192042300,140,47.0
27435415,405,376480214,56,Back
995890199,406,1892682148,213,0.8
995890199,406,1588957676,56,Left
995890199,406,23541828,140,58.5
995890199,406,1643898508,141,90.2
995890199,406,1640635246,212,17.4
1308506684,407,590052470,141,95.3
1308506684,407,283125119,213,0.3
1308506684,407,1782883287,56,Left
1308506684,407,251161126,212,10.0
1308506684,407,411214351,140,71.4
1955322976,408,1743106572,213,4.0
1955322976,408,986498463,141,79.7
1955322976,408,1011255532,140,64.6
1955322976,408,529113829,56,Left
1955322976,408,627737424,212,13.8
1863050092,409,1617226481,213,4.8
1863050092,409,1019146619,140,65.9
1863050092,409,1041758121,212,10.6
1863050092,409,1634835503,141,64.3
1863050092,409,1633943040,56,Center
282619865,410,662743628,56,Center
282619865,410,918984457,213,5.6
282619865,410,654554934,141,54.0
282619865,410,1182571123,140,73.7
282619865,410,980255511,212,10.8
173078850,411,707678535,213,2.1
173078850,411,1428998870,141,66.8
173078850,411,330448942,56,Center
173078850,411,1416209078,212,10.4
173078850,411,1585588132,140,68.3
173078850,411,1462607757,156,-1
309012031,412,1605201505,141,93.3
309012031,412,365308462,140,65.9
309012031,412,550190504,212,12.1
309012031,412,1269296896,56,Left
309012031,412,1458862383,213,1.3
416400536,413,106369576,140,83.0
416400536,413,135606413,56,Left
416400536,413,418307723,141,86.7
416400536,413,1233739452,212,17.0
416400536,413,732338707,213,6.1
935505580,414,1522190630,212,6.4
935505580,414,998175780,140,79.6
935505580,414,531428223,141,94.5
935505580,414,1530939205,213,2.2
935505580,414,2015859694,156,-1
935505580,414,344605777,56,Left
737704893,415,407929256,213,2.3
737704893,415,757003477,141,95.9
737704893,415,1847245349,56,Left
737704893,415,132310623,212,9.8
737704893,415,575623174,140,72.5
1838004667,416,509397116,140,82.5
1838004667,416,542089670,213,0.1
1838004667,416,1282231638,56,Left
1838004667,416,1447244081,141,97.3
1838004667,416,127931176,212,10.5
1494606139,417,460638994,213,4.2
1494606139,417,584154563,141,88.1
1494606139,417,295919068,140,79.3
1494606139,417,69249816,56,Left
1494606139,417,773760312,212,7.1
56498233,418,620416158,212,14.8
56498233,418,974350533,141,66.5
56498233,418,2105079769,140,77.7
56498233,418,1317059827,213,4.6
56498233,418,906438894,56,Center
1387440405,419,1422022730,212,13.2
1387440405,419,123170738,210,-1
1387440405,419,412618805,56,Center
1387440405,419,262172227,154,-1
1387440405,419,1145548143,140,89.5
1387440405,419,132715955,4,-1
1387440405,419,351534724,141,73.2
1387440405,419,154808730,213,0.4
2093545262,420,719975152,103,5.6
2093545262,420,652037457,55,419
2093545262,420,1533471835,56,Center
2093545262,420,433884974,83,-1
2093545262,420,1586385917,102,58.0
2093545262,420,1581382636,20,-1
2093545262,420,1294657133,114,-1
2093545262,420,690986457,22,-1
2093545262,420,2131465736,64,-1
2093545262,420,771169515,29,-1
2093545262,420,2006916945,154,-1
698699870,532,1195916575,56,Back
1463793996,421,454720535,56,Center
1207168799,533,2095516856,140,70.6
1207168799,533,1304533908,124,-1
1207168799,533,264124859,1,-1
1207168799,533,1720184513,212,70.3
1207168799,533,326655627,213,6.1
1207168799,533,1533288960,56,Center
1207168799,533,1691789176,141,29.4
778679647,422,717068303,56,Back
1123327229,534,955291570,56,Center
1119751533,423,1597661693,167,-1
1119751533,423,1490309110,56,Back
1119751533,423,85385027,15,-1
1623496667,424,1187281825,56,Back
639987508,535,1841985917,56,Right
1228658362,536,1307383097,213,1.5
1228658362,536,234361172,56,Right
1228658362,536,1261405015,140,72.5
1228658362,536,969015573,107,-1
1228658362,536,2025900572,212,11.9
1228658362,536,2090780796,141,16.4
1632716353,537,49764512,212,13.4
1632716353,537,533767120,56,Right
1632716353,537,1579787233,156,-1
1632716353,537,148614366,140,67.1
1632716353,537,368583343,141,0.0
1632716353,537,200415811,213,4.3
2071697357,538,1594709908,56,Right
914835193,425,1697633271,56,Back
1519552616,426,2038407393,213,6.0
1519552616,426,1530309062,107,-1
1519552616,426,1744480248,212,25.8
1519552616,426,1999221060,56,Left
1519552616,426,1873009323,141,90.8
1519552616,426,341603513,140,63.9
1987369830,427,1273621778,140,65.9
1987369830,427,1724248267,141,96.1
1987369830,427,1285121158,156,-1
1987369830,427,1126667812,56,Left
1987369830,427,1671454190,212,4.2
1987369830,427,2003900555,213,1.0
1568809685,539,60205096,56,Back
1007680391,428,964166320,56,Center
1007680391,428,1984790789,141,78.3
1007680391,428,1624209229,213,4.8
1007680391,428,1144260434,140,69.4
1007680391,428,155691999,212,11.6
2100893167,541,1031313165,141,58.7
2100893167,541,66049838,56,Back
2100893167,541,1369299740,212,13.1
2100893167,541,889392948,213,1.8
2100893167,541,1980756886,140,47.1
1705390881,542,1110216359,212,4.5
1705390881,542,641748830,141,55.4
1705390881,542,1207898674,213,4.3
1705390881,542,1919078005,140,53.6
1705390881,542,35789050,56,Center
232431195,543,384988175,140,70.8
232431195,543,876037134,56,Center
232431195,543,574445852,141,54.5
232431195,543,528628182,213,6.1
232431195,543,760577648,212,17.9
2097123528,544,846130191,212,4.6
2097123528,544,31192261,210,-1
2097123528,544,667794923,56,Center
2097123528,544,773943830,140,72.5
2097123528,544,1861625495,141,48.6
2097123528,544,1870993060,213,5.2
1478496237,545,752938745,20,-1
1478496237,545,2113098647,56,Center
1478496237,545,1012251855,22,-1
1478496237,545,834817978,29,-1
1478496237,545,28631465,102,39.8
1478496237,545,1988255974,55,544
1478496237,545,1117899372,75,-1
1478496237,545,447122709,103,37.5
1478496237,545,1846375140,121,-1
1478496237,545,1976935025,18,-1
1511146615,429,1010157487,56,Back
1629933184,546,1104430700,56,Center
1159508409,430,1432613323,141,31.0
1159508409,430,1837698813,56,Center
1159508409,430,1403525545,124,-1
1159508409,430,471386108,1,-1
1159508409,430,1560782557,212,68.0
1159508409,430,1494315536,140,68.0
1159508409,430,1276160734,213,6.0
1181448205,431,1504851973,140,69.9
1181448205,431,1487967024,212,12.1
1181448205,431,23741628,56,Right
1181448205,431,1174631708,213,4.6
1181448205,431,540841877,141,8.9
1181448205,431,22473025,3,-1
811704018,432,117987132,56,Right
1107065999,547,1990792643,56,Back
1610785617,433,341729587,56,Center
1610785617,433,403682065,141,47.7
1610785617,433,1860849609,212,31.2
1610785617,433,61033041,213,1.3
1610785617,433,2127305900,1,-1
1610785617,433,1400416242,140,97.1
1610785617,433,1403973605,2,-1
361819570,549,126999034,1,-1
361819570,549,771799736,7,37572
361819570,549,1791344874,140,88.9
361819570,549,1524495276,56,Left
361819570,549,2081023518,141,94.4
826680253,435,550705257,141,61.1
826680253,435,748581641,56,Center
826680253,435,898943443,1,-1
826680253,435,200638918,212,53.8
826680253,435,822745852,213,0.4
826680253,435,848481769,157,-1
826680253,435,1207809203,140,89.4
1353067229,550,346855551,15,-1
1353067229,550,1994739781,56,Back
62794852,436,769819013,56,Center
357724937,551,1074487651,56,Back
906680184,552,1933374951,213,0
906680184,552,335473677,212,4.6
906680184,552,1311041555,140,27.9
906680184,552,2073080738,3,-1
906680184,552,729539570,141,47.7
906680184,552,460745703,56,Back
1521331301,553,1400500155,212,6.0
1521331301,553,1104725101,56,Back
1521331301,553,1317546268,140,27.9
1521331301,553,2144858304,141,38.6
1521331301,553,267760278,213,4.7
600905253,566,1621113862,140,28.1
600905253,566,2083224709,56,Back
600905253,566,763602602,141,38.0
600905253,566,1943143502,212,4.2
600905253,566,278798828,213,1.6
2127956946,567,1975279261,56,Back
1099594955,555,1685156039,140,31.4
1099594955,555,1240837717,56,Back
1099594955,555,1844241703,212,7.9
1099594955,555,579555133,213,5.1
1099594955,555,912661240,141,34.0
574795376,437,1657922466,213,1.5
574795376,437,1913878355,141,53.3
574795376,437,1681777829,56,Center
574795376,437,1435660596,212,1.9
574795376,437,542174095,3,-1
574795376,437,1672294686,140,71.9
1370869177,556,619896657,56,Center
1370869177,556,741982546,140,50.8
1370869177,556,1809305692,212,24.0
1370869177,556,740197254,141,53.1
1370869177,556,1950860030,213,0.6
1856511731,557,229310356,213,1.4
1856511731,557,1577485168,212,16.5
1856511731,557,373757403,141,78.0
1856511731,557,246260468,140,54.4
1856511731,557,842043239,56,Center
1816673979,558,1673202110,213,1.0
1816673979,558,884646494,212,8.3
1816673979,558,520147081,140,62.7
1816673979,558,1240065961,56,Left
1816673979,558,309819691,141,86.3
1959770240,559,862319270,213,0.0
1959770240,559,1578773318,140,96.3
1959770240,559,895962710,56,Center
1959770240,559,1694234200,212,27.0
1959770240,559,578977880,141,77.4
301377619,560,1749842397,212,29.6
301377619,560,271894326,141,34.4
301377619,560,841247210,140,100.0
301377619,560,2125630602,155,-1
301377619,560,377541584,2,-1
301377619,560,1972603356,213,4.9
301377619,560,1942661744,1,-1
301377619,560,1953248690,56,Center
1496394255,561,1078669273,56,Center
647785433,438,1115742574,56,Back
1972478666,439,1399545541,212,62.9
1972478666,439,1666317059,213,0.0
1972478666,439,1871232266,141,64.8
1972478666,439,1764063784,140,65.5
1972478666,439,564616706,124,-1
1972478666,439,1894874661,56,Center
1972478666,439,1920749682,1,-1
1039262305,440,2133980755,212,12.2
1039262305,440,1790283004,3,-1
1039262305,440,986428943,213,5.5
1039262305,440,1480790526,140,74.0
1039262305,440,1615219414,141,52.5
1039262305,440,874159209,56,Center
1039262305,440,1243576315,168,-1
1472946418,562,1870124076,56,Back
524197416,441,1655035560,56,Back
524197416,441,453009178,213,3.5
524197416,441,503969069,141,45.2
524197416,441,1426610011,140,46.3
524197416,441,1315476243,212,24.8
1121856871,442,1015100303,140,57.2
1121856871,442,1563778925,212,17.1
1121856871,442,1995916792,213,5.4
1121856871,442,1425719109,141,25.6
1121856871,442,1257266817,56,Center
799368584,443,1777930595,212,19.4
799368584,443,587760653,140,74.7
799368584,443,1632828547,213,5.7
799368584,443,823036769,141,4.7
799368584,443,1124621258,56,Right
765765138,444,207189777,56,Right
765765138,444,1659952060,2,-1
765765138,444,1288383317,212,5.4
765765138,444,1066828433,140,86.2
765765138,444,1262054458,213,1.1
765765138,444,401642717,141,10.1
765765138,444,1715895102,155,-1
732152117,563,727220453,185,-1
732152117,563,1328740516,167,-1
732152117,563,91363907,56,Back
1181591054,445,1251861768,56,Right
1181591054,445,1392827619,75,-1
481850857,564,105516423,222,-1
481850857,564,1628475520,73,-1
481850857,564,1675652344,56,Back
815610009,446,1477172821,212,45.4
815610009,446,162902910,141,64.3
815610009,446,1899783165,2,-1
815610009,446,1083940283,56,Center
815610009,446,326197035,224,-1
815610009,446,1617870388,155,-1
815610009,446,97401966,213,1.9
815610009,446,1943615286,1,-1
815610009,446,445881390,6,-1
815610009,446,1247326314,140,86.7
1135162284,447,384359116,140,96.9
1135162284,447,1473207226,7,9765
1135162284,447,1161327359,56,Center
1135162284,447,683459426,141,54.0
1135162284,447,3145621,3,-1
1922438003,448,1555549281,13,0
1922438003,448,1112479562,56,Center
1922438003,448,522538050,144,4
2037583692,568,1947440792,213,6.1
2037583692,568,750816662,140,65.7
2037583692,568,784796870,212,58.4
2037583692,568,1118249463,141,27.6
2037583692,568,1200080583,157,-1
2037583692,568,1015497685,56,Center
2037583692,568,802068788,1,-1
291817548,449,219060160,141,100.0
291817548,449,239031653,212,37.0
291817548,449,1539797362,56,Left
291817548,449,1631161064,140,72.0
291817548,449,1984340811,3,-1
291817548,449,171244177,213,0.3
1187661345,450,59282681,56,Left
2131199631,569,794631450,56,Back
1595473423,570,425724504,56,Center
1595473423,570,743800527,107,-1
1595473423,570,1925717055,140,59.8
1595473423,570,1573617522,212,38.6
1595473423,570,764601467,1,-1
1595473423,570,508567574,141,23.4
1595473423,570,1332360774,213,0.5
