,Unnamed: 0,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
29,29,Francesco Cassata,"€ 10,769","€ 560,000","€ 560,000",M,22,Italy,Genoa,Serie A,2019-2020
30,30,Jawad El Yamiq,"€ 10,769","€ 560,000","€ 560,000",D,27,Morocco,Genoa,Serie A,2019-2020
31,31,Sebastian Eriksson,"€ 9,038","€ 470,000","€ 470,000",M,31,Sweden,Genoa,Serie A,2019-2020
32,32,Kevin Agudelo,"€ 8,846","€ 460,000","€ 460,000",M,20,Colombia,Genoa,Serie A,2019-2020
33,33,Jandrei,"€ 8,654","€ 450,000","€ 450,000",K,26,Brazil,Genoa,Serie A,2019-2020
34,34,Rok Vodisek,"€ 7,115","€ 370,000","€ 370,000",K,20,Slovenia,Genoa,Serie A,2019-2020
35,35,Filip Jagiello,"€ 6,154","€ 320,000","€ 320,000",M,22,Poland,Genoa,Serie A,2019-2020
0,0,Fabio Borini,"€ 89,038","€ 4,630,000","€ 4,630,000",F,28,Italy,Hellas Verona,Serie A,2019-2020
1,1,Giampaolo Pazzini,"€ 46,346","€ 2,410,000","€ 2,410,000",F,35,Italy,Hellas Verona,Serie A,2019-2020
2,2,Valentin Eysseric,"€ 28,462","€ 1,480,000","€ 1,480,000",F,27,France,Hellas Verona,Serie A,2019-2020
3,3,Samuel Di Carmine,"€ 28,462","€ 1,480,000","€ 1,480,000",F,30,Italy,Hellas Verona,Serie A,2019-2020
4,4,Mariusz Stepinski,"€ 21,346","€ 1,110,000","€ 1,110,000",F,24,Poland,Hellas Verona,Serie A,2019-2020
5,5,Eddie Salcedo,"€ 19,615","€ 1,020,000","€ 1,020,000",F,17,Italy,Hellas Verona,Serie A,2019-2020
6,6,Darko Lazovic,"€ 17,885","€ 930,000","€ 930,000",M,28,Serbia,Hellas Verona,Serie A,2019-2020
7,7,Emmanuel Badu,"€ 17,885","€ 930,000","€ 930,000",M,28,Ghana,Hellas Verona,Serie A,2019-2020
8,8,Daniel Bessa,"€ 15,962","€ 830,000","€ 830,000",M,26,Italy,Hellas Verona,Serie A,2019-2020
9,9,Miguel Veloso,"€ 14,231","€ 740,000","€ 740,000",M,33,Portugal,Hellas Verona,Serie A,2019-2020
10,10,Antonio Di Gaudio,"€ 14,231","€ 740,000","€ 740,000",F,30,Italy,Hellas Verona,Serie A,2019-2020
11,11,Mattia Zaccagni,"€ 14,231","€ 740,000","€ 740,000",M,24,Italy,Hellas Verona,Serie A,2019-2020
12,12,Valerio Verre,"€ 14,231","€ 740,000","€ 740,000",M,25,Italy,Hellas Verona,Serie A,2019-2020
13,13,Claud Adjapong,"€ 12,500","€ 650,000","€ 650,000",D,21,Italy,Hellas Verona,Serie A,2019-2020
14,14,Salvatore Bocchetti,"€ 12,308","€ 640,000","€ 640,000",D,32,Italy,Hellas Verona,Serie A,2019-2020
15,15,Liam Henderson,"€ 10,769","€ 560,000","€ 560,000",M,23,Scotland,Hellas Verona,Serie A,2019-2020
16,16,Gennaro Tutino,"€ 10,769","€ 560,000","€ 560,000",F,23,Italy,Hellas Verona,Serie A,2019-2020
17,17,Koray Günter,"€ 10,769","€ 560,000","€ 560,000",D,25,Germany,Hellas Verona,Serie A,2019-2020
18,18,Marco Silvestri,"€ 10,769","€ 560,000","€ 560,000",K,28,Italy,Hellas Verona,Serie A,2019-2020
19,19,Davide Faraoni,"€ 10,769","€ 560,000","€ 560,000",D,27,Italy,Hellas Verona,Serie A,2019-2020
20,20,Luigi Vitale,"€ 10,769","€ 560,000","€ 560,000",D,31,Italy,Hellas Verona,Serie A,2019-2020
21,21,Alan Empereur,"€ 8,846","€ 460,000","€ 460,000",D,25,Brazil,Hellas Verona,Serie A,2019-2020
22,22,Alessandro Crescenzi,"€ 8,846","€ 460,000","€ 460,000",D,27,Italy,Hellas Verona,Serie A,2019-2020
23,23,Amir Rrahmani,"€ 7,500","€ 390,000","€ 390,000",D,25,Kosovo,Hellas Verona,Serie A,2019-2020
24,24,Sofyan Amrabat,"€ 7,500","€ 390,000","€ 390,000",M,23,Morocco,Hellas Verona,Serie A,2019-2020
25,25,Pawel Dawidowicz,"€ 7,500","€ 390,000","€ 390,000",D,24,Poland,Hellas Verona,Serie A,2019-2020
26,26,Boris Radunović,"€ 7,115","€ 370,000","€ 370,000",K,23,Serbia,Hellas Verona,Serie A,2019-2020
27,27,Matteo Pessina,"€ 7,115","€ 370,000","€ 370,000",M,22,Italy,Hellas Verona,Serie A,2019-2020
28,28,Boris Radunović,"€ 7,115","€ 370,000","€ 370,000",K,23,Serbia,Hellas Verona,Serie A,2019-2020
29,29,Federico Dimarco,"€ 7,115","€ 370,000","€ 370,000",D,22,Italy,Hellas Verona,Serie A,2019-2020
30,30,Andrea Danzi,"€ 6,346","€ 330,000","€ 330,000",M,20,Italy,Hellas Verona,Serie A,2019-2020
31,31,Wesley,"€ 6,154","€ 320,000","€ 320,000",D,19,Brazil,Hellas Verona,Serie A,2019-2020
32,32,Alessandro Berardi,"€ 5,385","€ 280,000","€ 280,000",K,28,Italy,Hellas Verona,Serie A,2019-2020
33,33,Lubomir Tupta,"€ 4,231","€ 220,000","€ 220,000",F,21,Slovakia,Hellas Verona,Serie A,2019-2020
34,34,Marash Kumbulla,"€ 1,731","€ 90,000","€ 90,000",D,19,Albania,Hellas Verona,Serie A,2019-2020
35,35,Matteo Lovato,"€ 1,346","€ 70,000","€ 70,000",D,19,Italy,Hellas Verona,Serie A,2019-2020
36,36,Lucas Felippe,€ 769,"€ 40,000","€ 40,000",M,19,Brazil,Hellas Verona,Serie A,2019-2020
0,0,Christian Eriksen,"€ 185,000","€ 9,620,000","€ 9,620,000",F,27,Denmark,Inter Milan,Serie A,2019-2020
1,1,Romelu Lukaku,"€ 185,000","€ 9,620,000","€ 9,620,000",F,26,Belgium,Inter Milan,Serie A,2019-2020
2,2,Stefan de Vrij,"€ 135,385","€ 7,040,000","€ 7,040,000",D,27,Netherlands,Inter Milan,Serie A,2019-2020
3,3,Marcelo Brozovic,"€ 124,615","€ 6,480,000","€ 6,480,000",M,26,Croatia,Inter Milan,Serie A,2019-2020
4,4,Alexis Sánchez,"€ 123,269","€ 6,410,000","€ 6,410,000",F,30,Chile,Inter Milan,Serie A,2019-2020
5,5,Diego Godín,"€ 123,269","€ 6,410,000","€ 6,410,000",D,33,Uruguay,Inter Milan,Serie A,2019-2020
6,6,Samir Handanovic,"€ 114,038","€ 5,930,000","€ 5,930,000",K,35,Slovenia,Inter Milan,Serie A,2019-2020
7,7,Milan Skriniar,"€ 106,923","€ 5,560,000","€ 5,560,000",D,24,Slovakia,Inter Milan,Serie A,2019-2020
8,8,Antonio Candreva,"€ 106,923","€ 5,560,000","€ 5,560,000",F,32,Italy,Inter Milan,Serie A,2019-2020
9,9,Kwadwo Asamoah,"€ 106,923","€ 5,560,000","€ 5,560,000",M,30,Ghana,Inter Milan,Serie A,2019-2020
10,10,Nicolò Barella,"€ 89,038","€ 4,630,000","€ 4,630,000",M,22,Italy,Inter Milan,Serie A,2019-2020
11,11,Matías Vecino,"€ 89,038","€ 4,630,000","€ 4,630,000",M,28,Uruguay,Inter Milan,Serie A,2019-2020
12,12,Borja Valero,"€ 89,038","€ 4,630,000","€ 4,630,000",M,34,Spain,Inter Milan,Serie A,2019-2020
13,13,Ashley Young,"€ 74,038","€ 3,850,000","€ 3,850,000",M,34,England,Inter Milan,Serie A,2019-2020
14,14,Danilo D'Ambrosio,"€ 71,154","€ 3,700,000","€ 3,700,000",D,31,Italy,Inter Milan,Serie A,2019-2020
15,15,Cristiano Biraghi,"€ 71,154","€ 3,700,000","€ 3,700,000",D,27,Italy,Inter Milan,Serie A,2019-2020
16,16,Andrea Ranocchia,"€ 64,038","€ 3,330,000","€ 3,330,000",D,31,Italy,Inter Milan,Serie A,2019-2020
17,17,Stefano Sensi,"€ 64,038","€ 3,330,000","€ 3,330,000",M,24,Italy,Inter Milan,Serie A,2019-2020
18,18,Victor Moses,"€ 61,731","€ 3,210,000","€ 3,210,000",M,29,Nigeria,Inter Milan,Serie A,2019-2020
19,19,Matteo Politano,"€ 56,923","€ 2,960,000","€ 2,960,000",F,26,Italy,Inter Milan,Serie A,2019-2020
20,20,Lautaro Martínez,"€ 53,462","€ 2,780,000","€ 2,780,000",F,22,Argentina,Inter Milan,Serie A,2019-2020
21,21,Roberto Gagliardini,"€ 53,462","€ 2,780,000","€ 2,780,000",M,25,Italy,Inter Milan,Serie A,2019-2020
22,22,Valentino Lazaro,"€ 36,923","€ 1,920,000","€ 1,920,000",M,23,Austria,Inter Milan,Serie A,2019-2020
23,23,Daniele Padelli,"€ 17,885","€ 930,000","€ 930,000",K,33,Italy,Inter Milan,Serie A,2019-2020
24,24,Alessandro Bastoni,"€ 10,769","€ 560,000","€ 560,000",D,20,Italy,Inter Milan,Serie A,2019-2020
25,25,Tommaso Berni,"€ 7,115","€ 370,000","€ 370,000",K,36,Italy,Inter Milan,Serie A,2019-2020
26,26,Federico Dimarco,"€ 7,115","€ 370,000","€ 370,000",D,21,Italy,Inter Milan,Serie A,2019-2020
27,27,Lorenzo Pirola,"€ 5,769","€ 300,000","€ 300,000",D,17,Italy,Inter Milan,Serie A,2019-2020
28,28,Lucien Agoume,"€ 5,000","€ 260,000","€ 260,000",M,17,France,Inter Milan,Serie A,2019-2020
29,29,Sebastiano Esposito,"€ 3,654","€ 190,000","€ 190,000",F,17,Italy,Inter Milan,Serie A,2019-2020
0,0,Cristiano Ronaldo,"€ 1,104,038","€ 57,410,000","€ 57,410,000",F,34,Portugal,Juventus,Serie A,2019-2020
1,1,Gonzalo Higuaín,"€ 267,115","€ 13,890,000","€ 13,890,000",F,31,Argentina,Juventus,Serie A,2019-2020
2,2,Paulo Dybala,"€ 260,000","€ 13,520,000","€ 13,520,000",F,25,Argentina,Juventus,Serie A,2019-2020
3,3,Miralem Pjanic,"€ 231,538","€ 12,040,000","€ 12,040,000",M,29,Bosnia-Herzegovina,Juventus,Serie A,2019-2020
4,4,Mario Mandzukic,"€ 213,654","€ 11,110,000","€ 11,110,000",F,33,Croatia,Juventus,Serie A,2019-2020
5,5,Sami Khedira,"€ 213,654","€ 11,110,000","€ 11,110,000",M,32,Germany,Juventus,Serie A,2019-2020
6,6,Douglas Costa,"€ 213,654","€ 11,110,000","€ 11,110,000",F,28,Brazil,Juventus,Serie A,2019-2020
7,7,Matthijs de Ligt,"€ 197,308","€ 10,260,000","€ 10,260,000",D,20,Netherlands,Juventus,Serie A,2019-2020
8,8,Leonardo Bonucci,"€ 195,962","€ 10,190,000","€ 10,190,000",D,32,Italy,Juventus,Serie A,2019-2020
9,9,Emre Can,"€ 178,077","€ 9,260,000","€ 9,260,000",M,25,Germany,Juventus,Serie A,2019-2020
10,10,Alex Sandro,"€ 178,077","€ 9,260,000","€ 9,260,000",D,28,Brazil,Juventus,Serie A,2019-2020
11,11,Aaron Ramsey,"€ 172,500","€ 8,970,000","€ 8,970,000",M,28,Wales,Juventus,Serie A,2019-2020
12,12,Adrien Rabiot,"€ 172,500","€ 8,970,000","€ 8,970,000",M,24,France,Juventus,Serie A,2019-2020
13,13,Federico Bernardeschi,"€ 142,500","€ 7,410,000","€ 7,410,000",F,25,Italy,Juventus,Serie A,2019-2020
14,14,Juan Cuadrado,"€ 124,615","€ 6,480,000","€ 6,480,000",F,31,Colombia,Juventus,Serie A,2019-2020
15,15,Giorgio Chiellini,"€ 124,615","€ 6,480,000","€ 6,480,000",D,35,Italy,Juventus,Serie A,2019-2020
16,16,Daniele Rugani,"€ 124,615","€ 6,480,000","€ 6,480,000",D,25,Italy,Juventus,Serie A,2019-2020
17,17,Blaise Matuidi,"€ 124,615","€ 6,480,000","€ 6,480,000",M,32,France,Juventus,Serie A,2019-2020
18,18,Wojciech Szczesny,"€ 124,615","€ 6,480,000","€ 6,480,000",K,29,Poland,Juventus,Serie A,2019-2020
19,19,Mattia De Sciglio,"€ 106,923","€ 5,560,000","€ 5,560,000",D,26,Italy,Juventus,Serie A,2019-2020
20,20,Rodrigo Bentancur,"€ 89,038","€ 4,630,000","€ 4,630,000",M,22,Uruguay,Juventus,Serie A,2019-2020
21,21,Mattia Perin,"€ 81,923","€ 4,260,000","€ 4,260,000",K,26,Italy,Juventus,Serie A,2019-2020
22,22,Marko Pjaca,"€ 71,154","€ 3,700,000","€ 3,700,000",F,24,Croatia,Juventus,Serie A,2019-2020
23,23,Merih Demiral,"€ 64,038","€ 3,330,000","€ 3,330,000",D,21,Turkey,Juventus,Serie A,2019-2020
24,24,Gianluigi Buffon,"€ 53,462","€ 2,780,000","€ 2,780,000",K,41,Italy,Juventus,Serie A,2019-2020
25,25,Danilo,"€ 19,808","€ 1,030,000","€ 1,030,000",D,28,Brazil,Juventus,Serie A,2019-2020
26,26,Carlo Pinsoglio,"€ 10,769","€ 560,000","€ 560,000",K,29,Italy,Juventus,Serie A,2019-2020
0,0,Sergej Milinkovic-Savic,"€ 89,038","€ 4,630,000","€ 4,630,000",M,24,Serbia,Lazio,Serie A,2019-2020
1,1,Ciro Immobile,"€ 89,038","€ 4,630,000","€ 4,630,000",F,29,Italy,Lazio,Serie A,2019-2020
2,2,Lucas Leiva,"€ 81,923","€ 4,260,000","€ 4,260,000",M,32,Brazil,Lazio,Serie A,2019-2020
3,3,Luis Alberto,"€ 64,038","€ 3,330,000","€ 3,330,000",F,26,Spain,Lazio,Serie A,2019-2020
4,4,Felipe Caicedo,"€ 60,577","€ 3,150,000","€ 3,150,000",F,31,Ecuador,Lazio,Serie A,2019-2020
5,5,Francesco Acerbi,"€ 53,462","€ 2,780,000","€ 2,780,000",D,31,Italy,Lazio,Serie A,2019-2020
6,6,Manuel Lazzari,"€ 53,462","€ 2,780,000","€ 2,780,000",M,25,Italy,Lazio,Serie A,2019-2020
7,7,Joaquín Correa,"€ 53,462","€ 2,780,000","€ 2,780,000",F,25,Argentina,Lazio,Serie A,2019-2020
8,8,Stefan Radu,"€ 49,808","€ 2,590,000","€ 2,590,000",D,32,Romania,Lazio,Serie A,2019-2020
9,9,Marco Parolo,"€ 49,808","€ 2,590,000","€ 2,590,000",M,34,Italy,Lazio,Serie A,2019-2020
10,10,Senad Lulic,"€ 49,808","€ 2,590,000","€ 2,590,000",M,33,Bosnia-Herzegovina,Lazio,Serie A,2019-2020
11,11,Valon Berisha,"€ 46,346","€ 2,410,000","€ 2,410,000",M,26,Kosovo,Lazio,Serie A,2019-2020
12,12,Thomas Strakosha,"€ 42,692","€ 2,220,000","€ 2,220,000",K,24,Albania,Lazio,Serie A,2019-2020
13,13,Danilo Cataldi,"€ 39,231","€ 2,040,000","€ 2,040,000",M,25,Italy,Lazio,Serie A,2019-2020
14,14,Jordan Lukaku,"€ 35,577","€ 1,850,000","€ 1,850,000",D,25,Belgium,Lazio,Serie A,2019-2020
15,15,Riza Durmisi,"€ 35,577","€ 1,850,000","€ 1,850,000",D,25,Denmark,Lazio,Serie A,2019-2020
16,16,Patric,"€ 35,577","€ 1,850,000","€ 1,850,000",D,26,Spain,Lazio,Serie A,2019-2020
17,17,Silvio Proto,"€ 35,577","€ 1,850,000","€ 1,850,000",K,36,Belgium,Lazio,Serie A,2019-2020
18,18,Bastos,"€ 35,577","€ 1,850,000","€ 1,850,000",D,28,Angola,Lazio,Serie A,2019-2020
19,19,Adam Marusic,"€ 32,115","€ 1,670,000","€ 1,670,000",M,26,Montenegro,Lazio,Serie A,2019-2020
20,20,Ivan Vargic,"€ 32,115","€ 1,670,000","€ 1,670,000",K,32,Croatia,Lazio,Serie A,2019-2020
21,21,Luiz Felipe,"€ 28,462","€ 1,480,000","€ 1,480,000",D,22,Brazil,Lazio,Serie A,2019-2020
22,22,Jony,"€ 27,115","€ 1,410,000","€ 1,410,000",F,28,Spain,Lazio,Serie A,2019-2020
23,23,Denis Vavro,"€ 24,615","€ 1,280,000","€ 1,280,000",D,23,Slovakia,Lazio,Serie A,2019-2020
24,24,Joseph Marie Minala,"€ 14,231","€ 740,000","€ 740,000",M,23,Cameroon,Lazio,Serie A,2019-2020
25,25,Ricardo Kishna,"€ 14,231","€ 740,000","€ 740,000",F,24,Netherlands,Lazio,Serie A,2019-2020
26,26,Bobby Adekanye,"€ 12,308","€ 640,000","€ 640,000",F,20,Netherlands,Lazio,Serie A,2019-2020
27,27,Guido Guerrieri,"€ 10,769","€ 560,000","€ 560,000",K,23,Italy,Lazio,Serie A,2019-2020
28,28,Tiago Casasola,"€ 10,769","€ 560,000","€ 560,000",D,24,Argentina,Lazio,Serie A,2019-2020
29,29,André Anderson,"€ 9,615","€ 500,000","€ 500,000",F,19,Italy,Lazio,Serie A,2019-2020
30,30,Djavan Anderson,"€ 3,654","€ 190,000","€ 190,000",M,24,Netherlands,Lazio,Serie A,2019-2020
31,31,Jorge Silva,"€ 1,346","€ 70,000","€ 70,000",D,20,Portugal,Lazio,Serie A,2019-2020
32,32,Nicolò Armini,€ 385,"€ 20,000","€ 20,000",D,18,Italy,Lazio,Serie A,2019-2020
0,0,Khouma Babacar,"€ 35,577","€ 1,850,000","€ 1,850,000",F,26,Senegal,Lecce,Serie A,2019-2020
1,1,Luca Rossettini,"€ 28,462","€ 1,480,000","€ 1,480,000",D,34,Italy,Lecce,Serie A,2019-2020
2,2,Filippo Falco,"€ 28,462","€ 1,480,000","€ 1,480,000",F,27,Italy,Lecce,Serie A,2019-2020
3,3,Gianluca Lapadula,"€ 26,731","€ 1,390,000","€ 1,390,000",F,29,Italy,Lecce,Serie A,2019-2020
4,4,Fabio Lucioni,"€ 25,000","€ 1,300,000","€ 1,300,000",D,31,Italy,Lecce,Serie A,2019-2020
5,5,Gabriel,"€ 25,000","€ 1,300,000","€ 1,300,000",K,26,Brazil,Lecce,Serie A,2019-2020
6,6,Andrea La Mantia,"€ 25,000","€ 1,300,000","€ 1,300,000",F,28,Italy,Lecce,Serie A,2019-2020
7,7,Andrea Rispoli,"€ 25,000","€ 1,300,000","€ 1,300,000",D,30,Italy,Lecce,Serie A,2019-2020
8,8,Diego Farias,"€ 25,000","€ 1,300,000","€ 1,300,000",F,29,Brazil,Lecce,Serie A,2019-2020
9,9,Giannelli Imbula,"€ 24,615","€ 1,280,000","€ 1,280,000",M,26,Democratic Republic of Congo,Lecce,Serie A,2019-2020
10,10,Romario Benzar,"€ 24,615","€ 1,280,000","€ 1,280,000",D,27,Romania,Lecce,Serie A,2019-2020
11,11,Riccardo Saponara,"€ 22,115","€ 1,150,000","€ 1,150,000",F,28,Italy,Lecce,Serie A,2019-2020
12,12,Cristian Dell'Orco,"€ 21,346","€ 1,110,000","€ 1,110,000",D,25,Italy,Lecce,Serie A,2019-2020
13,13,Panagiotis Tachtsidis,"€ 19,808","€ 1,030,000","€ 1,030,000",M,28,Greece,Lecce,Serie A,2019-2020
14,14,Yevhen Shakhov,"€ 19,808","€ 1,030,000","€ 1,030,000",M,28,Ukraine,Lecce,Serie A,2019-2020
15,15,Mauro Vigorito,"€ 17,885","€ 930,000","€ 930,000",K,29,Italy,Lecce,Serie A,2019-2020
16,16,Marco Mancosu,"€ 17,885","€ 930,000","€ 930,000",F,31,Italy,Lecce,Serie A,2019-2020
17,17,Biagio Meccariello,"€ 17,885","€ 930,000","€ 930,000",D,28,Italy,Lecce,Serie A,2019-2020
18,18,Andrea Tabanelli,"€ 17,885","€ 930,000","€ 930,000",M,29,Italy,Lecce,Serie A,2019-2020
19,19,Jacopo Petriccione,"€ 17,885","€ 930,000","€ 930,000",M,24,Italy,Lecce,Serie A,2019-2020
20,20,Brayan Vera,"€ 17,308","€ 900,000","€ 900,000",D,20,Colombia,Lecce,Serie A,2019-2020
21,21,Zan Majer,"€ 17,308","€ 900,000","€ 900,000",M,27,Slovenia,Lecce,Serie A,2019-2020
22,22,Nehuén Paz,"€ 15,962","€ 830,000","€ 830,000",D,26,Argentina,Lecce,Serie A,2019-2020
23,23,Riccardo Fiamozzi,"€ 14,231","€ 740,000","€ 740,000",D,26,Italy,Lecce,Serie A,2019-2020
24,24,Alessandro Deiola,"€ 10,769","€ 560,000","€ 560,000",M,24,Italy,Lecce,Serie A,2019-2020
25,25,Antonin Barak,"€ 10,769","€ 560,000","€ 560,000",M,25,Czech Republic,Lecce,Serie A,2019-2020
26,26,Davide Riccardi,"€ 10,769","€ 560,000","€ 560,000",D,23,Italy,Lecce,Serie A,2019-2020
27,27,Radoslav Tsonev,"€ 10,769","€ 560,000","€ 560,000",M,24,Bulgaria,Lecce,Serie A,2019-2020
28,28,Giulio Donati,"€ 10,577","€ 550,000","€ 550,000",D,29,Italy,Lecce,Serie A,2019-2020
29,29,Simone Lo Faso,"€ 7,115","€ 370,000","€ 370,000",F,21,Italy,Lecce,Serie A,2019-2020
30,30,Antonino Gallo,"€ 7,115","€ 370,000","€ 370,000",D,19,Italy,Lecce,Serie A,2019-2020
31,31,Marco Bleve,"€ 7,115","€ 370,000","€ 370,000",K,23,Italy,Lecce,Serie A,2019-2020
32,32,Edgaras Dubickas,"€ 7,115","€ 370,000","€ 370,000",F,21,Lithuania,Lecce,Serie A,2019-2020
33,33,Marco Calderoni,"€ 6,346","€ 330,000","€ 330,000",D,30,Italy,Lecce,Serie A,2019-2020
34,34,Luka Dumancic,"€ 1,154","€ 60,000","€ 60,000",D,20,Croatia,Lecce,Serie A,2019-2020
35,35,Gianmarco Chironi,€ 769,"€ 40,000","€ 40,000",K,22,Italy,Lecce,Serie A,2019-2020
36,36,Roberto Pierno,€ 385,"€ 20,000","€ 20,000",D,18,Italy,Lecce,Serie A,2019-2020
0,0,Kalidou Koulibaly,"€ 213,654","€ 11,110,000","€ 11,110,000",D,28,Senegal,Napoli,Serie A,2019-2020
1,1,Lorenzo Insigne,"€ 163,846","€ 8,520,000","€ 8,520,000",F,28,Italy,Napoli,Serie A,2019-2020
2,2,Dries Mertens,"€ 142,500","€ 7,410,000","€ 7,410,000",F,32,Belgium,Napoli,Serie A,2019-2020
3,3,Konstantinos Manolas,"€ 142,500","€ 7,410,000","€ 7,410,000",D,28,Greece,Napoli,Serie A,2019-2020
4,4,Hirving Lozano,"€ 110,962","€ 5,770,000","€ 5,770,000",F,24,Mexico,Napoli,Serie A,2019-2020
5,5,José Callejón,"€ 106,923","€ 5,560,000","€ 5,560,000",F,32,Spain,Napoli,Serie A,2019-2020
6,6,Arkadiusz Milik,"€ 89,038","€ 4,630,000","€ 4,630,000",F,25,Poland,Napoli,Serie A,2019-2020
7,7,Faouzi Ghoulam,"€ 85,385","€ 4,440,000","€ 4,440,000",D,28,Algeria,Napoli,Serie A,2019-2020
8,8,Allan,"€ 71,154","€ 3,700,000","€ 3,700,000",M,28,Brazil,Napoli,Serie A,2019-2020
9,9,Mário Rui,"€ 64,038","€ 3,330,000","€ 3,330,000",D,28,Portugal,Napoli,Serie A,2019-2020
10,10,Fernando Llorente,"€ 61,731","€ 3,210,000","€ 3,210,000",F,34,Spain,Napoli,Serie A,2019-2020
11,11,Elseid Hysaj,"€ 56,923","€ 2,960,000","€ 2,960,000",D,25,Albania,Napoli,Serie A,2019-2020
12,12,Matteo Politano,"€ 56,923","€ 2,960,000","€ 2,960,000",F,26,Italy,Napoli,Serie A,2019-2020
13,13,Fabián Ruiz,"€ 53,462","€ 2,780,000","€ 2,780,000",M,23,Spain,Napoli,Serie A,2019-2020
14,14,Amin Younes,"€ 53,462","€ 2,780,000","€ 2,780,000",F,26,Germany,Napoli,Serie A,2019-2020
15,15,Diego Demme,"€ 49,231","€ 2,560,000","€ 2,560,000",M,28,Germany,Napoli,Serie A,2019-2020
16,16,Stanislav Lobotka,"€ 44,423","€ 2,310,000","€ 2,310,000",M,25,Slovakia,Napoli,Serie A,2019-2020
17,17,Giovanni Di Lorenzo,"€ 42,692","€ 2,220,000","€ 2,220,000",D,26,Italy,Napoli,Serie A,2019-2020
18,18,Nikola Maksimovic,"€ 42,692","€ 2,220,000","€ 2,220,000",D,27,Serbia,Napoli,Serie A,2019-2020
19,19,Lorenzo Tonelli,"€ 39,231","€ 2,040,000","€ 2,040,000",D,29,Italy,Napoli,Serie A,2019-2020
20,20,Piotr Zielinski,"€ 39,231","€ 2,040,000","€ 2,040,000",M,25,Poland,Napoli,Serie A,2019-2020
21,21,Eljif Elmas,"€ 36,923","€ 1,920,000","€ 1,920,000",M,19,North Macedonia,Napoli,Serie A,2019-2020
22,22,Alex Meret,"€ 35,577","€ 1,850,000","€ 1,850,000",K,22,Italy,Napoli,Serie A,2019-2020
23,23,David Ospina,"€ 34,615","€ 1,800,000","€ 1,800,000",K,31,Colombia,Napoli,Serie A,2019-2020
24,24,Kévin Malcuit,"€ 28,462","€ 1,480,000","€ 1,480,000",D,28,France,Napoli,Serie A,2019-2020
25,25,Orestis Karnezis,"€ 17,885","€ 930,000","€ 930,000",K,34,Greece,Napoli,Serie A,2019-2020
26,26,Amato Ciciretti,"€ 17,115","€ 890,000","€ 890,000",F,25,Italy,Napoli,Serie A,2019-2020
27,27,Sebastiano Luperto,"€ 14,231","€ 740,000","€ 740,000",D,23,Italy,Napoli,Serie A,2019-2020
28,28,Gianluca Gaetano,"€ 7,115","€ 370,000","€ 370,000",F,19,Italy,Napoli,Serie A,2019-2020
29,29,Leandrinho,"€ 2,308","€ 120,000","€ 120,000",F,20,Brazil,Napoli,Serie A,2019-2020
0,0,Roberto Inglese,"€ 49,808","€ 2,590,000","€ 2,590,000",F,27,Italy,Parma,Serie A,2019-2020
1,1,Matteo Darmian,"€ 36,923","€ 1,920,000","€ 1,920,000",D,29,Italy,Parma,Serie A,2019-2020
2,2,Yann Karamoh,"€ 35,577","€ 1,850,000","€ 1,850,000",F,21,France,Parma,Serie A,2019-2020
3,3,Gervinho,"€ 35,577","€ 1,850,000","€ 1,850,000",F,32,Cote d'Ivoire,Parma,Serie A,2019-2020
4,4,Alberto Grassi,"€ 28,462","€ 1,480,000","€ 1,480,000",M,24,Italy,Parma,Serie A,2019-2020
5,5,Andreas Cornelius,"€ 28,462","€ 1,480,000","€ 1,480,000",F,26,Denmark,Parma,Serie A,2019-2020
6,6,Bruno Alves,"€ 28,462","€ 1,480,000","€ 1,480,000",D,37,Portugal,Parma,Serie A,2019-2020
7,7,Ionut Radu,"€ 28,462","€ 1,480,000","€ 1,480,000",K,22,Romania,Parma,Serie A,2019-2020
8,8,Luigi Sepe,"€ 28,462","€ 1,480,000","€ 1,480,000",K,28,Italy,Parma,Serie A,2019-2020
9,9,Juraj Kucka,"€ 27,115","€ 1,410,000","€ 1,410,000",M,32,Slovakia,Parma,Serie A,2019-2020
10,10,Gianluca Caprari,"€ 26,731","€ 1,390,000","€ 1,390,000",F,26,Italy,Parma,Serie A,2019-2020
11,11,Jasmin Kurtic,"€ 25,000","€ 1,300,000","€ 1,300,000",M,31,Slovenia,Parma,Serie A,2019-2020
12,12,Vasco Regini,"€ 17,885","€ 930,000","€ 930,000",D,29,Italy,Parma,Serie A,2019-2020
13,13,Luca Siligardi,"€ 16,346","€ 850,000","€ 850,000",F,31,Italy,Parma,Serie A,2019-2020
14,14,Vincent Laurini,"€ 14,231","€ 740,000","€ 740,000",D,30,France,Parma,Serie A,2019-2020
15,15,Mattia Sprocati,"€ 14,231","€ 740,000","€ 740,000",F,26,Italy,Parma,Serie A,2019-2020
16,16,Riccardo Gagliolo,"€ 13,462","€ 700,000","€ 700,000",D,29,Italy,Parma,Serie A,2019-2020
17,17,Antonino Barillà,"€ 12,885","€ 670,000","€ 670,000",M,31,Italy,Parma,Serie A,2019-2020
18,18,Giuseppe Pezzella,"€ 12,500","€ 650,000","€ 650,000",D,21,Italy,Parma,Serie A,2019-2020
