,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
21,Abdou Diallo,"€ 10,115","€ 526,000","€ 544,254",D,20,France,Monaco,Ligue 1,2016-2017
22,Kévin N'Doram,"€ 8,365","€ 435,000","€ 450,096",M,20,France,Monaco,Ligue 1,2016-2017
23,Loïc Badiashile,"€ 4,115","€ 214,000","€ 221,426",K,18,France,Monaco,Ligue 1,2016-2017
24,Irvin Cardona,"€ 3,904","€ 203,000","€ 210,045",F,18,France,Monaco,Ligue 1,2016-2017
25,Corentin Tirard,"€ 3,846","€ 200,000","€ 206,941",F,20,France,Monaco,Ligue 1,2016-2017
26,Pierre-Daniel Nguinda,"€ 3,481","€ 181,000","€ 187,281",D,20,Cameroon,Monaco,Ligue 1,2016-2017
27,Tristan Muyumba,"€ 3,250","€ 169,000","€ 174,865",M,19,France,Monaco,Ligue 1,2016-2017
28,Yhoan Andzouana,"€ 2,923","€ 152,000","€ 157,275",F,19,Congo,Monaco,Ligue 1,2016-2017
29,Seydou Sy,"€ 2,615","€ 136,000","€ 140,720",K,20,Senegal,Monaco,Ligue 1,2016-2017
30,Dylan Beaulieu,"€ 2,019","€ 105,000","€ 108,644",M,19,France,Monaco,Ligue 1,2016-2017
31,Adrien Bongiovanni,"€ 1,481","€ 77,000","€ 79,672",F,16,Belgium,Monaco,Ligue 1,2016-2017
32,Ilyes Chaïbi,€ 0,€ 0,€ 0,F,19,France,Monaco,Ligue 1,2016-2017
33,Marcel Tisserand,€ 0,€ 0,€ 0,D,23,Democratic Republic of Congo,Monaco,Ligue 1,2016-2017
34,Dinis Almeida,€ 0,€ 0,€ 0,D,21,Portugal,Monaco,Ligue 1,2016-2017
35,Raphaël Diarra,€ 0,€ 0,€ 0,D,21,France,Monaco,Ligue 1,2016-2017
36,Safwan Mbaé,€ 0,€ 0,€ 0,D,19,France,Monaco,Ligue 1,2016-2017
37,Tiemoué Bakayoko,€ 0,€ 0,€ 0,M,21,France,Monaco,Ligue 1,2016-2017
38,Adama Traoré,€ 0,€ 0,€ 0,M,21,Mali,Monaco,Ligue 1,2016-2017
39,Jonathan Mexique,€ 0,€ 0,€ 0,M,21,France,Monaco,Ligue 1,2016-2017
40,Ivan Cavaleiro,€ 0,€ 0,€ 0,F,22,Portugal,Monaco,Ligue 1,2016-2017
41,Gabriel Boschilia,€ 0,€ 0,€ 0,M,20,Brazil,Monaco,Ligue 1,2016-2017
42,Falcao,€ 0,€ 0,€ 0,F,30,Colombia,Monaco,Ligue 1,2016-2017
43,Gil Dias,€ 0,€ 0,€ 0,F,19,Portugal,Monaco,Ligue 1,2016-2017
44,Kouadio-Yves Dabila,€ 0,€ 0,€ 0,D,19,Cote d'Ivoire,Monaco,Ligue 1,2016-2017
45,Elderson,€ 0,€ 0,€ 0,D,28,Nigeria,Monaco,Ligue 1,2016-2017
46,Lacina Traoré,€ 0,€ 0,€ 0,F,26,Cote d'Ivoire,Monaco,Ligue 1,2016-2017
