,Unnamed: 0,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
25,25,Lucas Pérez,€ 0,€ 0,€ 0,F,28,Spain,Deportivo,La Liga,2017-2018
26,26,Blas Alonso,€ 0,€ 0,€ 0,D,20,Spain,Deportivo,La Liga,2017-2018
27,27,Emre Colak,€ 0,€ 0,€ 0,M,26,Turkey,Deportivo,La Liga,2017-2018
28,28,Adrián López,€ 0,€ 0,€ 0,M,29,Spain,Deportivo,La Liga,2017-2018
29,29,Federico Cartabia,€ 0,€ 0,€ 0,F,24,Argentina,Deportivo,La Liga,2017-2018
30,30,Alejandro Arribas,€ 0,€ 0,€ 0,D,28,Spain,Deportivo,La Liga,2017-2018
31,31,Rubén Martínez,€ 0,€ 0,€ 0,K,33,Spain,Deportivo,La Liga,2017-2018
32,32,Saúl García,€ 0,€ 0,€ 0,D,22,Spain,Deportivo,La Liga,2017-2018
33,33,Sidnei,€ 0,€ 0,€ 0,D,27,Brazil,Deportivo,La Liga,2017-2018
34,34,Sulley Muntari,€ 0,€ 0,€ 0,M,32,Ghana,Deportivo,La Liga,2017-2018
35,35,Aldo One,€ 0,€ 0,€ 0,D,22,Cameroon,Deportivo,La Liga,2017-2018
0,0,Fabián Orellana,"€ 28,827","€ 1,499,000","€ 1,504,615",F,31,Chile,Eibar,La Liga,2017-2018
1,1,Pedro León,"€ 25,981","€ 1,351,000","€ 1,356,061",F,30,Spain,Eibar,La Liga,2017-2018
2,2,Sergi Enrich,"€ 20,500","€ 1,066,000","€ 1,069,993",F,27,Spain,Eibar,La Liga,2017-2018
3,3,Paulo Oliveira,"€ 19,750","€ 1,027,000","€ 1,030,847",D,25,Portugal,Eibar,La Liga,2017-2018
4,4,Takashi Inui,"€ 19,442","€ 1,011,000","€ 1,014,787",F,29,Japan,Eibar,La Liga,2017-2018
5,5,Gonzalo Escalante,"€ 18,673","€ 971,000","€ 974,637",M,24,Argentina,Eibar,La Liga,2017-2018
6,6,Iván Ramis,"€ 18,327","€ 953,000","€ 956,570",D,32,Spain,Eibar,La Liga,2017-2018
7,7,Charles,"€ 17,885","€ 930,000","€ 933,484",F,33,Brazil,Eibar,La Liga,2017-2018
8,8,Pape Diop,"€ 17,827","€ 927,000","€ 930,473",M,31,Senegal,Eibar,La Liga,2017-2018
9,9,Dani García,"€ 17,769","€ 924,000","€ 927,461",M,27,Spain,Eibar,La Liga,2017-2018
10,10,Ander Capa,"€ 16,596","€ 863,000","€ 866,233",D,25,Spain,Eibar,La Liga,2017-2018
11,11,Kike,"€ 14,538","€ 756,000","€ 758,832",F,27,Spain,Eibar,La Liga,2017-2018
12,12,Rubén Peña,"€ 13,096","€ 681,000","€ 683,551",D,25,Spain,Eibar,La Liga,2017-2018
13,13,Joan Jordán,"€ 12,981","€ 675,000","€ 677,529",M,22,Spain,Eibar,La Liga,2017-2018
14,14,José Ángel,"€ 12,808","€ 666,000","€ 668,495",D,27,Spain,Eibar,La Liga,2017-2018
15,15,David Lombán,"€ 12,692","€ 660,000","€ 662,472",D,30,Spain,Eibar,La Liga,2017-2018
16,16,Fran Rico,"€ 11,385","€ 592,000","€ 594,218",M,29,Spain,Eibar,La Liga,2017-2018
17,17,Iván Alejo,"€ 10,308","€ 536,000","€ 538,008",F,22,Spain,Eibar,La Liga,2017-2018
18,18,David Juncà,"€ 10,038","€ 522,000","€ 523,955",D,23,Spain,Eibar,La Liga,2017-2018
19,19,Marko Dmitrovic,"€ 9,769","€ 508,000","€ 509,903",K,25,Serbia,Eibar,La Liga,2017-2018
20,20,Asier Riesgo,"€ 8,385","€ 436,000","€ 437,633",K,33,Spain,Eibar,La Liga,2017-2018
21,21,Vukasin Jovanovic,"€ 6,942","€ 361,000","€ 362,352",D,21,Serbia,Eibar,La Liga,2017-2018
22,22,Anaitz Arbilla,"€ 2,846","€ 148,000","€ 148,554",D,30,Spain,Eibar,La Liga,2017-2018
23,23,Julen Azkue,€ 231,"€ 12,000","€ 12,045",M,21,Spain,Eibar,La Liga,2017-2018
24,24,Julen López,€ 192,"€ 10,000","€ 10,037",D,21,Spain,Eibar,La Liga,2017-2018
25,25,Markel Areitio,€ 154,"€ 8,000","€ 8,030",K,20,Spain,Eibar,La Liga,2017-2018
26,26,Ángel López,€ 96,"€ 5,000","€ 5,019",F,20,Spain,Eibar,La Liga,2017-2018
27,27,Yoel Rodríguez,€ 0,€ 0,€ 0,K,28,Spain,Eibar,La Liga,2017-2018
28,28,Bebé,€ 0,€ 0,€ 0,F,26,Portugal,Eibar,La Liga,2017-2018
29,29,Christian Rivera,€ 0,€ 0,€ 0,M,19,Spain,Eibar,La Liga,2017-2018
30,30,Francesc Regis,€ 0,€ 0,€ 0,F,20,Spain,Eibar,La Liga,2017-2018
31,31,Imanol Sarriegi,€ 0,€ 0,€ 0,M,22,Spain,Eibar,La Liga,2017-2018
32,32,Alejandro Gálvez,€ 0,€ 0,€ 0,D,28,Spain,Eibar,La Liga,2017-2018
0,0,Diego López,"€ 83,269","€ 4,330,000","€ 4,346,221",K,35,Spain,Espanyol,La Liga,2017-2018
1,1,Pablo Piatti,"€ 62,654","€ 3,258,000","€ 3,270,205",F,28,Argentina,Espanyol,La Liga,2017-2018
2,2,Gerard Moreno,"€ 43,404","€ 2,257,000","€ 2,265,455",F,25,Spain,Espanyol,La Liga,2017-2018
3,3,Carlos Sánchez,"€ 42,327","€ 2,201,000","€ 2,209,245",M,31,Colombia,Espanyol,La Liga,2017-2018
4,4,José Manuel Jurado,"€ 38,885","€ 2,022,000","€ 2,029,575",M,31,Spain,Espanyol,La Liga,2017-2018
5,5,Pau López,"€ 38,135","€ 1,983,000","€ 1,990,428",K,22,Spain,Espanyol,La Liga,2017-2018
6,6,Sergi Darder,"€ 36,058","€ 1,875,000","€ 1,882,024",M,23,Spain,Espanyol,La Liga,2017-2018
7,7,Víctor Sánchez,"€ 27,404","€ 1,425,000","€ 1,430,338",M,29,Spain,Espanyol,La Liga,2017-2018
8,8,Sergio García,"€ 27,096","€ 1,409,000","€ 1,414,278",F,34,Spain,Espanyol,La Liga,2017-2018
9,9,David López,"€ 26,731","€ 1,390,000","€ 1,395,207",D,27,Spain,Espanyol,La Liga,2017-2018
10,10,Javi Fuego,"€ 24,673","€ 1,283,000","€ 1,287,806",M,33,Spain,Espanyol,La Liga,2017-2018
11,11,Hernán Pérez,"€ 22,019","€ 1,145,000","€ 1,149,289",F,28,Paraguay,Espanyol,La Liga,2017-2018
12,12,Pape Diop,"€ 17,827","€ 927,000","€ 930,473",M,31,Senegal,Espanyol,La Liga,2017-2018
13,13,Sergio Sánchez,"€ 17,096","€ 889,000","€ 892,330",D,31,Spain,Espanyol,La Liga,2017-2018
14,14,Esteban Granero,"€ 13,596","€ 707,000","€ 709,648",M,29,Spain,Espanyol,La Liga,2017-2018
15,15,Naldo,"€ 12,615","€ 656,000","€ 658,457",D,28,Brazil,Espanyol,La Liga,2017-2018
16,16,Mario Hermoso,"€ 11,808","€ 614,000","€ 616,300",D,22,Spain,Espanyol,La Liga,2017-2018
17,17,Javi López,"€ 11,327","€ 589,000","€ 591,206",D,31,Spain,Espanyol,La Liga,2017-2018
18,18,Dídac Vilà,"€ 11,058","€ 575,000","€ 577,154",D,28,Spain,Espanyol,La Liga,2017-2018
19,19,Marc Roca,"€ 10,885","€ 566,000","€ 568,120",M,20,Spain,Espanyol,La Liga,2017-2018
20,20,Jairo Morillas,"€ 8,846","€ 460,000","€ 461,723",F,23,Spain,Espanyol,La Liga,2017-2018
21,21,Marc Navarro,"€ 7,346","€ 382,000","€ 383,431",D,21,Spain,Espanyol,La Liga,2017-2018
22,22,Leo Baptistão,€ 0,€ 0,€ 0,F,24,Brazil,Espanyol,La Liga,2017-2018
23,23,Álvaro Vázquez,€ 0,€ 0,€ 0,F,26,Spain,Espanyol,La Liga,2017-2018
24,24,Adrián López,€ 0,€ 0,€ 0,K,18,Spain,Espanyol,La Liga,2017-2018
25,25,Edu Frias,€ 0,€ 0,€ 0,K,18,Spain,Espanyol,La Liga,2017-2018
26,26,Óscar Duarte,€ 0,€ 0,€ 0,D,28,Costa Rica,Espanyol,La Liga,2017-2018
27,27,Aarón Martín,€ 0,€ 0,€ 0,D,20,Spain,Espanyol,La Liga,2017-2018
28,28,Oscar Melendo,€ 0,€ 0,€ 0,M,19,Spain,Espanyol,La Liga,2017-2018
0,0,Jefferson Montero,"€ 33,327","€ 1,733,000","€ 1,739,492",F,27,Ecuador,Getafe,La Liga,2017-2018
1,1,Vicente Guaita,"€ 30,385","€ 1,580,000","€ 1,585,919",K,30,Spain,Getafe,La Liga,2017-2018
2,2,Emiliano Martínez,"€ 22,231","€ 1,156,000","€ 1,160,330",K,24,Argentina,Getafe,La Liga,2017-2018
3,3,Fayçal Fajr,"€ 21,635","€ 1,125,000","€ 1,129,214",M,28,Morocco,Getafe,La Liga,2017-2018
4,4,Loïc Rémy,"€ 20,769","€ 1,080,000","€ 1,084,046",F,30,France,Getafe,La Liga,2017-2018
5,5,Gaku Shibasaki,"€ 16,538","€ 860,000","€ 863,222",M,25,Japan,Getafe,La Liga,2017-2018
6,6,Dani Pacheco,"€ 12,942","€ 673,000","€ 675,521",F,26,Spain,Getafe,La Liga,2017-2018
7,7,Mauro Arambarri,"€ 12,519","€ 651,000","€ 653,439",M,21,Uruguay,Getafe,La Liga,2017-2018
8,8,Francisco Portillo,"€ 11,885","€ 618,000","€ 620,315",M,27,Spain,Getafe,La Liga,2017-2018
9,9,Jorge Molina,"€ 11,442","€ 595,000","€ 597,229",F,35,Spain,Getafe,La Liga,2017-2018
10,10,Álvaro Jiménez,"€ 11,250","€ 585,000","€ 587,191",F,22,Spain,Getafe,La Liga,2017-2018
11,11,Mehdi Lacen,"€ 10,904","€ 567,000","€ 569,124",M,33,Algeria,Getafe,La Liga,2017-2018
12,12,Francisco Molinero,"€ 10,327","€ 537,000","€ 539,012",D,31,Spain,Getafe,La Liga,2017-2018
13,13,Mathieu Flamini,"€ 10,308","€ 536,000","€ 538,008",M,33,France,Getafe,La Liga,2017-2018
14,14,Damián Suárez,"€ 10,173","€ 529,000","€ 530,982",D,29,Uruguay,Getafe,La Liga,2017-2018
15,15,Sergio Mora,"€ 7,481","€ 389,000","€ 390,457",M,37,Spain,Getafe,La Liga,2017-2018
16,16,Leandro Cabrera,"€ 7,038","€ 366,000","€ 367,371",D,26,Uruguay,Getafe,La Liga,2017-2018
17,17,Filip Manojlovic,"€ 3,481","€ 181,000","€ 181,678",K,21,Serbia,Getafe,La Liga,2017-2018
18,18,Gustavo Quezada,"€ 2,115","€ 110,000","€ 110,412",M,20,Ecuador,Getafe,La Liga,2017-2018
19,19,Merveil Ndockyt,"€ 1,808","€ 94,000","€ 94,352",F,18,Congo,Getafe,La Liga,2017-2018
20,20,Carlos Calderón,"€ 1,192","€ 62,000","€ 62,232",F,22,Spain,Getafe,La Liga,2017-2018
21,21,Alberto Redondo,€ 673,"€ 35,000","€ 35,131",D,20,Spain,Getafe,La Liga,2017-2018
22,22,Juan Cala,€ 0,€ 0,€ 0,D,27,Spain,Getafe,La Liga,2017-2018
23,23,Hugo Duro,€ 0,€ 0,€ 0,F,17,Spain,Getafe,La Liga,2017-2018
24,24,Djené,€ 0,€ 0,€ 0,D,25,Togo,Getafe,La Liga,2017-2018
25,25,Markel Bergara,€ 0,€ 0,€ 0,M,31,Spain,Getafe,La Liga,2017-2018
26,26,Mathías Olivera,€ 0,€ 0,€ 0,D,19,Uruguay,Getafe,La Liga,2017-2018
27,27,Diego Barri,€ 0,€ 0,€ 0,M,21,Spain,Getafe,La Liga,2017-2018
28,28,David Alba,€ 0,€ 0,€ 0,D,18,Spain,Getafe,La Liga,2017-2018
29,29,Chuli,€ 0,€ 0,€ 0,F,26,Spain,Getafe,La Liga,2017-2018
30,30,Bruno González,€ 0,€ 0,€ 0,D,27,Spain,Getafe,La Liga,2017-2018
31,31,Miguel Rubio,€ 0,€ 0,€ 0,D,19,Spain,Getafe,La Liga,2017-2018
32,32,Nicolás Gorosito,€ 0,€ 0,€ 0,D,28,Argentina,Getafe,La Liga,2017-2018
33,33,Ángel Rodríguez,€ 0,€ 0,€ 0,F,30,Spain,Getafe,La Liga,2017-2018
34,34,Amath Ndiaye,€ 0,€ 0,€ 0,F,20,Senegal,Getafe,La Liga,2017-2018
35,35,Vitorino Antunes,€ 0,€ 0,€ 0,D,30,Portugal,Getafe,La Liga,2017-2018
0,0,Douglas Luiz,"€ 44,442","€ 2,311,000","€ 2,319,657",M,19,Brazil,Girona,La Liga,2017-2018
1,1,Marc Muniesa,"€ 36,115","€ 1,878,000","€ 1,885,035",D,25,Spain,Girona,La Liga,2017-2018
2,2,Cristhian Stuani,"€ 35,558","€ 1,849,000","€ 1,855,927",F,30,Uruguay,Girona,La Liga,2017-2018
3,3,Borja García,"€ 15,962","€ 830,000","€ 833,109",M,26,Spain,Girona,La Liga,2017-2018
4,4,Portu,"€ 15,885","€ 826,000","€ 829,094",M,25,Spain,Girona,La Liga,2017-2018
5,5,Carles Planas,"€ 13,962","€ 726,000","€ 728,720",D,26,Spain,Girona,La Liga,2017-2018
6,6,Gorka Iraizoz,"€ 13,154","€ 684,000","€ 686,562",K,36,Spain,Girona,La Liga,2017-2018
7,7,Michael Olunga,"€ 12,769","€ 664,000","€ 666,487",F,23,Kenya,Girona,La Liga,2017-2018
8,8,Aday,"€ 10,365","€ 539,000","€ 541,019",D,29,Spain,Girona,La Liga,2017-2018
9,9,David Timor,"€ 10,250","€ 533,000","€ 534,997",M,27,Spain,Girona,La Liga,2017-2018
10,10,Pedro Alcalá,"€ 9,923","€ 516,000","€ 517,933",D,28,Spain,Girona,La Liga,2017-2018
11,11,Juanpe,"€ 9,038","€ 470,000","€ 471,761",D,26,Spain,Girona,La Liga,2017-2018
12,12,Jonás Ramalho,"€ 8,712","€ 453,000","€ 454,697",D,24,Angola,Girona,La Liga,2017-2018
13,13,Aleix García,"€ 5,558","€ 289,000","€ 290,083",M,20,Spain,Girona,La Liga,2017-2018
14,14,Pablo Maffeo,"€ 5,558","€ 289,000","€ 290,083",D,19,Spain,Girona,La Liga,2017-2018
15,15,Johan Mojica,"€ 5,442","€ 283,000","€ 284,060",D,24,Colombia,Girona,La Liga,2017-2018
16,16,Pere Pons,"€ 5,442","€ 283,000","€ 284,060",M,24,Spain,Girona,La Liga,2017-2018
17,17,Eloi Amagat,"€ 2,519","€ 131,000","€ 131,491",M,32,Spain,Girona,La Liga,2017-2018
18,18,Álex Granell,€ 0,€ 0,€ 0,M,28,Spain,Girona,La Liga,2017-2018
19,19,Olarenwaju Kayode,€ 0,€ 0,€ 0,F,24,Nigeria,Girona,La Liga,2017-2018
20,20,Pedro Porro,€ 0,€ 0,€ 0,D,17,Spain,Girona,La Liga,2017-2018
21,21,Marcel Lizak,€ 0,€ 0,€ 0,K,20,Poland,Girona,La Liga,2017-2018
22,22,Bernardo Espinosa,€ 0,€ 0,€ 0,D,27,Colombia,Girona,La Liga,2017-2018
23,23,Farid Boulaya,€ 0,€ 0,€ 0,F,24,Algeria,Girona,La Liga,2017-2018
24,24,Bambo Diaby,€ 0,€ 0,€ 0,D,19,Spain,Girona,La Liga,2017-2018
25,25,Kévin Soni,€ 0,€ 0,€ 0,F,19,Cameroon,Girona,La Liga,2017-2018
26,26,Bono,€ 0,€ 0,€ 0,K,26,Morocco,Girona,La Liga,2017-2018
27,27,Antony Lozano,€ 0,€ 0,€ 0,F,24,Honduras,Girona,La Liga,2017-2018
28,28,Marlos Moreno,€ 0,€ 0,€ 0,F,20,Colombia,Girona,La Liga,2017-2018
29,29,Maxi Villa,€ 0,€ 0,€ 0,D,20,Uruguay,Girona,La Liga,2017-2018
0,0,Vitolo,"€ 94,923","€ 4,936,000","€ 4,954,491",F,27,Spain,Las Palmas,La Liga,2017-2018
1,1,Alen Halilovic,"€ 57,154","€ 2,972,000","€ 2,983,133",M,21,Croatia,Las Palmas,La Liga,2017-2018
2,2,Emmanuel Emenike,"€ 31,115","€ 1,618,000","€ 1,624,061",F,30,Nigeria,Las Palmas,La Liga,2017-2018
3,3,Sergi Samper,"€ 21,404","€ 1,113,000","€ 1,117,169",M,22,Spain,Las Palmas,La Liga,2017-2018
4,4,Loïc Rémy,"€ 20,769","€ 1,080,000","€ 1,084,046",F,30,France,Las Palmas,La Liga,2017-2018
5,5,Jonathan Calleri,"€ 19,596","€ 1,019,000","€ 1,022,817",F,23,Argentina,Las Palmas,La Liga,2017-2018
6,6,Pedro Bigas,"€ 17,327","€ 901,000","€ 904,375",D,27,Spain,Las Palmas,La Liga,2017-2018
7,7,Hernán Toledo,"€ 12,846","€ 668,000","€ 670,502",F,21,Argentina,Las Palmas,La Liga,2017-2018
8,8,Ximo Navarro,"€ 12,615","€ 656,000","€ 658,457",D,27,Spain,Las Palmas,La Liga,2017-2018
9,9,Gabriel Peñalba,"€ 11,962","€ 622,000","€ 624,330",M,32,Argentina,Las Palmas,La Liga,2017-2018
10,10,Tana,"€ 11,904","€ 619,000","€ 621,319",M,26,Spain,Las Palmas,La Liga,2017-2018
11,11,Alberto Aquilani,"€ 10,538","€ 548,000","€ 550,053",M,32,Italy,Las Palmas,La Liga,2017-2018
12,12,Matías Aguirregaray,"€ 8,904","€ 463,000","€ 464,734",D,28,Uruguay,Las Palmas,La Liga,2017-2018
13,13,David García,"€ 7,596","€ 395,000","€ 396,480",D,35,Spain,Las Palmas,La Liga,2017-2018
14,14,Javi Castellano,"€ 6,654","€ 346,000","€ 347,296",M,29,Spain,Las Palmas,La Liga,2017-2018
15,15,Nacho Gil,"€ 5,846","€ 304,000","€ 305,139",F,21,Spain,Las Palmas,La Liga,2017-2018
16,16,Momo,"€ 5,692","€ 296,000","€ 297,109",F,34,Spain,Las Palmas,La Liga,2017-2018
17,17,Erik Expósito,"€ 5,346","€ 278,000","€ 279,041",F,21,Spain,Las Palmas,La Liga,2017-2018
18,18,Leandro Chichizola,"€ 4,750","€ 247,000","€ 247,925",K,27,Argentina,Las Palmas,La Liga,2017-2018
19,19,Dani Castellano,"€ 4,750","€ 247,000","€ 247,925",D,29,Spain,Las Palmas,La Liga,2017-2018
20,20,David Simón,"€ 4,750","€ 247,000","€ 247,925",D,28,Spain,Las Palmas,La Liga,2017-2018
21,21,Oghenekaro Etebo,"€ 2,173","€ 113,000","€ 113,423",M,21,Nigeria,Las Palmas,La Liga,2017-2018
22,22,Benito Del Valle,€ 308,"€ 16,000","€ 16,060",K,20,Spain,Las Palmas,La Liga,2017-2018
23,23,Raúl Lizoain,€ 0,€ 0,€ 0,K,26,Spain,Las Palmas,La Liga,2017-2018
24,24,Sergio Araujo,€ 0,€ 0,€ 0,F,25,Argentina,Las Palmas,La Liga,2017-2018
25,25,Aythami Artiles,€ 0,€ 0,€ 0,D,31,Spain,Las Palmas,La Liga,2017-2018
26,26,Vicente Gómez,€ 0,€ 0,€ 0,M,28,Spain,Las Palmas,La Liga,2017-2018
27,27,Alejandro Gálvez,€ 0,€ 0,€ 0,D,28,Spain,Las Palmas,La Liga,2017-2018
28,28,Míchel,€ 0,€ 0,€ 0,D,27,Brazil,Las Palmas,La Liga,2017-2018
29,29,Hernán,€ 0,€ 0,€ 0,M,26,Spain,Las Palmas,La Liga,2017-2018
30,30,Imoh Ezekiel,€ 0,€ 0,€ 0,F,23,Nigeria,Las Palmas,La Liga,2017-2018
31,31,Jairo Samperio,€ 0,€ 0,€ 0,F,23,Spain,Las Palmas,La Liga,2017-2018
32,32,Borja Herrera,€ 0,€ 0,€ 0,D,24,Spain,Las Palmas,La Liga,2017-2018
33,33,Jonathan Viera,€ 0,€ 0,€ 0,M,27,Spain,Las Palmas,La Liga,2017-2018
34,34,Benito Ramírez,€ 0,€ 0,€ 0,M,21,Spain,Las Palmas,La Liga,2017-2018
35,35,Mauricio Lemos,€ 0,€ 0,€ 0,D,21,Uruguay,Las Palmas,La Liga,2017-2018
36,36,Fabio González,€ 0,€ 0,€ 0,M,20,Spain,Las Palmas,La Liga,2017-2018
37,37,Oussama Tannane,€ 0,€ 0,€ 0,F,23,Morocco,Las Palmas,La Liga,2017-2018
0,0,Koke,"€ 227,808","€ 11,846,000","€ 11,890,376",K,21,Spain,Levante,La Liga,2017-2018
1,1,Giampaolo Pazzini,"€ 70,481","€ 3,665,000","€ 3,678,729",F,32,Italy,Levante,La Liga,2017-2018
2,2,Coke,"€ 47,615","€ 2,476,000","€ 2,485,275",D,30,Spain,Levante,La Liga,2017-2018
3,3,Rubén Rochina,"€ 30,712","€ 1,597,000","€ 1,602,982",M,26,Spain,Levante,La Liga,2017-2018
4,4,Fahad Al-Muwallad,"€ 20,519","€ 1,067,000","€ 1,070,997",F,22,Saudi Arabia,Levante,La Liga,2017-2018
5,5,Enes Ünal,"€ 18,635","€ 969,000","€ 972,630",F,20,Turkey,Levante,La Liga,2017-2018
6,6,Antonio Luna,"€ 13,288","€ 691,000","€ 693,589",D,26,Spain,Levante,La Liga,2017-2018
7,7,Jefferson Lerma,"€ 12,327","€ 641,000","€ 643,401",M,22,Colombia,Levante,La Liga,2017-2018
8,8,Enis Bardhi,"€ 12,327","€ 641,000","€ 643,401",M,21,North Macedonia,Levante,La Liga,2017-2018
9,9,Mitchell Langerak,"€ 12,327","€ 641,000","€ 643,401",K,28,Australia,Levante,La Liga,2017-2018
10,10,José Campaña,"€ 11,385","€ 592,000","€ 594,218",M,24,Spain,Levante,La Liga,2017-2018
11,11,Ivi,"€ 11,385","€ 592,000","€ 594,218",F,23,Spain,Levante,La Liga,2017-2018
12,12,Armando Sadiku,"€ 9,481","€ 493,000","€ 494,847",F,26,Albania,Levante,La Liga,2017-2018
13,13,Cheick Doukouré,"€ 9,481","€ 493,000","€ 494,847",M,24,Cote d'Ivoire,Levante,La Liga,2017-2018
14,14,Toño,"€ 9,481","€ 493,000","€ 494,847",D,27,Spain,Levante,La Liga,2017-2018
15,15,Emmanuel Boateng,"€ 9,481","€ 493,000","€ 494,847",F,21,Ghana,Levante,La Liga,2017-2018
16,16,Chema,"€ 9,481","€ 493,000","€ 494,847",D,25,Spain,Levante,La Liga,2017-2018
17,17,Sasa Lukic,"€ 8,827","€ 459,000","€ 460,719",M,20,Serbia,Levante,La Liga,2017-2018
18,18,Raúl Fernández,"€ 8,538","€ 444,000","€ 445,663",K,29,Spain,Levante,La Liga,2017-2018
19,19,Sergio Postigo,"€ 8,538","€ 444,000","€ 445,663",D,28,Spain,Levante,La Liga,2017-2018
20,20,Pedro López,"€ 8,538","€ 444,000","€ 445,663",D,33,Spain,Levante,La Liga,2017-2018
21,21,Jason,"€ 7,596","€ 395,000","€ 396,480",F,22,Spain,Levante,La Liga,2017-2018
22,22,Erick Cabaco,"€ 6,827","€ 355,000","€ 356,330",D,22,Uruguay,Levante,La Liga,2017-2018
23,23,Shaq Moore,"€ 2,288","€ 119,000","€ 119,446",D,20,United States,Levante,La Liga,2017-2018
24,24,Hacen,"€ 1,308","€ 68,000","€ 68,255",M,19,Mauritania,Levante,La Liga,2017-2018
25,25,Iván Villar,€ 58,"€ 3,000","€ 3,011",K,19,Spain,Levante,La Liga,2017-2018
26,26,Youssouf Yalike,€ 0,€ 0,€ 0,M,18,Cote d'Ivoire,Levante,La Liga,2017-2018
27,27,Aly Abeid,€ 0,€ 0,€ 0,D,19,Mauritania,Levante,La Liga,2017-2018
28,28,Iván López,€ 0,€ 0,€ 0,D,23,Spain,Levante,La Liga,2017-2018
29,29,José Luis Morales,€ 0,€ 0,€ 0,F,29,Spain,Levante,La Liga,2017-2018
30,30,Nano,€ 0,€ 0,€ 0,F,22,Spain,Levante,La Liga,2017-2018
31,31,Oier Olazábal,€ 0,€ 0,€ 0,K,27,Spain,Levante,La Liga,2017-2018
32,32,Rober Pier,€ 0,€ 0,€ 0,D,22,Spain,Levante,La Liga,2017-2018
33,33,Roger Martí,€ 0,€ 0,€ 0,F,26,Spain,Levante,La Liga,2017-2018
34,34,Samu García,€ 0,€ 0,€ 0,F,26,Spain,Levante,La Liga,2017-2018
35,35,Verza,€ 0,€ 0,€ 0,M,30,Spain,Levante,La Liga,2017-2018
36,36,Alex Alegría,€ 0,€ 0,€ 0,F,24,Spain,Levante,La Liga,2017-2018
0,0,Borja Bastón,"€ 50,000","€ 2,600,000","€ 2,609,740",F,24,Spain,Malaga,La Liga,2017-2018
1,1,Brown Ideye,"€ 34,962","€ 1,818,000","€ 1,824,810",F,28,Nigeria,Malaga,La Liga,2017-2018
2,2,Isaac Success,"€ 33,327","€ 1,733,000","€ 1,739,492",F,21,Nigeria,Malaga,La Liga,2017-2018
3,3,Alberto Bueno,"€ 31,904","€ 1,659,000","€ 1,665,215",F,29,Spain,Malaga,La Liga,2017-2018
4,4,Adrián González,"€ 27,731","€ 1,442,000","€ 1,447,402",M,29,Spain,Malaga,La Liga,2017-2018
5,5,Luis Hernández,"€ 25,750","€ 1,339,000","€ 1,344,016",D,28,Spain,Malaga,La Liga,2017-2018
6,6,Roberto Rosales,"€ 25,750","€ 1,339,000","€ 1,344,016",D,28,Venezuela,Malaga,La Liga,2017-2018
7,7,Keko,"€ 25,750","€ 1,339,000","€ 1,344,016",F,25,Spain,Malaga,La Liga,2017-2018
8,8,Recio,"€ 24,750","€ 1,287,000","€ 1,291,821",M,26,Spain,Malaga,La Liga,2017-2018
9,9,Juankar,"€ 20,808","€ 1,082,000","€ 1,086,053",D,27,Spain,Malaga,La Liga,2017-2018
10,10,Miguel Torres,"€ 20,808","€ 1,082,000","€ 1,086,053",D,31,Spain,Malaga,La Liga,2017-2018
11,11,Adalberto Peñaranda,"€ 19,808","€ 1,030,000","€ 1,033,858",F,20,Venezuela,Malaga,La Liga,2017-2018
12,12,Roberto,"€ 19,808","€ 1,030,000","€ 1,033,858",K,31,Spain,Malaga,La Liga,2017-2018
13,13,Diego González,"€ 17,827","€ 927,000","€ 930,473",D,22,Spain,Malaga,La Liga,2017-2018
14,14,Federico Ricca,"€ 17,827","€ 927,000","€ 930,473",D,22,Uruguay,Malaga,La Liga,2017-2018
15,15,Manuel Iturra,"€ 16,712","€ 869,000","€ 872,255",M,33,Chile,Malaga,La Liga,2017-2018
16,16,Esteban Rolón,"€ 12,885","€ 670,000","€ 672,510",M,22,Argentina,Malaga,La Liga,2017-2018
17,17,Cenk Gönen,"€ 12,885","€ 670,000","€ 672,510",K,29,Turkey,Malaga,La Liga,2017-2018
18,18,Mehdi Lacen,"€ 10,904","€ 567,000","€ 569,124",M,33,Algeria,Malaga,La Liga,2017-2018
19,19,Ignasi Miquel,"€ 10,115","€ 526,000","€ 527,970",D,24,Spain,Malaga,La Liga,2017-2018
20,20,Maxime Lestienne,"€ 9,385","€ 488,000","€ 489,828",F,25,Belgium,Malaga,La Liga,2017-2018
21,21,Andrés Prieto,"€ 3,962","€ 206,000","€ 206,772",K,23,Spain,Malaga,La Liga,2017-2018
22,22,Iván Rodríguez,"€ 2,615","€ 136,000","€ 136,509",D,21,Spain,Malaga,La Liga,2017-2018
23,23,Álex Robles,"€ 1,981","€ 103,000","€ 103,386",D,18,Spain,Malaga,La Liga,2017-2018
24,24,José Carlos Sánchez,"€ 1,981","€ 103,000","€ 103,386",M,18,Spain,Malaga,La Liga,2017-2018
25,25,Zdravko Kuzmanović,€ 0,€ 0,€ 0,M,29,Serbia,Malaga,La Liga,2017-2018
26,26,Alberto López,€ 0,€ 0,€ 0,D,22,Spain,Malaga,La Liga,2017-2018
27,27,Álex Mula,€ 0,€ 0,€ 0,F,20,Spain,Malaga,La Liga,2017-2018
28,28,Chory Castro,€ 0,€ 0,€ 0,F,32,Uruguay,Malaga,La Liga,2017-2018
