Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%.1,Matches,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Gls,Ast,G-PK,PK,CrdY,CrdR,Gls.1,Ast.1,G+A,G-PK.1,G+A-PK,xG,npxG,xA,npxG+xA,xG.1,xA.1,xG+xA,npxG.1,npxG+xA.1,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,Recov,Won,Lost,Won%,League Name,League ID,Season
78,Ben Hamer,eng ENG,GK,Leicester City,eng Premier League,29,1987,4,3,275,3.1,7,2.29,12,6,50.0,0,1,2,1,33.3,1,1,0,0,0.0,Matches,0,0,0,5.3,0.37,-1.7,-0.56,18,48,37.5,67,16,47.8,41.1,20,80.0,58.7,26,0,0.0,2,0.66,14.7,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,69,8.0,,3,1,,29,0.25,0,7,-7,-2.29,-2.38,2.1,4.8,-2.7,-0.89,-0.91,0,0,0,0,0,0,0,0,0,19,0,0,,Big-5-European-Leagues,Big5,2017-2018
79,Samir HandanoviÄ,si SVN,GK,Inter,it Serie A,33,1984,38,38,3420,38.0,30,0.79,119,94,76.5,20,12,6,17,44.7,2,2,0,0,0.0,Matches,1,2,4,33.2,0.26,+7.2,+0.19,167,321,52.0,781,234,24.7,28.5,268,47.8,39.1,369,21,5.7,10,0.26,12.9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,,38,0,,0,1.89,66,30,+36,+0.95,,60.9,35.3,+25.6,+0.67,,0,1,2,0,0,0,0,0,1,169,0,0,,Big-5-European-Leagues,Big5,2017-2018
80,Joe Hart,eng ENG,GK,West Ham,eng Premier League,30,1987,19,19,1710,19.0,39,2.05,84,47,58.3,3,6,10,4,21.1,5,4,1,0,20.0,Matches,0,4,0,34.4,0.37,-4.6,-0.24,176,477,36.9,439,56,74.7,54.3,156,95.5,70.9,179,15,8.4,11,0.58,13.8,0,1,0,0,0,0,0.00,0.05,0.05,0.00,0.05,0.0,0.0,0.8,0.8,0.00,0.04,0.04,0.00,0.04,90,50.0,,19,0,,16,0.79,18,39,-21,-1.11,-1.16,18.5,28.9,-10.4,-0.55,-0.08,0,0,1,0,0,0,0,0,1,95,0,0,,Big-5-European-Leagues,Big5,2017-2018
81,Tom Heaton,eng ENG,GK,Burnley,eng Premier League,31,1986,4,4,305,3.4,4,1.18,13,9,69.2,1,1,1,0,0.0,0,0,0,0,,Matches,0,2,0,3.9,0.30,-0.1,-0.04,33,81,40.7,88,21,64.8,52.1,31,77.4,64.0,26,1,3.8,0,0.00,11.8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,76,8.9,,3,0,,7,1.75,5,4,+1,+0.30,+0.41,3.3,4.9,-1.6,-0.49,-0.03,0,0,0,0,0,0,0,0,0,22,0,0,,Big-5-European-Leagues,Big5,2017-2018
82,Wayne Hennessey,wls WAL,GK,Crystal Palace,eng Premier League,30,1987,27,27,2430,27.0,41,1.52,127,89,68.5,8,6,13,7,25.9,1,1,0,0,0.0,Matches,1,8,2,38.9,0.30,-0.1,0.00,234,604,38.7,556,97,71.6,54.0,226,91.2,70.9,282,17,6.0,18,0.67,13.8,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.4,0.4,0.00,0.02,0.02,0.00,0.02,90,71.1,,27,0,,9,1.11,29,41,-12,-0.44,-0.63,37.0,38.8,-1.8,-0.07,-0.73,0,0,2,0,0,0,0,0,0,144,0,0,,Big-5-European-Leagues,Big5,2017-2018
83,Iago HerrerÃ­n,es ESP,GK,Athletic Club,es La Liga,29,1988,8,8,720,8.0,6,0.75,26,22,84.6,3,4,1,4,50.0,3,2,1,0,33.3,Matches,0,0,0,8.2,0.22,+2.2,+0.28,82,173,47.4,199,21,69.8,48.8,36,94.4,65.9,86,6,7.0,5,0.63,14.6,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,21.1,,8,0,,30,1.63,10,6,+4,+0.50,+0.90,9.7,10.4,-0.7,-0.09,-0.05,0,0,2,0,0,0,0,0,2,36,0,0,,Big-5-European-Leagues,Big5,2017-2018
84,Marwin Hitz,ch SUI,GK,Augsburg,de Bundesliga,29,1987,32,32,2880,32.0,42,1.31,159,118,74.2,10,10,12,9,28.1,2,1,1,0,50.0,Matches,2,10,1,42.8,0.26,+1.8,+0.06,272,576,47.2,860,136,49.5,41.2,246,61.0,48.5,246,18,7.3,23,0.72,14.4,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.00,0.00,0.00,0.00,0.00,90,94.1,,32,0,,1,1.25,41,42,-1,-0.03,+0.97,43.7,40.5,+3.3,+0.10,+0.78,0,2,5,0,0,0,0,0,1,176,0,0,,Big-5-European-Leagues,Big5,2017-2018
85,Timo Horn,de GER,GK,KÃ¶ln,de Bundesliga,24,1993,34,34,3060,34.0,70,2.06,197,135,68.5,5,7,22,5,14.7,9,8,1,0,11.1,Matches,0,7,0,71.8,0.33,+1.8,+0.05,293,755,38.8,774,82,66.3,48.9,279,86.7,61.7,370,28,7.6,33,0.97,15.7,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.00,0.01,0.01,0.00,0.01,90,100.0,,34,0,,0,0.65,35,70,-35,-1.03,,42.2,67.8,-25.5,-0.75,,0,1,7,0,0,0,0,0,1,168,0,0,,Big-5-European-Leagues,Big5,2017-2018
86,LukÃ¡Å¡ HrÃ¡deckÃ½,fi FIN,GK,Eint Frankfurt,de Bundesliga,27,1989,34,34,3060,34.0,45,1.32,133,91,67.7,14,7,13,7,20.6,3,2,0,1,0.0,Matches,2,8,2,41.0,0.30,-2.0,-0.06,282,704,40.1,1060,164,50.8,41.5,216,76.9,58.9,301,24,8.0,35,1.03,15.2,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,90,100.0,,34,0,,0,1.44,45,45,0,0.00,,43.5,42.1,+1.3,+0.04,,0,0,3,0,0,0,0,0,0,240,0,0,,Big-5-European-Leagues,Big5,2017-2018
87,Gorka Iraizoz,es ESP,GK,Girona,es La Liga,36,1981,9,8,765,8.5,13,1.53,37,26,64.9,1,3,4,2,25.0,0,0,0,0,,Matches,1,0,2,9.6,0.27,-1.4,-0.17,56,135,41.5,156,35,66.0,46.5,33,97.0,65.1,61,9,14.8,10,1.18,17.0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,85,22.4,,8,1,,26,0.78,8,13,-5,-0.59,-0.45,11.7,8.6,+3.0,+0.35,+0.39,0,0,0,0,0,0,0,0,0,57,0,0,,Big-5-European-Leagues,Big5,2017-2018
88,Eldin JakupoviÄ,ch SUI,GK,Leicester City,eng Premier League,32,1984,2,2,180,2.0,6,3.00,12,7,50.0,1,0,1,0,0.0,0,0,0,0,,Matches,0,0,1,5.1,0.46,+0.1,+0.03,17,36,47.2,42,12,57.1,51.5,14,85.7,64.6,15,0,0.0,4,2.00,13.3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,5.3,,2,0,,8,1.50,7,6,+1,+0.50,+0.64,3.9,3.6,+0.3,+0.16,+0.22,0,0,1,0,0,0,0,0,0,20,0,0,,Big-5-European-Leagues,Big5,2017-2018
89,Rune Jarstein,no NOR,GK,Hertha BSC,de Bundesliga,32,1984,31,31,2790,31.0,44,1.42,130,92,70.0,10,10,11,7,22.6,6,5,0,1,0.0,Matches,0,8,1,36.3,0.25,-6.7,-0.21,297,772,38.5,860,90,65.6,47.1,233,89.3,63.0,292,20,6.8,14,0.45,13.2,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.00,0.00,0.00,0.00,0.00,90,91.2,,31,0,,0,1.29,41,44,-3,-0.10,-0.10,37.2,41.8,-4.7,-0.15,+0.52,0,0,5,0,0,0,0,0,0,177,0,1,0.0,Big-5-European-Leagues,Big5,2017-2018
90,Karl-Johan Johnsson,se SWE,GK,Guingamp,fr Ligue 1,27,1990,38,38,3420,38.0,59,1.55,169,116,68.0,12,11,15,11,28.9,7,5,2,0,28.6,Matches,0,7,1,55.0,0.29,-3.0,-0.08,195,558,34.9,719,110,52.2,43.6,209,87.6,65.5,394,39,9.9,16,0.42,15.3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,,38,0,,0,1.24,48,59,-11,-0.29,,45.6,53.6,-8.0,-0.21,,0,0,7,0,0,0,0,0,0,174,0,0,,Big-5-European-Leagues,Big5,2017-2018
91,Bingourou Kamara,sn SEN,GK,Strasbourg,fr Ligue 1,20,1996,19,19,1691,18.8,32,1.70,90,60,66.7,4,6,9,2,10.5,2,2,0,0,0.0,Matches,0,6,0,24.9,0.26,-7.1,-0.38,102,255,40.0,362,42,46.1,40.1,101,87.1,61.4,212,21,9.9,6,0.32,11.6,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,89,49.4,,18,0,,14,0.95,20,32,-12,-0.64,-0.07,21.1,27.2,-6.1,-0.33,-0.11,0,0,3,0,0,0,0,0,0,80,0,0,,Big-5-European-Leagues,Big5,2017-2018
92,Loris Karius,de GER,GK,Liverpool,eng Premier League,24,1993,19,19,1710,19.0,14,0.74,41,28,70.7,11,5,3,10,52.6,3,2,1,0,33.3,Matches,0,3,0,15.7,0.33,+1.7,+0.09,83,249,33.3,518,108,36.3,35.8,102,59.8,50.1,148,12,8.1,12,0.63,14.7,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,50.0,,19,0,,19,2.00,40,14,+26,+1.37,+0.32,37.0,13.3,+23.7,+1.25,+0.45,0,2,3,0,0,0,0,0,2,121,0,0,,Big-5-European-Leagues,Big5,2017-2018
93,Orestis Karnezis,gr GRE,GK,Watford,eng Premier League,32,1985,15,14,1292,14.4,24,1.67,54,33,61.1,4,3,7,4,28.6,3,3,0,0,0.0,Matches,0,2,0,20.2,0.33,-3.8,-0.27,117,326,35.9,317,35,79.2,54.5,81,92.6,62.9,124,8,6.5,7,0.49,13.6,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,86,37.8,,14,1,,17,1.00,12,24,-12,-0.84,-0.50,16.0,20.9,-4.9,-0.34,-0.11,0,0,1,0,0,0,0,0,0,81,0,0,,Big-5-European-Leagues,Big5,2017-2018
94,Eiji Kawashima,jp JPN,GK,Metz,fr Ligue 1,34,1983,29,29,2570,28.6,60,2.10,172,113,65.1,5,7,17,2,6.9,2,0,2,0,100.0,Matches,1,10,1,54.6,0.32,-4.4,-0.15,151,448,33.7,522,99,57.3,45.2,158,94.3,67.3,274,19,6.9,24,0.84,15.6,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,89,75.1,,28,0,,8,0.76,31,60,-29,-1.02,+0.36,28.5,53.3,-24.8,-0.87,-0.41,0,1,5,0,0,0,0,0,0,143,0,0,,Big-5-European-Leagues,Big5,2017-2018
95,HervÃ© Koffi,bf BFA,GK,Lille,fr Ligue 1,20,1996,4,4,360,4.0,11,2.75,19,10,47.4,0,1,3,0,0.0,1,1,0,0,0.0,Matches,0,2,1,8.0,0.39,-2.0,-0.49,13,45,28.9,79,10,43.0,40.3,14,78.6,63.9,49,5,10.2,5,1.25,14.7,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,10.5,,4,0,,31,0.25,4,11,-7,-1.75,-1.19,4.1,6.9,-2.8,-0.69,-0.22,0,0,2,0,0,0,0,0,0,23,0,0,,Big-5-European-Leagues,Big5,2017-2018
96,TomÃ¡Å¡ Koubek,cz CZE,GK,Rennes,fr Ligue 1,24,1992,34,34,3060,34.0,36,1.06,130,98,73.8,16,8,10,10,29.4,3,2,1,0,33.3,Matches,0,6,2,39.7,0.28,+5.7,+0.17,158,475,33.3,573,81,57.1,46.1,167,88.6,65.1,347,36,10.4,33,0.97,16.9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,90,89.5,,34,0,,0,1.65,44,36,+8,+0.24,+0.74,43.7,46.0,-2.3,-0.07,+0.38,0,1,4,0,0,0,0,0,1,172,0,0,,Big-5-European-Leagues,Big5,2017-2018
97,Maksym Koval,ua UKR,"GK,MF",La CoruÃ±a,es La Liga,24,1992,2,2,121,1.3,3,2.23,5,2,40.0,0,0,1,0,0.0,0,0,0,0,,Matches,0,0,0,1.5,0.29,-1.5,-1.15,6,17,35.3,27,9,40.7,37.2,7,85.7,67.9,16,1,6.3,3,2.23,22.0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,61,3.5,,0,0,,12,0.50,2,3,-1,-0.74,+0.27,2.6,2.3,+0.3,+0.19,+0.43,0,0,0,0,0,0,0,0,0,10,0,0,,Big-5-European-Leagues,Big5,2017-2018
98,Thomas Kraft,de GER,GK,Hertha BSC,de Bundesliga,29,1988,3,3,270,3.0,2,0.67,12,11,91.7,0,3,0,1,33.3,1,1,0,0,0.0,Matches,0,0,0,3.8,0.24,+1.8,+0.59,27,81,33.3,108,6,61.1,43.7,28,53.6,46.3,25,0,0.0,3,1.00,16.0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,8.8,,3,0,,28,1.50,4,3,+1,+0.33,+0.46,2.7,4.7,-2.0,-0.67,-0.52,0,0,0,0,0,0,0,0,0,16,0,0,,Big-5-European-Leagues,Big5,2017-2018
99,Alban Lafont,fr FRA,GK,Toulouse,fr Ligue 1,18,1999,38,38,3420,38.0,54,1.42,161,113,70.2,9,10,19,12,31.6,6,6,0,0,0.0,Matches,3,9,0,52.6,0.30,-1.4,-0.04,239,615,38.9,793,115,55.0,44.3,206,86.9,61.5,448,41,9.2,44,1.16,17.1,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.00,0.00,0.00,0.00,0.00,90,100.0,,38,0,,0,0.97,38,54,-16,-0.42,,46.0,53.3,-7.3,-0.19,,0,3,7,0,0,0,0,0,1,236,0,0,,Big-5-European-Leagues,Big5,2017-2018
100,Eugenio Lamanna,it ITA,GK,Genoa,it Serie A,27,1989,1,1,90,1.0,1,1.00,3,2,66.7,0,0,1,0,0.0,0,0,0,0,,Matches,0,0,0,1.6,0.54,+0.6,+0.62,7,16,43.8,16,1,56.3,47.3,9,77.8,55.3,11,0,0.0,0,0.00,13.5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,2.6,,1,0,,37,0.00,0,1,-1,-1.00,-0.76,1.5,1.4,+0.1,+0.10,+0.16,0,0,0,0,0,0,0,0,0,4,0,0,,Big-5-European-Leagues,Big5,2017-2018
101,Benjamin Lecomte,fr FRA,GK,Montpellier,fr Ligue 1,26,1991,38,38,3420,38.0,33,0.87,121,93,76.9,11,18,9,14,36.8,6,5,0,1,0.0,Matches,1,4,0,37.9,0.28,+4.9,+0.13,217,510,42.5,761,178,52.0,41.4,161,70.8,51.8,336,46,13.7,18,0.47,16.0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,90,100.0,,38,0,,0,1.34,36,33,+3,+0.08,,42.4,41.7,+0.7,+0.02,,0,3,4,0,0,0,0,0,1,193,0,0,,Big-5-European-Leagues,Big5,2017-2018
102,Bernd Leno,de GER,GK,Leverkusen,de Bundesliga,25,1992,33,33,2970,33.0,40,1.21,104,68,66.3,15,10,8,10,30.3,5,5,0,0,0.0,Matches,2,3,0,34.5,0.30,-5.5,-0.17,216,578,37.4,982,131,44.6,38.8,225,62.2,50.6,223,12,5.4,32,0.97,18.0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,90,97.1,,33,0,,0,1.67,58,40,+18,+0.55,+4.55,58.7,33.8,+24.9,+0.75,+3.43,0,0,10,0,0,0,0,0,0,155,0,0,,Big-5-European-Leagues,Big5,2017-2018
103,Alexandre Letellier,fr FRA,GK,Angers,fr Ligue 1,26,1990,13,13,1170,13.0,17,1.31,46,32,67.4,2,7,4,1,7.7,2,2,0,0,0.0,Matches,0,3,1,13.6,0.27,-2.4,-0.19,72,164,43.9,197,44,53.3,43.9,59,100.0,72.1,133,9,6.8,6,0.46,16.5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,34.2,,13,0,,4,1.00,16,17,-1,-0.08,+0.28,16.9,15.1,+1.9,+0.14,+0.15,0,0,1,0,0,0,0,0,0,59,0,0,,Big-5-European-Leagues,Big5,2017-2018
104,RaÃºl Lizoain,es ESP,GK,Las Palmas,es La Liga,26,1991,11,11,990,11.0,27,2.45,61,36,59.0,1,2,8,1,9.1,2,2,0,0,0.0,Matches,0,3,0,21.5,0.33,-5.5,-0.50,35,83,42.2,236,42,26.3,30.0,31,67.7,48.4,103,8,7.8,4,0.36,14.1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,28.9,,11,0,,27,0.45,6,27,-21,-1.91,-0.84,11.0,20.6,-9.5,-0.87,-0.21,0,0,4,0,0,0,0,0,0,52,0,0,,Big-5-European-Leagues,Big5,2017-2018
105,Hugo Lloris,fr FRA,GK,Tottenham,eng Premier League,30,1986,36,36,3240,36.0,35,0.97,116,82,71.6,22,7,7,15,41.7,3,2,1,0,33.3,Matches,1,8,0,35.6,0.29,+0.6,+0.02,206,448,46.0,940,190,34.6,35.7,228,53.9,45.1,277,26,9.4,31,0.86,16.4,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,94.7,,36,0,,0,2.03,72,35,+37,+1.03,+0.53,64.3,33.2,+31.2,+0.87,+0.31,0,1,2,0,0,0,0,0,1,186,0,0,,Big-5-European-Leagues,Big5,2017-2018
106,Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,26,1990,34,34,3060,34.0,37,1.09,135,106,76.3,21,8,5,14,41.2,8,5,2,1,28.6,Matches,1,3,3,35.8,0.22,+1.8,+0.05,110,285,38.6,688,113,31.8,34.4,123,53.7,48.5,365,29,7.9,18,0.53,14.8,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,89.5,,34,0,,0,2.09,78,37,+41,+1.21,+0.46,61.3,34.6,+26.6,+0.78,+0.62,0,2,4,0,0,0,0,0,1,139,0,0,,Big-5-European-Leagues,Big5,2017-2018
107,Diego LÃ³pez,es ESP,GK,Espanyol,es La Liga,35,1981,11,11,942,10.5,11,1.05,38,30,73.7,3,4,2,3,27.3,2,1,1,0,50.0,Matches,0,0,2,10.3,0.24,+1.3,+0.14,47,132,35.6,139,28,50.4,41.7,65,95.4,61.7,92,7,7.6,2,0.21,12.4,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,86,27.5,,9,0,,19,1.40,12,11,+1,+0.10,+0.35,12.4,11.7,+0.7,+0.07,+0.26,0,1,1,0,0,0,0,0,0,41,0,0,,Big-5-European-Leagues,Big5,2017-2018
108,Pau LÃ³pez,es ESP,GK,Espanyol,es La Liga,22,1994,28,27,2478,27.5,31,1.13,128,100,78.1,9,9,11,9,33.3,5,3,1,1,25.0,Matches,0,5,0,40.4,0.30,+9.4,+0.33,147,416,35.3,480,104,57.7,44.5,148,93.9,65.6,281,33,11.7,16,0.56,15.0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,89,72.5,,28,1,,9,1.24,24,31,-7,-0.25,-0.35,30.5,36.0,-5.5,-0.19,-0.26,0,2,5,0,0,0,0,0,0,124,0,0,,Big-5-European-Leagues,Big5,2017-2018
109,Pedro LÃ³pez,es ESP,GK,Betis,es La Liga,22,1995,5,4,412,4.6,8,1.75,18,10,55.6,1,2,2,0,0.0,0,0,0,0,,Matches,0,2,0,6.9,0.39,-1.1,-0.23,19,47,40.4,122,16,27.9,30.6,21,61.9,43.9,39,3,7.7,3,0.66,14.5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,82,12.0,,4,1,,8,1.00,6,8,-2,-0.44,-0.47,4.9,6.6,-1.7,-0.38,-0.15,0,0,0,0,0,0,0,0,0,22,0,0,,Big-5-European-Leagues,Big5,2017-2018
110,Jonas LÃ¶ssl,dk DEN,GK,Huddersfield,eng Premier League,28,1989,38,38,3420,38.0,57,1.50,153,97,65.4,9,10,19,10,26.3,6,4,2,0,33.3,Matches,0,6,1,56.2,0.34,-0.8,-0.02,411,963,42.7,1080,108,65.1,50.3,307,84.7,63.1,287,25,8.7,34,0.89,15.4,0,1,0,0,1,0,0.00,0.03,0.03,0.00,0.03,0.0,0.0,0.8,0.8,0.00,0.02,0.02,0.00,0.02,90,100.0,,38,0,,0,0.97,28,58,-30,-0.79,,31.7,55.2,-23.5,-0.62,,0,0,6,0,0,0,0,0,0,205,0,0,,Big-5-European-Leagues,Big5,2017-2018
111,Andreas Luthe,de GER,GK,Augsburg,de Bundesliga,30,1987,2,2,180,2.0,4,2.00,6,3,50.0,0,1,1,0,0.0,1,1,0,0,0.0,Matches,0,1,0,3.4,0.41,-0.6,-0.31,13,29,44.8,66,12,36.4,35.8,14,35.7,39.3,20,4,20.0,3,1.50,16.5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,5.9,,2,0,,31,0.50,2,4,-2,-1.00,-0.97,1.1,2.5,-1.4,-0.68,-0.78,0,0,0,0,0,0,0,0,0,13,0,0,,Big-5-European-Leagues,Big5,2017-2018
112,RaÃ¯s M'Bolhi,dz ALG,GK,Rennes,fr Ligue 1,31,1986,1,1,90,1.0,3,3.00,5,4,80.0,0,0,1,0,0.0,2,2,0,0,0.0,Matches,0,1,0,3.4,0.40,+0.4,+0.42,2,14,14.3,18,2,66.7,50.5,2,100.0,70.0,9,3,33.3,1,1.00,27.5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,2.6,,1,0,,2,0.00,2,3,-1,-1.00,-1.19,0.9,2.4,-1.5,-1.54,-1.47,0,0,1,0,0,0,0,0,0,4,0,0,,Big-5-European-Leagues,Big5,2017-2018
113,Mike Maignan,fr FRA,GK,Lille,fr Ligue 1,21,1995,34,34,3033,33.7,53,1.57,160,112,68.8,10,7,17,5,14.7,6,3,2,1,40.0,Matches,1,2,2,51.3,0.30,+0.3,+0.01,111,286,38.8,723,133,26.0,30.8,141,69.5,56.8,301,33,11.0,32,0.95,16.4,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,89,88.7,,33,0,,2,1.09,37,53,-16,-0.47,+1.85,33.2,48.4,-15.2,-0.45,+0.41,0,0,9,0,0,1,0,0,0,176,0,1,0.0,Big-5-European-Leagues,Big5,2017-2018
114,Steve Mandanda,fr FRA,GK,Marseille,fr Ligue 1,32,1985,31,31,2680,29.8,37,1.24,118,85,72.0,18,8,4,11,35.5,6,4,1,1,20.0,Matches,2,5,1,36.5,0.29,+0.5,+0.02,122,329,37.1,601,101,42.3,37.8,108,69.4,52.5,242,24,9.9,10,0.33,14.1,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,86,78.4,,29,0,,0,2.03,66,38,+28,+0.94,+0.33,58.5,35.2,+23.3,+0.78,+0.02,0,1,3,0,0,0,0,0,0,119,0,0,,Big-5-European-Leagues,Big5,2017-2018
115,Gabriele Marchegiani,it ITA,GK,SPAL,it Serie A,21,1996,1,0,1,0.0,0,0.00,0,0,,0,0,0,0,,0,0,0,0,,Matches,0,0,0,0.0,,0.0,0.00,0,0,,0,0,,,0,,,0,0,,0,,,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,1,0.0,,0,1,,37,3.00,0,0,0,0.00,+0.53,0.0,0.0,0.0,0.00,+0.58,0,0,0,0,0,0,0,0,0,0,0,0,,Big-5-European-Leagues,Big5,2017-2018
116,Emiliano MartÃ­nez,ar ARG,GK,Getafe,es La Liga,24,1992,5,5,450,5.0,7,1.40,19,13,68.4,2,1,2,2,40.0,1,1,0,0,0.0,Matches,0,2,0,6.4,0.29,-0.6,-0.11,47,115,40.9,90,8,82.2,59.6,41,100.0,73.0,51,7,13.7,3,0.60,13.9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,13.2,,5,0,,31,1.40,7,7,0,0.00,-0.27,6.9,4.8,+2.1,+0.43,+0.20,0,0,1,0,0,0,0,0,0,28,0,0,,Big-5-European-Leagues,Big5,2017-2018
117,Christian Mathenia,de GER,GK,Hamburger SV,de Bundesliga,25,1992,24,24,2160,24.0,38,1.58,93,58,62.4,4,6,14,6,25.0,4,3,0,1,0.0,Matches,0,4,1,36.4,0.38,-0.6,-0.02,126,432,29.2,507,73,57.2,44.7,181,78.5,58.5,180,9,5.0,11,0.46,14.3,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,90,70.6,,24,0,,9,0.75,18,38,-20,-0.83,-0.43,24.0,38.7,-14.7,-0.61,-0.53,0,1,2,0,0,0,0,0,0,111,0,0,,Big-5-European-Leagues,Big5,2017-2018
