,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
24,Arkadiusz Reca,"€ 10,692","€ 556,000","€ 555,234",D,23,Poland,Atalanta,Serie A,2018-2019
25,Marco Tumminello,"€ 10,692","€ 556,000","€ 555,234",F,19,Italy,Atalanta,Serie A,2018-2019
26,Robin Gosens,"€ 10,692","€ 556,000","€ 555,234",D,23,Germany,Atalanta,Serie A,2018-2019
27,Gianluca Mancini,"€ 8,904","€ 463,000","€ 462,362",D,22,Italy,Atalanta,Serie A,2018-2019
28,Musa Barrow,"€ 8,904","€ 463,000","€ 462,362",F,19,The Gambia,Atalanta,Serie A,2018-2019
29,Nicolas Haas,"€ 7,038","€ 366,000","€ 365,496",M,22,Switzerland,Atalanta,Serie A,2018-2019
30,Matteo Pessina,"€ 5,692","€ 296,000","€ 295,592",M,21,Italy,Atalanta,Serie A,2018-2019
31,Luca Valzania,"€ 5,673","€ 295,000","€ 294,594",M,22,Italy,Atalanta,Serie A,2018-2019
32,Francesco Rossi,"€ 3,558","€ 185,000","€ 184,745",K,27,Italy,Atalanta,Serie A,2018-2019
33,Davide Bettella,"€ 3,558","€ 185,000","€ 184,745",D,18,Italy,Atalanta,Serie A,2018-2019
34,Lorenzo Migliorelli,"€ 1,269","€ 66,000","€ 65,909",D,20,Italy,Atalanta,Serie A,2018-2019
35,Filippo Melegoni,"€ 1,058","€ 55,000","€ 54,924",M,19,Italy,Atalanta,Serie A,2018-2019
36,Dejan Kulusevski,€ 904,"€ 47,000","€ 46,935",M,18,Sweden,Atalanta,Serie A,2018-2019
37,Alessandro Mallamo,€ 846,"€ 44,000","€ 43,939",F,19,Italy,Atalanta,Serie A,2018-2019
38,Alberto Alari,€ 250,"€ 13,000","€ 12,982",D,19,Italy,Atalanta,Serie A,2018-2019
39,Alberto Carminati,€ 250,"€ 13,000","€ 12,982",D,19,Italy,Atalanta,Serie A,2018-2019
40,Andrea Colpani,€ 250,"€ 13,000","€ 12,982",M,19,Italy,Atalanta,Serie A,2018-2019
41,Caleb Okoli,€ 250,"€ 13,000","€ 12,982",D,16,Nigeria,Atalanta,Serie A,2018-2019
42,Enrico Del Prato,€ 250,"€ 13,000","€ 12,982",M,18,Italy,Atalanta,Serie A,2018-2019
43,Enrico Zanoni,€ 250,"€ 13,000","€ 12,982",D,18,Italy,Atalanta,Serie A,2018-2019
44,Lorenzo Peli,€ 250,"€ 13,000","€ 12,982",F,18,Italy,Atalanta,Serie A,2018-2019
45,Marco Carnesecchi,€ 250,"€ 13,000","€ 12,982",K,18,Italy,Atalanta,Serie A,2018-2019
46,Nicolò Cambiaghi,€ 250,"€ 13,000","€ 12,982",F,17,Italy,Atalanta,Serie A,2018-2019
47,Thomas Bolis,€ 250,"€ 13,000","€ 12,982",M,19,Italy,Atalanta,Serie A,2018-2019
48,Matteo Salvi,€ 154,"€ 8,000","€ 7,989",D,19,Italy,Atalanta,Serie A,2018-2019
49,Fabio Eguelfi,€ 0,€ 0,€ 0,D,23,Italy,Atalanta,Serie A,2018-2019
50,Luca Vido,€ 0,€ 0,€ 0,F,21,Italy,Atalanta,Serie A,2018-2019
51,Alberto Almici,€ 0,€ 0,€ 0,D,25,Italy,Atalanta,Serie A,2018-2019
52,Marco Carraro,€ 0,€ 0,€ 0,M,20,Italy,Atalanta,Serie A,2018-2019
53,Eyob Zambataro,€ 0,€ 0,€ 0,D,19,Italy,Atalanta,Serie A,2018-2019
54,Emmanuel Latte Lath,€ 0,€ 0,€ 0,F,19,Cote d'Ivoire,Atalanta,Serie A,2018-2019
55,Emanuele Suagher,€ 0,€ 0,€ 0,D,25,Italy,Atalanta,Serie A,2018-2019
56,Denis Hergheligiu,€ 0,€ 0,€ 0,M,18,Romania,Atalanta,Serie A,2018-2019
57,Mario Pugliese,€ 0,€ 0,€ 0,D,22,Italy,Atalanta,Serie A,2018-2019
58,Davide Agazzi,€ 0,€ 0,€ 0,M,25,Italy,Atalanta,Serie A,2018-2019
59,Christian Mora,€ 0,€ 0,€ 0,D,20,Italy,Atalanta,Serie A,2018-2019
60,Mbaye Seck,€ 0,€ 0,€ 0,D,19,Senegal,Atalanta,Serie A,2018-2019
61,Modou Badjie,€ 0,€ 0,€ 0,M,21,The Gambia,Atalanta,Serie A,2018-2019
62,Christian Capone,€ 0,€ 0,€ 0,F,19,Italy,Atalanta,Serie A,2018-2019
63,Boris Radunović,€ 0,€ 0,€ 0,K,22,Serbia,Atalanta,Serie A,2018-2019
64,Nicolas La Vigna,€ 0,€ 0,€ 0,M,21,Italy,Atalanta,Serie A,2018-2019
65,Tiziano Tulissi,€ 0,€ 0,€ 0,F,20,Italy,Atalanta,Serie A,2018-2019
66,Nicolò Fazzi,€ 0,€ 0,€ 0,M,23,Italy,Atalanta,Serie A,2018-2019
67,Anton Krešić,€ 0,€ 0,€ 0,D,22,Croatia,Atalanta,Serie A,2018-2019
68,Patrick Asmah,€ 0,€ 0,€ 0,D,22,Ghana,Atalanta,Serie A,2018-2019
69,Andrea Boffelli,€ 0,€ 0,€ 0,D,21,Italy,Atalanta,Serie A,2018-2019
70,Alessandro Turrin,€ 0,€ 0,€ 0,K,21,Italy,Atalanta,Serie A,2018-2019
71,Alessandro Santopadre,€ 0,€ 0,€ 0,K,19,Italy,Atalanta,Serie A,2018-2019
72,Riccardo Gatti,€ 0,€ 0,€ 0,D,21,Italy,Atalanta,Serie A,2018-2019
73,Roberto Ranieri,€ 0,€ 0,€ 0,M,21,Italy,Atalanta,Serie A,2018-2019
74,Roberto Taliento,€ 0,€ 0,€ 0,K,18,Italy,Atalanta,Serie A,2018-2019
75,Alessandro Eleuteri,€ 0,€ 0,€ 0,D,20,Italy,Atalanta,Serie A,2018-2019
76,Alberto Dossena,€ 0,€ 0,€ 0,D,19,Italy,Atalanta,Serie A,2018-2019
77,Simone Mazzocchi,€ 0,€ 0,€ 0,F,19,Italy,Atalanta,Serie A,2018-2019
78,Stefano Marchetti,€ 0,€ 0,€ 0,D,20,Italy,Atalanta,Serie A,2018-2019
79,Stefano Mazzini,€ 0,€ 0,€ 0,K,19,Italy,Atalanta,Serie A,2018-2019
80,Isnik Alimi,€ 0,€ 0,€ 0,M,24,Albania,Atalanta,Serie A,2018-2019
81,Gaetano Monachello,€ 0,€ 0,€ 0,F,24,Italy,Atalanta,Serie A,2018-2019
82,Gabriel Lunetta,€ 0,€ 0,€ 0,F,21,Italy,Atalanta,Serie A,2018-2019
83,Tommaso Tentoni,€ 0,€ 0,€ 0,M,21,Italy,Atalanta,Serie A,2018-2019
84,Federico Chiossi,€ 0,€ 0,€ 0,M,19,Italy,Atalanta,Serie A,2018-2019
