,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
18,Vasco Regini,"€ 17,788","€ 925,000","€ 923,726",D,27,Italy,Sampdoria,Serie A,2018-2019
19,Júnior Tavares,"€ 16,019","€ 833,000","€ 831,853",D,21,Brazil,Sampdoria,Serie A,2018-2019
20,Bartosz Bereszynski,"€ 16,019","€ 833,000","€ 831,853",D,25,Poland,Sampdoria,Serie A,2018-2019
21,Dawid Kownacki,"€ 16,019","€ 833,000","€ 831,853",F,21,Poland,Sampdoria,Serie A,2018-2019
22,Valerio Verre,"€ 15,846","€ 824,000","€ 822,865",M,24,Italy,Sampdoria,Serie A,2018-2019
23,Alex Ferrari,"€ 14,250","€ 741,000","€ 739,980",D,24,Italy,Sampdoria,Serie A,2018-2019
24,Federico Bonazzoli,"€ 12,327","€ 641,000","€ 640,117",F,21,Italy,Sampdoria,Serie A,2018-2019
25,Leonardo Capezzi,"€ 10,692","€ 556,000","€ 555,234",M,23,Italy,Sampdoria,Serie A,2018-2019
26,Rafael,"€ 10,692","€ 556,000","€ 555,234",K,28,Brazil,Sampdoria,Serie A,2018-2019
27,Joachim Andersen,"€ 8,904","€ 463,000","€ 462,362",D,22,Denmark,Sampdoria,Serie A,2018-2019
28,Vid Belec,"€ 8,904","€ 463,000","€ 462,362",K,28,Slovenia,Sampdoria,Serie A,2018-2019
29,Gabriele Rolando,"€ 7,115","€ 370,000","€ 369,490",M,23,Italy,Sampdoria,Serie A,2018-2019
30,Lorenco Simic,"€ 3,558","€ 185,000","€ 184,745",D,21,Croatia,Sampdoria,Serie A,2018-2019
31,Ognjen Stijepovic,"€ 2,135","€ 111,000","€ 110,847",F,18,Montenegro,Sampdoria,Serie A,2018-2019
32,Maxime Leverbe,"€ 2,115","€ 110,000","€ 109,849",D,21,France,Sampdoria,Serie A,2018-2019
33,Andrea Tozzo,"€ 2,115","€ 110,000","€ 109,849",K,25,Italy,Sampdoria,Serie A,2018-2019
34,Ibourahima Baldé,€ 250,"€ 13,000","€ 12,982",F,19,Spain,Sampdoria,Serie A,2018-2019
35,Alessandro Gabbani,€ 250,"€ 13,000","€ 12,982",M,18,Italy,Sampdoria,Serie A,2018-2019
36,Carlo Romei,€ 250,"€ 13,000","€ 12,982",D,18,Italy,Sampdoria,Serie A,2018-2019
37,Domenico Cuomo,€ 250,"€ 13,000","€ 12,982",F,19,Italy,Sampdoria,Serie A,2018-2019
38,Filippo Oliana,€ 250,"€ 13,000","€ 12,982",D,19,Italy,Sampdoria,Serie A,2018-2019
39,Giacomo Piccardo,€ 250,"€ 13,000","€ 12,982",K,18,Italy,Sampdoria,Serie A,2018-2019
40,Jamie Yayi Mpie,€ 250,"€ 13,000","€ 12,982",F,17,Belgium,Sampdoria,Serie A,2018-2019
41,Michal Tomic,€ 250,"€ 13,000","€ 12,982",M,19,Slovakia,Sampdoria,Serie A,2018-2019
42,Titas Krapikas,€ 250,"€ 13,000","€ 12,982",K,19,Lithuania,Sampdoria,Serie A,2018-2019
43,Tommaso Farabegoli,€ 231,"€ 12,000","€ 11,983",D,19,Italy,Sampdoria,Serie A,2018-2019
44,Giacomo Vrioni,€ 0,€ 0,€ 0,F,19,Albania,Sampdoria,Serie A,2018-2019
45,Federico Furlan,€ 0,€ 0,€ 0,M,27,Italy,Sampdoria,Serie A,2018-2019
46,Erasmo Mulè,€ 0,€ 0,€ 0,D,19,Italy,Sampdoria,Serie A,2018-2019
47,Denis Baumgartner,€ 0,€ 0,€ 0,M,20,Slovakia,Sampdoria,Serie A,2018-2019
48,David Ivan,€ 0,€ 0,€ 0,M,23,Slovakia,Sampdoria,Serie A,2018-2019
49,Ricciulli,€ 0,€ 0,€ 0,F,18,Guinea-Bissau,Sampdoria,Serie A,2018-2019
50,Roberto Criscuolo,€ 0,€ 0,€ 0,M,21,Italy,Sampdoria,Serie A,2018-2019
51,Cristian Hadžiosmanović,€ 0,€ 0,€ 0,D,19,Montenegro,Sampdoria,Serie A,2018-2019
52,Simone Trimboli,€ 0,€ 0,€ 0,M,16,Italy,Sampdoria,Serie A,2018-2019
53,Wladimiro Falcone,€ 0,€ 0,€ 0,K,23,Italy,Sampdoria,Serie A,2018-2019
54,Antonio Palumbo,€ 0,€ 0,€ 0,M,21,Italy,Sampdoria,Serie A,2018-2019
55,Antonio Di Nardo,€ 0,€ 0,€ 0,F,19,Italy,Sampdoria,Serie A,2018-2019
56,Abou Diop,€ 0,€ 0,€ 0,F,24,Senegal,Sampdoria,Serie A,2018-2019
57,Mohamed Bahlouli,€ 0,€ 0,€ 0,F,18,France,Sampdoria,Serie A,2018-2019
58,Álex Pastor,€ 0,€ 0,€ 0,D,18,Spain,Sampdoria,Serie A,2018-2019
