,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
25,Dimitri Oberlin,"€ 7,885","€ 410,000","€ 409,435",F,20,Switzerland,Empoli,Serie A,2018-2019
26,Bartlomiej Dragowski,"€ 7,115","€ 370,000","€ 369,490",K,20,Poland,Empoli,Serie A,2018-2019
27,Michal Marcjanik,"€ 6,404","€ 333,000","€ 332,541",D,23,Poland,Empoli,Serie A,2018-2019
28,Pietro Terracciano,"€ 6,058","€ 315,000","€ 314,566",K,28,Italy,Empoli,Serie A,2018-2019
29,Alejandro Rodríguez,"€ 6,058","€ 315,000","€ 314,566",F,26,Spain,Empoli,Serie A,2018-2019
30,Simone Romagnoli,"€ 5,596","€ 291,000","€ 290,599",D,28,Italy,Empoli,Serie A,2018-2019
31,Arnel Jakupovic,"€ 5,346","€ 278,000","€ 277,617",F,20,Austria,Empoli,Serie A,2018-2019
32,Matteo Brighi,"€ 5,346","€ 278,000","€ 277,617",M,37,Italy,Empoli,Serie A,2018-2019
33,Salih Ucan,"€ 4,442","€ 231,000","€ 230,682",M,24,Turkey,Empoli,Serie A,2018-2019
34,Andrea Fulignati,"€ 3,558","€ 185,000","€ 184,745",K,23,Italy,Empoli,Serie A,2018-2019
35,Hamed Junior Traorè,"€ 2,135","€ 111,000","€ 110,847",M,18,Cote d'Ivoire,Empoli,Serie A,2018-2019
36,Dimitrios Nikolaou,"€ 2,019","€ 105,000","€ 104,855",D,19,Greece,Empoli,Serie A,2018-2019
37,Lorenzo Polvani,"€ 1,788","€ 93,000","€ 92,872",D,23,Italy,Empoli,Serie A,2018-2019
38,Filippo Perucchini,€ 577,"€ 30,000","€ 29,959",K,26,Italy,Empoli,Serie A,2018-2019
39,Marco Imperiale,€ 0,€ 0,€ 0,D,19,Italy,Empoli,Serie A,2018-2019
40,Eduardo Baldé,€ 0,€ 0,€ 0,F,19,Guinea-Bissau,Empoli,Serie A,2018-2019
41,Massimiliano Benucci,€ 0,€ 0,€ 0,M,19,Italy,Empoli,Serie A,2018-2019
42,Emanuele Fenderico,€ 0,€ 0,€ 0,K,19,Italy,Empoli,Serie A,2018-2019
43,Vincenzo Plescia,€ 0,€ 0,€ 0,F,20,Italy,Empoli,Serie A,2018-2019
44,Davide Zappella,€ 0,€ 0,€ 0,D,20,Italy,Empoli,Serie A,2018-2019
45,Davide Seminara,€ 0,€ 0,€ 0,D,19,Italy,Empoli,Serie A,2018-2019
46,Niccolò Ricchi,€ 0,€ 0,€ 0,D,17,Italy,Empoli,Serie A,2018-2019
47,Nikola Pejovic,€ 0,€ 0,€ 0,D,19,Serbia,Empoli,Serie A,2018-2019
48,Alessandro Piu,€ 0,€ 0,€ 0,F,21,Italy,Empoli,Serie A,2018-2019
49,Gianluca Saro,€ 0,€ 0,€ 0,K,18,Italy,Empoli,Serie A,2018-2019
50,Samuele Damiani,€ 0,€ 0,€ 0,M,20,Italy,Empoli,Serie A,2018-2019
51,Samuele Ricci,€ 0,€ 0,€ 0,M,16,Italy,Empoli,Serie A,2018-2019
52,Alessandro Giacomel,€ 0,€ 0,€ 0,K,19,Italy,Empoli,Serie A,2018-2019
53,Alberto Picchi,€ 0,€ 0,€ 0,M,20,Italy,Empoli,Serie A,2018-2019
54,Tommaso Di Renzone,€ 0,€ 0,€ 0,D,19,Italy,Empoli,Serie A,2018-2019
55,Tommaso Fantacci,€ 0,€ 0,€ 0,M,21,Italy,Empoli,Serie A,2018-2019
56,Marco Curto,€ 0,€ 0,€ 0,D,19,Italy,Empoli,Serie A,2018-2019
57,Luca Belardinelli,€ 0,€ 0,€ 0,M,17,Italy,Empoli,Serie A,2018-2019
