,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
25,Vanja Milinković-Savić,"€ 8,904","€ 463,000","€ 462,362",K,21,Serbia,Torino,Serie A,2018-2019
26,Vittorio Parigini,"€ 7,827","€ 407,000","€ 406,440",F,22,Italy,Torino,Serie A,2018-2019
27,Erick Ferigra,"€ 2,846","€ 148,000","€ 147,796",D,19,Ecuador,Torino,Serie A,2018-2019
28,Vitalie Damascan,"€ 2,135","€ 111,000","€ 110,847",F,19,Moldova,Torino,Serie A,2018-2019
29,Suleman Oyewale,€ 250,"€ 13,000","€ 12,982",D,17,Nigeria,Torino,Serie A,2018-2019
30,Alessandro Buongiorno,€ 250,"€ 13,000","€ 12,982",D,19,Italy,Torino,Serie A,2018-2019
31,Emanuele Valerio,€ 250,"€ 13,000","€ 12,982",D,19,Italy,Torino,Serie A,2018-2019
32,Karlo Butic,€ 250,"€ 13,000","€ 12,982",F,19,Croatia,Torino,Serie A,2018-2019
33,Luca Gemello,€ 250,"€ 13,000","€ 12,982",K,17,Italy,Torino,Serie A,2018-2019
34,Shady Oukhadda,€ 250,"€ 13,000","€ 12,982",M,19,Morocco,Torino,Serie A,2018-2019
35,Vincenzo Millico,€ 250,"€ 13,000","€ 12,982",F,17,Italy,Torino,Serie A,2018-2019
36,Matteo Rossetti,€ 0,€ 0,€ 0,M,19,Italy,Torino,Serie A,2018-2019
37,Nathan Buaka,€ 0,€ 0,€ 0,F,19,Democratic Republic of Congo,Torino,Serie A,2018-2019
38,Matteo Procopio,€ 0,€ 0,€ 0,D,21,Italy,Torino,Serie A,2018-2019
39,Manuel De Luca,€ 0,€ 0,€ 0,F,19,Italy,Torino,Serie A,2018-2019
40,Lucas Boyé,€ 0,€ 0,€ 0,F,22,Argentina,Torino,Serie A,2018-2019
41,Lorenzo Carissoni,€ 0,€ 0,€ 0,D,21,Italy,Torino,Serie A,2018-2019
42,Leonardo Candellone,€ 0,€ 0,€ 0,F,20,Italy,Torino,Serie A,2018-2019
43,Samuel Gustafson,€ 0,€ 0,€ 0,M,23,Sweden,Torino,Serie A,2018-2019
44,Jacopo Segre,€ 0,€ 0,€ 0,M,21,Italy,Torino,Serie A,2018-2019
45,Andrea Sana,€ 0,€ 0,€ 0,D,19,Italy,Torino,Serie A,2018-2019
46,Gianluca Piccoli,€ 0,€ 0,€ 0,M,21,Italy,Torino,Serie A,2018-2019
47,Filippo Berardi,€ 0,€ 0,€ 0,F,21,San Marino,Torino,Serie A,2018-2019
48,Federico Giraudo,€ 0,€ 0,€ 0,D,19,Italy,Torino,Serie A,2018-2019
49,Danilo Avelar,€ 0,€ 0,€ 0,D,29,Brazil,Torino,Serie A,2018-2019
50,Carlão,€ 0,€ 0,€ 0,D,32,Brazil,Torino,Serie A,2018-2019
51,Tommaso Cucchietti,€ 0,€ 0,€ 0,K,20,Italy,Torino,Serie A,2018-2019
52,Ben Lhassine Kone,€ 0,€ 0,€ 0,F,18,Cote d'Ivoire,Torino,Serie A,2018-2019
53,Wilfried Stephane Singo,€ 0,€ 0,€ 0,D,17,Cote d'Ivoire,Torino,Serie A,2018-2019
54,Andrea Zaccagno,€ 0,€ 0,€ 0,K,21,Italy,Torino,Serie A,2018-2019
55,M'Baye Niang,€ 0,€ 0,€ 0,F,23,Senegal,Torino,Serie A,2018-2019
56,Michel Ndary Adopo,€ 0,€ 0,€ 0,M,17,France,Torino,Serie A,2018-2019
