,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
23,Christian Nörgaard,"€ 12,462","€ 648,000","€ 647,108",M,24,Denmark,Fiorentina,Serie A,2018-2019
24,Rafik Zekhnini,"€ 10,173","€ 529,000","€ 528,272",F,20,Norway,Fiorentina,Serie A,2018-2019
25,Kevin Diks,"€ 9,327","€ 485,000","€ 484,332",D,21,Netherlands,Fiorentina,Serie A,2018-2019
26,Jacob Rasmussen,"€ 8,904","€ 463,000","€ 462,362",D,21,Denmark,Fiorentina,Serie A,2018-2019
27,Bartlomiej Dragowski,"€ 7,115","€ 370,000","€ 369,490",K,20,Poland,Fiorentina,Serie A,2018-2019
28,Dusan Vlahovic,"€ 7,115","€ 370,000","€ 369,490",F,18,Serbia,Fiorentina,Serie A,2018-2019
29,Pietro Terracciano,"€ 6,058","€ 315,000","€ 314,566",K,28,Italy,Fiorentina,Serie A,2018-2019
30,Martin Graiciar,"€ 3,558","€ 185,000","€ 184,745",F,19,Czech Republic,Fiorentina,Serie A,2018-2019
31,Lorenzo Venuti,"€ 3,519","€ 183,000","€ 182,748",D,23,Italy,Fiorentina,Serie A,2018-2019
32,Riccardo Sottil,"€ 1,558","€ 81,000","€ 80,888",F,19,Italy,Fiorentina,Serie A,2018-2019
33,Petko Hristov,"€ 1,500","€ 78,000","€ 77,893",D,19,Bulgaria,Fiorentina,Serie A,2018-2019
34,Michele Cerofolini,€ 250,"€ 13,000","€ 12,982",K,19,Italy,Fiorentina,Serie A,2018-2019
35,Giuseppe Caso,€ 250,"€ 13,000","€ 12,982",F,19,Italy,Fiorentina,Serie A,2018-2019
36,Luca Ranieri,€ 250,"€ 13,000","€ 12,982",D,19,Italy,Fiorentina,Serie A,2018-2019
37,Gabriele Gori,€ 250,"€ 13,000","€ 12,982",F,19,Italy,Fiorentina,Serie A,2018-2019
38,Gabriele Ferrarini,€ 250,"€ 13,000","€ 12,982",D,18,Italy,Fiorentina,Serie A,2018-2019
39,Federico Brancolini,€ 250,"€ 13,000","€ 12,982",K,16,Italy,Fiorentina,Serie A,2018-2019
40,Erald Lakti,€ 250,"€ 13,000","€ 12,982",M,18,Albania,Fiorentina,Serie A,2018-2019
41,Pierluigi Pinto,€ 250,"€ 13,000","€ 12,982",D,19,Italy,Fiorentina,Serie A,2018-2019
42,Simone Ghidotti,€ 250,"€ 13,000","€ 12,982",K,18,Italy,Fiorentina,Serie A,2018-2019
43,Andrés Schetino,€ 0,€ 0,€ 0,M,24,Uruguay,Fiorentina,Serie A,2018-2019
44,Luzayadio Bangu,€ 0,€ 0,€ 0,M,20,Democratic Republic of Congo,Fiorentina,Serie A,2018-2019
45,Gaetano Castrovilli,€ 0,€ 0,€ 0,M,21,Italy,Fiorentina,Serie A,2018-2019
46,Luca Zanon,€ 0,€ 0,€ 0,D,21,Italy,Fiorentina,Serie A,2018-2019
47,Georgios Antzoulas,€ 0,€ 0,€ 0,D,18,Greece,Fiorentina,Serie A,2018-2019
48,Christian Koffi,€ 0,€ 0,€ 0,F,17,France,Fiorentina,Serie A,2018-2019
49,Amidu Salifu,€ 0,€ 0,€ 0,M,25,Ghana,Fiorentina,Serie A,2018-2019
50,Szymon Zurkowski,€ 0,€ 0,€ 0,M,20,Poland,Fiorentina,Serie A,2018-2019
51,Tòfol Montiel,€ 0,€ 0,€ 0,M,18,Spain,Fiorentina,Serie A,2018-2019
52,Nicky Beloko,€ 0,€ 0,€ 0,M,18,Switzerland,Fiorentina,Serie A,2018-2019
53,Jaime Báez,€ 0,€ 0,€ 0,F,23,Uruguay,Fiorentina,Serie A,2018-2019
54,Mattia Trovato,€ 0,€ 0,€ 0,F,20,Italy,Fiorentina,Serie A,2018-2019
