Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%.1,Matches,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Gls,Ast,G-PK,PK,CrdY,CrdR,Gls.1,Ast.1,G+A,G-PK.1,G+A-PK,xG,npxG,xA,npxG+xA,xG.1,xA.1,xG+xA,npxG.1,npxG+xA.1,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,Recov,Won,Lost,Won%,League Name,League ID,Season
39,Samir HandanoviÄ,si SVN,GK,Inter,it Serie A,37,1984,2,2,180,2.0,1,0.50,5,4,80.0,2,0,0,1,50.0,0,0,0,0,,Matches,0,0,0,0.6,0.13,-0.4,-0.19,11,25,44.0,65,5,35.4,31.2,3,66.7,37.7,9,0,0.0,0,0.00,14.7,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,2,0,,0,3.00,7,1,+6,+3.00,,3.3,1.8,+1.5,+0.77,,0,0,0,0,0,0,0,0,0,7,0,0,,Big-5-European-Leagues,Big5,2021-2022
40,Sergio Herrera,es ESP,GK,Osasuna,es La Liga,28,1993,3,3,270,3.0,2,0.67,5,4,80.0,1,2,0,2,66.7,1,1,0,0,0.0,Matches,0,0,0,1.2,0.18,-0.8,-0.26,36,61,59.0,65,5,72.3,51.9,18,77.8,59.3,28,2,7.1,8,2.67,18.1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.01,0.01,0.00,0.01,90,100.0,90,3,0,,0,1.67,3,2,+1,+0.33,,5.5,2.4,+3.1,+1.03,,0,0,0,0,0,0,0,0,0,15,0,0,,Big-5-European-Leagues,Big5,2021-2022
41,Timo Horn,de GER,GK,KÃ¶ln,de Bundesliga,28,1993,3,3,270,3.0,5,1.67,12,7,58.3,2,0,1,0,0.0,0,0,0,0,,Matches,0,1,0,5.4,0.50,+0.4,+0.14,17,27,63.0,70,6,30.0,30.7,20,30.0,31.1,20,2,10.0,4,1.33,18.6,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,3,0,,0,2.00,7,5,+2,+0.67,,4.6,5.5,-0.9,-0.30,,0,0,0,0,0,0,0,0,0,10,0,0,,Big-5-European-Leagues,Big5,2021-2022
42,LukÃ¡Å¡ HrÃ¡deckÃ½,fi FIN,GK,Leverkusen,de Bundesliga,31,1989,3,3,270,3.0,2,0.67,14,12,85.7,2,1,0,1,33.3,1,0,1,0,100.0,Matches,0,0,0,4.1,0.23,+2.1,+0.70,25,55,45.5,111,17,33.3,34.1,23,78.3,56.7,27,1,3.7,4,1.33,15.9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,3,0,,0,2.33,9,2,+7,+2.33,,4.8,3.6,+1.2,+0.40,,0,0,0,0,0,0,0,0,0,16,0,0,,Big-5-European-Leagues,Big5,2021-2022
43,Gregor Kobel,ch SUI,GK,Dortmund,de Bundesliga,23,1997,3,3,270,3.0,6,2.00,12,7,50.0,2,0,1,0,0.0,0,0,0,0,,Matches,1,2,1,6.7,0.56,+1.7,+0.56,12,28,42.9,102,13,21.6,27.4,21,28.6,28.1,19,0,0.0,6,2.00,18.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,3,0,,0,2.00,9,6,+3,+1.00,,8.1,4.9,+3.2,+1.07,,0,0,1,0,0,0,0,0,0,20,0,0,,Big-5-European-Leagues,Big5,2021-2022
44,Tim Krul,nl NED,GK,Norwich City,eng Premier League,33,1988,3,3,270,3.0,10,3.33,13,4,23.1,0,0,3,0,0.0,0,0,0,0,,Matches,0,2,1,6.3,0.48,-2.7,-0.91,21,59,35.6,110,14,44.5,37.8,27,37.0,35.6,28,3,10.7,3,1.00,13.8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,3,0,,0,0.00,1,10,-9,-3.00,,3.1,6.0,-2.9,-0.96,,0,0,0,0,0,0,0,0,0,13,0,0,,Big-5-European-Leagues,Big5,2021-2022
45,Alban Lafont,fr FRA,GK,Nantes,fr Ligue 1,22,1999,4,4,360,4.0,3,0.75,18,15,83.3,1,1,2,1,25.0,0,0,0,0,,Matches,0,0,0,4.3,0.24,+1.3,+0.32,15,70,21.4,67,8,53.7,46.3,36,94.4,66.8,29,2,6.9,3,0.75,16.4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,4,0,,0,1.00,3,3,0,0.00,,3.5,5.8,-2.3,-0.58,,0,0,0,0,0,0,0,0,0,11,0,0,,Big-5-European-Leagues,Big5,2021-2022
46,Jean-Louis Leca,fr FRA,GK,Lens,fr Ligue 1,35,1985,4,4,360,4.0,5,1.25,16,11,68.8,1,3,0,1,25.0,0,0,0,0,,Matches,0,0,0,4.0,0.25,-1.0,-0.24,22,54,40.7,90,22,40.0,36.2,30,60.0,49.2,29,3,10.3,1,0.25,11.8,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,4,0,,0,1.50,7,5,+2,+0.50,,6.7,4.0,+2.7,+0.67,,0,0,0,0,0,0,0,0,0,24,0,0,,Big-5-European-Leagues,Big5,2021-2022
47,JeremÃ­as Ledesma,ar ARG,GK,CÃ¡diz,es La Liga,28,1993,3,3,270,3.0,5,1.67,12,9,75.0,0,2,1,0,0.0,2,2,0,0,0.0,Matches,0,2,0,5.4,0.29,+0.4,+0.13,24,78,30.8,48,4,83.3,57.0,40,95.0,71.8,34,2,5.9,1,0.33,12.9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,3,0,,0,0.67,4,5,-1,-0.33,,3.5,5.0,-1.5,-0.50,,0,0,0,0,0,0,0,0,0,12,0,0,,Big-5-European-Leagues,Big5,2021-2022
48,Bernd Leno,de GER,GK,Arsenal,eng Premier League,29,1992,3,3,270,3.0,9,3.00,18,8,50.0,0,0,3,0,0.0,0,0,0,0,,Matches,0,1,0,7.0,0.39,-2.0,-0.66,11,39,28.2,61,11,37.7,36.4,26,61.5,45.6,30,2,6.7,1,0.33,13.1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,3,0,,0,0.00,0,9,-9,-3.00,,1.9,8.0,-6.1,-2.03,,0,0,0,0,0,0,0,0,0,12,0,0,,Big-5-European-Leagues,Big5,2021-2022
49,Luca Lezzerini,it ITA,GK,Venezia,it Serie A,26,1995,1,1,90,1.0,3,3.00,10,7,70.0,0,0,1,0,0.0,0,0,0,0,,Matches,0,0,0,3.8,0.39,+0.8,+0.82,2,4,50.0,27,11,11.1,26.5,6,16.7,27.5,7,1,14.3,0,0.00,10.4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,50.0,90,1,0,,1,0.00,0,3,-3,-3.00,-1.00,1.0,2.6,-1.6,-1.58,+0.16,0,0,0,0,0,0,0,0,0,10,0,0,,Big-5-European-Leagues,Big5,2021-2022
50,Hugo Lloris,fr FRA,GK,Tottenham,eng Premier League,34,1986,3,3,270,3.0,0,0.00,11,11,100.0,3,0,0,3,100.0,0,0,0,0,,Matches,0,0,0,1.4,0.13,+1.4,+0.46,24,49,49.0,42,10,66.7,45.4,30,70.0,51.8,36,0,0.0,1,0.33,12.9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.03,0.03,0.00,0.03,90,100.0,90,3,0,,0,3.00,3,0,+3,+1.00,,3.7,3.9,-0.2,-0.05,,0,0,1,0,0,0,0,0,0,8,0,0,,Big-5-European-Leagues,Big5,2021-2022
51,Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,30,1990,4,4,360,4.0,7,1.75,22,17,68.2,1,2,1,1,25.0,0,0,0,0,,Matches,0,1,2,4.8,0.22,-0.2,-0.05,17,32,53.1,104,19,21.2,30.1,32,31.3,31.5,33,3,9.1,3,0.75,14.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,4,0,,0,1.25,5,7,-2,-0.50,,7.9,4.7,+3.1,+0.78,,0,0,0,0,0,0,0,0,0,15,0,0,,Big-5-European-Leagues,Big5,2021-2022
52,Diego LÃ³pez,es ESP,GK,Espanyol,es La Liga,39,1981,3,3,270,3.0,1,0.33,9,8,88.9,0,2,1,2,66.7,0,0,0,0,,Matches,0,0,0,1.5,0.17,+0.5,+0.18,7,33,21.2,65,11,40.0,36.3,24,29.2,30.9,29,2,6.9,3,1.00,15.9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,3,0,,0,0.67,0,1,-1,-0.33,,3.0,2.4,+0.6,+0.20,,0,0,2,0,0,0,0,0,0,13,0,0,,Big-5-European-Leagues,Big5,2021-2022
53,Andreas Luthe,de GER,GK,Union Berlin,de Bundesliga,34,1987,3,3,270,3.0,4,1.33,11,7,63.6,1,2,0,0,0.0,0,0,0,0,,Matches,0,0,0,3.2,0.32,-0.8,-0.27,29,71,40.8,80,11,65.0,45.9,25,76.0,52.0,17,1,5.9,3,1.00,15.3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,3,0,,0,1.67,5,4,+1,+0.33,,4.0,3.8,+0.2,+0.06,,0,0,0,0,0,0,0,0,0,25,0,0,,Big-5-European-Leagues,Big5,2021-2022
54,Niki MÃ¤enpÃ¤Ã¤,fi FIN,GK,Venezia,it Serie A,36,1985,1,1,90,1.0,2,2.00,3,2,66.7,0,0,1,0,0.0,2,1,0,1,0.0,Matches,0,0,0,1.4,0.24,-0.6,-0.57,3,5,60.0,23,3,17.4,26.3,7,14.3,24.0,4,1,25.0,0,0.00,9.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,50.0,90,1,0,,0,0.00,0,2,-2,-2.00,+1.00,0.5,2.3,-1.7,-1.74,-0.16,0,0,0,0,0,0,0,0,0,4,0,0,,Big-5-European-Leagues,Big5,2021-2022
55,Mike Maignan,fr FRA,GK,Milan,it Serie A,25,1995,2,2,180,2.0,1,0.50,5,3,80.0,2,0,0,1,50.0,0,0,0,0,,Matches,0,0,0,1.2,0.24,+0.2,+0.10,11,29,37.9,65,7,38.5,38.7,7,57.1,51.3,20,3,15.0,3,1.50,15.3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.07,0.07,0.00,0.07,90,100.0,90,2,0,,0,3.00,5,1,+4,+2.00,,3.8,1.5,+2.4,+1.18,,0,0,3,0,0,0,0,0,0,6,0,0,,Big-5-European-Leagues,Big5,2021-2022
56,Giorgi Mamardashvili,ge GEO,GK,Valencia,es La Liga,20,2000,3,3,270,3.0,1,0.33,8,7,87.5,2,1,0,2,66.7,0,0,0,0,,Matches,0,0,0,2.5,0.32,+1.5,+0.51,19,55,34.5,52,11,65.4,47.6,25,84.0,59.8,33,2,6.1,0,0.00,10.3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,3,0,,0,2.33,5,1,+4,+1.33,,4.8,2.4,+2.4,+0.82,,0,0,0,0,0,0,0,0,0,15,0,0,,Big-5-European-Leagues,Big5,2021-2022
57,Steve Mandanda,fr FRA,GK,Marseille,fr Ligue 1,36,1985,3,3,270,3.0,5,1.67,13,8,61.5,2,1,0,0,0.0,0,0,0,0,,Matches,0,3,1,2.8,0.21,-2.2,-0.75,14,23,60.9,64,9,25.0,31.3,30,23.3,32.2,34,3,8.8,1,0.33,14.7,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,79.4,90,3,0,,0,1.75,8,5,+3,+1.00,+2.29,6.4,3.1,+3.4,+1.13,+1.13,0,0,0,0,0,0,0,0,0,8,0,0,,Big-5-European-Leagues,Big5,2021-2022
58,Emiliano MartÃ­nez,ar ARG,GK,Aston Villa,eng Premier League,28,1992,3,3,270,3.0,4,1.33,10,6,60.0,1,1,1,1,33.3,0,0,0,0,,Matches,0,1,0,2.7,0.27,-1.3,-0.43,19,40,47.5,67,13,37.3,37.1,24,62.5,48.4,25,2,8.0,4,1.33,16.3,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,3,0,,0,1.33,5,4,+1,+0.33,,2.8,3.1,-0.3,-0.11,,0,0,0,0,0,0,0,0,0,17,0,0,,Big-5-European-Leagues,Big5,2021-2022
59,Alex McCarthy,eng ENG,GK,Southampton,eng Premier League,31,1989,3,3,270,3.0,6,2.00,13,7,53.8,0,2,1,0,0.0,0,0,0,0,,Matches,0,1,0,5.9,0.45,-0.1,-0.03,11,50,22.0,48,13,56.3,46.2,27,85.2,64.3,27,3,11.1,0,0.00,10.3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,3,0,,0,0.67,4,6,-2,-0.67,,5.1,5.3,-0.2,-0.07,,0,0,0,0,0,0,0,0,0,6,0,0,,Big-5-European-Leagues,Big5,2021-2022
60,Edouard Mendy,sn SEN,GK,Chelsea,eng Premier League,29,1992,3,3,270,3.0,1,0.33,10,10,100.0,2,1,0,2,66.7,1,1,0,0,0.0,Matches,0,0,0,1.2,0.05,+0.2,+0.07,12,31,38.7,81,9,27.2,29.7,22,40.9,35.8,28,2,7.1,3,1.00,15.1,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,3,0,,0,2.33,6,1,+5,+1.67,,4.6,3.3,+1.3,+0.45,,0,0,0,0,0,0,0,0,0,11,0,0,,Big-5-European-Leagues,Big5,2021-2022
61,Alex Meret,it ITA,GK,Napoli,it Serie A,24,1997,2,2,180,2.0,1,0.50,7,6,85.7,2,0,0,1,50.0,0,0,0,0,,Matches,0,0,0,0.8,0.11,-0.2,-0.11,4,9,44.4,32,10,15.6,25.9,12,33.3,32.4,15,1,6.7,0,0.00,7.7,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,2,0,,0,3.00,4,1,+3,+1.50,,3.4,1.2,+2.3,+1.13,,0,0,2,0,0,0,0,0,0,2,0,0,,Big-5-European-Leagues,Big5,2021-2022
62,Illan Meslier,fr FRA,GK,Leeds United,eng Premier League,21,2000,3,3,270,3.0,8,2.67,18,11,61.1,0,2,1,0,0.0,1,1,0,0,0.0,Matches,0,1,0,5.5,0.26,-2.5,-0.82,15,41,36.6,95,26,32.6,30.7,25,40.0,34.7,16,2,12.5,4,1.33,17.3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,3,0,,0,0.67,4,8,-4,-1.33,,3.6,5.0,-1.4,-0.45,,0,0,0,0,0,0,0,0,0,17,0,0,,Big-5-European-Leagues,Big5,2021-2022
63,Vanja MilinkoviÄ-SaviÄ,rs SRB,GK,Torino,it Serie A,24,1997,2,2,180,2.0,4,2.00,9,5,55.6,0,0,2,0,0.0,0,0,0,0,,Matches,0,0,0,2.8,0.31,-1.2,-0.60,21,63,33.3,74,7,75.7,56.9,7,100.0,78.6,12,1,8.3,4,2.00,17.1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,2,0,,0,0.00,2,4,-2,-1.00,,1.8,1.8,0.0,+0.01,,0,0,0,0,0,0,0,0,0,15,0,0,,Big-5-European-Leagues,Big5,2021-2022
64,Lorenzo MontipÃ²,it ITA,GK,Hellas Verona,it Serie A,25,1996,1,1,90,1.0,3,3.00,8,5,62.5,0,0,1,0,0.0,0,0,0,0,,Matches,0,0,0,2.6,0.32,-0.4,-0.42,9,28,32.1,30,3,76.7,49.1,7,71.4,48.1,10,1,10.0,1,1.00,17.3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,50.0,90,1,0,,1,0.00,1,3,-2,-2.00,-1.00,0.8,1.7,-0.9,-0.91,-1.54,0,0,1,0,0,0,0,0,0,6,0,0,,Big-5-European-Leagues,Big5,2021-2022
65,Florian MÃ¼ller,de GER,GK,Stuttgart,de Bundesliga,23,1997,3,3,270,3.0,8,2.67,21,14,66.7,1,0,2,0,0.0,1,1,0,0,0.0,Matches,1,1,0,6.1,0.24,-1.9,-0.63,15,25,60.0,69,14,33.3,31.7,20,10.0,20.5,20,0,0.0,1,0.33,12.1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,3,0,,0,1.00,7,8,-1,-0.33,,6.8,5.2,+1.6,+0.53,,0,0,0,0,0,0,0,0,0,13,0,0,,Big-5-European-Leagues,Big5,2021-2022
66,Juan Musso,ar ARG,GK,Atalanta,it Serie A,27,1994,2,2,180,2.0,1,0.50,8,7,87.5,1,1,0,1,50.0,0,0,0,0,,Matches,0,0,0,1.0,0.13,0.0,+0.02,15,29,51.7,55,11,32.7,33.4,11,100.0,68.9,21,1,4.8,4,2.00,17.5,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,2,0,,0,2.00,2,1,+1,+0.50,,1.9,1.6,+0.3,+0.16,,0,1,0,0,0,0,0,0,0,12,0,0,,Big-5-European-Leagues,Big5,2021-2022
67,Paul Nardi,fr FRA,GK,Lorient,fr Ligue 1,27,1994,4,4,360,4.0,6,1.50,25,20,80.0,1,2,1,1,25.0,1,1,0,0,0.0,Matches,2,1,0,7.2,0.25,+1.2,+0.30,18,82,22.0,65,10,70.8,54.6,42,85.7,65.0,61,2,3.3,1,0.25,15.1,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,4,0,,0,1.25,5,6,-1,-0.25,,4.4,7.9,-3.4,-0.86,,0,0,0,0,0,0,0,0,0,16,0,0,,Big-5-European-Leagues,Big5,2021-2022
68,Keylor Navas,cr CRC,GK,Paris S-G,fr Ligue 1,34,1986,4,4,360,4.0,5,1.25,16,11,68.8,4,0,0,1,25.0,0,0,0,0,,Matches,0,1,0,4.0,0.25,-1.0,-0.25,13,18,72.2,81,20,16.0,28.1,26,19.2,25.7,37,3,8.1,1,0.25,11.3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,4,0,,0,3.00,12,5,+7,+1.75,,6.2,3.1,+3.1,+0.76,,0,0,0,0,0,0,0,0,0,20,0,0,,Big-5-European-Leagues,Big5,2021-2022
69,Neto,br BRA,GK,Barcelona,es La Liga,32,1989,2,2,180,2.0,3,1.50,9,6,66.7,1,1,0,0,0.0,0,0,0,0,,Matches,1,1,0,3.0,0.33,0.0,-0.01,19,36,52.8,81,11,42.0,36.2,16,12.5,28.4,21,1,4.8,2,1.00,13.9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,66.7,90,2,0,,1,2.00,5,3,+2,+1.00,0.00,3.7,2.5,+1.3,+0.65,-0.45,0,0,0,0,0,0,0,0,0,11,0,0,,Big-5-European-Leagues,Big5,2021-2022
70,Manuel Neuer,de GER,GK,Bayern Munich,de Bundesliga,35,1986,3,3,270,3.0,3,1.00,10,7,70.0,2,1,0,1,33.3,0,0,0,0,,Matches,0,0,0,1.8,0.18,-1.2,-0.39,26,40,65.0,133,22,28.6,30.5,19,10.5,23.1,24,0,0.0,3,1.00,16.5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,3,0,,0,2.33,9,3,+6,+2.00,,8.3,3.3,+5.0,+1.68,,0,0,0,0,0,0,0,0,0,22,0,0,,Big-5-European-Leagues,Big5,2021-2022
71,Alexander NÃ¼bel,de GER,GK,Monaco,fr Ligue 1,24,1996,4,4,360,4.0,5,1.25,7,4,42.9,1,1,2,0,0.0,1,1,0,0,0.0,Matches,0,1,1,2.9,0.28,-1.1,-0.29,15,39,38.5,98,12,32.7,34.6,20,35.0,36.9,17,1,5.9,4,1.00,19.3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,4,0,,0,1.00,3,5,-2,-0.50,,5.3,2.8,+2.4,+0.60,,0,0,0,0,0,0,0,0,0,22,0,0,,Big-5-European-Leagues,Big5,2021-2022
72,Jan Oblak,si SVN,GK,AtlÃ©tico Madrid,es La Liga,28,1993,3,3,270,3.0,3,1.00,5,3,60.0,2,1,0,1,33.3,1,1,0,0,0.0,Matches,0,0,0,2.3,0.27,-0.7,-0.24,13,28,46.4,51,16,45.1,42.8,16,31.3,34.6,23,1,4.3,0,0.00,12.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,3,0,,0,2.33,5,3,+2,+0.67,,4.5,2.8,+1.7,+0.58,,0,0,0,0,0,0,0,0,0,18,0,0,,Big-5-European-Leagues,Big5,2021-2022
73,Stefan Ortega,de GER,GK,Arminia,de Bundesliga,28,1992,3,3,270,3.0,2,0.67,13,12,92.3,0,3,0,1,33.3,1,1,0,0,0.0,Matches,0,0,0,4.5,0.27,+2.5,+0.83,58,118,49.2,145,8,64.8,50.2,32,75.0,58.5,28,3,10.7,4,1.33,18.7,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.06,0.06,0.00,0.06,90,100.0,90,3,0,,0,1.00,2,2,0,0.00,,2.2,5.7,-3.5,-1.16,,0,0,0,0,0,0,0,0,0,21,0,0,,Big-5-European-Leagues,Big5,2021-2022
74,Alexandre Oukidja,dz ALG,GK,Metz,fr Ligue 1,33,1988,4,4,360,4.0,8,2.00,19,13,57.9,0,3,1,0,0.0,0,0,0,0,,Matches,0,1,2,5.3,0.28,-0.7,-0.19,25,80,31.3,98,23,54.1,43.4,33,81.8,60.9,36,5,13.9,3,0.75,15.3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,4,0,,0,0.75,6,8,-2,-0.50,,4.0,6.2,-2.2,-0.54,,0,0,5,0,0,0,0,0,0,22,0,0,,Big-5-European-Leagues,Big5,2021-2022
75,Fernando Pacheco,es ESP,GK,AlavÃ©s,es La Liga,29,1992,3,3,270,3.0,8,2.67,13,5,38.5,0,0,3,0,0.0,0,0,0,0,,Matches,0,2,0,6.1,0.47,-1.9,-0.62,35,59,59.3,70,7,58.6,46.0,32,56.3,43.2,23,2,8.7,0,0.00,11.0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,3,0,,0,0.00,1,8,-7,-2.33,,2.6,4.2,-1.6,-0.54,,0,0,0,0,0,0,0,0,0,6,0,0,,Big-5-European-Leagues,Big5,2021-2022
76,Ivor Pandur,hr CRO,GK,Hellas Verona,it Serie A,21,2000,1,1,90,1.0,3,3.00,7,4,57.1,0,0,1,0,0.0,0,0,0,0,,Matches,0,0,0,2.7,0.39,-0.3,-0.30,9,16,56.3,21,3,57.1,42.2,6,66.7,45.2,1,0,0.0,0,0.00,16.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,50.0,90,1,0,,1,0.00,2,3,-1,-1.00,+1.00,2.1,1.5,+0.6,+0.63,+1.54,0,0,0,0,0,0,0,0,0,5,0,0,,Big-5-European-Leagues,Big5,2021-2022
77,Rui PatrÃ­cio,pt POR,GK,Roma,it Serie A,33,1988,2,2,180,2.0,1,0.50,8,7,87.5,2,0,0,1,50.0,0,0,0,0,,Matches,0,1,0,1.7,0.21,+0.7,+0.35,11,24,45.8,53,11,37.7,35.0,10,40.0,39.9,18,0,0.0,0,0.00,8.7,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,2,0,,0,3.00,7,1,+6,+3.00,,4.6,1.6,+3.0,+1.52,,0,0,0,0,0,0,0,0,0,6,0,0,,Big-5-European-Leagues,Big5,2021-2022
78,Jordan Pickford,eng ENG,GK,Everton,eng Premier League,27,1994,3,3,270,3.0,3,1.00,10,7,70.0,2,1,0,1,33.3,0,0,0,0,,Matches,0,1,0,2.9,0.29,-0.1,-0.04,20,73,27.4,62,8,77.4,54.1,27,92.6,72.7,25,2,8.0,1,0.33,12.7,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.01,0.01,0.00,0.01,90,100.0,90,3,0,,0,2.33,7,3,+4,+1.33,,6.1,3.2,+2.9,+0.97,,0,0,0,0,0,0,0,0,0,9,0,0,,Big-5-European-Leagues,Big5,2021-2022
79,Nick Pope,eng ENG,GK,Burnley,eng Premier League,29,1992,3,3,270,3.0,5,1.67,16,11,68.8,0,1,2,0,0.0,0,0,0,0,,Matches,0,0,0,4.7,0.29,-0.3,-0.10,28,72,38.9,63,9,76.2,56.5,26,92.3,68.0,28,3,10.7,5,1.67,17.6,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,3,0,,0,0.33,2,5,-3,-1.00,,3.3,5.7,-2.4,-0.80,,0,0,0,0,0,0,0,0,0,12,0,0,,Big-5-European-Leagues,Big5,2021-2022
