Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%.1,Matches,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Gls,Ast,G-PK,PK,CrdY,CrdR,Gls.1,Ast.1,G+A,G-PK.1,G+A-PK,xG,npxG,xA,npxG+xA,xG.1,xA.1,xG+xA,npxG.1,npxG+xA.1,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,Recov,Won,Lost,Won%,League Name,League ID,Season
194,Ciprian TÄtÄruÈanu,ro ROU,GK,Milan,it Serie A,34,1986,1,1,90,1.0,3,3.00,6,4,66.7,0,1,0,0,0.0,1,1,0,0,0.0,Matches,0,2,0,2.9,0.35,-0.1,-0.05,2,5,40.0,23,7,13.0,21.8,4,50.0,30.8,3,1,33.3,0,0.00,8.1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,2.6,90,1,0,,37,1.00,3,3,0,0.00,-0.89,2.6,2.3,+0.3,+0.33,-0.35,0,0,0,0,0,0,0,0,0,6,0,0,,Big-5-European-Leagues,Big5,2020-2021
195,Marc-AndrÃ© ter Stegen,de GER,GK,Barcelona,es La Liga,28,1992,31,31,2790,31.0,32,1.03,102,75,71.6,21,5,5,11,35.5,3,3,0,0,0.0,Matches,1,4,2,29.0,0.27,-1.0,-0.03,138,241,57.3,879,149,22.2,29.4,156,29.5,31.8,174,19,10.9,22,0.71,17.1,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.00,0.00,0.00,0.00,0.00,90,81.6,90,31,0,,0,2.19,74,32,+42,+1.35,+0.64,69.2,30.8,+38.4,+1.24,+1.11,0,1,1,0,0,0,0,0,1,130,0,0,,Big-5-European-Leagues,Big5,2020-2021
196,Pietro Terracciano,it ITA,GK,Fiorentina,it Serie A,30,1990,4,2,272,3.0,4,1.32,10,7,60.0,0,1,1,2,100.0,1,0,1,0,100.0,Matches,0,1,1,3.2,0.22,+0.2,+0.05,27,66,40.9,55,10,67.3,49.5,32,90.6,60.6,37,0,0.0,0,0.00,13.1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,68,8.0,90,2,2,46,34,0.50,1,4,-3,-0.99,-0.74,1.1,4.4,-3.3,-1.09,-0.90,0,0,0,0,0,0,0,0,0,11,0,0,,Big-5-European-Leagues,Big5,2020-2021
197,Kevin Trapp,de GER,GK,Eint Frankfurt,de Bundesliga,30,1990,33,33,2970,33.0,52,1.58,143,97,66.4,15,12,6,4,12.1,6,4,1,1,20.0,Matches,1,7,2,44.7,0.29,-5.3,-0.16,257,640,40.2,1089,161,46.1,37.9,263,52.5,43.9,286,24,8.4,23,0.70,14.9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,97.1,90,33,0,,1,1.73,66,52,+14,+0.42,-1.58,54.2,47.4,+6.8,+0.21,-0.72,0,0,3,0,0,1,0,0,0,179,0,0,,Big-5-European-Leagues,Big5,2020-2021
198,Samir Ujkani,xk KVX,GK,Torino,it Serie A,32,1988,1,1,90,1.0,1,1.00,3,2,66.7,0,1,0,0,0.0,0,0,0,0,,Matches,0,0,0,1.0,0.33,0.0,0.00,3,7,42.9,22,6,31.8,33.9,6,0.0,24.5,16,1,6.3,0,0.00,13.4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,2.6,90,1,0,,19,1.00,1,1,0,0.00,+0.51,1.9,0.6,+1.3,+1.26,+1.53,0,0,0,0,0,0,0,0,0,5,0,0,,Big-5-European-Leagues,Big5,2020-2021
199,TomÃ¡Å¡ VaclÃ­k,cz CZE,GK,Sevilla,es La Liga,31,1989,5,5,450,5.0,5,1.00,14,9,64.3,3,0,2,2,40.0,0,0,0,0,,Matches,0,0,0,3.5,0.26,-1.5,-0.29,20,41,48.8,120,24,28.3,30.5,26,26.9,27.4,40,2,5.0,3,0.60,14.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,13.2,90,5,0,,21,1.80,7,5,+2,+0.40,-0.15,6.0,4.1,+1.9,+0.38,-0.04,0,0,1,0,0,0,0,0,0,21,0,0,,Big-5-European-Leagues,Big5,2020-2021
200,Koke Vegas,es ESP,GK,Levante,es La Liga,24,1995,1,1,90,1.0,2,2.00,4,2,50.0,0,0,1,0,0.0,0,0,0,0,,Matches,0,0,0,2.6,0.64,+0.6,+0.56,2,11,18.2,18,4,44.4,37.7,11,27.3,30.5,7,0,0.0,1,1.00,18.8,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,2.6,90,1,0,,18,0.00,2,6,-4,-4.00,-3.81,0.4,2.4,-2.0,-2.01,-1.71,0,0,0,0,0,0,0,0,0,8,0,0,,Big-5-European-Leagues,Big5,2020-2021
201,Guglielmo Vicario,it ITA,GK,Cagliari,it Serie A,23,1996,4,4,360,4.0,6,1.50,21,15,71.4,3,0,1,1,25.0,0,0,0,0,,Matches,0,2,0,5.0,0.24,-1.0,-0.25,27,61,44.3,82,15,50.0,40.6,25,80.0,55.9,40,2,5.0,0,0.00,10.5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,10.5,90,4,0,,34,2.25,8,6,+2,+0.50,+1.03,4.8,5.3,-0.4,-0.11,+0.40,0,0,1,0,0,0,0,0,0,15,0,0,,Big-5-European-Leagues,Big5,2020-2021
202,IvÃ¡n Villar,es ESP,GK,Celta Vigo,es La Liga,23,1997,21,19,1781,19.8,30,1.52,72,47,66.7,7,5,7,5,26.3,7,6,1,0,14.3,Matches,1,2,1,28.1,0.32,-0.9,-0.04,105,370,28.4,512,78,50.0,41.2,172,66.3,51.4,211,18,8.5,15,0.76,15.1,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,85,52.1,90,19,2,36,17,1.38,27,30,-3,-0.15,-0.21,23.7,29.3,-5.6,-0.28,-0.49,0,1,2,0,0,0,0,0,1,104,0,0,,Big-5-European-Leagues,Big5,2020-2021
203,JoÃ£o VirgÃ­nia,pt POR,GK,Everton,eng Premier League,20,1999,1,0,48,0.5,0,0.00,3,3,100.0,0,0,0,0,,0,0,0,0,,Matches,0,0,0,0.2,0.07,+0.2,+0.39,3,11,27.3,13,3,61.5,50.9,4,75.0,54.5,2,0,0.0,0,0.00,21.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,48,1.4,,,1,48,16,0.00,0,0,0,0.00,+0.03,0.9,0.8,+0.1,+0.20,+0.33,0,0,0,0,0,0,0,0,0,1,0,0,,Big-5-European-Leagues,Big5,2020-2021
204,RubÃ©n YÃ¡Ã±ez,es ESP,GK,Getafe,es La Liga,26,1993,10,10,900,10.0,12,1.20,30,19,63.3,3,3,4,4,40.0,1,1,0,0,0.0,Matches,0,0,0,11.6,0.35,-0.4,-0.04,89,203,43.8,208,29,70.2,48.7,68,83.8,61.1,72,5,6.9,7,0.70,15.2,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,26.3,90,10,0,,28,1.20,8,12,-4,-0.40,-0.01,8.2,10.1,-1.9,-0.19,+0.02,0,2,2,0,0,0,0,0,0,47,0,0,,Big-5-European-Leagues,Big5,2020-2021
205,Yoel,es ESP,GK,Eibar,es La Liga,31,1988,4,3,300,3.3,3,0.90,5,2,40.0,0,1,2,0,0.0,0,0,0,0,,Matches,0,0,0,2.2,0.44,-0.8,-0.24,39,74,52.7,97,26,58.8,44.3,17,100.0,72.5,11,1,9.1,8,2.40,17.7,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,75,8.8,90,3,1,30,34,0.25,1,3,-2,-0.60,+0.01,3.6,1.3,+2.2,+0.67,+0.89,0,0,0,0,0,0,0,0,0,31,0,0,,Big-5-European-Leagues,Big5,2020-2021
206,Robin Zentner,de GER,GK,Mainz 05,de Bundesliga,25,1994,31,31,2790,31.0,46,1.48,135,93,69.6,9,9,13,5,16.1,6,5,0,1,0.0,Matches,1,4,1,40.7,0.27,-4.3,-0.14,166,501,33.1,832,196,43.3,39.5,249,56.6,47.6,294,28,9.5,19,0.61,14.0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.4,0.00,0.01,0.01,0.00,0.01,90,91.2,90,31,0,,0,1.16,33,46,-13,-0.42,+0.91,41.7,44.1,-2.5,-0.08,+0.35,0,0,5,0,0,0,0,0,0,186,0,1,0.0,Big-5-European-Leagues,Big5,2020-2021
207,Ron-Robert Zieler,de GER,GK,KÃ¶ln,de Bundesliga,31,1989,1,0,51,0.6,1,1.76,2,2,100.0,0,0,0,0,,1,1,0,0,0.0,Matches,0,0,0,0.7,0.01,-0.3,-0.46,6,11,54.5,17,4,35.3,35.0,6,83.3,49.7,10,0,0.0,0,0.00,11.8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,51,1.7,,0,1,51,33,1.00,1,1,0,0.00,+0.69,0.3,1.3,-1.0,-1.75,-1.29,0,0,0,0,0,0,0,0,0,5,0,0,,Big-5-European-Leagues,Big5,2020-2021
208,Jeroen Zoet,nl NED,GK,Spezia,it Serie A,29,1991,7,7,603,6.7,12,1.79,26,17,65.4,3,1,3,1,14.3,3,3,0,0,0.0,Matches,0,2,0,11.6,0.34,-0.4,-0.06,56,128,43.8,276,46,41.7,37.8,30,43.3,40.1,60,6,10.0,8,1.19,15.1,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,86,17.6,86,6,0,,13,1.43,11,12,-1,-0.15,+0.46,7.8,11.7,-3.9,-0.58,+0.02,0,2,1,0,0,0,0,0,1,47,0,0,,Big-5-European-Leagues,Big5,2020-2021
