squad,players_used,possession,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,games_gk,games_starts_gk,minutes_gk,goals_against_gk,goals_against_per90_gk,shots_on_target_against,saves,save_pct,wins_gk,draws_gk,losses_gk,clean_sheets,clean_sheets_pct,pens_att_gk,pens_allowed,pens_saved,pens_missed_gk,minutes_90s_gk,free_kick_goals_against_gk,corner_kick_goals_against_gk,own_goals_against_gk,psxg_gk,psnpxg_per_shot_on_target_against,psxg_net_gk,psxg_net_per90_gk,passes_completed_launched_gk,passes_launched_gk,passes_pct_launched_gk,passes_gk,passes_throws_gk,pct_passes_launched_gk,passes_length_avg_gk,goal_kicks,pct_goal_kicks_launched,goal_kick_length_avg,crosses_gk,crosses_stopped_gk,crosses_stopped_pct_gk,def_actions_outside_pen_area_gk,def_actions_outside_pen_area_per90_gk,avg_distance_def_actions_gk,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,league_name,league_country
Hertha BSC,25.0,45.9,34.0,374.0,3060.0,43.0,32.0,4.0,5.0,0.0,0.0,1.26,0.94,2.21,1.15,2.09,39.9,36.1,27.0,1.17,0.79,1.97,1.06,1.85,34.0,34.0,3060.0,46.0,1.35,142.0,103.0,0.718,10.0,13.0,11.0,8.0,23.5,7.0,6.0,0.0,1.0,34.0,0.0,8.0,1.0,40.5,0.25,-4.5,-0.13,324.0,853.0,38.0,968.0,96.0,65.1,46.7,261.0,85.4,61.2,317.0,20.0,6.3,17.0,0.5,13.4,317.0,129.0,13.0,40.7,9.32,3.79,0.12,0.3,0.12,3.1,2.9,11673.0,15389.0,75.9,237392.0,85240.0,4535.0,5391.0,84.1,4949.0,5949.0,83.2,2025.0,3532.0,57.3,7.0,224.0,815.0,176.0,64.0,982.0,13773.0,1616.0,483.0,18.0,2387.0,407.0,339.0,126.0,14.0,51.0,18.0,9026.0,2423.0,3940.0,4121.0,9051.0,893.0,672.0,198.0,45.0,315.0,240.0,408.0,483.0,14.21,326.0,60.0,33.0,23.0,35.0,65.0,1.91,40.0,8.0,6.0,5.0,6.0,0.0,588.0,358.0,293.0,247.0,48.0,159.0,446.0,35.7,287.0,6162.0,1636.0,26.5,2121.0,2937.0,1104.0,544.0,103.0,5.0,441.0,301.0,1010.0,6.0,19581.0,2184.0,6517.0,9820.0,4332.0,546.0,18017.0,290.0,514.0,56.4,323.0,13.0,12067.0,67114.0,34454.0,14044.0,11673.0,83.1,462.0,342.0,0.0,487.0,473.0,48.0,5.0,7.0,1.0,3282.0,604.0,615.0,49.5,Bundesliga,Germany
Hoffenheim,26.0,51.3,34.0,374.0,3060.0,64.0,47.0,4.0,5.0,0.0,0.0,1.88,1.38,3.26,1.76,3.15,51.8,48.0,38.8,1.52,1.14,2.67,1.41,2.55,34.0,34.0,3060.0,48.0,1.41,146.0,104.0,0.692,15.0,10.0,9.0,10.0,29.4,4.0,3.0,1.0,0.0,34.0,1.0,9.0,3.0,41.2,0.26,-3.8,-0.11,219.0,620.0,35.3,1175.0,173.0,40.8,35.9,230.0,61.3,48.7,311.0,20.0,6.4,37.0,1.09,15.6,470.0,169.0,13.0,36.0,13.82,4.97,0.13,0.36,0.11,12.2,12.0,13767.0,17272.0,79.7,273083.0,97720.0,5192.0,5996.0,86.6,6361.0,7275.0,87.4,2028.0,3491.0,58.1,5.2,355.0,988.0,301.0,71.0,1364.0,15701.0,1571.0,466.0,34.0,2671.0,423.0,390.0,154.0,41.0,45.0,13.0,11147.0,2622.0,3503.0,4393.0,10911.0,723.0,645.0,291.0,65.0,307.0,284.0,398.0,747.0,21.97,554.0,55.0,51.0,38.0,34.0,101.0,2.97,70.0,4.0,9.0,8.0,7.0,1.0,617.0,390.0,291.0,259.0,67.0,194.0,559.0,34.7,365.0,6022.0,1813.0,30.1,2027.0,2890.0,1105.0,528.0,106.0,2.0,422.0,271.0,680.0,9.0,21225.0,2250.0,7480.0,10385.0,4785.0,860.0,19719.0,311.0,514.0,60.5,335.0,12.0,13985.0,81656.0,45896.0,16073.0,13767.0,85.7,457.0,439.0,0.0,538.0,445.0,83.0,5.0,4.0,2.0,3280.0,377.0,468.0,44.6,Bundesliga,Germany
Köln,31.0,47.5,34.0,374.0,3060.0,33.0,24.0,3.0,3.0,0.0,0.0,0.97,0.71,1.68,0.88,1.59,42.2,40.0,28.7,1.24,0.85,2.09,1.18,2.02,34.0,34.0,3060.0,70.0,2.06,197.0,135.0,0.685,5.0,7.0,22.0,5.0,14.7,9.0,8.0,1.0,0.0,34.0,0.0,7.0,0.0,71.7,0.33,1.7,0.05,293.0,755.0,38.8,774.0,82.0,66.3,48.9,279.0,86.7,61.7,370.0,28.0,7.6,33.0,0.97,15.7,395.0,118.0,13.0,29.9,11.62,3.47,0.08,0.25,0.1,-9.2,-10.0,11700.0,15703.0,74.5,242126.0,94018.0,4415.0,5330.0,82.8,5085.0,6119.0,83.1,2062.0,3788.0,54.4,-4.7,275.0,1036.0,247.0,66.0,1209.0,14018.0,1685.0,484.0,23.0,2537.0,459.0,381.0,171.0,33.0,58.0,15.0,8918.0,2610.0,4175.0,5022.0,8361.0,982.0,656.0,145.0,69.0,327.0,262.0,445.0,590.0,17.35,426.0,52.0,33.0,31.0,33.0,64.0,1.88,37.0,9.0,4.0,3.0,7.0,2.0,604.0,389.0,315.0,240.0,49.0,184.0,552.0,33.3,368.0,5574.0,1539.0,27.6,2125.0,2480.0,969.0,547.0,126.0,6.0,421.0,278.0,839.0,4.0,19696.0,2134.0,6328.0,9868.0,4647.0,722.0,18058.0,279.0,478.0,58.4,301.0,5.0,12156.0,68726.0,36164.0,14198.0,11700.0,82.4,452.0,343.0,1.0,472.0,481.0,82.0,2.0,9.0,0.0,3496.0,588.0,628.0,48.4,Bundesliga,Germany
Leverkusen,24.0,54.6,34.0,374.0,3060.0,58.0,46.0,3.0,5.0,0.0,0.0,1.71,1.35,3.06,1.62,2.97,59.1,55.3,43.5,1.74,1.28,3.02,1.63,2.91,34.0,34.0,3060.0,44.0,1.29,111.0,71.0,0.649,15.0,10.0,9.0,10.0,29.4,6.0,5.0,1.0,0.0,34.0,2.0,3.0,0.0,37.7,0.3,-6.3,-0.19,220.0,590.0,37.3,1014.0,137.0,44.2,38.6,231.0,61.5,50.2,229.0,12.0,5.2,33.0,0.97,18.0,507.0,166.0,22.0,32.7,14.91,4.88,0.11,0.33,0.11,-1.1,-0.3,14642.0,18413.0,79.5,282222.0,98199.0,6112.0,7090.0,86.2,6171.0,7242.0,85.2,2139.0,3482.0,61.4,2.5,378.0,1140.0,324.0,92.0,1414.0,16702.0,1711.0,492.0,41.0,2995.0,571.0,471.0,171.0,58.0,40.0,10.0,12103.0,2638.0,3672.0,5054.0,11139.0,842.0,744.0,251.0,52.0,361.0,330.0,480.0,812.0,23.88,614.0,58.0,55.0,26.0,40.0,100.0,2.94,73.0,5.0,12.0,2.0,4.0,0.0,560.0,371.0,273.0,229.0,58.0,207.0,591.0,35.0,384.0,5569.0,1761.0,31.6,1694.0,2728.0,1147.0,544.0,90.0,3.0,454.0,263.0,646.0,7.0,22502.0,2030.0,6713.0,11427.0,5822.0,946.0,20838.0,430.0,633.0,67.9,464.0,18.0,15148.0,90703.0,48131.0,16994.0,14642.0,86.2,467.0,465.0,1.0,445.0,489.0,61.0,4.0,5.0,0.0,3554.0,538.0,575.0,48.3,Bundesliga,Germany
M'Gladbach,27.0,52.0,34.0,374.0,3060.0,46.0,26.0,6.0,7.0,0.0,0.0,1.35,0.76,2.12,1.18,1.94,51.4,46.6,35.6,1.51,1.05,2.56,1.37,2.42,34.0,34.0,3060.0,52.0,1.53,169.0,120.0,0.716,13.0,8.0,13.0,7.0,20.6,4.0,4.0,0.0,0.0,34.0,0.0,6.0,1.0,50.7,0.29,-0.3,-0.01,233.0,610.0,38.2,1134.0,146.0,39.4,36.4,257.0,63.4,49.3,356.0,28.0,7.9,22.0,0.65,14.5,447.0,150.0,15.0,33.6,13.15,4.41,0.09,0.27,0.11,-5.4,-6.6,14496.0,17948.0,80.8,284546.0,94880.0,5498.0,6335.0,86.8,6738.0,7638.0,88.2,2062.0,3406.0,60.5,-6.6,323.0,1040.0,268.0,58.0,1241.0,16298.0,1650.0,427.0,34.0,2875.0,476.0,303.0,168.0,25.0,64.0,10.0,11953.0,2454.0,3541.0,4064.0,11868.0,743.0,722.0,211.0,65.0,309.0,250.0,431.0,690.0,20.29,470.0,74.0,54.0,40.0,36.0,74.0,2.18,43.0,6.0,6.0,10.0,7.0,1.0,597.0,385.0,302.0,229.0,66.0,208.0,532.0,39.1,324.0,5136.0,1434.0,27.9,1701.0,2403.0,1032.0,562.0,114.0,3.0,448.0,250.0,805.0,8.0,22062.0,2274.0,7179.0,11032.0,5310.0,823.0,20456.0,383.0,599.0,63.9,420.0,19.0,14900.0,86708.0,47393.0,16711.0,14496.0,86.7,415.0,451.0,0.0,394.0,417.0,75.0,5.0,4.0,1.0,3095.0,491.0,455.0,51.9,Bundesliga,Germany
Mainz 05,27.0,44.3,34.0,374.0,3060.0,38.0,27.0,4.0,4.0,0.0,0.0,1.12,0.79,1.91,1.0,1.79,35.3,32.3,24.3,1.04,0.71,1.75,0.95,1.66,34.0,34.0,3060.0,52.0,1.53,136.0,89.0,0.654,9.0,9.0,16.0,7.0,20.6,7.0,5.0,1.0,1.0,34.0,1.0,10.0,1.0,50.3,0.34,-0.7,-0.02,212.0,614.0,34.5,802.0,143.0,51.1,41.7,255.0,80.0,59.2,297.0,21.0,7.1,34.0,1.0,15.4,417.0,140.0,17.0,33.6,12.26,4.12,0.08,0.24,0.08,2.7,1.7,10118.0,13933.0,72.6,212934.0,80584.0,3708.0,4553.0,81.4,4398.0,5447.0,80.7,1866.0,3472.0,53.7,2.7,293.0,818.0,216.0,57.0,1064.0,12267.0,1666.0,427.0,17.0,2451.0,514.0,342.0,143.0,45.0,28.0,15.0,7601.0,2414.0,3918.0,3158.0,8490.0,818.0,769.0,258.0,61.0,355.0,293.0,391.0,611.0,17.97,457.0,52.0,29.0,20.0,36.0,61.0,1.79,43.0,6.0,4.0,2.0,6.0,0.0,626.0,413.0,304.0,249.0,73.0,174.0,540.0,32.2,366.0,5880.0,1753.0,29.8,1908.0,2654.0,1318.0,616.0,126.0,4.0,490.0,301.0,902.0,7.0,18313.0,1972.0,6236.0,8861.0,4315.0,626.0,16711.0,324.0,581.0,55.8,359.0,17.0,10889.0,67034.0,37332.0,12374.0,10118.0,81.8,475.0,443.0,2.0,529.0,436.0,68.0,3.0,6.0,1.0,3472.0,605.0,568.0,51.6,Bundesliga,Germany
RB Leipzig,23.0,54.9,34.0,374.0,3060.0,57.0,43.0,4.0,5.0,0.0,0.0,1.68,1.26,2.94,1.56,2.82,54.3,50.6,39.4,1.6,1.16,2.76,1.49,2.65,34.0,34.0,3060.0,53.0,1.56,147.0,98.0,0.673,15.0,8.0,11.0,6.0,17.6,5.0,5.0,0.0,0.0,34.0,0.0,9.0,0.0,51.9,0.33,-1.1,-0.03,233.0,564.0,41.3,902.0,146.0,45.8,39.6,200.0,75.5,55.5,284.0,24.0,8.5,36.0,1.06,17.4,489.0,173.0,22.0,35.4,14.38,5.09,0.11,0.31,0.11,2.7,2.4,14201.0,18205.0,78.0,261551.0,98863.0,6352.0,7437.0,85.4,5805.0,6994.0,83.0,1806.0,3163.0,57.1,3.6,364.0,1145.0,315.0,50.0,1432.0,16408.0,1797.0,519.0,44.0,2832.0,302.0,364.0,164.0,45.0,49.0,13.0,11696.0,2901.0,3608.0,3108.0,12706.0,897.0,831.0,257.0,76.0,360.0,346.0,468.0,784.0,23.06,571.0,62.0,59.0,32.0,47.0,99.0,2.91,75.0,4.0,5.0,7.0,6.0,0.0,605.0,373.0,286.0,238.0,81.0,181.0,575.0,31.5,394.0,5322.0,1716.0,32.2,1565.0,2493.0,1264.0,577.0,96.0,1.0,481.0,279.0,810.0,8.0,22609.0,1862.0,6264.0,11888.0,5939.0,920.0,20868.0,468.0,773.0,60.5,505.0,17.0,14713.0,86040.0,47490.0,16738.0,14201.0,84.8,511.0,470.0,3.0,446.0,496.0,90.0,4.0,5.0,0.0,3756.0,573.0,530.0,51.9,Bundesliga,Germany
Schalke 04,24.0,46.7,34.0,374.0,3060.0,50.0,33.0,10.0,10.0,0.0,0.0,1.47,0.97,2.44,1.18,2.15,47.8,40.2,30.4,1.41,0.9,2.3,1.18,2.08,34.0,34.0,3060.0,37.0,1.09,123.0,89.0,0.724,18.0,9.0,7.0,13.0,38.2,6.0,3.0,2.0,1.0,34.0,0.0,3.0,1.0,33.6,0.26,-2.4,-0.07,186.0,509.0,36.5,712.0,125.0,49.7,41.1,226.0,68.6,50.8,295.0,37.0,12.5,15.0,0.44,14.2,397.0,155.0,7.0,39.0,11.68,4.56,0.1,0.26,0.11,2.2,-0.2,12031.0,15577.0,77.2,238796.0,83418.0,4473.0,5276.0,84.8,5741.0,6750.0,85.1,1695.0,3137.0,54.0,1.6,304.0,763.0,219.0,62.0,1003.0,13948.0,1629.0,488.0,20.0,2233.0,311.0,343.0,140.0,24.0,58.0,8.0,9457.0,2406.0,3714.0,4377.0,9105.0,820.0,708.0,196.0,70.0,259.0,236.0,381.0,650.0,19.12,425.0,75.0,51.0,33.0,43.0,87.0,2.56,44.0,9.0,9.0,5.0,15.0,3.0,670.0,434.0,314.0,282.0,74.0,205.0,581.0,35.3,376.0,5759.0,1753.0,30.4,1691.0,2782.0,1286.0,579.0,95.0,2.0,484.0,315.0,764.0,6.0,19745.0,1876.0,6512.0,10303.0,4271.0,711.0,18186.0,382.0,626.0,61.0,411.0,18.0,12775.0,80431.0,45218.0,14064.0,12031.0,85.5,455.0,422.0,1.0,543.0,507.0,84.0,9.0,6.0,1.0,3202.0,500.0,463.0,51.9,Bundesliga,Germany
Stuttgart,26.0,46.7,34.0,374.0,3060.0,35.0,22.0,1.0,3.0,0.0,0.0,1.03,0.65,1.68,1.0,1.65,39.7,37.4,24.2,1.17,0.71,1.88,1.1,1.81,34.0,34.0,3060.0,36.0,1.06,146.0,113.0,0.781,15.0,6.0,13.0,12.0,35.3,6.0,4.0,2.0,0.0,34.0,2.0,2.0,0.0,43.0,0.27,7.0,0.21,299.0,880.0,34.0,1015.0,111.0,63.6,46.8,279.0,83.9,62.8,359.0,28.0,7.8,23.0,0.68,14.9,364.0,117.0,17.0,32.1,10.71,3.44,0.09,0.29,0.11,-4.7,-3.4,12100.0,16043.0,75.4,248687.0,87143.0,4527.0,5322.0,85.1,5321.0,6384.0,83.3,2117.0,3869.0,54.7,-2.2,235.0,852.0,210.0,70.0,987.0,14380.0,1663.0,446.0,20.0,2499.0,439.0,402.0,141.0,32.0,39.0,25.0,9264.0,2565.0,4214.0,4926.0,8781.0,943.0,736.0,205.0,67.0,315.0,270.0,390.0,523.0,15.38,348.0,52.0,31.0,38.0,32.0,55.0,1.62,25.0,6.0,6.0,10.0,4.0,1.0,608.0,389.0,313.0,234.0,61.0,188.0,508.0,37.0,320.0,6011.0,1740.0,28.9,1968.0,2813.0,1230.0,559.0,116.0,3.0,443.0,302.0,805.0,10.0,19993.0,2184.0,6714.0,9887.0,4532.0,622.0,18369.0,268.0,481.0,55.7,292.0,7.0,12154.0,68600.0,36391.0,14701.0,12100.0,82.3,392.0,343.0,2.0,489.0,433.0,72.0,2.0,6.0,0.0,3343.0,538.0,641.0,45.6,Bundesliga,Germany
Werder Bremen,25.0,47.5,34.0,374.0,3060.0,34.0,27.0,0.0,0.0,0.0,0.0,1.0,0.79,1.79,1.0,1.79,40.0,40.0,30.4,1.18,0.89,2.07,1.18,2.07,34.0,34.0,3060.0,40.0,1.18,157.0,119.0,0.758,10.0,12.0,12.0,8.0,23.5,4.0,2.0,1.0,1.0,34.0,0.0,6.0,2.0,44.1,0.27,6.1,0.18,250.0,613.0,40.8,901.0,175.0,50.9,42.4,244.0,63.1,51.7,282.0,18.0,6.4,14.0,0.41,13.3,437.0,143.0,20.0,32.7,12.85,4.21,0.08,0.24,0.09,-6.0,-6.0,12071.0,16061.0,75.2,250402.0,92840.0,4356.0,5266.0,82.7,5416.0,6565.0,82.5,2137.0,3657.0,58.4,-4.4,318.0,978.0,264.0,89.0,1250.0,14308.0,1753.0,477.0,27.0,2885.0,577.0,413.0,180.0,53.0,56.0,17.0,8853.0,3034.0,4174.0,5272.0,8230.0,1011.0,785.0,276.0,59.0,372.0,272.0,513.0,684.0,20.12,480.0,73.0,38.0,42.0,37.0,52.0,1.53,27.0,7.0,3.0,8.0,1.0,3.0,571.0,353.0,290.0,224.0,57.0,185.0,532.0,34.8,347.0,5351.0,1505.0,28.1,1616.0,2673.0,1062.0,428.0,87.0,1.0,341.0,282.0,836.0,6.0,19944.0,2056.0,6355.0,9665.0,5136.0,732.0,18227.0,274.0,478.0,57.3,307.0,18.0,12100.0,73335.0,39479.0,14416.0,12071.0,83.7,384.0,420.0,0.0,534.0,447.0,74.0,0.0,4.0,2.0,3412.0,608.0,593.0,50.6,Bundesliga,Germany
Wolfsburg,29.0,49.2,34.0,374.0,3060.0,36.0,26.0,1.0,6.0,0.0,0.0,1.06,0.76,1.82,1.03,1.79,39.2,34.4,25.2,1.15,0.74,1.9,1.01,1.76,34.0,34.0,3060.0,48.0,1.41,143.0,102.0,0.706,6.0,15.0,13.0,8.0,23.5,10.0,6.0,3.0,1.0,34.0,1.0,5.0,2.0,51.2,0.31,5.2,0.15,269.0,704.0,38.2,1026.0,198.0,49.9,41.1,270.0,71.1,55.1,298.0,35.0,11.7,22.0,0.65,13.6,349.0,114.0,23.0,32.7,10.26,3.35,0.1,0.31,0.1,-3.2,0.6,12757.0,16364.0,78.0,264608.0,92068.0,4560.0,5335.0,85.5,5808.0,6826.0,85.1,2250.0,3776.0,59.6,0.8,245.0,938.0,208.0,66.0,1097.0,14745.0,1619.0,508.0,19.0,2429.0,506.0,344.0,131.0,32.0,47.0,16.0,9932.0,2768.0,3664.0,5487.0,8695.0,887.0,634.0,283.0,49.0,338.0,236.0,368.0,552.0,16.24,409.0,42.0,19.0,23.0,47.0,61.0,1.79,44.0,5.0,2.0,2.0,6.0,0.0,529.0,325.0,293.0,184.0,52.0,162.0,486.0,33.3,324.0,5174.0,1431.0,27.7,1844.0,2320.0,1010.0,510.0,123.0,4.0,387.0,258.0,839.0,5.0,20226.0,2289.0,7060.0,10129.0,4271.0,547.0,18664.0,301.0,507.0,59.4,328.0,17.0,12991.0,73898.0,39015.0,14910.0,12757.0,85.6,434.0,380.0,5.0,447.0,503.0,58.0,6.0,9.0,2.0,3206.0,485.0,541.0,47.3,Bundesliga,Germany
