,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
40,Simone Auriletto,€ 250,"€ 13,000","€ 13,210",D,17,Italy,Torino,Serie A,2016-2017
41,Mattia Aramu,€ 0,€ 0,€ 0,M,21,Italy,Torino,Serie A,2016-2017
42,Giuseppe Vives,€ 0,€ 0,€ 0,M,35,Italy,Torino,Serie A,2016-2017
43,Gastón Silva,€ 0,€ 0,€ 0,D,22,Uruguay,Torino,Serie A,2016-2017
44,Kader Kouakou,€ 0,€ 0,€ 0,M,17,Cote d'Ivoire,Torino,Serie A,2016-2017
45,Salvador Ichazo,€ 0,€ 0,€ 0,K,24,Uruguay,Torino,Serie A,2016-2017
46,Josef Martínez,€ 0,€ 0,€ 0,F,23,Venezuela,Torino,Serie A,2016-2017
47,Edoardo Stanghellini,€ 0,€ 0,€ 0,D,18,Italy,Torino,Serie A,2016-2017
48,Iago Falque,€ 0,€ 0,€ 0,M,26,Spain,Torino,Serie A,2016-2017
49,Alfred Gomis,€ 0,€ 0,€ 0,K,22,Senegal,Torino,Serie A,2016-2017
50,Alessio Benedetti,€ 0,€ 0,€ 0,D,19,Italy,Torino,Serie A,2016-2017
