Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%.1,Matches,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Gls,Ast,G-PK,PK,CrdY,CrdR,Gls.1,Ast.1,G+A,G-PK.1,G+A-PK,xG,npxG,xA,npxG+xA,xG.1,xA.1,xG+xA,npxG.1,npxG+xA.1,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,Recov,Won,Lost,Won%,League Name,League ID,Season
107,Jonas LÃ¶ssl,dk DEN,GK,Huddersfield,eng Premier League,29,1989,31,30,2777,30.9,54,1.75,136,86,63.2,3,5,22,5,16.7,5,4,1,0,20.0,Matches,1,6,0,47.3,0.33,-6.7,-0.22,318,702,45.3,890,94,59.2,45.8,221,79.2,60.2,217,24,11.1,21,0.68,14.2,0,1,0,0,1,0,0.00,0.03,0.03,0.00,0.03,0.0,0.0,0.5,0.5,0.00,0.02,0.02,0.00,0.02,90,81.2,90,30,1,77,3,0.48,18,54,-36,-1.17,+1.36,23.2,47.6,-24.4,-0.79,+0.61,0,0,5,0,0,0,0,0,0,161,2,1,66.7,Big-5-European-Leagues,Big5,2018-2019
108,Andriy Lunin,ua UKR,GK,LeganÃ©s,es La Liga,19,1999,5,4,364,4.1,5,1.24,18,13,77.8,1,0,3,2,50.0,2,1,1,0,50.0,Matches,0,1,0,6.9,0.28,+1.9,+0.48,39,75,52.0,88,18,55.7,44.8,34,76.5,60.7,29,2,6.9,2,0.49,14.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,73,10.7,90,4,1,4,25,0.80,2,5,-3,-0.74,-0.65,3.1,5.4,-2.3,-0.56,-0.55,0,0,1,0,0,0,0,0,0,21,0,0,,Big-5-European-Leagues,Big5,2018-2019
109,Andreas Luthe,de GER,GK,Augsburg,de Bundesliga,31,1987,15,14,1310,14.6,22,1.51,77,56,71.4,3,5,6,2,14.3,0,0,0,0,,Matches,1,2,1,22.3,0.30,+1.3,+0.09,95,235,40.4,351,54,49.6,40.4,128,47.7,41.6,106,5,4.7,7,0.48,14.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,87,42.8,90,14,1,50,11,1.13,27,22,+5,+0.34,+1.63,24.3,23.7,+0.6,+0.04,+0.80,0,0,1,0,0,0,0,0,0,71,0,0,,Big-5-European-Leagues,Big5,2018-2019
110,Mike Maignan,fr FRA,GK,Lille,fr Ligue 1,22,1995,38,38,3420,38.0,34,0.89,118,91,76.3,22,9,7,15,39.5,10,6,2,2,25.0,Matches,1,4,0,35.3,0.25,+2.3,+0.06,199,593,33.6,825,199,46.3,40.3,270,78.1,59.4,319,37,11.6,24,0.63,14.8,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.00,0.00,0.00,0.00,90,100.0,90,38,0,,0,1.97,68,33,+35,+0.92,,58.4,42.8,+15.6,+0.41,,0,0,10,0,0,0,0,0,0,189,0,0,,Big-5-European-Leagues,Big5,2018-2019
111,Steve Mandanda,fr FRA,GK,Marseille,fr Ligue 1,33,1985,31,31,2736,30.4,41,1.35,108,74,67.6,14,5,12,9,29.0,7,6,1,0,14.3,Matches,0,2,0,35.4,0.28,-4.6,-0.15,169,456,37.1,794,128,44.1,39.0,191,55.5,46.6,196,16,8.2,20,0.66,14.4,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,88,80.0,88,29,0,,1,1.52,42,40,+2,+0.07,-0.72,41.8,35.9,+5.9,+0.19,+0.13,0,3,2,0,0,0,0,0,2,127,0,0,,Big-5-European-Leagues,Big5,2018-2019
112,Federico Marchetti,it ITA,GK,Genoa,it Serie A,35,1983,4,4,360,4.0,10,2.50,19,10,47.4,2,0,2,1,25.0,0,0,0,0,,Matches,0,2,1,5.9,0.33,-3.1,-0.78,28,59,47.5,77,10,46.8,39.7,35,65.7,54.6,36,1,2.8,2,0.50,13.2,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,10.5,90,4,0,,27,1.50,7,10,-3,-0.75,-0.31,4.5,7.2,-2.7,-0.68,-0.45,0,0,0,0,0,0,0,0,0,24,0,0,,Big-5-European-Leagues,Big5,2018-2019
113,Jordi Masip,es ESP,GK,Valladolid,es La Liga,29,1989,35,35,3150,35.0,45,1.29,140,102,71.4,10,9,16,9,25.7,8,5,3,0,37.5,Matches,0,8,2,47.0,0.29,+4.0,+0.11,260,800,32.5,815,163,62.1,46.2,329,89.4,65.2,397,22,5.5,10,0.29,12.3,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,90,92.1,90,35,0,,3,1.11,28,45,-17,-0.49,+0.18,36.7,48.4,-11.7,-0.33,-0.08,0,0,1,0,0,1,0,0,0,168,0,0,,Big-5-European-Leagues,Big5,2018-2019
114,Christian Mathenia,de GER,GK,NÃ¼rnberg,de Bundesliga,26,1992,22,22,1933,21.5,40,1.86,116,75,66.4,1,7,14,2,9.1,1,1,0,0,0.0,Matches,1,6,2,41.8,0.35,+3.8,+0.18,191,506,37.7,678,94,50.9,43.2,218,73.9,58.3,308,37,12.0,6,0.28,12.1,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,88,63.1,88,21,0,,7,0.45,17,40,-23,-1.07,+0.44,21.6,38.3,-16.7,-0.78,-0.31,0,0,5,0,0,0,0,0,0,110,0,0,,Big-5-European-Leagues,Big5,2018-2019
115,Alex McCarthy,eng ENG,GK,Southampton,eng Premier League,28,1989,25,25,2250,25.0,44,1.76,116,77,63.8,5,8,12,4,16.0,2,2,0,0,0.0,Matches,0,4,3,37.8,0.31,-3.2,-0.13,141,449,31.4,471,79,62.2,48.5,186,83.9,62.8,250,22,8.8,12,0.48,14.3,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,65.8,90,25,0,,8,0.92,28,44,-16,-0.64,-0.33,31.8,37.4,-5.6,-0.23,+0.06,0,0,3,0,0,0,0,0,0,123,0,0,,Big-5-European-Leagues,Big5,2018-2019
116,Edouard Mendy,sn SEN,GK,Reims,fr Ligue 1,26,1992,38,38,3420,38.0,42,1.11,147,114,76.2,13,16,9,14,36.8,7,7,0,0,0.0,Matches,1,3,2,44.3,0.27,+4.3,+0.11,300,714,42.0,843,123,57.2,46.1,287,80.8,58.5,420,33,7.9,15,0.39,13.3,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,38,0,,0,1.45,39,42,-3,-0.08,,40.6,44.9,-4.3,-0.11,,0,2,15,0,1,1,0,0,0,227,0,0,,Big-5-European-Leagues,Big5,2018-2019
117,Alex Meret,it ITA,GK,Napoli,it Serie A,21,1997,14,13,1150,12.8,9,0.70,47,40,85.1,9,1,3,5,38.5,2,2,0,0,0.0,Matches,0,1,0,11.3,0.20,+2.3,+0.18,36,124,29.0,253,46,30.0,32.3,101,47.5,42.2,114,7,6.1,6,0.47,15.3,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,82,33.7,85,12,1,46,11,2.21,28,9,+19,+1.49,+0.73,23.4,11.6,+11.8,+0.92,+0.06,0,2,4,0,0,0,0,0,1,42,0,0,,Big-5-European-Leagues,Big5,2018-2019
118,Vanja MilinkoviÄ-SaviÄ,rs SRB,GK,SPAL,it Serie A,21,1997,2,2,164,1.8,4,2.20,16,12,75.0,1,0,1,1,50.0,0,0,0,0,,Matches,0,1,0,3.6,0.23,-0.4,-0.22,9,34,26.5,54,17,38.9,37.4,20,65.0,54.0,12,1,8.3,3,1.65,16.1,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,82,4.8,82,1,0,,16,1.50,3,4,-1,-0.55,-0.24,2.6,4.5,-1.9,-1.04,-0.90,1,0,0,0,0,0,0,0,0,17,0,0,,Big-5-European-Leagues,Big5,2018-2019
119,Antonio Mirante,it ITA,GK,Roma,it Serie A,35,1983,11,11,990,11.0,6,0.55,36,28,83.3,6,4,1,6,54.5,1,0,1,0,100.0,Matches,0,2,0,10.4,0.28,+4.4,+0.40,86,184,46.7,232,41,47.0,39.6,92,81.5,55.3,120,8,6.7,6,0.55,14.6,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,28.9,90,11,0,,24,2.00,16,6,+10,+0.91,+0.61,17.9,12.1,+5.7,+0.52,+0.37,0,1,2,0,0,0,0,0,1,51,0,0,,Big-5-European-Leagues,Big5,2018-2019
120,Jessy Moulin,fr FRA,GK,Saint-Ãtienne,fr Ligue 1,32,1986,1,1,90,1.0,1,1.00,5,5,80.0,0,1,0,0,0.0,0,0,0,0,,Matches,0,0,1,1.5,0.33,+1.5,+1.46,2,4,50.0,28,10,10.7,28.2,4,25.0,35.8,6,1,16.7,0,0.00,13.3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,2.6,90,1,0,,37,1.00,1,1,0,0.00,-0.49,1.3,1.8,-0.4,-0.41,-0.57,0,0,0,0,0,0,0,0,0,11,0,0,,Big-5-European-Leagues,Big5,2018-2019
121,Florian MÃ¼ller,de GER,GK,Mainz 05,de Bundesliga,20,1997,24,24,2160,24.0,43,1.79,118,78,66.1,8,3,13,5,20.8,4,3,0,1,0.0,Matches,0,6,0,39.3,0.33,-3.7,-0.16,173,452,38.3,621,104,47.0,41.3,207,77.3,58.8,226,7,3.1,19,0.79,15.5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,70.6,90,24,0,,0,1.13,30,43,-13,-0.54,-0.74,33.4,39.7,-6.3,-0.26,-0.01,0,0,0,0,0,0,0,0,0,138,0,0,,Big-5-European-Leagues,Big5,2018-2019
122,Juan Musso,ar ARG,GK,Udinese,it Serie A,24,1994,29,29,2610,29.0,41,1.41,133,101,75.2,9,8,12,7,24.1,8,8,0,0,0.0,Matches,0,6,1,42.6,0.28,+3.6,+0.12,259,611,42.4,564,97,61.2,43.9,313,85.0,57.1,360,29,8.1,13,0.45,12.2,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,90,76.3,90,29,0,,8,1.21,31,40,-9,-0.31,+0.25,32.3,45.7,-13.4,-0.46,-0.14,0,1,6,0,0,0,0,0,1,132,0,0,,Big-5-European-Leagues,Big5,2018-2019
123,Yvon Mvogo,ch SUI,GK,RB Leipzig,de Bundesliga,24,1994,2,1,135,1.5,2,1.33,3,2,66.7,0,0,1,1,100.0,1,1,0,0,0.0,Matches,0,0,0,1.5,0.22,-0.5,-0.35,9,14,64.3,25,4,40.0,38.3,6,66.7,47.7,11,0,0.0,0,0.00,9.6,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,68,4.4,90,1,1,45,19,1.50,3,2,+1,+0.67,-0.35,3.1,1.1,+2.0,+1.33,+0.60,0,0,0,0,0,0,0,0,0,4,0,0,,Big-5-European-Leagues,Big5,2018-2019
124,Keylor Navas,cr CRC,GK,Real Madrid,es La Liga,31,1986,10,10,900,10.0,8,0.80,30,22,73.3,6,2,2,4,40.0,0,0,0,0,,Matches,0,2,0,8.8,0.29,+0.8,+0.08,32,91,35.2,232,61,29.7,34.1,53,41.5,44.4,79,6,7.6,6,0.60,15.0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,26.3,90,10,0,,24,2.00,17,8,+9,+0.90,+0.61,13.6,6.8,+6.8,+0.68,+0.36,0,0,2,0,0,0,0,0,0,49,0,0,,Big-5-European-Leagues,Big5,2018-2019
125,Neto,br BRA,GK,Valencia,es La Liga,29,1989,34,34,3060,34.0,34,1.00,134,109,79.9,13,14,7,10,29.4,8,7,1,0,12.5,Matches,2,6,2,37.7,0.24,+5.7,+0.17,192,530,36.2,570,156,53.2,43.8,272,83.5,60.9,389,28,7.2,11,0.32,13.3,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,89.5,90,34,0,,3,1.56,46,34,+12,+0.35,-0.65,52.3,37.3,+15.0,+0.44,-0.04,0,0,0,0,0,0,0,0,0,145,0,0,,Big-5-European-Leagues,Big5,2018-2019
126,Manuel Neuer,de GER,GK,Bayern Munich,de Bundesliga,32,1986,26,26,2303,25.6,23,0.90,51,32,60.8,20,3,3,10,38.5,3,3,0,0,0.0,Matches,0,2,1,16.5,0.28,-5.5,-0.22,132,271,48.7,796,109,30.9,32.5,120,20.8,33.1,127,9,7.1,30,1.17,18.1,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,89,75.2,89,25,0,,0,2.42,71,23,+48,+1.88,+0.93,59.8,17.9,+41.9,+1.64,+0.09,0,1,3,0,0,0,0,0,1,131,1,0,100.0,Big-5-European-Leagues,Big5,2018-2019
127,Will Norris,eng ENG,GK,Wolves,eng Premier League,24,1993,1,0,,0.0,0,,0,0,,0,0,0,1,,0,0,0,0,,Matches,0,0,0,0.0,,0.0,0.00,0,0,,0,0,,,0,,,0,0,,0,,,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,1,0.0,,0,1,0,1,3.00,0,0,0,0.00,-0.03,0.0,0.0,0.0,0.00,-0.29,0,0,0,0,0,0,0,0,0,0,0,0,,Big-5-European-Leagues,Big5,2018-2019
128,Alexander NÃ¼bel,de GER,GK,Schalke 04,de Bundesliga,21,1996,18,18,1588,17.6,29,1.64,77,49,66.2,4,6,8,4,22.2,4,3,1,0,25.0,Matches,0,0,0,28.4,0.33,-0.6,-0.03,129,297,43.4,394,57,48.0,41.0,133,81.2,57.9,145,10,6.9,5,0.28,13.9,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,88,51.9,88,17,0,,14,1.00,19,29,-10,-0.57,-0.08,21.4,26.5,-5.0,-0.29,-0.19,0,2,3,0,0,0,0,0,1,67,0,1,0.0,Big-5-European-Leagues,Big5,2018-2019
129,Jan Oblak,si SVN,GK,AtlÃ©tico Madrid,es La Liga,25,1993,37,37,3330,37.0,27,0.73,123,103,82.1,22,9,6,20,54.1,5,5,0,0,0.0,Matches,0,3,2,36.1,0.26,+11.1,+0.30,229,597,38.4,568,100,61.3,46.6,282,88.3,62.3,356,36,10.1,12,0.32,14.1,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,97.4,90,37,0,,0,2.03,53,27,+26,+0.70,+0.70,44.5,36.2,+8.2,+0.22,+1.09,0,1,2,0,0,0,0,0,1,116,0,0,,Big-5-European-Leagues,Big5,2018-2019
130,Oier OlazÃ¡bal,es ESP,GK,Levante,es La Liga,28,1989,21,21,1890,21.0,40,1.90,134,99,73.1,7,5,9,5,23.8,5,4,1,0,20.0,Matches,1,5,1,42.0,0.29,+3.0,+0.14,142,348,40.8,346,95,56.6,45.0,219,69.4,51.5,247,21,8.5,9,0.43,12.6,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.01,0.01,0.00,0.01,90,55.3,90,21,0,,14,1.24,32,40,-8,-0.38,-0.44,28.5,43.1,-14.6,-0.69,-0.50,0,0,2,0,0,0,0,0,0,96,0,0,,Big-5-European-Leagues,Big5,2018-2019
131,Alexandre Olliero,fr FRA,GK,Nantes,fr Ligue 1,22,1996,1,1,90,1.0,1,1.00,0,0,,0,0,1,0,0.0,1,1,0,0,0.0,Matches,0,0,0,0.7,,-0.3,-0.29,4,10,40.0,20,5,35.0,40.4,3,100.0,79.3,7,0,0.0,1,1.00,14.6,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,2.6,90,1,0,,11,0.00,0,1,-1,-1.00,-1.03,1.5,0.9,+0.6,+0.56,+0.58,0,0,0,0,0,0,0,0,0,5,0,0,,Big-5-European-Leagues,Big5,2018-2019
132,Robin Olsen,se SWE,GK,Roma,it Serie A,28,1990,27,27,2430,27.0,43,1.59,124,87,68.5,12,8,7,4,14.8,6,4,0,2,0.0,Matches,0,7,1,38.2,0.28,-2.8,-0.11,161,364,44.2,639,154,38.7,36.2,207,56.5,48.7,248,10,4.0,10,0.37,12.2,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,90,71.1,90,27,0,,9,1.63,50,42,+8,+0.30,-0.61,46.5,42.3,+4.2,+0.16,-0.37,0,1,7,0,0,0,0,0,1,144,0,0,,Big-5-European-Leagues,Big5,2018-2019
133,David Ospina,co COL,GK,Napoli,it Serie A,29,1988,17,16,1457,16.2,20,1.24,63,44,69.8,9,4,3,5,31.3,1,1,0,0,0.0,Matches,1,3,0,16.7,0.25,-3.3,-0.20,61,158,38.6,343,69,30.6,32.8,113,46.9,41.6,136,16,11.8,4,0.25,13.6,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,86,42.6,87,15,1,63,16,1.82,25,20,+5,+0.31,-1.20,30.2,14.7,+15.6,+0.96,+0.13,0,0,4,0,0,0,0,0,0,60,0,0,,Big-5-European-Leagues,Big5,2018-2019
134,Ramazan Ãzcan,at AUT,GK,Leverkusen,de Bundesliga,34,1984,2,2,180,2.0,5,2.50,12,8,66.7,0,0,2,0,0.0,2,1,1,0,50.0,Matches,0,1,0,5.5,0.35,+0.5,+0.26,14,40,35.0,53,7,58.5,45.9,9,100.0,67.3,16,0,0.0,1,0.50,15.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,5.9,90,2,0,,31,0.00,1,5,-4,-2.00,-2.66,2.9,5.3,-2.5,-1.23,-1.88,0,0,0,0,0,0,0,0,0,6,0,0,,Big-5-European-Leagues,Big5,2018-2019
135,Fernando Pacheco,es ESP,GK,AlavÃ©s,es La Liga,26,1992,35,35,3150,35.0,46,1.31,145,105,72.4,11,11,13,8,22.9,6,6,0,0,0.0,Matches,3,1,2,44.1,0.28,+0.1,0.00,315,759,41.5,755,88,67.4,47.5,286,87.4,58.7,354,29,8.2,29,0.83,15.2,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,90,92.1,90,35,0,,1,1.26,34,46,-12,-0.34,-0.68,34.4,47.7,-13.4,-0.38,-0.26,0,0,4,0,0,0,0,0,0,162,0,0,,Big-5-European-Leagues,Big5,2018-2019
136,Rui PatrÃ­cio,pt POR,GK,Wolves,eng Premier League,30,1988,37,37,3330,37.0,46,1.24,136,95,68.4,15,9,13,8,21.6,4,3,0,1,0.0,Matches,1,7,4,38.7,0.27,-3.3,-0.09,250,588,42.5,578,107,60.7,44.0,286,82.9,56.9,299,20,6.7,13,0.35,12.7,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,97.3,90,36,0,,0,1.46,45,46,-1,-0.03,-2.01,46.4,37.5,+8.8,+0.24,-1.75,0,0,1,0,0,0,0,0,0,144,0,0,,Big-5-European-Leagues,Big5,2018-2019
137,JiÅÃ­ Pavlenka,cz CZE,GK,Werder Bremen,de Bundesliga,26,1992,34,34,2978,33.1,47,1.42,153,108,71.2,14,11,9,5,14.7,4,3,0,1,0.0,Matches,2,5,0,45.8,0.29,-1.2,-0.04,257,565,45.5,920,157,43.0,38.4,303,55.8,46.0,308,17,5.5,16,0.48,14.0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,88,97.3,88,32,0,,0,1.56,55,47,+8,+0.24,-0.84,47.7,52.5,-4.8,-0.15,-0.63,0,1,4,0,0,1,0,0,1,169,0,0,,Big-5-European-Leagues,Big5,2018-2019
138,Gianluca Pegolo,it ITA,GK,Sassuolo,it Serie A,37,1981,3,2,202,2.3,4,1.78,12,8,66.7,0,1,1,0,0.0,0,0,0,0,,Matches,0,2,0,3.8,0.36,-0.2,-0.09,19,45,42.2,44,9,50.0,39.1,29,79.3,50.2,13,0,0.0,0,0.00,9.6,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,68,5.9,91,2,1,22,34,0.33,2,4,-2,-0.89,-0.75,1.6,3.5,-1.9,-0.85,-0.60,0,0,0,0,0,0,0,0,0,14,0,0,,Big-5-European-Leagues,Big5,2018-2019
139,Yohann PelÃ©,fr FRA,GK,Marseille,fr Ligue 1,35,1982,9,7,680,7.6,12,1.59,22,14,63.6,4,2,1,3,42.9,5,4,1,0,20.0,Matches,1,0,0,10.3,0.29,-1.7,-0.22,38,79,48.1,173,39,32.9,33.6,50,44.0,43.4,57,3,5.3,7,0.93,13.5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,76,19.9,90,7,2,25,29,1.56,18,12,+6,+0.79,+0.73,10.8,11.3,-0.5,-0.06,-0.28,0,0,1,0,0,0,0,0,0,39,0,0,,Big-5-European-Leagues,Big5,2018-2019
140,Mattia Perin,it ITA,GK,Juventus,it Serie A,25,1992,9,9,810,9.0,8,0.89,26,19,73.1,6,1,2,5,55.6,1,1,0,0,0.0,Matches,0,1,0,7.1,0.24,-0.9,-0.10,40,88,45.5,157,41,35.0,34.6,68,48.5,43.4,81,3,3.7,2,0.22,11.5,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,23.7,90,9,0,,21,2.11,15,8,+7,+0.78,-0.36,11.7,7.6,+4.0,+0.45,-0.18,0,0,2,0,0,0,0,0,0,29,0,0,,Big-5-European-Leagues,Big5,2018-2019
141,Pavao Pervan,at AUT,GK,Wolfsburg,de Bundesliga,30,1987,10,8,765,8.5,11,1.29,41,29,73.2,5,1,2,1,12.5,1,0,0,1,,Matches,0,1,0,13.0,0.32,+2.0,+0.23,80,163,49.1,274,37,42.3,38.6,73,64.4,53.2,87,6,6.9,2,0.24,11.6,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,85,25.0,90,8,1,45,24,2.00,24,12,+12,+1.41,+1.41,12.1,10.8,+1.3,+0.16,+0.22,0,0,0,0,0,0,0,0,0,30,0,0,,Big-5-European-Leagues,Big5,2018-2019
142,Jordan Pickford,eng ENG,GK,Everton,eng Premier League,24,1994,38,38,3420,38.0,46,1.21,130,87,66.2,15,9,14,14,36.8,5,2,3,0,60.0,Matches,2,11,2,47.8,0.34,+3.8,+0.10,290,784,37.0,980,156,59.3,49.0,290,70.0,60.2,277,25,9.0,32,0.84,15.3,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,90,100.0,90,38,0,,0,1.42,54,46,+8,+0.21,,47.3,46.4,+0.9,+0.02,,0,1,3,0,0,0,0,0,1,188,0,0,,Big-5-European-Leagues,Big5,2018-2019
143,Carlo Pinsoglio,it ITA,GK,Juventus,it Serie A,28,1990,1,1,90,1.0,2,2.00,3,1,33.3,0,0,1,0,0.0,0,0,0,0,,Matches,1,0,0,1.6,0.54,-0.4,-0.39,7,14,50.0,22,4,36.4,34.0,14,42.9,37.1,6,0,0.0,0,0.00,8.7,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,2.6,90,1,0,,37,0.00,0,2,-2,-2.00,-3.14,0.4,0.6,-0.1,-0.14,-0.74,0,0,0,0,0,0,0,0,0,7,0,0,,Big-5-European-Leagues,Big5,2018-2019
144,Luca Plogmann,de GER,GK,Werder Bremen,de Bundesliga,18,2000,1,0,37,0.4,1,2.43,0,0,,0,0,0,0,,1,1,0,0,0.0,Matches,0,0,0,0.8,,-0.2,-0.45,1,1,100.0,3,2,0.0,15.0,2,50.0,34.5,3,1,33.3,0,0.00,17.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,38,1.2,,0,1,37,16,3.00,1,1,0,0.00,-0.27,0.9,1.0,-0.1,-0.26,-0.13,0,0,0,0,0,0,0,0,0,1,0,0,,Big-5-European-Leagues,Big5,2018-2019
145,Giacomo Poluzzi,it ITA,GK,SPAL,it Serie A,30,1988,1,0,5,0.1,0,0.00,0,0,,0,0,0,1,,0,0,0,0,,Matches,0,0,0,0.0,,0.0,0.00,0,0,,3,0,0.0,17.7,0,,,0,0,,0,0.00,17.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,6,0.2,,0,1,5,25,3.00,0,0,0,0.00,+0.32,0.1,0.0,+0.1,+0.94,+1.13,0,0,0,0,0,0,0,0,0,1,0,0,,Big-5-European-Leagues,Big5,2018-2019
146,GaÃ«tan Poussin,fr FRA,GK,Bordeaux,fr Ligue 1,19,1999,1,1,90,1.0,0,0.00,1,1,100.0,1,0,0,1,100.0,0,0,0,0,,Matches,0,0,0,0.2,0.15,+0.2,+0.15,6,22,27.3,22,2,45.5,42.0,13,92.3,59.7,12,1,8.3,1,1.00,15.7,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,2.6,90,1,0,,37,3.00,1,0,+1,+1.00,+1.24,1.0,0.6,+0.3,+0.35,+0.70,0,0,1,0,0,0,0,0,0,4,0,0,,Big-5-European-Leagues,Big5,2018-2019
