Rank,GM,playerId,optaPersonId,Min,Age,Position,firstName,lastName,player,team,teamId,optaTeamId,leagueId,league,week,SubOff,SubOn,GWG,SOG,SOTInBox,SOTOBox,BlkdInBox,BlkdOutBox,Off,OffTgtOBox,OffTgtInBox,PenTaken,PenGoal,ShotDirFK,GoalDirFK,GoalInBx,GoalOBx,GoalOP,GoalHead,OfTgHd,SOTHead,GoalLF,GoalRF,ShotLF,ShotRF,PsOpHfFl,PsOnHfFl,PsAtt,PsOnHfScs,PsOpHfScs,ExpG,Goal,Ast,ExpA,BgChnc,BgChncCrtd,ChncSetPl,ChncOpnPl,Chance,1v1,1v1InBox,Sc1v1InBox,SucflDuels,Success1v1,ThrghBalls,ThrghBlCmp,Touches,DuelLs,FailTackle,SucflTkls,Int,DefTouch,TcklMade%,Clrnce,HeadClear,Recovery,FlComA3,FlComD3,FlComM3,FlSufA3,FlSufD3,FlSufM3,Offsides,CleanSheet,CrossPunch,ErrGoal,ErrShot,Cleared,KeeperCtch,GoalCncd,GoalCnIBx,GoalCnOBx,PensWon,Saves,SvBody,SvCght,SvClct,SvDive,SvFeet,SvFTip,SvHands,SvInBox,SvOutBox,SvPrdDng,SvPrdSaf,SvReach,SvStand,SvStoop,2ndYellow,Red,Yellow,BgChncFace,Turnover,Disposs,TchsA3,TchsD3,TchsM3,TouchOpBox,%PassFwd,Pass%,PsCmpM3,PsCmpA3,PsCmpD3,PsAttA3,PsAttD3,PsAttM3,Pull Back Passes Completed,PsDist,ChlngeLost,Aerial%,Aerials,ExpGAg,Average Shot Distance Open Play,PullBk,BgChnc,BgChncGoal,CrossOpen,Crosses,FwdPassCmp%,DefTouchD3,DefTouchM3,DefTouchA3,Open Play xG,Set Piece XG,NonPenxG,Key Passes,Defensive Blocks,xG Per Shot,Shots Total,game,date,gameId,oppOptaTeamId,scatterId,scatterExtra
903,1,5m5p9c4iyl4f4j1rr1rdmojfu,481561,90,24,Central Midfielder,Elijah,Adekugbe,E. Adekugbe,Cavalry,41ewt71n8fqwy6trsqta1bjvu,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,41,27,7,0.00,0,1,0.28,0,1,0,1,1,2,0,0,9,2,0,0,56,5,3,1,2,7,80.0%,1,1,7,0,0,2,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,18,36,0,29.3%,82.9%,25,1,8,1,10,30,0,17.6,1,66.7%,3,0.00,0,0,0,0,0,0,58.3%,5,2,0,0.00,0.00,0.00,0,0,-,0,FOR vs CAV,2019-05-12,4m1cw8f5lec9czmckqvw6rwbu,15377,5m5p9c4iyl4f4j1rr1rdmojfu:1052384,FOR vs CAV (2019-05-12)
903,1,7ta110w4agnmtkjsfpgilj2wa,481559,79,32,Right Centre Back,Jonathan,Wheeldon,J. Wheeldon,Cavalry,41ewt71n8fqwy6trsqta1bjvu,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,48,29,9,0.00,0,0,0.00,0,0,0,0,0,0,0,0,5,0,0,0,56,2,0,2,1,8,100.0%,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,39,15,1,43.8%,79.2%,12,1,25,1,33,14,0,26.6,0,60.0%,5,0.00,0,0,0,0,0,0,57.1%,6,1,1,0.00,0.00,0.00,0,0,-,0,HFX vs CAV,2019-06-19,4tfd4it6sv7n7x6cvlq4xoewa,15376,7ta110w4agnmtkjsfpgilj2wa:1052399,HFX vs CAV (2019-06-19)
903,1,41yxh6wtv2lrs3js0y2ir7svd,223135,90,25,Left Midfielder,Bruno,Zebie,B. Zebie,Edmonton,73xrv2025rnj0t3y9ayp83bec,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,35,16,15,0.04,0,0,0.00,0,0,0,0,0,8,1,0,7,3,0,0,56,8,0,2,0,3,100.0%,1,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,16,11,29,2,40.0%,88.6%,13,8,10,9,10,16,0,13.0,0,25.0%,4,0.00,19,0,0,0,1,1,78.6%,1,2,0,0.04,0.00,0.04,0,0,0.04,1,EDM vs HFX,2019-07-01,4xl9k0k5zmput7d3mb348balm,15376,41yxh6wtv2lrs3js0y2ir7svd:1052407,EDM vs HFX (2019-07-01)
903,1,cbw3da3l9qi13ludkt9181z9x,173265,90,24,Right Attacking Midfielder,Ali,Musse,A. Musse,Valour,dd2vf0yzjm7jm7cak9tf11sa2,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,25,5,15,0.14,0,1,0.59,0,0,0,3,3,11,1,0,7,3,0,0,56,15,0,3,0,3,75.0%,0,0,4,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,31,1,24,2,40.0%,80.0%,10,9,1,11,1,13,0,19.7,1,0.0%,3,0.00,24,0,0,0,2,3,60.0%,0,2,1,0.08,0.05,0.14,2,0,0.05,3,VAL vs HFX,2019-05-11,4lvxdock0f516s8sxjqnjyfl6,15376,cbw3da3l9qi13ludkt9181z9x:1052383,VAL vs HFX (2019-05-11)
903,1,dvm23d66qze0kmrzxft68a0ru,483640,90,26,Central Defender,Matthew,Arnone,M. Arnone,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,43,21,7,0.00,0,0,0.00,0,0,0,0,0,2,0,0,8,1,0,0,56,2,0,2,1,7,100.0%,4,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,33,21,2,39.5%,65.1%,12,0,16,1,23,19,0,21.0,0,80.0%,5,0.00,0,0,0,0,0,0,41.2%,6,1,0,0.00,0.00,0.00,0,0,-,0,PAC vs HFX,2019-10-03,5k2vyf3lbvxx12td2no5kkfai,15380,dvm23d66qze0kmrzxft68a0ru:1052462,PAC vs HFX (2019-10-03)
903,1,7y21qqftugy5rfncz7atrue7e,484561,90,25,Left Centre Back,Duran,Lee,D. Lee,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,38,23,7,0.00,0,0,0.23,0,1,0,1,1,3,0,0,5,2,0,0,56,7,1,2,0,6,100.0%,3,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,3,30,23,0,42.1%,78.9%,13,0,17,0,22,16,0,21.0,0,-,0,0.00,0,0,0,0,1,1,50.0%,5,1,0,0.00,0.00,0.00,1,0,-,0,PAC vs HFX,2019-10-03,5k2vyf3lbvxx12td2no5kkfai,15380,7y21qqftugy5rfncz7atrue7e:1052462,PAC vs HFX (2019-10-03)
903,1,e6cd4pwmbb7lfatlo8gc8eaj9,87810,63,34,Central Midfielder,José Antonio,Galán Pedrosa,Galán,Valour,dd2vf0yzjm7jm7cak9tf11sa2,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7,2,46,24,13,0.06,0,0,0.00,0,0,0,0,0,2,0,0,4,2,0,0,56,3,0,1,1,3,100.0%,1,1,8,0,1,2,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4,19,33,0,41.3%,80.4%,22,2,13,3,14,29,0,16.6,0,-,0,0.00,0,0,0,0,0,0,63.2%,2,1,0,0.00,0.06,0.06,0,0,0.06,1,PAC vs VAL,2019-10-19,5opkqc01qgmjdcbho8rkmjzvu,15380,e6cd4pwmbb7lfatlo8gc8eaj9:1052471,PAC vs VAL (2019-10-19)
938,1,614w28s7cigyjam7f10hz9gwl,45750,90,32,Centre Forward,Tomi,Ameobi,T. Ameobi,Edmonton,73xrv2025rnj0t3y9ayp83bec,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,44,12,27,0.06,0,0,0.03,0,0,0,1,1,0,0,0,4,0,0,0,55,6,0,0,0,0,-,0,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,25,2,28,4,18.2%,88.6%,24,15,0,17,0,27,0,14.2,0,40.0%,5,0.00,13,0,0,0,1,1,87.5%,0,0,0,0.06,0.00,0.06,1,1,0.06,1,EDM vs PAC,2019-08-10,56rc1pqth0zz4z61i5tjx282y,15380,614w28s7cigyjam7f10hz9gwl:1052432,EDM vs PAC (2019-08-10)
938,1,79xw5l1zq2huxdmeod9t19nmd,128665,90,25,Central Midfielder,José,Escalante,J. Escalante,Cavalry,41ewt71n8fqwy6trsqta1bjvu,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,1,24,3,14,0.08,0,0,0.25,0,0,2,1,3,6,0,0,7,2,0,0,55,8,0,2,0,2,66.7%,0,0,3,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,31,4,20,2,12.5%,70.8%,7,9,1,13,2,9,0,19.6,1,50.0%,2,0.00,32,0,0,0,4,8,33.3%,0,1,1,0.08,0.00,0.08,3,0,0.03,3,CAV vs PAC,2019-08-29,5biy9aa4r6bw4jex62d7bi25m,15380,79xw5l1zq2huxdmeod9t19nmd:1052444,CAV vs PAC (2019-08-29)
938,1,4a4m18zkb35qgn6h57rhuhu51,92432,89,34,Defensive Midfielder,James,Marcelin,J. Marcelin,Edmonton,73xrv2025rnj0t3y9ayp83bec,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,50,27,17,0.03,0,0,0.03,0,0,0,1,1,0,0,0,2,0,0,0,55,2,0,1,1,2,50.0%,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,11,38,0,34.0%,88.0%,35,3,6,4,9,37,0,17.0,1,100.0%,1,0.00,31,0,0,0,0,0,64.7%,2,0,0,0.03,0.00,0.03,1,0,0.03,1,FOR vs EDM,2019-05-29,4qwuoebydeda6hc2t7c8ky8a2,15377,4a4m18zkb35qgn6h57rhuhu51:1052393,FOR vs EDM (2019-05-29)
938,1,4a4m18zkb35qgn6h57rhuhu51,92432,90,34,Defensive Midfielder,James,Marcelin,J. Marcelin,Edmonton,73xrv2025rnj0t3y9ayp83bec,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,44,15,23,0.00,0,0,0.45,0,1,0,2,2,1,0,0,5,0,0,0,55,4,1,2,1,6,75.0%,2,2,6,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,6,11,38,2,20.5%,86.4%,29,3,6,4,7,33,0,20.8,1,100.0%,2,0.00,0,0,0,0,1,1,66.7%,4,2,0,0.00,0.00,0.00,2,0,-,0,EDM vs VAL,2019-06-02,4rnwigdpceglolacgssquoaqy,15378,4a4m18zkb35qgn6h57rhuhu51:1052395,EDM vs VAL (2019-06-02)
938,1,4a4m18zkb35qgn6h57rhuhu51,92432,90,34,Defensive Midfielder,James,Marcelin,J. Marcelin,Edmonton,73xrv2025rnj0t3y9ayp83bec,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,38,15,13,0.00,0,0,0.00,0,0,0,0,0,3,0,0,11,3,0,0,55,5,1,4,2,9,71.4%,2,1,5,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,35,0,26.3%,73.7%,19,4,5,6,7,25,0,19.5,2,75.0%,4,0.00,0,0,0,0,1,1,40.0%,4,4,1,0.00,0.00,0.00,0,0,-,0,YRK vs EDM,2019-06-19,4u47motvg0trb2dkt4bpnbsyy,15382,4a4m18zkb35qgn6h57rhuhu51:1052400,YRK vs EDM (2019-06-19)
938,1,16q3kpp7uxqjn9993xd5woauh,213571,90,23,Centre Attacking Midfielder,Diego,Gutiérrez,D. Gutiérrez,Valour,dd2vf0yzjm7jm7cak9tf11sa2,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2,34,17,10,0.15,0,0,0.08,0,0,0,2,2,3,1,1,8,3,0,0,55,6,0,2,1,7,50.0%,3,1,4,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,10,20,25,4,41.2%,79.4%,17,2,8,4,9,21,0,14.4,2,50.0%,2,0.00,0,0,0,0,0,0,64.3%,7,0,0,0.00,0.15,0.15,2,1,0.05,3,YRK vs VAL,2019-08-10,55ug6j26bfssigo14xk3zl9ii,15382,16q3kpp7uxqjn9993xd5woauh:1052430,YRK vs VAL (2019-08-10)
938,1,c8gbyfp650fgai5782915ywa1,210185,81,25,Centre Attacking Midfielder,Elimane Oumar,Cissé,E. Cissé,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,30,7,18,0.00,0,0,0.00,0,0,0,0,0,4,2,1,10,3,0,0,55,15,0,3,1,6,60.0%,2,2,6,1,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,26,12,17,5,33.3%,83.3%,11,10,4,13,5,12,0,11.8,2,33.3%,6,0.00,0,0,0,0,2,2,70.0%,4,1,1,0.00,0.00,0.00,0,0,-,0,CAV vs FOR,2019-06-22,4vss0kvhfu78tzig6ibaksnl6,15381,c8gbyfp650fgai5782915ywa1:1052402,CAV vs FOR (2019-06-22)
938,1,db3mtdls95klppptl1n96ezf9,92442,90,30,Central Midfielder,Kyle,Porter,K. Porter,York United,cqthcpums3aas2tdy0qhlkuwa,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,30,8,18,0.03,0,0,0.05,0,0,1,0,1,1,0,0,1,0,0,0,55,5,0,0,2,5,0.0%,3,2,4,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,26,6,23,1,33.3%,86.7%,17,7,2,8,2,20,0,17.2,1,-,0,0.00,25,0,0,0,4,10,70.0%,4,0,1,0.03,0.00,0.03,1,0,0.03,1,HFX vs YRK,2019-05-29,4qj49w97y7akocf4ixxx38r56,15376,db3mtdls95klppptl1n96ezf9:1052392,HFX vs YRK (2019-05-29)
938,1,4ux10kolns6m5lgd64wumjfth,197038,90,25,Defensive Midfielder,Louis,Béland-Goyette,L. Béland-Goyette,Valour,dd2vf0yzjm7jm7cak9tf11sa2,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,4,0,39,16,19,0.04,1,0,0.00,0,0,0,0,0,1,0,0,5,0,0,0,55,5,1,1,3,8,66.7%,3,2,5,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,10,13,32,0,51.3%,89.7%,23,5,7,6,8,25,0,18.3,1,100.0%,1,0.00,25,0,0,0,0,0,80.0%,5,3,0,0.04,0.00,0.04,0,0,0.04,1,VAL vs EDM,2019-08-20,592lweqfjtzxi567zh14vv6ne,6925,4ux10kolns6m5lgd64wumjfth:1052438,VAL vs EDM (2019-08-20)
938,1,eyu2l3gom8fn098e66e4a6k0l,243967,90,27,Left Centre Back,Jordan Peter,Murrell,J. Murrell,Valour,dd2vf0yzjm7jm7cak9tf11sa2,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,37,20,6,0.02,0,0,0.00,0,0,0,0,0,1,0,0,7,1,0,0,55,4,2,1,0,11,100.0%,8,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,25,28,0,43.2%,70.3%,16,0,10,1,15,21,0,27.5,0,50.0%,4,0.00,0,0,0,0,0,0,43.8%,7,4,0,0.00,0.02,0.02,0,1,0.02,1,HFX vs VAL,2019-09-21,5enhkotsmczkzt7pdnznb6zxm,15376,eyu2l3gom8fn098e66e4a6k0l:1052454,HFX vs VAL (2019-09-21)
938,1,83d29e64znddf9kkyo62u4g6h,424288,90,21,Right Midfielder,Noah,Verhoeven,N. Verhoeven,Pacific,b3436h8h14zw7f1uv6w9vqf6y,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,3,29,6,12,0.11,0,0,0.44,0,1,0,1,1,5,0,0,6,4,0,0,55,4,0,1,0,1,100.0%,0,0,6,0,1,1,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,22,3,30,1,34.5%,62.1%,12,6,0,10,2,17,0,16.0,0,50.0%,2,0.00,25,0,0,0,1,2,30.0%,0,1,0,0.11,0.00,0.11,1,1,0.06,2,VAL vs PAC,2019-08-01,54mahj8dskbuvxhxkg9wqcv3e,15378,83d29e64znddf9kkyo62u4g6h:1052426,VAL vs PAC (2019-08-01)
938,1,daf9pfrmp5w42wpwejb3lzkr9,246192,75,29,Right Back,Yong-Chan,Son,Son Yong-Chan,Edmonton,73xrv2025rnj0t3y9ayp83bec,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,36,15,9,0.00,0,0,0.07,0,0,0,2,2,0,0,0,5,0,0,0,55,2,1,2,1,4,100.0%,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,22,24,0,50.0%,66.7%,15,1,8,1,16,19,0,20.8,0,66.7%,3,0.00,0,0,0,0,4,4,50.0%,4,0,0,0.00,0.00,0.00,2,0,-,0,HFX vs EDM,2019-09-28,5gk087h2bwqn6u7ux5gmezpm2,15376,daf9pfrmp5w42wpwejb3lzkr9:1052457,HFX vs EDM (2019-09-28)
938,1,c71o8hujd9joixq9ge68i4qg9,156664,90,25,Left Back,Nathan,Mavila,N. Mavila,Cavalry,41ewt71n8fqwy6trsqta1bjvu,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,34,9,14,0.00,0,0,0.06,0,0,0,2,2,3,1,0,3,1,0,0,55,5,0,0,0,2,-,2,0,6,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,12,30,1,52.9%,67.6%,17,2,4,2,10,22,0,24.9,0,100.0%,2,0.00,0,0,0,0,3,3,44.4%,2,0,0,0.00,0.00,0.00,2,0,-,0,VAL vs CAV,2019-09-02,5c8rrlegmweliih2y599gcjmy,15378,c71o8hujd9joixq9ge68i4qg9:1052446,VAL vs CAV (2019-09-02)
938,1,6qm5qftpaq8l38b3irrum4bqi,425633,81,21,Right Back,Raphaël,Garcia,R. Garcia,Valour,dd2vf0yzjm7jm7cak9tf11sa2,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,39,16,15,0.00,0,0,0.03,0,0,0,1,1,0,0,0,6,0,0,0,55,4,0,3,0,3,50.0%,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,12,29,0,30.8%,79.5%,19,6,6,8,9,22,0,16.6,3,66.7%,3,0.00,0,0,0,0,1,1,50.0%,2,1,0,0.00,0.00,0.00,1,0,-,0,VAL vs EDM,2019-08-20,592lweqfjtzxi567zh14vv6ne,6925,6qm5qftpaq8l38b3irrum4bqi:1052438,VAL vs EDM (2019-08-20)
938,1,djsh03luk6mlcoqsqfexadd9m,445788,90,27,Left Centre Back,Bertrand,Owundi,B. Owundi,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,47,30,7,0.13,0,0,0.00,0,0,0,0,0,0,0,0,3,0,0,0,55,1,0,0,3,5,-,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,33,21,1,44.7%,78.7%,16,0,21,0,27,20,0,21.6,0,100.0%,3,0.00,0,0,0,0,0,0,57.1%,4,1,0,0.00,0.13,0.13,0,0,0.13,1,FOR vs HFX,2019-07-17,50lvb1tu0w2o89aadta8zhn56,15376,djsh03luk6mlcoqsqfexadd9m:1052417,FOR vs HFX (2019-07-17)
938,1,653qyopyxl1qrfmul2n3m5g16,481743,90,26,Right Back,Morey,Doner,M. Doner,York United,cqthcpums3aas2tdy0qhlkuwa,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,36,13,14,0.00,0,0,0.00,0,0,0,0,0,0,0,0,5,0,0,0,55,4,0,2,0,5,66.7%,2,0,4,0,1,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,11,27,17,0,27.8%,75.0%,12,5,10,8,14,14,0,16.5,1,50.0%,2,0.00,0,0,0,0,0,0,60.0%,4,0,1,0.00,0.00,0.00,0,0,-,0,FOR vs YRK,2019-09-08,556jgo29fuov3dnc9aab1kqy2,15377,653qyopyxl1qrfmul2n3m5g16:1052428,FOR vs YRK (2019-09-08)
938,1,653qyopyxl1qrfmul2n3m5g16,481743,90,26,Right Back,Morey,Doner,M. Doner,York United,cqthcpums3aas2tdy0qhlkuwa,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,37,14,11,0.00,0,0,0.77,0,1,0,2,2,1,0,0,5,1,0,0,55,2,0,0,1,2,-,1,1,9,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,23,19,0,43.2%,67.6%,12,5,8,6,15,16,0,19.1,0,75.0%,4,0.00,0,0,0,0,3,3,43.8%,2,0,0,0.00,0.00,0.00,2,2,-,0,YRK vs CAV,2019-09-28,5hmjvfnz6s1yxo8yewvda00ve,15381,653qyopyxl1qrfmul2n3m5g16:1052459,YRK vs CAV (2019-09-28)
938,1,3176i3h6iv1ufsp88prhhmjqi,209693,90,22,Defensive Midfielder,Elliot,Simmons,E. Simmons,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,37,14,15,0.00,0,0,0.00,0,0,0,0,0,2,0,0,7,1,0,0,55,4,3,2,0,6,83.3%,0,0,12,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,35,0,40.5%,78.4%,23,2,4,4,7,26,0,19.8,1,0.0%,1,0.00,0,0,0,0,0,3,53.3%,2,4,0,0.00,0.00,0.00,0,0,-,0,YRK vs HFX,2019-06-22,4v7kvm443j8j9oc0k0kr5fa7e,15382,3176i3h6iv1ufsp88prhhmjqi:1052401,YRK vs HFX (2019-06-22)
938,1,4c5w90f125c6det9gu0ljmgnp,481754,90,24,Right Centre Back,Peter,Schaale,P. Schaale,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,3,36,20,4,0.15,0,0,0.00,0,0,0,0,0,0,0,0,1,0,0,0,55,5,0,0,1,10,0.0%,9,4,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,37,16,2,58.3%,66.7%,7,0,17,0,22,14,0,27.1,1,33.3%,3,0.00,0,0,0,0,0,0,47.6%,9,1,0,0.00,0.15,0.15,0,2,0.07,2,HFX vs VAL,2019-06-26,4wnipio218ipvoim5zm3ozq0a,15378,4c5w90f125c6det9gu0ljmgnp:1052404,HFX vs VAL (2019-06-26)
