Rank,GM,playerId,optaPersonId,Min,Age,Position,firstName,lastName,player,team,teamId,optaTeamId,leagueId,league,week,SubOff,SubOn,GWG,SOG,SOTInBox,SOTOBox,BlkdInBox,BlkdOutBox,Off,OffTgtOBox,OffTgtInBox,PenTaken,PenGoal,ShotDirFK,GoalDirFK,GoalInBx,GoalOBx,GoalOP,GoalHead,OfTgHd,SOTHead,GoalLF,GoalRF,ShotLF,ShotRF,PsOpHfFl,PsOnHfFl,PsAtt,PsOnHfScs,PsOpHfScs,ExpG,Goal,Ast,ExpA,BgChnc,BgChncCrtd,ChncSetPl,ChncOpnPl,Chance,1v1,1v1InBox,Sc1v1InBox,SucflDuels,Success1v1,ThrghBalls,ThrghBlCmp,Touches,DuelLs,FailTackle,SucflTkls,Int,DefTouch,TcklMade%,Clrnce,HeadClear,Recovery,FlComA3,FlComD3,FlComM3,FlSufA3,FlSufD3,FlSufM3,Offsides,CleanSheet,CrossPunch,ErrGoal,ErrShot,Cleared,KeeperCtch,GoalCncd,GoalCnIBx,GoalCnOBx,PensWon,Saves,SvBody,SvCght,SvClct,SvDive,SvFeet,SvFTip,SvHands,SvInBox,SvOutBox,SvPrdDng,SvPrdSaf,SvReach,SvStand,SvStoop,2ndYellow,Red,Yellow,BgChncFace,Turnover,Disposs,TchsA3,TchsD3,TchsM3,TouchOpBox,%PassFwd,Pass%,PsCmpM3,PsCmpA3,PsCmpD3,PsAttA3,PsAttD3,PsAttM3,Pull Back Passes Completed,PsDist,ChlngeLost,Aerial%,Aerials,ExpGAg,Average Shot Distance Open Play,PullBk,BgChnc,BgChncGoal,CrossOpen,Crosses,FwdPassCmp%,DefTouchD3,DefTouchM3,DefTouchA3,Open Play xG,Set Piece XG,NonPenxG,Key Passes,Defensive Blocks,xG Per Shot,Shots Total,Cross_Success_Percentage,Cross_Success_Percentage_Open_Play,game,date,gameId,oppOptaTeamId,scatterId,scatterExtra
279,1,exgvhzo1zgo07og3rsnjv13v9,112996,90,27,Goalkeeper,Callum,Irving,C. Irving,Pacific,b3436h8h14zw7f1uv6w9vqf6y,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,40,15,2,0.00,0,0,0.00,0,0,0,0,0,0,0,0,3,0,0,0,55,0,1,0,0,2,100.0%,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,2,2,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,55,0,0,60.0%,42.5%,0,0,17,0,40,0,0,40.8,0,100.0%,2,1.30,0,0,0,0,0,0,16.7%,2,0,0,0.00,0.00,0.00,0,0,-,0,-,-,CAV vs PAC,2020-08-30,7uiktgg1hzmxb1oky4wpsigwk,15381,exgvhzo1zgo07og3rsnjv13v9:2126258,CAV vs PAC (2020-08-30)
279,1,eyems8p1wpp6df9w1wz6rdvpx,203479,90,27,Central Midfielder,Ben,McKendry,B. McKendry,Atlético Ottawa,dn8tjhuq0bax4dgixqvluhzze,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,4,39,14,13,0.03,0,0,0.00,0,0,0,0,0,2,0,0,5,1,0,0,55,10,0,2,3,7,28.6%,2,1,5,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,7,18,30,0,43.6%,69.2%,19,2,6,4,10,25,0,18.6,5,100.0%,2,0.00,27,0,0,0,0,0,64.7%,6,1,0,0.03,0.00,0.03,0,0,0.03,1,-,-,PAC vs ATO,2020-09-03,7uqr7tcyx5axz4fcls8m9stn8,15380,eyems8p1wpp6df9w1wz6rdvpx:2126262,PAC vs ATO (2020-09-03)
279,1,2zedqkn15thv6wx5xmgv48gd1,140123,90,30,Central Midfielder,Kyle Edward,Bekker,K. Bekker,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,4,3,40,15,18,0.43,1,0,0.22,1,0,0,4,4,1,0,0,0,0,0,0,55,5,0,0,0,1,0.0%,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,16,11,28,2,40.0%,82.5%,19,10,4,11,6,23,0,21.2,2,-,0,0.00,9,0,1,1,0,4,62.5%,1,0,0,0.43,0.00,0.43,4,1,0.43,1,25.0%,-,FOR vs PAC,2020-08-22,7to1ns52wkgk9irtdbwzdn2ms,15380,2zedqkn15thv6wx5xmgv48gd1:2126242,FOR vs PAC (2020-08-22)
279,1,c8gbyfp650fgai5782915ywa1,210185,90,25,Central Midfielder,Elimane Oumar,Cissé,E. Cissé,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2,31,8,12,0.39,0,0,0.00,1,0,0,0,0,4,0,0,8,3,0,0,55,6,1,2,1,7,75.0%,2,1,12,2,1,0,2,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,25,15,15,1,29.0%,64.5%,9,7,4,12,8,11,0,16.1,1,-,0,0.00,8,0,1,0,1,1,44.4%,4,1,2,0.39,0.00,0.39,0,0,0.39,1,0.0%,0.0%,FOR vs VAL,2020-09-05,7utday42etwsaaqej3w9gmqz8,15378,c8gbyfp650fgai5782915ywa1:2126266,FOR vs VAL (2020-09-05)
279,1,etxxyk4izi97gchj7fo58ogd1,110665,90,28,Left Centre Back,Andrew,Jean-Baptiste,A. Jean-Baptiste,Valour,dd2vf0yzjm7jm7cak9tf11sa2,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,46,26,8,0.00,0,0,0.00,0,0,0,0,0,0,0,0,3,0,0,0,55,1,0,1,0,8,100.0%,6,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,15,0,47.8%,73.9%,11,0,23,0,31,15,0,27.5,0,66.7%,3,0.00,0,0,0,0,0,0,50.0%,8,0,0,0.00,0.00,0.00,0,0,-,0,-,-,YRK vs VAL,2020-08-22,7tlbzq6emywjn0z9q1pwzwxsk,15382,etxxyk4izi97gchj7fo58ogd1:2126241,YRK vs VAL (2020-08-22)
279,1,6o11en42rzgf741oqqlu9a47p,159509,90,25,Left Centre Back,Luca,Gasparotto,L. Gasparotto,York United,cqthcpums3aas2tdy0qhlkuwa,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,2,40,25,8,0.17,0,0,0.00,0,0,0,0,0,0,0,0,2,0,0,0,55,3,0,0,2,9,-,7,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,35,18,2,55.0%,82.5%,11,0,22,0,25,15,0,22.5,0,50.0%,4,0.00,0,0,0,0,0,0,72.7%,8,1,0,0.00,0.17,0.17,0,1,0.09,2,-,-,EDM vs YRK,2020-09-02,7ulatzc5xxyaiw5pmjxft1kb8,6925,6o11en42rzgf741oqqlu9a47p:2126259,EDM vs YRK (2020-09-02)
279,1,1yufrkhruoxnyg54sxgduilt5,423654,90,24,Right Wing Back,Jeannot,Esua,J. Esua,Edmonton,73xrv2025rnj0t3y9ayp83bec,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,27,7,11,0.00,0,0,0.00,0,0,0,0,0,1,0,0,5,0,0,0,55,6,0,1,2,7,50.0%,4,1,8,1,1,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,8,16,31,0,59.3%,66.7%,13,3,2,4,6,17,0,18.5,1,75.0%,4,0.00,0,0,0,0,0,0,62.5%,5,1,1,0.00,0.00,0.00,0,0,-,0,-,-,EDM vs CAV,2020-08-21,7tigxj35sgqjbet0qxe22v21g,15381,1yufrkhruoxnyg54sxgduilt5:2126240,EDM vs CAV (2020-08-21)
279,1,76lz7mhivihluvwrvf2rmdlnt,421816,90,20,Right Back,Jake,Ruby,J. Ruby,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,29,9,11,0.06,0,0,0.00,0,0,0,0,0,2,0,0,11,2,0,0,55,2,3,1,0,8,100.0%,3,3,3,0,1,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,18,24,13,2,41.4%,69.0%,5,7,8,9,13,7,0,16.8,0,100.0%,2,0.00,8,0,0,0,1,1,41.7%,6,2,0,0.06,0.00,0.06,0,0,0.06,1,0.0%,0.0%,HFX vs FOR,2020-09-09,8plkm1srpcwr60o1i31ksltsk,15377,76lz7mhivihluvwrvf2rmdlnt:2137183,HFX vs FOR (2020-09-09)
279,1,bmibmsnkr8oa6ckm2y0g30d05,446572,90,27,Left Back,Jordan,Dunstan,J. Dunstan,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,36,27,3,0.00,0,0,0.00,0,0,0,0,0,1,0,0,9,1,0,0,55,6,0,1,2,9,50.0%,6,4,2,0,3,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,9,32,14,1,36.1%,83.3%,9,2,19,2,24,10,0,19.7,1,87.5%,8,0.00,0,0,0,0,0,0,61.5%,5,3,1,0.00,0.00,0.00,0,1,-,0,-,-,FOR vs VAL,2020-09-05,7utday42etwsaaqej3w9gmqz8,15378,bmibmsnkr8oa6ckm2y0g30d05:2126266,FOR vs VAL (2020-09-05)
279,1,653qyopyxl1qrfmul2n3m5g16,481743,90,26,Right Back,Morey,Doner,M. Doner,York United,cqthcpums3aas2tdy0qhlkuwa,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,33,17,11,0.00,0,0,0.00,0,0,0,0,0,1,0,0,2,1,0,0,55,6,0,0,2,4,0.0%,2,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,7,27,21,0,51.5%,84.8%,9,4,15,5,17,11,0,16.9,1,33.3%,3,0.00,0,0,0,0,0,0,82.4%,3,1,0,0.00,0.00,0.00,0,0,-,0,-,-,YRK vs FOR,2020-08-26,7tyu476shfl4lg1dm54shvt3o,15377,653qyopyxl1qrfmul2n3m5g16:2126246,YRK vs FOR (2020-08-26)
279,1,9rwo2uejpeqqkmy6lgacm0ley,481367,90,25,Right Centre Back,Lukas,MacNaughton,L. MacNaughton,Pacific,b3436h8h14zw7f1uv6w9vqf6y,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,42,17,14,0.00,0,0,0.00,0,0,0,0,0,0,0,0,9,0,0,0,55,4,2,3,0,10,71.4%,5,4,7,1,0,1,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,30,23,0,47.6%,73.8%,17,2,12,2,19,21,0,23.7,2,66.7%,3,0.00,0,0,0,0,0,0,55.0%,9,1,0,0.00,0.00,0.00,0,0,-,0,-,-,FOR vs PAC,2020-08-22,7to1ns52wkgk9irtdbwzdn2ms,15377,9rwo2uejpeqqkmy6lgacm0ley:2126242,FOR vs PAC (2020-08-22)
279,1,1i7a6katii8fnxncnyun4nyzt,243856,90,26,Left Centre Back,Jems,Geffrard,J. Geffrard,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,48,28,14,0.00,0,0,0.00,0,0,0,0,0,0,0,0,2,0,0,0,55,3,1,0,0,4,100.0%,3,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31,24,0,41.7%,87.5%,19,0,23,0,26,22,0,23.8,0,50.0%,2,0.00,0,0,0,0,0,0,80.0%,3,1,0,0.00,0.00,0.00,0,0,-,0,-,-,HFX vs ATO,2020-09-06,7uyp0xq7ry9gphpbd0m2m60ic,16614,1i7a6katii8fnxncnyun4nyzt:2126270,HFX vs ATO (2020-09-06)
279,1,6f3bomrp6vjzdcasrvoq5c4x5,448292,90,23,Left Back,Fugo,Segawa,F. Segawa,York United,cqthcpums3aas2tdy0qhlkuwa,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,30,11,14,0.04,0,0,0.08,0,0,0,1,1,1,0,0,6,1,0,0,55,4,0,2,2,5,66.7%,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,18,20,17,2,30.0%,83.3%,11,9,5,9,9,12,1,17.6,1,-,0,0.00,17,1,0,0,1,1,55.6%,4,0,1,0.04,0.00,0.04,1,0,0.04,1,0.0%,0.0%,YRK vs FOR,2020-08-26,7tyu476shfl4lg1dm54shvt3o,15377,6f3bomrp6vjzdcasrvoq5c4x5:2126246,YRK vs FOR (2020-08-26)
279,1,3wyn5e0uz5jfilp065m3qynoq,501450,90,25,Defensive Midfielder,Aboubacar,Sissoko,A. Sissoko,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,44,15,24,0.00,0,0,0.00,0,0,0,0,0,1,0,0,3,1,0,0,55,7,0,1,0,3,25.0%,2,2,7,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,11,40,0,50.0%,88.6%,29,4,6,4,7,33,0,19.5,3,0.0%,1,0.00,0,0,0,0,0,0,81.8%,2,1,0,0.00,0.00,0.00,0,1,-,0,-,-,EDM vs HFX,2020-08-27,7u1iuq4d7judbzn8c1gawxp90,6925,3wyn5e0uz5jfilp065m3qynoq:2126249,EDM vs HFX (2020-08-27)
279,1,7yio8rqcy9vth90ps5f5j0s0l,243904,90,23,Left Back,Mateo,Restrepo,M. Restrepo,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,31,12,14,0.00,0,0,0.00,0,0,0,0,0,0,0,0,7,0,0,0,55,1,1,5,4,14,100.0%,3,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,24,0,35.5%,83.9%,14,6,6,6,8,17,0,17.0,0,-,0,0.00,0,0,0,0,0,0,63.6%,10,3,1,0.00,0.00,0.00,0,0,-,0,-,-,HFX vs YRK,2020-08-29,7ubxnr535nkdppzi934wdbdhw,15382,7yio8rqcy9vth90ps5f5j0s0l:2126256,HFX vs YRK (2020-08-29)
297,1,79pboh9mzuchik3r2027wntgp,233807,90,25,Right Centre Back,Amer,Didic,A. Didic,Edmonton,73xrv2025rnj0t3y9ayp83bec,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,41,19,10,0.00,0,0,0.00,0,0,0,0,0,0,0,0,2,0,0,0,54,2,0,1,1,8,100.0%,6,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,39,14,1,53.7%,70.7%,9,0,20,1,27,13,0,23.4,0,33.3%,3,0.00,0,0,0,0,0,0,59.1%,8,0,0,0.00,0.00,0.00,0,2,-,0,-,-,PAC vs EDM,2020-09-06,7v18c0lc1p8rx62p3chr1w07o,15380,79pboh9mzuchik3r2027wntgp:2126273,PAC vs EDM (2020-09-06)
297,1,63rmd2xbr48c0zzvsj6bn3651,197142,78,26,Defensive Midfielder,Chris,Mannella,C. Mannella,York United,cqthcpums3aas2tdy0qhlkuwa,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,37,17,9,0.00,0,0,0.00,0,0,0,0,0,1,0,0,9,1,0,0,54,6,2,3,1,6,71.4%,0,0,8,0,1,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,21,31,0,24.3%,70.3%,17,0,9,0,13,24,0,23.7,2,0.0%,1,0.00,0,0,0,0,0,0,22.2%,3,3,0,0.00,0.00,0.00,0,0,-,0,-,-,CAV vs YRK,2020-09-05,7uw4ffr6e4epa23s5veyr3cpg,15381,63rmd2xbr48c0zzvsj6bn3651:2126268,CAV vs YRK (2020-09-05)
297,1,ddyudctrqh7j4vqoofwg0oull,232384,90,21,Right Back,Malyk,Hamilton,M. Hamilton,Atlético Ottawa,dn8tjhuq0bax4dgixqvluhzze,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,37,13,16,0.00,0,0,0.00,0,0,0,0,0,1,0,0,6,1,0,0,54,3,1,1,1,6,66.7%,2,2,7,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,16,29,0,54.1%,78.4%,15,8,6,8,10,19,0,14.5,1,66.7%,3,0.00,0,0,0,0,0,0,65.0%,3,3,0,0.00,0.00,0.00,0,0,-,0,-,-,ATO vs CAV,2020-08-27,7u47vp82i9898dpktaf5q6psk,15381,ddyudctrqh7j4vqoofwg0oull:2126251,ATO vs CAV (2020-08-27)
297,1,4ux10kolns6m5lgd64wumjfth,197038,72,25,Central Midfielder,Louis,Béland-Goyette,L. Béland-Goyette,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,46,19,16,0.00,0,0,0.03,0,0,0,1,1,0,0,0,4,0,0,0,54,5,1,1,1,4,50.0%,1,0,10,1,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,12,13,29,0,43.5%,76.1%,19,6,10,11,11,24,0,15.8,2,100.0%,1,0.00,0,0,0,0,1,1,65.0%,1,3,0,0.00,0.00,0.00,1,1,-,0,0.0%,0.0%,HFX vs FOR,2020-08-20,7tg0hh0cm7hvex18ezv8bl4pg,15377,4ux10kolns6m5lgd64wumjfth:2126238,HFX vs FOR (2020-08-20)
297,1,afbi7ba716z8at1irydcx44ix,250972,90,26,Left Winger,Ryan,Telfer,R. Telfer,York United,cqthcpums3aas2tdy0qhlkuwa,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,3,1,2,0,0,3,2,1,0,0,2,0,0,0,0,0,0,0,0,0,4,2,5,1,23,6,11,0.36,0,0,0.09,0,0,2,0,2,3,0,0,10,2,0,0,54,5,1,3,1,5,66.7%,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,31,3,20,3,17.4%,73.9%,11,5,1,9,1,13,0,23.5,2,50.0%,4,0.00,17,0,0,0,3,8,75.0%,2,2,1,0.28,0.09,0.36,2,0,0.06,6,37.5%,0.0%,YRK vs ATO,2020-08-15,7sxxjco5mob1kgt5i4e2mw00k,16614,afbi7ba716z8at1irydcx44ix:2126220,YRK vs ATO (2020-08-15)
297,1,d3uo72swkorck8mo41kv1yp61,423548,61,24,Left Centre Back,Daniel,Krutzen,D. Krutzen,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,44,33,4,0.00,0,0,0.00,0,0,0,0,0,0,0,0,2,0,0,0,54,0,0,0,2,6,-,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,39,14,0,38.6%,84.1%,10,0,27,1,30,13,0,27.4,0,100.0%,2,0.00,0,0,0,0,0,0,64.7%,6,0,0,0.00,0.00,0.00,0,0,-,0,-,-,FOR vs VAL,2020-09-05,7utday42etwsaaqej3w9gmqz8,15378,d3uo72swkorck8mo41kv1yp61:2126266,FOR vs VAL (2020-09-05)
297,1,13wkddshf1c9zrygeg7r3s6w9,421818,90,20,Right Centre Back,Julian,Dunn-Johnson,J. Dunn-Johnson,Valour,dd2vf0yzjm7jm7cak9tf11sa2,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,49,35,10,0.00,0,0,0.00,0,0,0,0,0,0,0,0,3,0,0,0,54,1,2,1,0,4,100.0%,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,12,0,46.9%,91.8%,11,0,34,0,37,12,0,20.2,0,0.0%,1,0.00,0,0,0,0,0,0,87.0%,4,0,0,0.00,0.00,0.00,0,1,-,0,-,-,ATO vs VAL,2020-08-19,7tdd1uok6zk7bgycge748czdg,16614,13wkddshf1c9zrygeg7r3s6w9:2126235,ATO vs VAL (2020-08-19)
297,1,dlkpavxvjx1hy57k8sbk21lg5,88457,90,33,Goalkeeper,Ignacio,Zabal Almazán,Nacho Zabal,Atlético Ottawa,dn8tjhuq0bax4dgixqvluhzze,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,43,19,7,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,0,0,0,54,0,0,0,0,2,-,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,4,0,0,2,1,1,0,3,2,2,1,1,0,1,1,0,0,0,2,0,0,0,54,0,0,65.1%,60.5%,0,0,26,0,43,0,0,38.1,0,100.0%,1,1.79,0,0,0,0,0,0,39.3%,2,0,0,0.00,0.00,0.00,0,0,-,0,-,-,YRK vs ATO,2020-08-15,7sxxjco5mob1kgt5i4e2mw00k,15382,dlkpavxvjx1hy57k8sbk21lg5:2126220,YRK vs ATO (2020-08-15)
297,1,dlkpavxvjx1hy57k8sbk21lg5,88457,90,33,Goalkeeper,Ignacio,Zabal Almazán,Nacho Zabal,Atlético Ottawa,dn8tjhuq0bax4dgixqvluhzze,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,40,33,1,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,0,0,0,54,0,0,0,0,1,-,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,53,1,0,42.5%,85.0%,1,0,33,0,39,1,0,26.0,0,100.0%,1,0.82,0,0,0,0,0,0,64.7%,1,0,0,0.00,0.00,0.00,0,0,-,0,-,-,HFX vs ATO,2020-09-06,7uyp0xq7ry9gphpbd0m2m60ic,15376,dlkpavxvjx1hy57k8sbk21lg5:2126270,HFX vs ATO (2020-09-06)
297,1,bxbh5i1uqhe22e2cft5x6fl2i,425644,90,21,Right Back,Chrisnovic,N'Sa,C. N'Sa,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,19,10,4,0.00,0,0,0.00,0,0,0,0,0,0,0,0,10,0,0,0,54,3,1,5,2,8,100.0%,0,0,9,0,0,0,3,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,24,13,0,52.6%,73.7%,5,1,8,1,10,8,0,19.7,0,-,0,0.00,0,0,0,0,2,2,60.0%,6,0,2,0.00,0.00,0.00,0,2,-,0,0.0%,0.0%,HFX vs YRK,2020-08-29,7ubxnr535nkdppzi934wdbdhw,15382,bxbh5i1uqhe22e2cft5x6fl2i:2126256,HFX vs YRK (2020-08-29)
