Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%.1,Matches,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Gls,Ast,G-PK,PK,CrdY,CrdR,Gls.1,Ast.1,G+A,G-PK.1,G+A-PK,xG,npxG,xA,npxG+xA,xG.1,xA.1,xG+xA,npxG.1,npxG+xA.1,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,Recov,Won,Lost,Won%,League Name,League ID,Season
78,Timo Horn,de GER,GK,KÃ¶ln,de Bundesliga,26,1993,34,34,3060,34.0,69,2.03,152,87,57.2,10,6,18,6,17.6,6,4,2,0,33.3,Matches,1,11,2,53.1,0.32,-13.9,-0.41,311,630,49.4,892,99,53.9,42.2,298,50.0,40.7,270,18,6.7,14,0.41,14.1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,34,0,,0,1.06,51,69,-18,-0.53,,47.2,51.5,-4.3,-0.13,,0,1,3,0,0,0,0,0,1,149,0,0,,Big-5-European-Leagues,Big5,2019-2020
79,LukÃ¡Å¡ HrÃ¡deckÃ½,fi FIN,GK,Leverkusen,de Bundesliga,29,1989,34,34,3060,34.0,44,1.29,137,92,69.3,19,6,9,10,29.4,2,2,0,0,0.0,Matches,1,6,0,48.7,0.35,+4.7,+0.14,261,604,43.2,1362,205,37.0,35.7,234,42.7,38.9,218,21,9.6,29,0.85,15.8,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,34,0,,0,1.85,61,44,+17,+0.50,,56.6,45.1,+11.5,+0.34,,0,0,2,0,0,0,0,0,0,213,0,0,,Big-5-European-Leagues,Big5,2019-2020
80,Jannik Huth,de GER,GK,Paderborn 07,de Bundesliga,25,1994,6,6,540,6.0,17,2.83,32,16,50.0,0,1,5,0,0.0,1,1,0,0,0.0,Matches,0,1,0,11.7,0.34,-5.3,-0.88,34,83,41.0,205,37,33.7,34.0,49,28.6,33.4,43,4,9.3,4,0.67,15.9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,17.6,90,6,0,,28,0.17,8,17,-9,-1.50,-0.50,6.3,13.1,-6.9,-1.14,-0.35,0,0,0,0,0,0,0,0,0,39,0,0,,Big-5-European-Leagues,Big5,2019-2020
81,Rune Jarstein,no NOR,GK,Hertha BSC,de Bundesliga,34,1984,29,29,2547,28.3,46,1.63,131,94,70.2,11,5,13,9,31.0,7,7,0,0,0.0,Matches,3,6,2,38.8,0.25,-5.2,-0.18,290,620,46.8,786,122,57.6,43.1,221,75.6,53.5,281,27,9.6,16,0.57,12.9,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.01,0.01,0.00,0.01,88,83.2,88,28,0,,2,1.31,39,46,-7,-0.25,+0.45,33.1,42.4,-9.3,-0.33,-0.06,0,0,7,0,0,0,0,0,0,156,0,0,,Big-5-European-Leagues,Big5,2019-2020
82,Jesse Joronen,fi FIN,GK,Brescia,it Serie A,26,1993,29,29,2610,29.0,59,2.03,172,123,70.9,5,6,18,5,17.2,10,9,1,0,10.0,Matches,0,9,3,61.0,0.31,+5.0,+0.17,161,422,38.2,573,160,49.7,41.6,276,49.6,42.0,356,27,7.6,10,0.34,13.0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,90,76.3,90,29,0,,2,0.72,27,59,-32,-1.10,+0.23,28.8,59.7,-30.9,-1.06,-0.59,0,0,4,0,0,0,0,0,0,132,0,0,,Big-5-European-Leagues,Big5,2019-2020
83,Lovre KaliniÄ,hr CRO,GK,Toulouse,fr Ligue 1,29,1990,4,4,306,3.4,4,1.18,15,11,73.3,0,1,3,1,25.0,0,0,0,0,,Matches,0,1,0,2.9,0.21,-1.1,-0.31,25,86,29.1,81,13,64.2,48.3,38,89.5,61.1,46,8,17.4,2,0.59,16.8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,76,12.1,76,3,0,,0,0.25,0,4,-4,-1.18,+0.12,2.7,2.8,-0.1,-0.03,+0.54,0,0,0,0,0,0,0,0,0,14,0,0,,Big-5-European-Leagues,Big5,2019-2020
84,Stefanos Kapino,gr GRE,GK,Werder Bremen,de Bundesliga,25,1994,1,1,90,1.0,2,2.00,5,3,60.0,0,1,0,0,0.0,0,0,0,0,,Matches,0,0,0,1.4,0.29,-0.6,-0.57,9,18,50.0,25,8,48.0,40.0,9,66.7,45.6,19,0,0.0,1,1.00,13.4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,2.9,90,1,0,,32,1.00,2,2,0,0.00,+0.82,0.9,1.1,-0.1,-0.12,+0.08,0,0,1,0,0,0,0,0,0,8,0,0,,Big-5-European-Leagues,Big5,2019-2020
85,Florian Kastenmeier,de GER,GK,DÃ¼sseldorf,de Bundesliga,22,1997,17,17,1530,17.0,31,1.82,76,50,61.8,2,9,6,2,11.8,3,2,1,0,33.3,Matches,0,3,3,24.4,0.30,-3.6,-0.21,140,330,42.4,519,56,51.1,42.5,111,58.6,48.3,105,4,3.8,14,0.82,15.5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.5,0.5,0.00,0.03,0.03,0.00,0.03,90,50.0,90,17,0,,17,0.88,18,31,-13,-0.76,+0.29,17.0,25.3,-8.3,-0.49,+0.39,0,1,1,0,0,0,0,0,1,112,0,0,,Big-5-European-Leagues,Big5,2019-2020
86,TomÃ¡Å¡ Koubek,cz CZE,GK,Augsburg,de Bundesliga,26,1992,24,24,2160,24.0,51,2.12,122,72,58.2,6,6,12,4,16.7,1,0,1,0,100.0,Matches,0,4,2,45.0,0.37,-4.0,-0.17,162,494,32.8,628,103,54.1,45.2,212,72.6,57.3,230,15,6.5,23,0.96,15.5,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,90,70.6,90,24,0,,9,1.00,35,51,-16,-0.67,-0.47,31.4,40.9,-9.5,-0.40,-0.06,0,0,2,0,0,1,0,0,0,140,0,0,,Big-5-European-Leagues,Big5,2019-2020
87,Thomas Kraft,de GER,GK,Hertha BSC,de Bundesliga,31,1988,4,4,360,4.0,9,2.25,20,11,55.0,0,3,1,0,0.0,0,0,0,0,,Matches,0,2,0,7.1,0.35,-1.9,-0.48,38,88,43.2,96,15,64.6,45.4,33,78.8,55.3,44,2,4.5,4,1.00,17.2,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,11.8,90,4,0,,19,0.75,8,9,-1,-0.25,+0.08,6.5,6.0,+0.5,+0.12,+0.50,0,0,1,0,0,0,0,0,0,17,0,0,,Big-5-European-Leagues,Big5,2019-2020
88,Tim Krul,nl NED,GK,Norwich City,eng Premier League,31,1988,36,36,3240,36.0,68,1.89,189,123,65.6,5,6,25,5,13.9,5,3,2,0,40.0,Matches,1,13,3,65.0,0.32,0.0,0.00,261,733,35.6,1217,178,45.1,39.8,333,55.3,45.1,383,28,7.3,17,0.47,14.0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,94.7,90,36,0,,0,0.58,25,68,-43,-1.19,+1.81,34.4,57.5,-23.1,-0.64,-0.26,0,1,6,0,0,0,0,0,1,160,0,0,,Big-5-European-Leagues,Big5,2019-2020
89,Alban Lafont,fr FRA,GK,Nantes,fr Ligue 1,20,1999,27,27,2430,27.0,29,1.07,91,65,71.4,11,4,12,10,37.0,6,3,2,1,40.0,Matches,0,3,0,25.4,0.24,-3.6,-0.13,165,481,34.3,697,131,48.2,40.8,187,77.5,55.3,222,15,6.8,23,0.85,15.9,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,90,96.4,90,27,0,,0,1.37,27,29,-2,-0.07,+0.93,25.2,30.2,-5.0,-0.19,+0.60,0,3,2,0,1,0,0,0,2,149,0,0,,Big-5-European-Leagues,Big5,2019-2020
90,Gautier Larsonneur,fr FRA,GK,Brest,fr Ligue 1,22,1997,27,27,2398,26.6,34,1.28,128,95,75.8,7,10,10,7,25.9,5,3,1,1,25.0,Matches,0,5,0,40.8,0.29,+6.8,+0.26,179,448,40.0,793,143,43.3,39.2,235,44.7,38.9,304,27,8.9,19,0.71,14.4,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,89,95.1,89,26,0,,0,1.15,31,34,-3,-0.11,-0.11,29.1,38.2,-9.1,-0.34,+0.55,0,2,4,0,0,0,0,0,1,157,0,0,,Big-5-European-Leagues,Big5,2019-2020
91,Benjamin Lecomte,fr FRA,GK,Monaco,fr Ligue 1,28,1991,28,28,2520,28.0,44,1.57,132,95,71.2,11,7,10,7,25.0,6,6,0,0,0.0,Matches,0,8,1,41.1,0.28,-1.9,-0.07,175,378,46.3,639,136,39.9,36.6,209,58.9,45.1,250,26,10.4,12,0.43,14.3,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,90,100.0,90,28,0,,0,1.43,44,44,0,0.00,,48.0,39.9,+8.0,+0.29,,0,0,2,0,0,0,0,0,0,144,0,0,,Big-5-European-Leagues,Big5,2019-2020
92,Nicolas LemaÃ®tre,fr FRA,GK,Reims,fr Ligue 1,22,1997,1,1,90,1.0,3,3.00,3,1,33.3,0,0,1,0,0.0,1,1,0,0,0.0,Matches,0,1,0,2.2,0.45,-0.8,-0.80,3,8,37.5,19,4,21.1,24.6,8,50.0,37.5,5,0,0.0,0,0.00,11.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,3.6,90,1,0,,27,0.00,0,3,-3,-3.00,-3.30,0.3,3.0,-2.7,-2.73,-2.91,0,0,0,0,0,0,0,0,0,4,0,0,,Big-5-European-Leagues,Big5,2019-2020
93,Bernd Leno,de GER,GK,Arsenal,eng Premier League,27,1992,30,30,2649,29.4,39,1.33,147,110,77.6,9,13,8,7,23.3,7,6,1,0,14.3,Matches,0,6,0,45.1,0.27,+6.1,+0.21,90,320,28.1,739,174,28.1,31.9,251,44.6,40.0,273,18,6.6,18,0.61,13.5,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,88,77.5,88,29,0,,0,1.33,40,39,+1,+0.03,-0.78,36.8,43.8,-7.0,-0.24,-0.20,0,0,4,0,0,0,0,0,0,150,0,0,,Big-5-European-Leagues,Big5,2019-2020
94,Donovan LÃ©on,gf GUF,GK,Brest,fr Ligue 1,26,1992,2,1,122,1.4,3,2.21,10,8,80.0,1,0,0,1,100.0,1,1,0,0,0.0,Matches,0,0,0,2.5,0.16,-0.5,-0.33,10,21,47.6,35,7,48.6,42.5,6,66.7,48.5,17,1,5.9,0,0.00,11.7,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,62,4.9,91,1,1,32,26,1.50,3,3,0,0.00,+0.11,1.0,2.3,-1.2,-0.89,-0.55,0,1,2,0,0,0,0,0,1,6,0,0,,Big-5-European-Leagues,Big5,2019-2020
95,Karlo Letica,hr CRO,GK,SPAL,it Serie A,22,1997,10,10,900,10.0,29,2.90,66,38,56.1,0,1,9,0,0.0,1,0,1,0,100.0,Matches,2,1,1,22.5,0.33,-5.5,-0.55,64,174,36.8,226,53,50.0,40.6,93,65.6,48.6,103,7,6.8,1,0.10,11.7,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,26.3,90,10,0,,28,0.10,5,29,-24,-2.40,-1.47,7.2,18.4,-11.2,-1.12,-0.50,0,0,1,0,0,0,0,0,0,39,0,0,,Big-5-European-Leagues,Big5,2019-2020
96,Hugo Lloris,fr FRA,GK,Tottenham,eng Premier League,32,1986,21,21,1807,20.1,21,1.05,93,74,79.6,11,6,4,6,28.6,3,2,1,0,33.3,Matches,0,2,1,27.3,0.27,+7.3,+0.36,133,300,44.3,419,82,49.9,40.7,149,61.1,44.1,189,11,5.8,4,0.20,11.4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,86,52.8,86,20,0,,0,1.86,36,21,+15,+0.75,+0.80,23.1,29.8,-6.7,-0.33,-0.37,0,0,1,0,0,0,0,0,0,93,0,0,,Big-5-European-Leagues,Big5,2019-2020
97,Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,28,1990,26,26,2340,26.0,25,0.96,85,64,72.9,10,7,9,8,30.8,3,2,0,1,0.0,Matches,1,2,3,24.0,0.26,+2.0,+0.08,128,267,47.9,632,140,30.2,32.2,186,40.9,38.0,220,16,7.3,15,0.58,14.9,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.01,0.01,0.00,0.01,90,92.9,90,26,0,,0,1.42,38,25,+13,+0.50,-0.50,34.8,24.1,+10.7,+0.41,+0.17,0,0,6,0,0,0,0,0,0,133,0,0,,Big-5-European-Leagues,Big5,2019-2020
98,Diego LÃ³pez,es ESP,GK,Espanyol,es La Liga,37,1981,36,36,3232,35.9,58,1.62,153,101,66.0,4,9,23,4,11.1,7,6,1,0,14.3,Matches,0,6,2,50.4,0.30,-5.6,-0.16,225,691,32.6,839,118,57.1,45.2,303,70.0,52.0,302,26,8.6,31,0.86,14.6,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,94.5,90,35,0,,0,0.58,25,58,-33,-0.92,-1.88,30.9,43.8,-12.9,-0.36,-1.07,1,1,5,0,0,0,2,0,0,210,0,0,,Big-5-European-Leagues,Big5,2019-2020
99,Pau LÃ³pez,es ESP,GK,Roma,it Serie A,24,1994,32,32,2880,32.0,45,1.41,122,83,69.7,18,6,8,5,15.6,9,8,1,0,11.1,Matches,1,4,0,42.5,0.28,-2.5,-0.08,175,373,46.9,848,179,34.8,33.6,208,37.5,35.4,238,15,6.3,24,0.75,14.9,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,84.2,90,32,0,,2,1.88,69,45,+24,+0.75,+0.42,63.7,39.9,+23.8,+0.74,+0.65,0,1,2,0,0,0,0,0,0,162,0,0,,Big-5-European-Leagues,Big5,2019-2020
100,Andreas Luthe,de GER,GK,Augsburg,de Bundesliga,32,1987,10,10,900,10.0,12,1.20,35,23,65.7,3,3,4,3,30.0,0,0,0,0,,Matches,0,0,1,14.0,0.42,+3.0,+0.30,71,190,37.4,328,50,43.6,39.3,91,51.6,43.0,113,12,10.6,4,0.40,13.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,29.4,90,10,0,,23,1.20,10,12,-2,-0.20,+0.47,10.7,14.0,-3.4,-0.34,+0.06,0,0,2,0,0,0,0,0,0,74,0,0,,Big-5-European-Leagues,Big5,2019-2020
101,Mike Maignan,fr FRA,GK,Lille,fr Ligue 1,23,1995,28,28,2520,28.0,27,0.96,78,58,70.5,15,4,9,12,42.9,6,4,1,1,20.0,Matches,1,1,3,24.2,0.26,+0.2,+0.01,158,425,37.2,562,142,49.1,41.7,200,74.5,58.8,200,23,11.5,9,0.32,13.8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,28,0,,0,1.75,35,27,+8,+0.29,,39.7,29.7,+10.0,+0.36,,0,0,6,0,0,0,0,0,0,140,1,0,100.0,Big-5-European-Leagues,Big5,2019-2020
102,Steve Mandanda,fr FRA,GK,Marseille,fr Ligue 1,34,1985,27,27,2371,26.3,27,1.02,91,71,74.7,15,8,4,11,40.7,4,4,0,0,0.0,Matches,0,2,3,26.7,0.27,+2.7,+0.10,139,401,34.7,706,134,44.5,40.0,142,61.3,48.3,192,15,7.8,17,0.65,14.4,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,88,94.0,88,26,0,,0,1.96,37,27,+10,+0.38,-0.82,31.8,28.6,+3.2,+0.12,-0.48,0,0,2,0,0,0,0,0,0,144,0,1,0.0,Big-5-European-Leagues,Big5,2019-2020
103,Daniel MartÃ­n,es ESP,GK,Betis,es La Liga,21,1998,6,5,531,5.9,12,2.03,26,14,53.8,1,0,4,1,20.0,0,0,0,0,,Matches,0,1,0,7.8,0.30,-4.2,-0.72,37,76,48.7,158,35,36.1,33.9,36,52.8,45.4,58,3,5.2,2,0.34,13.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.01,0.01,0.00,0.01,89,15.5,90,5,1,81,27,0.50,7,12,-5,-0.85,-0.63,6.7,6.9,-0.2,-0.03,+0.03,0,0,1,0,0,0,0,0,0,31,0,0,,Big-5-European-Leagues,Big5,2019-2020
104,David Martin,eng ENG,GK,West Ham,eng Premier League,33,1986,5,4,436,4.8,6,1.24,20,14,70.0,2,0,2,2,50.0,0,0,0,0,,Matches,0,1,0,7.8,0.39,+1.8,+0.38,39,106,36.8,80,10,80.0,55.3,44,95.5,65.4,55,1,1.8,0,0.00,9.0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,87,12.7,90,4,1,76,8,1.20,3,6,-3,-0.62,-0.32,3.7,7.8,-4.1,-0.85,-0.53,0,0,0,0,0,0,0,0,0,20,0,0,,Big-5-European-Leagues,Big5,2019-2020
105,Emiliano MartÃ­nez,ar ARG,GK,Arsenal,eng Premier League,26,1992,9,8,771,8.6,9,1.05,42,33,81.0,5,1,2,3,37.5,1,1,0,0,0.0,Matches,0,3,0,12.9,0.29,+3.9,+0.46,38,113,33.6,232,46,34.5,35.1,61,54.1,47.0,80,5,6.3,3,0.35,12.3,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,86,22.5,90,8,1,51,29,1.78,16,9,+7,+0.82,+0.78,12.4,12.7,-0.3,-0.04,+0.20,0,0,0,0,0,0,0,0,0,39,0,0,,Big-5-European-Leagues,Big5,2019-2020
106,Jordi Masip,es ESP,GK,Valladolid,es La Liga,30,1989,35,35,3150,35.0,39,1.11,121,88,72.7,8,15,12,11,31.4,7,6,1,0,14.3,Matches,2,3,0,45.2,0.33,+6.2,+0.18,246,750,32.8,717,118,66.2,48.3,337,81.6,59.0,369,17,4.6,11,0.31,11.8,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,92.1,90,35,0,,3,1.11,29,39,-10,-0.29,+0.05,31.6,42.2,-10.7,-0.30,-0.26,0,0,2,0,0,0,0,0,0,169,0,0,,Big-5-European-Leagues,Big5,2019-2020
107,Alex McCarthy,eng ENG,GK,Southampton,eng Premier League,29,1989,28,28,2520,28.0,35,1.25,110,77,69.1,13,5,10,7,25.0,2,1,1,0,50.0,Matches,0,4,1,40.5,0.36,+6.5,+0.23,198,556,35.6,638,74,63.9,48.0,177,83.6,61.4,258,20,7.8,14,0.50,14.8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,73.7,90,28,0,,8,1.57,42,35,+7,+0.25,+1.85,41.3,37.9,+3.4,+0.12,+0.36,0,1,3,0,0,0,0,0,0,117,0,0,,Big-5-European-Leagues,Big5,2019-2020
108,Michael McGovern,nir NIR,GK,Norwich City,eng Premier League,35,1984,2,1,159,1.8,6,3.40,11,5,45.5,0,0,1,0,0.0,1,0,1,0,100.0,Matches,0,0,0,4.9,0.36,-1.1,-0.62,9,29,31.0,37,10,54.1,38.4,14,64.3,45.8,16,0,0.0,1,0.57,15.3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,80,4.6,90,1,1,69,18,0.00,1,6,-5,-2.83,-1.62,3.6,3.6,0.0,+0.02,+0.69,0,0,0,0,0,0,0,0,0,10,0,0,,Big-5-European-Leagues,Big5,2019-2020
109,Edouard Mendy,sn SEN,GK,Rennes,fr Ligue 1,27,1992,24,24,2160,24.0,19,0.79,74,59,78.4,13,5,6,9,37.5,4,3,1,0,25.0,Matches,1,4,1,19.8,0.23,+1.8,+0.07,208,405,51.4,630,97,47.1,39.4,162,66.7,47.6,197,20,10.2,16,0.67,14.2,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,85.7,90,24,0,,1,1.83,33,19,+14,+0.58,+0.58,31.3,23.8,+7.5,+0.31,+0.45,0,1,5,0,0,0,0,0,0,131,0,0,,Big-5-European-Leagues,Big5,2019-2020
110,Alex Meret,it ITA,GK,Napoli,it Serie A,22,1997,22,21,1951,21.7,33,1.52,76,46,63.2,9,5,7,3,14.3,6,5,1,0,16.7,Matches,0,3,1,27.7,0.29,-4.3,-0.20,49,133,36.8,464,85,23.7,28.1,137,16.8,24.4,153,8,5.2,6,0.28,12.1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,89,57.0,90,21,1,61,14,1.45,35,33,+2,+0.09,-0.46,34.9,24.8,+10.1,+0.47,-0.32,0,0,3,0,0,0,0,0,0,97,0,0,,Big-5-European-Leagues,Big5,2019-2020
111,Antonio Mirante,it ITA,GK,Roma,it Serie A,36,1983,5,5,450,5.0,5,1.00,22,17,81.8,2,1,2,2,40.0,1,1,0,0,0.0,Matches,0,0,0,5.7,0.25,+0.7,+0.14,26,56,46.4,143,31,35.0,32.8,29,20.7,30.3,50,4,8.0,4,0.80,13.3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,13.2,90,5,0,,21,1.40,5,5,0,0.00,-0.79,7.0,7.4,-0.5,-0.09,-0.84,0,0,0,0,0,0,0,0,0,27,0,0,,Big-5-European-Leagues,Big5,2019-2020
112,Simon Moore,eng ENG,GK,Sheffield Utd,eng Premier League,29,1990,2,2,180,2.0,6,3.00,12,6,50.0,0,1,1,0,0.0,0,0,0,0,,Matches,0,0,0,4.3,0.36,-1.7,-0.86,10,39,25.6,37,4,75.7,58.9,11,100.0,76.5,5,0,0.0,0,0.00,11.4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,5.3,90,2,0,,25,0.50,3,6,-3,-1.50,-1.58,1.6,3.5,-2.0,-0.98,-0.86,0,0,0,0,0,0,0,0,0,10,0,0,,Big-5-European-Leagues,Big5,2019-2020
113,Jessy Moulin,fr FRA,GK,Saint-Ãtienne,fr Ligue 1,33,1986,5,5,450,5.0,4,0.80,20,18,90.0,2,2,1,2,40.0,2,2,0,0,0.0,Matches,0,0,0,7.5,0.30,+3.5,+0.70,28,97,28.9,134,30,53.7,43.5,42,59.5,47.0,39,3,7.7,2,0.40,14.4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,17.9,90,5,0,,21,1.60,4,4,0,0.00,+0.70,3.3,6.4,-3.1,-0.63,-0.48,0,0,1,0,0,0,0,0,0,32,0,0,,Big-5-European-Leagues,Big5,2019-2020
114,Florian MÃ¼ller,de GER,GK,Mainz 05,de Bundesliga,21,1997,13,12,1125,12.5,25,2.00,64,41,64.1,3,2,7,2,16.7,3,2,1,0,33.3,Matches,2,2,0,23.1,0.33,-1.9,-0.15,88,215,40.9,363,77,38.3,36.6,119,63.9,50.2,116,8,6.9,14,1.12,16.1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,87,36.8,90,12,1,45,18,0.92,13,25,-12,-0.96,-0.54,15.4,22.8,-7.4,-0.60,-0.34,0,0,0,0,0,0,0,0,0,76,0,0,,Big-5-European-Leagues,Big5,2019-2020
115,Juan Musso,ar ARG,GK,Udinese,it Serie A,25,1994,38,38,3420,38.0,51,1.34,186,139,76.9,12,9,17,14,36.8,10,8,2,0,20.0,Matches,2,6,0,53.9,0.25,+2.9,+0.08,218,491,44.4,819,171,40.9,36.3,359,43.5,36.6,363,38,10.5,15,0.39,12.2,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,38,0,,0,1.18,37,51,-14,-0.37,,40.6,51.7,-11.1,-0.29,,0,1,3,0,0,0,0,0,1,200,0,0,,Big-5-European-Leagues,Big5,2019-2020
116,Yvon Mvogo,ch SUI,GK,RB Leipzig,de Bundesliga,25,1994,2,2,180,2.0,3,1.50,5,2,40.0,2,0,0,0,0.0,0,0,0,0,,Matches,0,0,0,1.7,0.34,-1.3,-0.64,7,18,38.9,69,9,21.7,29.7,10,30.0,29.4,13,1,7.7,2,1.00,16.1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,5.9,90,2,0,,32,3.00,5,3,+2,+1.00,-0.31,4.5,1.8,+2.7,+1.35,+0.35,0,0,0,0,0,0,0,0,0,15,0,0,,Big-5-European-Leagues,Big5,2019-2020
117,Keylor Navas,cr CRC,GK,Paris S-G,fr Ligue 1,32,1986,21,21,1890,21.0,18,0.86,65,46,72.3,17,2,2,11,52.4,0,0,0,0,,Matches,0,0,1,15.4,0.24,-1.6,-0.08,67,132,50.8,406,76,24.4,30.9,138,23.9,29.7,112,7,6.3,7,0.33,14.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,77.8,90,21,0,,1,2.52,59,18,+41,+1.95,+0.29,56.1,18.5,+37.5,+1.79,+0.03,0,1,1,0,0,0,0,0,0,68,0,0,,Big-5-European-Leagues,Big5,2019-2020
