,Unnamed: 0,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
6,6,André Hahn,"€ 41,769","€ 2,172,000","€ 2,214,564",F,26,Germany,Hamburg,Bundesliga,2017-2018
7,7,Albin Ekdal,"€ 38,096","€ 1,981,000","€ 2,019,821",M,27,Sweden,Hamburg,Bundesliga,2017-2018
8,8,Nicolai Müller,"€ 38,096","€ 1,981,000","€ 2,019,821",F,29,Germany,Hamburg,Bundesliga,2017-2018
9,9,Walace,"€ 37,654","€ 1,958,000","€ 1,996,371",M,22,Brazil,Hamburg,Bundesliga,2017-2018
10,10,Dennis Diekmeier,"€ 24,769","€ 1,288,000","€ 1,313,241",D,27,Germany,Hamburg,Bundesliga,2017-2018
11,11,Gideon Jung,"€ 22,846","€ 1,188,000","€ 1,211,281",D,22,Germany,Hamburg,Bundesliga,2017-2018
12,12,Julian Pollersbeck,"€ 22,769","€ 1,184,000","€ 1,207,203",K,22,Germany,Hamburg,Bundesliga,2017-2018
13,13,Sven Schipplock,"€ 14,846","€ 772,000","€ 787,129",F,28,Germany,Hamburg,Bundesliga,2017-2018
14,14,Rick van Drongelen,"€ 11,885","€ 618,000","€ 630,111",D,18,Netherlands,Hamburg,Bundesliga,2017-2018
15,15,Tatsuya Ito,"€ 9,519","€ 495,000","€ 504,700",F,20,Japan,Hamburg,Bundesliga,2017-2018
16,16,Sejad Salihovic,"€ 8,423","€ 438,000","€ 446,583",M,32,Bosnia-Herzegovina,Hamburg,Bundesliga,2017-2018
17,17,Luca Waldschmidt,"€ 8,423","€ 438,000","€ 446,583",F,21,Germany,Hamburg,Bundesliga,2017-2018
18,18,Christian Mathenia,"€ 8,423","€ 438,000","€ 446,583",K,25,Germany,Hamburg,Bundesliga,2017-2018
19,19,Bjarne Thoelke,"€ 5,692","€ 296,000","€ 301,801",D,25,Germany,Hamburg,Bundesliga,2017-2018
20,20,Vasilije Janjicic,"€ 4,962","€ 258,000","€ 263,056",M,18,Switzerland,Hamburg,Bundesliga,2017-2018
21,21,Mats Köhlert,"€ 1,981","€ 103,000","€ 105,018",F,19,Germany,Hamburg,Bundesliga,2017-2018
22,22,Matti Steinmann,"€ 1,981","€ 103,000","€ 105,018",M,22,Germany,Hamburg,Bundesliga,2017-2018
23,23,Tom Mickel,"€ 1,981","€ 103,000","€ 105,018",K,28,Germany,Hamburg,Bundesliga,2017-2018
24,24,Bakery Jatta,"€ 1,904","€ 99,000","€ 100,940",F,19,The Gambia,Hamburg,Bundesliga,2017-2018
25,25,Andreas Hirzel,"€ 1,192","€ 62,000","€ 63,215",K,24,Switzerland,Hamburg,Bundesliga,2017-2018
26,26,Young-jae Seo,€ 788,"€ 41,000","€ 41,803",D,22,South Korea,Hamburg,Bundesliga,2017-2018
27,27,Stephan Ambrosius,€ 692,"€ 36,000","€ 36,705",D,18,Germany,Hamburg,Bundesliga,2017-2018
28,28,Josha Vagnoman,€ 58,"€ 3,000","€ 3,059",D,16,Germany,Hamburg,Bundesliga,2017-2018
29,29,Mohamed Gouaida,€ 0,€ 0,€ 0,M,24,Tunisia,Hamburg,Bundesliga,2017-2018
30,30,Gotoku Sakai,€ 0,€ 0,€ 0,D,26,Japan,Hamburg,Bundesliga,2017-2018
31,31,Törles Knöll,€ 0,€ 0,€ 0,F,19,Germany,Hamburg,Bundesliga,2017-2018
32,32,Fiete Arp,€ 0,€ 0,€ 0,F,17,Germany,Hamburg,Bundesliga,2017-2018
33,33,Mergim Mavraj,€ 0,€ 0,€ 0,D,31,Albania,Hamburg,Bundesliga,2017-2018
0,0,Jonathas,"€ 57,154","€ 2,972,000","€ 3,030,242",F,28,Brazil,Hannover,Bundesliga,2017-2018
1,1,Martin Harnik,"€ 47,462","€ 2,468,000","€ 2,516,365",F,30,Austria,Hannover,Bundesliga,2017-2018
2,2,Salif Sané,"€ 47,462","€ 2,468,000","€ 2,516,365",D,26,Senegal,Hannover,Bundesliga,2017-2018
3,3,Pirmin Schwegler,"€ 37,654","€ 1,958,000","€ 1,996,371",M,30,Switzerland,Hannover,Bundesliga,2017-2018
4,4,Matthias Ostrzolek,"€ 28,481","€ 1,481,000","€ 1,510,023",D,27,Germany,Hannover,Bundesliga,2017-2018
5,5,Oliver Sorg,"€ 28,481","€ 1,481,000","€ 1,510,023",D,27,Germany,Hannover,Bundesliga,2017-2018
6,6,Felix Klaus,"€ 24,769","€ 1,288,000","€ 1,313,241",F,24,Germany,Hannover,Bundesliga,2017-2018
7,7,Manuel Schmiedebach,"€ 19,808","€ 1,030,000","€ 1,050,185",M,28,Germany,Hannover,Bundesliga,2017-2018
8,8,Edgar Prib,"€ 19,808","€ 1,030,000","€ 1,050,185",M,27,Germany,Hannover,Bundesliga,2017-2018
9,9,Julian Korb,"€ 19,808","€ 1,030,000","€ 1,050,185",D,25,Germany,Hannover,Bundesliga,2017-2018
10,10,Ihlas Bebou,"€ 19,038","€ 990,000","€ 1,009,401",F,23,Togo,Hannover,Bundesliga,2017-2018
11,11,Felipe,"€ 19,038","€ 990,000","€ 1,009,401",D,30,Brazil,Hannover,Bundesliga,2017-2018
12,12,Waldemar Anton,"€ 15,250","€ 793,000","€ 808,540",D,20,Germany,Hannover,Bundesliga,2017-2018
13,13,Charlison Benschop,"€ 14,846","€ 772,000","€ 787,129",F,27,Curacao,Hannover,Bundesliga,2017-2018
14,14,Iver Fossum,"€ 14,846","€ 772,000","€ 787,129",M,20,Norway,Hannover,Bundesliga,2017-2018
15,15,Miiko Albornoz,"€ 14,846","€ 772,000","€ 787,129",D,26,Chile,Hannover,Bundesliga,2017-2018
16,16,Niclas Füllkrug,"€ 14,846","€ 772,000","€ 787,129",F,24,Germany,Hannover,Bundesliga,2017-2018
17,17,Michael Esser,"€ 13,212","€ 687,000","€ 700,463",K,29,Germany,Hannover,Bundesliga,2017-2018
18,18,Marvin Bakalorz,"€ 11,885","€ 618,000","€ 630,111",M,27,Germany,Hannover,Bundesliga,2017-2018
19,19,Sebastian Maier,"€ 9,654","€ 502,000","€ 511,838",M,23,Germany,Hannover,Bundesliga,2017-2018
20,20,Philipp Tschauner,"€ 8,423","€ 438,000","€ 446,583",K,31,Germany,Hannover,Bundesliga,2017-2018
21,21,Kenan Karaman,"€ 8,423","€ 438,000","€ 446,583",F,23,Turkey,Hannover,Bundesliga,2017-2018
22,22,Florian Hübner,"€ 7,923","€ 412,000","€ 420,074",D,26,Germany,Hannover,Bundesliga,2017-2018
23,23,Josip Elez,"€ 3,808","€ 198,000","€ 201,880",D,23,Croatia,Hannover,Bundesliga,2017-2018
24,24,Timo Hübers,€ 942,"€ 49,000","€ 49,960",D,20,Germany,Hannover,Bundesliga,2017-2018
25,25,Marlon Sündermann,€ 846,"€ 44,000","€ 44,862",K,19,Germany,Hannover,Bundesliga,2017-2018
26,26,Linton Maina,€ 442,"€ 23,000","€ 23,451",M,18,Germany,Hannover,Bundesliga,2017-2018
27,27,Noah Sarenren Bazee,€ 0,€ 0,€ 0,F,20,Nigeria,Hannover,Bundesliga,2017-2018
28,28,Samuel Sahin-Radlinger,€ 0,€ 0,€ 0,K,24,Austria,Hannover,Bundesliga,2017-2018
29,29,Mike Bähre,€ 0,€ 0,€ 0,M,21,Germany,Hannover,Bundesliga,2017-2018
0,0,Vedad Ibisevic,"€ 56,962","€ 2,962,000","€ 3,020,046",F,32,Bosnia-Herzegovina,Hertha Berlin,Bundesliga,2017-2018
1,1,Vladimir Darida,"€ 47,615","€ 2,476,000","€ 2,524,522",M,26,Czech Republic,Hertha Berlin,Bundesliga,2017-2018
2,2,Salomon Kalou,"€ 47,615","€ 2,476,000","€ 2,524,522",F,31,Cote d'Ivoire,Hertha Berlin,Bundesliga,2017-2018
3,3,Fabian Lustenberger,"€ 34,288","€ 1,783,000","€ 1,817,941",D,29,Switzerland,Hertha Berlin,Bundesliga,2017-2018
4,4,Davie Selke,"€ 28,481","€ 1,481,000","€ 1,510,023",F,22,Germany,Hertha Berlin,Bundesliga,2017-2018
5,5,Marvin Plattenhardt,"€ 28,481","€ 1,481,000","€ 1,510,023",D,25,Germany,Hertha Berlin,Bundesliga,2017-2018
6,6,Niklas Stark,"€ 28,481","€ 1,481,000","€ 1,510,023",D,22,Germany,Hertha Berlin,Bundesliga,2017-2018
7,7,Mitchell Weiser,"€ 22,846","€ 1,188,000","€ 1,211,281",D,23,Germany,Hertha Berlin,Bundesliga,2017-2018
8,8,Karim Rekik,"€ 22,846","€ 1,188,000","€ 1,211,281",D,22,Netherlands,Hertha Berlin,Bundesliga,2017-2018
9,9,Mathew Leckie,"€ 22,769","€ 1,184,000","€ 1,207,203",F,26,Australia,Hertha Berlin,Bundesliga,2017-2018
10,10,Julian Schieber,"€ 19,038","€ 990,000","€ 1,009,401",F,28,Germany,Hertha Berlin,Bundesliga,2017-2018
11,11,Thomas Kraft,"€ 17,096","€ 889,000","€ 906,422",K,28,Germany,Hertha Berlin,Bundesliga,2017-2018
12,12,Ondrej Duda,"€ 15,250","€ 793,000","€ 808,540",M,22,Slovakia,Hertha Berlin,Bundesliga,2017-2018
13,13,Sebastian Langkamp,"€ 14,846","€ 772,000","€ 787,129",D,29,Germany,Hertha Berlin,Bundesliga,2017-2018
14,14,Rune Jarstein,"€ 14,846","€ 772,000","€ 787,129",K,32,Norway,Hertha Berlin,Bundesliga,2017-2018
15,15,Alexander Esswein,"€ 14,846","€ 772,000","€ 787,129",F,27,Germany,Hertha Berlin,Bundesliga,2017-2018
16,16,Peter Pekarik,"€ 14,846","€ 772,000","€ 787,129",D,30,Slovakia,Hertha Berlin,Bundesliga,2017-2018
17,17,Sinan Kurt,"€ 10,250","€ 533,000","€ 543,445",F,20,Germany,Hertha Berlin,Bundesliga,2017-2018
18,18,Maximilian Mittelstädt,"€ 8,423","€ 438,000","€ 446,583",D,20,Germany,Hertha Berlin,Bundesliga,2017-2018
19,19,Valentino Lazaro,"€ 7,615","€ 396,000","€ 403,760",M,21,Austria,Hertha Berlin,Bundesliga,2017-2018
20,20,Florian Baak,"€ 2,096","€ 109,000","€ 111,136",D,18,Germany,Hertha Berlin,Bundesliga,2017-2018
21,21,Jonathan Klinsmann,"€ 1,981","€ 103,000","€ 105,018",K,20,United States,Hertha Berlin,Bundesliga,2017-2018
22,22,Arne Maier,"€ 1,904","€ 99,000","€ 100,940",M,18,Germany,Hertha Berlin,Bundesliga,2017-2018
23,23,Palko Dárdai,"€ 1,519","€ 79,000","€ 80,548",F,18,Germany,Hertha Berlin,Bundesliga,2017-2018
24,24,Julius Kade,"€ 1,519","€ 79,000","€ 80,548",M,18,Germany,Hertha Berlin,Bundesliga,2017-2018
25,25,Jordan Torunarigha,"€ 1,481","€ 77,000","€ 78,509",D,19,Germany,Hertha Berlin,Bundesliga,2017-2018
26,26,Sidney Friede,"€ 1,481","€ 77,000","€ 78,509",M,19,Germany,Hertha Berlin,Bundesliga,2017-2018
27,27,Dennis Smarsch,€ 692,"€ 36,000","€ 36,705",K,18,Germany,Hertha Berlin,Bundesliga,2017-2018
28,28,Maurice Covic,€ 404,"€ 21,000","€ 21,412",F,19,Germany,Hertha Berlin,Bundesliga,2017-2018
29,29,Per Ciljan Skjelbred,€ 0,€ 0,€ 0,M,30,Norway,Hertha Berlin,Bundesliga,2017-2018
30,30,Genki Haraguchi,€ 0,€ 0,€ 0,F,26,Japan,Hertha Berlin,Bundesliga,2017-2018
31,31,Valentin Stocker,€ 0,€ 0,€ 0,M,28,Switzerland,Hertha Berlin,Bundesliga,2017-2018
0,0,Serge Gnabry,"€ 85,423","€ 4,442,000","€ 4,529,049",F,21,Germany,Hoffenheim,Bundesliga,2017-2018
1,1,Sandro Wagner,"€ 57,154","€ 2,972,000","€ 3,030,242",F,29,Germany,Hoffenheim,Bundesliga,2017-2018
2,2,Ádám Szalai,"€ 57,154","€ 2,972,000","€ 3,030,242",F,29,Hungary,Hoffenheim,Bundesliga,2017-2018
3,3,Oliver Baumann,"€ 57,154","€ 2,972,000","€ 3,030,242",K,27,Germany,Hoffenheim,Bundesliga,2017-2018
4,4,Jeremy Toljan,"€ 57,154","€ 2,972,000","€ 3,030,242",D,22,Germany,Hoffenheim,Bundesliga,2017-2018
5,5,Andrej Kramaric,"€ 47,462","€ 2,468,000","€ 2,516,365",F,26,Croatia,Hoffenheim,Bundesliga,2017-2018
6,6,Lukas Rupp,"€ 38,096","€ 1,981,000","€ 2,019,821",M,26,Germany,Hoffenheim,Bundesliga,2017-2018
7,7,Eugen Polanski,"€ 38,096","€ 1,981,000","€ 2,019,821",M,31,Poland,Hoffenheim,Bundesliga,2017-2018
8,8,Pavel Kaderabek,"€ 37,654","€ 1,958,000","€ 1,996,371",D,25,Czech Republic,Hoffenheim,Bundesliga,2017-2018
9,9,Kerem Demirbay,"€ 28,577","€ 1,486,000","€ 1,515,121",M,23,Germany,Hoffenheim,Bundesliga,2017-2018
10,10,Nadiem Amiri,"€ 28,481","€ 1,481,000","€ 1,510,023",M,20,Germany,Hoffenheim,Bundesliga,2017-2018
11,11,Nico Schulz,"€ 24,769","€ 1,288,000","€ 1,313,241",D,24,Germany,Hoffenheim,Bundesliga,2017-2018
12,12,Benjamin Hübner,"€ 19,808","€ 1,030,000","€ 1,050,185",D,27,Germany,Hoffenheim,Bundesliga,2017-2018
13,13,Florian Grillitsch,"€ 19,038","€ 990,000","€ 1,009,401",M,21,Austria,Hoffenheim,Bundesliga,2017-2018
14,14,Felix Passlack,"€ 19,038","€ 990,000","€ 1,009,401",D,19,Germany,Hoffenheim,Bundesliga,2017-2018
15,15,Kevin Vogt,"€ 18,981","€ 987,000","€ 1,006,342",D,25,Germany,Hoffenheim,Bundesliga,2017-2018
16,16,Ermin Bicakcic,"€ 18,981","€ 987,000","€ 1,006,342",D,27,Bosnia-Herzegovina,Hoffenheim,Bundesliga,2017-2018
17,17,Dennis Geiger,"€ 15,250","€ 793,000","€ 808,540",M,19,Germany,Hoffenheim,Bundesliga,2017-2018
18,18,Steven Zuber,"€ 14,846","€ 772,000","€ 787,129",M,25,Switzerland,Hoffenheim,Bundesliga,2017-2018
19,19,Mark Uth,"€ 14,846","€ 772,000","€ 787,129",F,25,Germany,Hoffenheim,Bundesliga,2017-2018
20,20,Robert Zulj,"€ 12,885","€ 670,000","€ 683,130",M,25,Austria,Hoffenheim,Bundesliga,2017-2018
21,21,Kevin Akpoguma,"€ 11,423","€ 594,000","€ 605,641",D,22,Germany,Hoffenheim,Bundesliga,2017-2018
22,22,Justin Hoogma,"€ 6,942","€ 361,000","€ 368,074",D,19,Netherlands,Hoffenheim,Bundesliga,2017-2018
23,23,Robin Hack,"€ 4,462","€ 232,000","€ 236,546",F,18,Germany,Hoffenheim,Bundesliga,2017-2018
24,24,Gregor Kobel,"€ 2,962","€ 154,000","€ 157,018",K,19,Switzerland,Hoffenheim,Bundesliga,2017-2018
25,25,David Otto,"€ 2,481","€ 129,000","€ 131,528",F,18,Germany,Hoffenheim,Bundesliga,2017-2018
26,26,Stefan Posch,"€ 1,981","€ 103,000","€ 105,018",D,20,Austria,Hoffenheim,Bundesliga,2017-2018
27,27,Meris Skenderovic,"€ 1,192","€ 62,000","€ 63,215",F,19,Montenegro,Hoffenheim,Bundesliga,2017-2018
28,28,Alexander Stolz,€ 981,"€ 51,000","€ 51,999",K,33,Germany,Hoffenheim,Bundesliga,2017-2018
29,29,Nicolas Wähling,€ 788,"€ 41,000","€ 41,803",F,19,Germany,Hoffenheim,Bundesliga,2017-2018
30,30,Alexander Rossipal,€ 788,"€ 41,000","€ 41,803",D,21,Germany,Hoffenheim,Bundesliga,2017-2018
31,31,Maximilian Waack,€ 750,"€ 39,000","€ 39,764",M,21,Germany,Hoffenheim,Bundesliga,2017-2018
32,32,Johannes Bühler,€ 654,"€ 34,000","€ 34,666",M,19,Germany,Hoffenheim,Bundesliga,2017-2018
33,33,Simon Lorenz,€ 0,€ 0,€ 0,D,20,Germany,Hoffenheim,Bundesliga,2017-2018
34,34,Philipp Ochs,€ 0,€ 0,€ 0,F,20,Germany,Hoffenheim,Bundesliga,2017-2018
35,35,Havard Nordtveit,€ 0,€ 0,€ 0,M,27,Norway,Hoffenheim,Bundesliga,2017-2018
0,0,Timo Horn,"€ 53,154","€ 2,764,000","€ 2,818,166",K,24,Germany,Koln,Bundesliga,2017-2018
1,1,Jonas Hector,"€ 47,462","€ 2,468,000","€ 2,516,365",D,27,Germany,Koln,Bundesliga,2017-2018
2,2,Claudio Pizarro,"€ 38,096","€ 1,981,000","€ 2,019,821",F,38,Peru,Koln,Bundesliga,2017-2018
3,3,Leonardo Bittencourt,"€ 37,962","€ 1,974,000","€ 2,012,684",M,23,Germany,Koln,Bundesliga,2017-2018
4,4,Jhon Córdoba,"€ 37,962","€ 1,974,000","€ 2,012,684",F,24,Colombia,Koln,Bundesliga,2017-2018
5,5,Jorge Meré,"€ 37,654","€ 1,958,000","€ 1,996,371",D,20,Spain,Koln,Bundesliga,2017-2018
6,6,Simon Terodde,"€ 28,577","€ 1,486,000","€ 1,515,121",F,29,Germany,Koln,Bundesliga,2017-2018
7,7,Christian Clemens,"€ 28,481","€ 1,481,000","€ 1,510,023",M,25,Germany,Koln,Bundesliga,2017-2018
8,8,Dominique Heintz,"€ 28,481","€ 1,481,000","€ 1,510,023",D,23,Germany,Koln,Bundesliga,2017-2018
9,9,Vincent Koziello,"€ 28,481","€ 1,481,000","€ 1,510,023",M,21,France,Koln,Bundesliga,2017-2018
10,10,Marcel Risse,"€ 28,481","€ 1,481,000","€ 1,510,023",M,27,Germany,Koln,Bundesliga,2017-2018
11,11,Milos Jojic,"€ 23,731","€ 1,234,000","€ 1,258,182",M,25,Serbia,Koln,Bundesliga,2017-2018
12,12,Marco Höger,"€ 23,731","€ 1,234,000","€ 1,258,182",M,27,Germany,Koln,Bundesliga,2017-2018
13,13,Simon Zoller,"€ 18,981","€ 987,000","€ 1,006,342",F,26,Germany,Koln,Bundesliga,2017-2018
14,14,Dominic Maroh,"€ 18,981","€ 987,000","€ 1,006,342",D,30,Slovenia,Koln,Bundesliga,2017-2018
15,15,Jannes Horn,"€ 15,192","€ 790,000","€ 805,481",D,20,Germany,Koln,Bundesliga,2017-2018
16,16,Matthias Lehmann,"€ 15,192","€ 790,000","€ 805,481",M,34,Germany,Koln,Bundesliga,2017-2018
17,17,Pawel Olkowski,"€ 11,385","€ 592,000","€ 603,601",D,27,Poland,Koln,Bundesliga,2017-2018
18,18,Thomas Kessler,"€ 7,596","€ 395,000","€ 402,741",K,31,Germany,Koln,Bundesliga,2017-2018
19,19,Lukas Klünter,"€ 7,596","€ 395,000","€ 402,741",D,21,Germany,Koln,Bundesliga,2017-2018
20,20,Salih Özcan,"€ 4,462","€ 232,000","€ 236,546",M,19,Germany,Koln,Bundesliga,2017-2018
21,21,João Queirós,"€ 4,462","€ 232,000","€ 236,546",D,19,Portugal,Koln,Bundesliga,2017-2018
22,22,Nikolas Nartey,"€ 3,808","€ 198,000","€ 201,880",M,17,Denmark,Koln,Bundesliga,2017-2018
23,23,Birk Risa,"€ 3,808","€ 198,000","€ 201,880",D,19,Norway,Koln,Bundesliga,2017-2018
24,24,Tim Handwerker,"€ 2,846","€ 148,000","€ 150,900",D,19,Germany,Koln,Bundesliga,2017-2018
25,25,Sven Müller,"€ 1,904","€ 99,000","€ 100,940",K,21,Germany,Koln,Bundesliga,2017-2018
26,26,Anas Ouahim,€ 750,"€ 39,000","€ 39,764",M,19,Morocco,Koln,Bundesliga,2017-2018
27,27,Brady Scott,€ 750,"€ 39,000","€ 39,764",K,18,United States,Koln,Bundesliga,2017-2018
28,28,Chris Führich,€ 750,"€ 39,000","€ 39,764",M,19,Germany,Koln,Bundesliga,2017-2018
29,29,Filip Kusic,€ 750,"€ 39,000","€ 39,764",D,21,Serbia,Koln,Bundesliga,2017-2018
30,30,Ismail Jakobs,€ 692,"€ 36,000","€ 36,705",D,17,Germany,Koln,Bundesliga,2017-2018
31,31,Kevin Goden,€ 481,"€ 25,000","€ 25,490",D,18,Germany,Koln,Bundesliga,2017-2018
32,32,Frederik Sörensen,€ 0,€ 0,€ 0,D,25,Denmark,Koln,Bundesliga,2017-2018
33,33,Artjoms Rudnevs,€ 0,€ 0,€ 0,F,29,Latvia,Koln,Bundesliga,2017-2018
34,34,Yann Aurel Bisseck,€ 0,€ 0,€ 0,D,16,Germany,Koln,Bundesliga,2017-2018
35,35,Serhou Guirassy,€ 0,€ 0,€ 0,F,21,France,Koln,Bundesliga,2017-2018
36,36,Yuya Osako,€ 0,€ 0,€ 0,F,27,Japan,Koln,Bundesliga,2017-2018
37,37,Konstantin Rausch,€ 0,€ 0,€ 0,D,27,Russia,Koln,Bundesliga,2017-2018
0,0,Kevin Kampl,"€ 76,192","€ 3,962,000","€ 4,039,643",M,26,Slovenia,Leipzig,Bundesliga,2017-2018
1,1,Emil Forsberg,"€ 75,942","€ 3,949,000","€ 4,026,388",F,25,Sweden,Leipzig,Bundesliga,2017-2018
2,2,Naby Keïta,"€ 75,942","€ 3,949,000","€ 4,026,388",M,22,Guinea,Leipzig,Bundesliga,2017-2018
3,3,Jean-Kévin Augustin,"€ 75,442","€ 3,923,000","€ 3,999,878",F,20,France,Leipzig,Bundesliga,2017-2018
4,4,Bruma,"€ 72,385","€ 3,764,000","€ 3,837,762",F,22,Portugal,Leipzig,Bundesliga,2017-2018
5,5,Dayot Upamecano,"€ 45,712","€ 2,377,000","€ 2,423,582",D,18,France,Leipzig,Bundesliga,2017-2018
6,6,Yussuf Poulsen,"€ 38,096","€ 1,981,000","€ 2,019,821",F,23,Denmark,Leipzig,Bundesliga,2017-2018
7,7,Timo Werner,"€ 38,096","€ 1,981,000","€ 2,019,821",F,21,Germany,Leipzig,Bundesliga,2017-2018
8,8,Konrad Laimer,"€ 38,096","€ 1,981,000","€ 2,019,821",M,20,Austria,Leipzig,Bundesliga,2017-2018
9,9,Marcel Sabitzer,"€ 37,962","€ 1,974,000","€ 2,012,684",F,23,Austria,Leipzig,Bundesliga,2017-2018
10,10,Willi Orban,"€ 37,962","€ 1,974,000","€ 2,012,684",D,24,Hungary,Leipzig,Bundesliga,2017-2018
11,11,Yvon Mvogo,"€ 28,577","€ 1,486,000","€ 1,515,121",K,23,Switzerland,Leipzig,Bundesliga,2017-2018
12,12,Ademola Lookman,"€ 25,558","€ 1,329,000","€ 1,355,044",F,19,England,Leipzig,Bundesliga,2017-2018
13,13,Péter Gulácsi,"€ 24,769","€ 1,288,000","€ 1,313,241",K,27,Hungary,Leipzig,Bundesliga,2017-2018
14,14,Marcel Halstenberg,"€ 20,500","€ 1,066,000","€ 1,086,890",D,25,Germany,Leipzig,Bundesliga,2017-2018
15,15,Lukas Klostermann,"€ 19,038","€ 990,000","€ 1,009,401",D,21,Germany,Leipzig,Bundesliga,2017-2018
16,16,Diego Demme,"€ 18,981","€ 987,000","€ 1,006,342",M,25,Germany,Leipzig,Bundesliga,2017-2018
17,17,Bernardo,"€ 15,250","€ 793,000","€ 808,540",D,22,Brazil,Leipzig,Bundesliga,2017-2018
18,18,Dominik Kaiser,"€ 14,846","€ 772,000","€ 787,129",M,28,Germany,Leipzig,Bundesliga,2017-2018
19,19,Stefan Ilsanker,"€ 14,846","€ 772,000","€ 787,129",M,28,Austria,Leipzig,Bundesliga,2017-2018
20,20,Benno Schmitz,"€ 8,423","€ 438,000","€ 446,583",D,22,Germany,Leipzig,Bundesliga,2017-2018
21,21,Ibrahima Konaté,"€ 5,942","€ 309,000","€ 315,055",D,18,France,Leipzig,Bundesliga,2017-2018
22,22,Fabio Coltorti,"€ 3,962","€ 206,000","€ 210,037",K,36,Switzerland,Leipzig,Bundesliga,2017-2018
23,23,Philipp Köhn,"€ 1,981","€ 103,000","€ 105,018",K,19,Switzerland,Leipzig,Bundesliga,2017-2018
24,24,Niclas Stierlin,€ 981,"€ 51,000","€ 51,999",M,17,Germany,Leipzig,Bundesliga,2017-2018
25,25,Oliver Burke,€ 0,€ 0,€ 0,F,20,Scotland,Leipzig,Bundesliga,2017-2018
26,26,Marvin Compper,€ 0,€ 0,€ 0,D,32,Germany,Leipzig,Bundesliga,2017-2018
27,27,Federico Palacios,€ 0,€ 0,€ 0,F,22,Germany,Leipzig,Bundesliga,2017-2018
0,0,Nigel de Jong,"€ 28,577","€ 1,486,000","€ 1,515,121",M,32,Netherlands,Mainz,Bundesliga,2017-2018
1,1,René Adler,"€ 28,577","€ 1,486,000","€ 1,515,121",K,32,Germany,Mainz,Bundesliga,2017-2018
2,2,Alexandru Maxim,"€ 28,481","€ 1,481,000","€ 1,510,023",M,26,Romania,Mainz,Bundesliga,2017-2018
3,3,Anthony Ujah,"€ 22,846","€ 1,188,000","€ 1,211,281",F,26,Nigeria,Mainz,Bundesliga,2017-2018
4,4,Danny Latza,"€ 19,038","€ 990,000","€ 1,009,401",M,27,Germany,Mainz,Bundesliga,2017-2018
5,5,Stefan Bell,"€ 18,981","€ 987,000","€ 1,006,342",D,25,Germany,Mainz,Bundesliga,2017-2018
6,6,Pablo de Blasis,"€ 15,250","€ 793,000","€ 808,540",F,29,Argentina,Mainz,Bundesliga,2017-2018
7,7,Jean-Philippe Gbamin,"€ 15,250","€ 793,000","€ 808,540",M,21,Cote d'Ivoire,Mainz,Bundesliga,2017-2018
8,8,Levin Öztunali,"€ 14,846","€ 772,000","€ 787,129",M,21,Germany,Mainz,Bundesliga,2017-2018
9,9,Robin Quaison,"€ 14,846","€ 772,000","€ 787,129",F,23,Sweden,Mainz,Bundesliga,2017-2018
10,10,Giulio Donati,"€ 14,846","€ 772,000","€ 787,129",D,27,Italy,Mainz,Bundesliga,2017-2018
11,11,Abdou Diallo,"€ 14,846","€ 772,000","€ 787,129",D,21,France,Mainz,Bundesliga,2017-2018
12,12,Niko Bungert,"€ 14,846","€ 772,000","€ 787,129",D,30,Germany,Mainz,Bundesliga,2017-2018
13,13,Daniel Brosinski,"€ 13,288","€ 691,000","€ 704,541",D,28,Germany,Mainz,Bundesliga,2017-2018
14,14,Gaëtan Bussmann,"€ 13,288","€ 691,000","€ 704,541",D,26,France,Mainz,Bundesliga,2017-2018
15,15,Alexander Hack,"€ 11,423","€ 594,000","€ 605,641",D,23,Germany,Mainz,Bundesliga,2017-2018
16,16,Emil Berggreen,"€ 9,904","€ 515,000","€ 525,092",F,24,Denmark,Mainz,Bundesliga,2017-2018
17,17,Suat Serdar,"€ 9,481","€ 493,000","€ 502,661",M,20,Germany,Mainz,Bundesliga,2017-2018
18,18,Gerrit Holtmann,"€ 9,481","€ 493,000","€ 502,661",F,22,Germany,Mainz,Bundesliga,2017-2018
19,19,Karim Onisiwo,"€ 8,423","€ 438,000","€ 446,583",F,25,Austria,Mainz,Bundesliga,2017-2018
20,20,Leon Balogun,"€ 8,423","€ 438,000","€ 446,583",D,29,Nigeria,Mainz,Bundesliga,2017-2018
21,21,Robin Zentner,"€ 4,962","€ 258,000","€ 263,056",K,22,Germany,Mainz,Bundesliga,2017-2018
22,22,Marin Sverko,"€ 1,135","€ 59,000","€ 60,156",D,19,Croatia,Mainz,Bundesliga,2017-2018
23,23,Florian Müller,€ 846,"€ 44,000","€ 44,862",K,19,Germany,Mainz,Bundesliga,2017-2018
24,24,Finn Dahmen,€ 788,"€ 41,000","€ 41,803",K,19,Germany,Mainz,Bundesliga,2017-2018
25,25,Jairo Samperio,€ 0,€ 0,€ 0,F,23,Spain,Mainz,Bundesliga,2017-2018
26,26,Ridle Baku,€ 0,€ 0,€ 0,M,19,Germany,Mainz,Bundesliga,2017-2018
27,27,Jannik Huth,€ 0,€ 0,€ 0,K,23,Germany,Mainz,Bundesliga,2017-2018
