Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls.1,Ast.1,G+A,G-PK.1,G+A-PK,xG,npxG,xA,npxG+xA,xG.1,xA.1,xG+xA,npxG.1,npxG+xA.1,Matches,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,Succ,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog.1,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
901,Nianzou Kouassi,fr FRA,DF,Bayern Munich,de Bundesliga,19,2002,2,1,90,1.0,0,1,0,0,0,0,0,0.00,1.00,1.00,0.00,1.00,0.0,0.0,0.3,0.3,0.00,0.33,0.33,0.00,0.33,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,62,71,87.3,1289,476,18,23,78.3,36,38,94.7,7,9,77.8,+0.7,1,8,0,0,7,70,1,0,6,3,1,0,0,0,0,57,8,6,3,64,1,1,0,0,1,4,0,1,1.00,1,0,0,0,0,1,1.00,1,0,0,0,0,0,3,1,1,1,1,2,50.0,2,3,18.8,1,12,3,0,2,5,1,0,80,3,1,,0,0,57,0,0,1,67,66,98.5,0,45,33.3,45,0,1,45,1,3.00,3,0,+3,+3.00,+1.50,2.7,0.3,+2.4,+2.44,+1.14,0,5,0,0,0,5,3,0,100.0,Big-5-European-Leagues,Big5,2021-2022
902,Kalidou Koulibaly,sn SEN,DF,Napoli,it Serie A,30,1991,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.01,0.03,0.04,0.01,0.04,Matches,1,0,0.0,0.50,0.00,0.00,,30.0,0,0.02,0.0,0.0,160,174,92.0,3354,1180,54,55,98.2,79,83,95.2,27,35,77.1,-0.1,2,16,1,0,18,168,6,0,17,5,0,0,0,0,0,133,20,21,62,105,0,1,4,0,3,4,1,2,1.00,2,0,0,0,0,0,0.00,0,0,0,0,0,0,4,4,2,2,0,1,50.0,1,7,46.7,8,6,1,0,2,6,8,0,188,18,0,,0,0,134,0,0,0,147,145,98.6,0,90,100.0,90,2,0,,0,3.00,4,1,+3,+1.50,,3.4,1.2,+2.3,+1.13,,0,1,0,0,0,18,3,3,50.0,Big-5-European-Leagues,Big5,2021-2022
903,Jules KoundÃ©,fr FRA,DF,Sevilla,es La Liga,22,1998,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.04,0.01,0.05,0.04,0.05,Matches,2,0,0.0,1.00,0.00,0.00,,11.0,0,0.04,-0.1,-0.1,165,173,95.4,3131,1066,59,62,95.2,88,90,97.8,17,20,85.0,0.0,1,16,0,0,14,170,3,0,31,3,0,0,0,0,0,157,9,7,21,145,3,0,0,0,2,2,1,3,1.50,2,0,0,1,0,0,0.00,0,0,0,0,0,0,1,0,0,0,1,0,0.0,2,4,66.7,4,2,0,0,1,7,9,0,193,19,2,,0,0,148,0,0,1,163,157,96.3,0,90,66.7,90,2,0,,0,3.00,4,0,+4,+2.00,+2.00,4.3,0.8,+3.5,+1.75,+0.81,0,1,0,0,0,14,13,4,76.5,Big-5-European-Leagues,Big5,2021-2022
904,Boubakar KouyatÃ©,ml MLI,DF,Metz,fr Ligue 1,24,1997,3,3,235,2.6,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.1,0.01,0.01,0.03,0.01,0.03,Matches,1,0,0.0,0.38,0.00,0.00,,9.5,0,0.04,0.0,0.0,102,116,87.9,2268,541,23,24,95.8,63,68,92.6,16,22,72.7,0.0,1,3,0,0,3,114,2,0,3,3,0,0,0,0,0,91,9,16,36,67,10,0,1,1,1,2,1,1,0.38,1,0,0,0,0,0,0.00,0,0,0,0,0,0,5,2,2,3,0,1,50.0,1,9,39.1,13,8,2,0,2,8,29,0,164,23,1,100.0,1,0,92,0,0,0,84,82,97.6,0,78,65.3,78,2,0,,0,1.00,6,4,+2,+0.77,+3.65,3.0,4.8,-1.8,-0.70,-0.45,0,1,0,0,0,31,12,7,63.2,Big-5-European-Leagues,Big5,2021-2022
905,Cheikhou KouyatÃ©,sn SEN,"MF,DF",Crystal Palace,eng Premier League,31,1989,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,112,136,82.4,2122,531,44,56,78.6,54,62,87.1,13,15,86.7,0.0,0,6,0,0,7,132,4,0,14,3,0,0,0,0,0,99,19,18,9,111,8,0,2,0,0,6,2,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,6,4,2,4,0,1,20.0,4,9,25.0,24,12,0,0,7,13,11,0,180,27,0,0.0,1,0,106,0,4,3,100,96,96.0,1,90,100.0,90,3,0,,0,0.67,2,5,-3,-1.00,,1.5,3.0,-1.4,-0.47,,0,5,0,0,0,38,8,2,80.0,Big-5-European-Leagues,Big5,2021-2022
906,Mateo KovaÄiÄ,hr CRO,MF,Chelsea,eng Premier League,27,1994,3,2,206,2.3,0,1,0,0,0,0,0,0.00,0.44,0.44,0.00,0.44,0.3,0.3,0.1,0.4,0.11,0.05,0.17,0.11,0.17,Matches,5,1,20.0,2.18,0.44,0.00,0.00,20.8,0,0.05,-0.3,-0.3,165,169,97.6,2998,627,84,86,97.7,61,61,100.0,19,20,95.0,+0.9,3,13,5,0,11,165,4,2,16,4,0,0,0,0,0,152,12,5,5,163,1,0,0,0,0,0,3,9,3.93,9,0,0,0,0,2,0.87,2,0,0,0,0,0,3,2,2,1,0,1,25.0,3,13,26.0,13,26,11,0,3,8,2,0,190,7,3,50.0,3,0,149,1,1,4,157,153,97.5,3,69,76.3,81,1,1,45,0,2.33,5,0,+5,+2.18,+2.18,3.5,1.8,+1.7,+0.74,+1.23,0,3,0,0,0,19,0,2,0.0,Big-5-European-Leagues,Big5,2021-2022
907,Emil Krafth,se SWE,DF,Newcastle Utd,eng Premier League,27,1994,1,1,83,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.07,0.00,0.07,0.07,0.07,Matches,1,0,0.0,1.08,0.00,0.00,,13.6,0,0.06,-0.1,-0.1,26,34,76.5,480,141,12,13,92.3,10,11,90.9,4,8,50.0,0.0,0,2,0,0,2,32,2,0,1,1,0,0,0,0,0,25,3,6,4,28,1,1,0,1,1,1,1,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,1,0,0,1,100.0,0,4,30.8,8,5,0,0,0,1,3,0,39,2,1,,0,0,26,0,0,0,28,27,96.4,0,83,30.7,83,0,0,,2,0.00,2,4,-2,-2.17,-1.21,1.2,2.2,-1.0,-1.14,-0.05,0,0,0,0,0,5,0,3,0.0,Big-5-European-Leagues,Big5,2021-2022
908,Andrej KramariÄ,hr CRO,"FW,MF",Hoffenheim,de Bundesliga,30,1991,3,3,270,3.0,0,4,0,0,0,0,0,0.00,1.33,1.33,0.00,1.33,1.3,1.3,1.8,3.0,0.42,0.59,1.01,0.42,1.01,Matches,10,5,50.0,3.33,1.67,0.00,0.00,18.3,2,0.13,-1.3,-1.3,83,108,76.9,1376,467,48,59,81.4,24,28,85.7,8,13,61.5,+2.2,5,10,6,2,10,95,13,2,20,4,5,1,0,0,0,66,18,24,8,89,5,5,0,1,1,2,4,9,3.00,7,0,0,2,0,5,1.67,5,0,0,0,0,0,0,0,0,0,0,0,,0,6,33.3,2,7,9,0,0,1,1,0,137,1,14,25.0,2,0,87,3,6,5,148,106,71.6,29,90,100.0,90,3,0,,0,1.33,8,5,+3,+1.00,,6.2,6.1,+0.2,+0.05,,0,0,0,0,0,14,3,3,50.0,Big-5-European-Leagues,Big5,2021-2022
909,Christoph Kramer,de GER,MF,M'Gladbach,de Bundesliga,30,1991,3,3,225,2.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,114,140,81.4,2027,508,50,57,87.7,49,58,84.5,13,19,68.4,0.0,0,9,2,0,13,136,4,0,17,3,1,0,0,0,0,102,21,17,20,114,6,0,0,1,5,4,3,2,0.80,2,0,0,0,0,0,0.00,0,0,0,0,0,0,5,1,3,2,0,3,25.0,9,21,31.3,17,40,10,0,2,9,6,0,164,7,1,100.0,1,0,99,1,4,1,117,113,96.6,2,75,83.3,75,2,0,,0,0.33,1,7,-6,-2.40,-4.40,4.4,6.1,-1.8,-0.71,-2.74,0,5,0,0,0,25,2,8,20.0,Big-5-European-Leagues,Big5,2021-2022
910,Jean-Philippe Krasso,fr FRA,FW,Saint-Ãtienne,fr Ligue 1,24,1997,2,0,31,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.49,0.00,0.49,0.49,0.49,Matches,2,0,0.0,5.81,0.00,0.00,,7.0,0,0.08,-0.2,-0.2,11,13,84.6,164,43,5,5,100.0,5,5,100.0,0,0,,0.0,0,1,0,0,3,13,0,0,3,0,0,0,0,0,0,10,2,1,8,3,1,0,0,0,0,0,1,1,2.90,1,0,0,0,0,1,2.90,1,0,0,0,0,0,1,1,0,1,0,0,0.0,1,3,20.0,1,9,5,0,2,1,1,0,20,0,2,100.0,2,0,12,0,2,0,22,15,68.2,4,16,8.6,,0,2,16,2,0.50,1,0,+1,+2.90,+3.72,0.6,1.3,-0.7,-1.90,-1.52,0,1,0,0,0,2,4,1,80.0,Big-5-European-Leagues,Big5,2021-2022
911,Julian Kristoffersen,no NOR,FW,Salernitana,it Serie A,24,1997,1,0,7,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.78,0.00,0.78,0.78,0.78,Matches,1,0,0.0,12.86,0.00,0.00,,11.0,0,0.06,-0.1,-0.1,1,2,50.0,7,5,1,1,100.0,0,0,,0,0,,0.0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0,1,0,0,0,0,0,0,3,0,1,,0,0,0,0,0,0,4,2,50.0,0,7,3.9,,0,1,7,1,0.00,0,0,0,0.00,+2.60,0.2,0.2,0.0,+0.13,+0.94,0,1,0,0,0,1,2,1,66.7,Big-5-European-Leagues,Big5,2021-2022
912,Florian KrÃ¼ger,de GER,FW,Arminia,de Bundesliga,22,1999,3,1,101,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.20,0.00,0.20,0.20,0.20,Matches,3,1,33.3,2.67,0.89,0.00,0.00,18.9,1,0.08,-0.2,-0.2,15,25,60.0,175,46,10,13,76.9,4,8,50.0,0,0,,0.0,0,1,0,0,2,24,1,0,10,0,0,0,0,0,0,13,10,2,4,15,0,0,1,0,0,0,3,1,0.89,1,0,0,0,0,0,0.00,0,0,0,0,0,0,3,2,0,2,1,1,100.0,0,6,30.0,0,11,9,0,0,4,0,0,37,0,3,50.0,1,0,20,0,0,3,48,25,52.1,4,34,37.4,71,0,2,15,0,1.00,0,1,-1,-0.89,-1.42,0.5,2.3,-1.8,-1.64,-0.76,0,2,0,0,0,4,5,5,50.0,Big-5-European-Leagues,Big5,2021-2022
913,Tim Krul,nl NED,GK,Norwich City,eng Premier League,33,1988,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,95,137,69.3,2628,1495,20,20,100.0,43,43,100.0,30,72,41.7,0.0,0,1,0,0,0,98,39,0,16,2,0,0,0,0,0,69,3,65,91,29,0,0,14,0,2,1,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,1,147,126,0,,0,0,72,0,0,0,78,77,98.7,0,90,100.0,90,3,0,,0,0.00,1,10,-9,-3.00,,3.1,6.0,-2.9,-0.96,,0,0,0,0,1,13,0,0,,Big-5-European-Leagues,Big5,2021-2022
914,Rade KruniÄ,ba BIH,MF,Milan,it Serie A,27,1993,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.15,0.00,0.15,0.15,0.15,Matches,1,0,0.0,0.50,0.00,0.00,,10.6,0,0.30,-0.3,-0.3,105,115,91.3,1642,372,54,58,93.1,35,39,89.7,9,11,81.8,0.0,0,9,0,0,6,112,3,0,19,2,1,0,0,0,0,95,12,8,11,95,3,0,1,0,3,1,0,2,1.00,2,0,0,0,0,0,0.00,0,0,0,0,0,0,6,2,3,2,1,1,50.0,1,9,29.0,6,19,6,0,1,11,6,0,139,12,4,100.0,2,0,84,0,2,0,94,92,97.9,1,90,100.0,90,2,0,,0,3.00,5,1,+4,+2.00,,3.8,1.5,+2.4,+1.18,,0,1,0,0,0,14,6,4,60.0,Big-5-European-Leagues,Big5,2021-2022
915,Max Kruse,de GER,FW,Union Berlin,de Bundesliga,33,1988,3,3,243,2.7,0,2,0,0,0,0,0,0.00,0.74,0.74,0.00,0.74,0.2,0.2,1.6,1.8,0.07,0.59,0.66,0.07,0.66,Matches,3,1,33.3,1.11,0.37,0.00,0.00,23.0,1,0.06,-0.2,-0.2,70,99,70.7,1507,395,25,34,73.5,32,40,80.0,13,23,56.5,+0.4,7,9,5,1,8,83,16,3,33,4,8,4,2,2,0,48,20,31,66,22,4,2,1,0,6,3,2,11,4.07,6,3,0,0,1,3,1.11,3,0,0,0,0,0,1,1,0,0,1,0,0.0,2,13,26.5,4,20,25,0,1,3,1,0,120,1,5,66.7,5,0,60,0,4,3,118,77,65.3,13,81,90.0,81,1,0,,0,1.67,5,3,+2,+0.74,+4.07,3.7,2.5,+1.2,+0.46,+4.01,0,1,0,0,0,15,4,8,33.3,Big-5-European-Leagues,Big5,2021-2022
916,Lukas KÃ¼bler,de GER,"DF,MF",Freiburg,de Bundesliga,29,1992,2,1,97,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,16,29,55.2,310,83,7,10,70.0,7,12,58.3,2,7,28.6,0.0,0,0,0,0,0,22,7,0,3,0,1,0,0,0,0,12,6,11,0,19,3,7,0,0,2,2,1,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,4,2,3,1,0,3,75.0,1,5,38.5,8,5,0,0,0,8,6,0,44,3,0,,0,0,18,0,0,0,18,16,88.9,0,49,35.9,90,1,1,7,1,3.00,3,2,+1,+0.93,+0.41,1.2,1.7,-0.5,-0.45,-0.54,0,0,0,0,0,4,2,0,100.0,Big-5-European-Leagues,Big5,2021-2022
917,Takefusa Kubo,jp JPN,"FW,MF",Mallorca,es La Liga,20,2001,3,2,202,2.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.5,0.06,0.16,0.22,0.06,0.22,Matches,4,1,25.0,1.78,0.45,0.00,0.00,21.4,1,0.03,-0.1,-0.1,48,63,76.2,846,240,18,24,75.0,23,27,85.2,6,9,66.7,-0.4,4,7,1,0,6,61,2,0,10,1,3,1,0,0,0,54,2,7,49,12,2,0,0,1,1,2,2,11,4.90,8,1,0,2,0,0,0.00,0,0,0,0,0,0,1,1,1,0,0,1,100.0,0,7,22.6,10,11,10,0,3,5,0,0,86,0,3,50.0,5,0,70,0,1,3,88,66,75.0,9,67,74.8,86,0,1,30,0,2.33,2,0,+2,+0.89,+0.89,1.6,1.5,+0.2,+0.07,-0.15,0,5,0,0,0,10,0,1,0.0,Big-5-European-Leagues,Big5,2021-2022
918,Juraj Kucka,sk SVK,MF,Watford,eng Premier League,34,1987,2,2,158,1.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.17,0.03,0.20,0.17,0.20,Matches,4,0,0.0,2.28,0.00,0.00,,20.5,0,0.07,-0.3,-0.3,30,42,71.4,558,111,15,22,68.2,9,11,81.8,5,7,71.4,0.0,1,2,0,0,5,41,1,0,8,2,0,0,0,0,0,29,3,10,7,29,4,0,0,0,2,5,0,4,2.28,2,0,0,2,0,1,0.57,0,0,0,0,1,0,6,3,4,1,1,2,40.0,3,8,25.8,11,17,3,0,1,9,4,0,74,9,2,75.0,4,1,46,0,5,3,48,40,83.3,3,79,58.5,79,1,0,,0,1.50,3,1,+2,+1.14,+4.35,1.8,1.0,+0.8,+0.43,+1.76,0,5,0,0,0,15,2,3,40.0,Big-5-European-Leagues,Big5,2021-2022
919,Mykola Kukharevych,ua UKR,FW,Troyes,fr Ligue 1,20,2001,2,0,15,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.45,0.00,0.45,0.45,0.45,Matches,1,0,0.0,6.00,0.00,0.00,,7.0,0,0.07,-0.1,-0.1,4,6,66.7,38,0,4,6,66.7,0,0,,0,0,,0.0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,4,2,0,0,3,1,0,1,0,0,2,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,16.7,0,4,2,0,0,0,0,0,8,0,1,,0,0,3,0,0,1,14,7,50.0,1,8,4.2,,0,2,8,2,0.50,0,0,0,0.00,+1.04,0.5,0.0,+0.5,+2.91,+4.08,0,1,0,0,0,1,2,1,66.7,Big-5-European-Leagues,Big5,2021-2022
920,Dejan Kulusevski,se SWE,MF,Juventus,it Serie A,21,2000,2,0,56,0.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.4,0.4,0.00,0.60,0.60,0.00,0.60,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,13,19,68.4,193,51,9,13,69.2,3,4,75.0,1,1,100.0,-0.4,1,0,2,0,3,19,0,0,3,1,3,0,0,0,0,12,3,4,14,3,1,0,0,0,0,0,3,2,3.21,1,0,1,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,22.2,3,4,2,0,1,0,1,0,30,1,6,20.0,2,0,25,0,3,2,25,20,80.0,7,28,31.1,,0,2,28,0,0.50,0,1,-1,-1.61,-1.61,1.0,1.1,-0.1,-0.17,+0.26,0,4,0,0,0,9,1,1,50.0,Big-5-European-Leagues,Big5,2021-2022
921,Fabian Kunze,de GER,MF,Arminia,de Bundesliga,23,1998,3,3,260,2.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.01,0.02,0.03,0.01,0.03,Matches,2,0,0.0,0.69,0.00,0.00,,29.1,0,0.01,0.0,0.0,56,80,70.0,905,275,29,33,87.9,16,25,64.0,7,14,50.0,-0.1,1,8,2,2,9,79,1,0,13,2,3,0,0,0,0,40,21,19,5,61,8,0,0,1,4,4,1,3,1.04,2,0,0,1,0,0,0.00,0,0,0,0,0,0,3,2,2,1,0,1,50.0,1,5,10.4,13,31,4,0,1,5,8,0,107,9,0,66.7,4,0,62,0,1,3,60,52,86.7,3,87,96.3,87,2,0,,0,1.00,1,2,-1,-0.35,-9.35,2.0,5.3,-3.3,-1.14,+0.67,0,8,0,0,0,35,8,1,88.9,Big-5-European-Leagues,Big5,2021-2022
922,Enock Kwateng,fr FRA,DF,Bordeaux,fr Ligue 1,24,1997,4,4,360,4.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.2,0.5,0.07,0.05,0.12,0.07,0.12,Matches,4,2,50.0,1.00,0.50,0.00,0.00,14.1,0,0.07,-0.3,-0.3,200,229,87.3,3760,1675,94,100,94.0,77,86,89.5,26,36,72.2,-0.2,2,22,2,0,30,201,28,0,25,4,2,0,0,0,0,156,42,31,28,170,6,24,0,0,1,7,3,3,0.75,3,0,0,0,0,0,0.00,0,0,0,0,0,0,4,3,1,3,0,2,50.0,2,12,37.5,11,14,7,0,3,18,11,0,261,14,3,50.0,3,0,160,0,3,0,181,167,92.3,2,90,100.0,90,4,0,,0,0.50,3,9,-6,-1.50,,2.6,8.4,-5.7,-1.43,,0,5,0,0,0,29,6,2,75.0,Big-5-European-Leagues,Big5,2021-2022
923,Andrea La Mantia,it ITA,FW,Empoli,it Serie A,30,1991,1,0,9,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,3,4,75.0,52,14,1,2,50.0,2,2,100.0,0,0,,0.0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,3,1,0,1,3,0,0,0,0,0,0,0,1,10.00,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,4,0,1,,0,0,2,0,0,0,4,3,75.0,2,9,5.0,,0,1,9,1,0.00,0,0,0,0.00,+0.53,0.2,0.0,+0.2,+1.99,+2.42,0,0,0,0,0,1,0,0,,Big-5-European-Leagues,Big5,2021-2022
924,GaÃ«tan Laborde,fr FRA,FW,Montpellier,fr Ligue 1,27,1994,4,4,341,3.8,3,0,3,0,0,1,0,0.79,0.00,0.79,0.79,0.79,1.8,1.8,0.5,2.3,0.48,0.12,0.59,0.48,0.59,Matches,13,5,38.5,3.43,1.32,0.23,0.60,15.7,0,0.14,+1.2,+1.2,61,97,62.9,969,309,35,52,67.3,16,26,61.5,6,8,75.0,-0.5,4,4,3,2,6,95,2,0,24,1,5,0,0,0,0,45,23,29,40,29,13,2,2,0,0,7,5,8,2.11,5,0,1,0,1,0,0.00,0,0,0,0,0,0,3,1,1,0,2,1,33.3,2,14,29.2,7,18,23,0,3,7,8,0,143,6,15,75.0,4,0,72,0,10,3,158,101,63.9,29,85,94.7,85,2,0,,0,1.00,9,8,+1,+0.26,+5.00,5.7,6.0,-0.3,-0.09,+0.88,0,3,0,0,0,20,14,16,46.7,Big-5-European-Leagues,Big5,2021-2022
925,Alexandre Lacazette,fr FRA,FW,Arsenal,eng Premier League,30,1991,1,0,32,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,3,6,50.0,40,0,2,3,66.7,1,2,50.0,0,0,,0.0,0,0,0,0,0,5,1,0,2,0,0,0,0,0,0,2,2,2,1,2,1,0,0,0,1,0,1,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,11.1,5,3,1,0,0,2,0,0,10,0,0,50.0,1,0,4,0,2,0,13,5,38.5,1,32,11.9,,0,1,32,0,0.00,0,1,-1,-2.81,+0.21,0.0,1.9,-1.9,-5.27,-3.68,0,1,0,0,0,2,2,0,100.0,Big-5-European-Leagues,Big5,2021-2022
926,Maxence Lacroix,fr FRA,DF,Wolfsburg,de Bundesliga,21,2000,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.02,0.00,0.02,0.02,0.02,Matches,2,0,0.0,0.67,0.00,0.00,,12.5,0,0.03,-0.1,-0.1,176,212,83.0,4329,1064,24,29,82.8,106,113,93.8,46,67,68.7,0.0,0,12,0,0,17,207,5,0,27,3,0,0,0,0,0,171,13,28,32,173,4,0,1,1,6,2,3,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,6,2,5,1,0,1,100.0,0,4,22.2,13,5,0,0,2,13,20,1,247,25,2,100.0,3,0,179,0,1,1,176,173,98.3,0,90,100.0,90,3,0,,0,3.00,4,1,+3,+1.00,,5.7,3.3,+2.4,+0.80,,0,3,0,0,0,28,9,8,52.9,Big-5-European-Leagues,Big5,2021-2022
927,Alban Lafont,fr FRA,GK,Nantes,fr Ligue 1,22,1999,4,4,360,4.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,48,103,46.6,1756,1290,5,5,100.0,20,20,100.0,23,78,29.5,0.0,0,3,0,0,0,57,46,0,2,2,0,0,0,0,0,32,2,69,2,90,0,0,8,0,1,1,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0.0,2,0,0,0,0,0,0,0,118,101,0,,0,0,39,0,0,0,39,38,97.4,0,90,100.0,90,4,0,,0,1.00,3,3,0,0.00,,3.5,5.8,-2.3,-0.58,,0,0,0,0,0,11,0,0,,Big-5-European-Leagues,Big5,2021-2022
928,VÃ­ctor Laguardia,es ESP,DF,AlavÃ©s,es La Liga,31,1989,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.02,0.00,0.02,0.02,0.02,Matches,1,0,0.0,0.50,0.00,0.00,,10.0,0,0.03,0.0,0.0,65,77,84.4,1756,760,12,12,100.0,32,36,88.9,20,27,74.1,0.0,0,6,0,0,3,75,2,0,8,6,0,0,0,0,0,48,5,24,2,68,6,0,0,0,0,2,1,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,1,0,0,1,33.3,2,1,10.0,7,3,0,0,0,2,6,0,87,15,1,,0,0,48,0,0,0,56,55,98.2,0,90,66.7,90,2,0,,1,0.00,1,5,-4,-2.00,+1.00,2.2,2.6,-0.4,-0.19,+1.04,0,0,0,0,0,17,3,2,60.0,Big-5-European-Leagues,Big5,2021-2022
