Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls.1,Ast.1,G+A,G-PK.1,G+A-PK,xG,npxG,xA,npxG+xA,xG.1,xA.1,xG+xA,npxG.1,npxG+xA.1,Matches,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,Succ,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog.1,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
2595,Anthony Walongwa,cd COD,DF,Nantes,fr Ligue 1,23,1993,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,17,26,65.4,428,226,3,3,100.0,8,11,72.7,6,12,50.0,0.0,0,3,0,0,2,26,0,0,1,0,0,0,0,0,0,10,1,15,3,16,6,0,0,0,2,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,1,0,0,0,,0,0,0.0,1,0,0,0,1,1,2,0,30,5,0,,0,0,13,0,0,0,11,11,100.0,0,90,2.6,,1,0,,0,3.00,1,0,+1,+1.00,+1.16,0.8,0.6,+0.2,+0.16,+0.11,0,1,0,0,0,15,1,1,50.0,Big-5-European-Leagues,Big5,2017-2018
2596,R̩mi Walter,fr FRA,"MF,FW",Nice,fr Ligue 1,22,1995,8,6,491,5.5,1,0,1,0,0,0,0,0.18,0.00,0.18,0.18,0.18,0.3,0.3,0.2,0.5,0.06,0.03,0.09,0.06,0.09,Matches,4,3,75.0,0.73,0.55,0.25,0.33,23.7,0,0.08,+0.7,+0.7,200,228,87.7,3596,704,96,105,91.4,79,88,89.8,22,30,73.3,-0.2,4,18,3,1,11,226,2,0,43,9,1,1,0,0,0,182,7,39,179,27,18,1,1,0,2,3,4,9,1.65,8,0,1,0,0,1,0.18,1,0,0,0,0,0,9,5,3,4,2,3,33.3,6,18,36.0,23,15,12,0,3,17,3,0,275,9,5,71.4,6,0,210,1,9,10,211,190,90.0,11,61,14.4,,4,2,,10,2.00,5,6,-1,-0.18,-0.24,6.3,6.6,-0.3,-0.06,-0.18,0,6,0,0,0,46,4,3,57.1,Big-5-European-Leagues,Big5,2017-2018
2597,R̩mi Walter,fr FRA,MF,Troyes,fr Ligue 1,22,1995,12,12,997,11.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.4,0.03,0.01,0.04,0.03,0.04,Matches,7,2,28.6,0.63,0.18,0.00,0.00,21.5,0,0.05,-0.4,-0.4,355,435,81.6,6573,1569,154,176,87.5,148,174,85.1,48,70,68.6,-0.1,2,29,2,1,25,427,8,0,92,11,4,2,0,0,0,316,28,91,312,76,40,0,1,0,14,10,4,11,0.99,10,0,0,1,0,1,0.09,1,0,0,0,0,0,14,7,7,7,0,1,5.3,18,66,20.5,108,189,25,0,13,28,4,0,517,20,5,66.7,7,0,343,1,7,13,305,281,92.1,13,83,29.2,,10,0,,1,1.00,8,13,-5,-0.45,+0.37,9.7,14.0,-4.4,-0.39,+0.09,0,13,0,0,0,157,6,14,30.0,Big-5-European-Leagues,Big5,2017-2018
2598,Jonathan Walters,ie IRL,"MF,FW",Burnley,eng Premier League,33,1983,3,0,39,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.29,0.00,0.29,0.29,0.29,Matches,1,0,0.0,2.31,0.00,0.00,,9.1,0,0.13,-0.1,-0.1,5,10,50.0,82,4,3,5,60.0,2,5,40.0,0,0,,0.0,0,0,0,0,0,9,1,0,4,0,0,0,0,0,0,4,3,3,0,5,2,0,0,1,0,0,1,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,25.0,2,2,4,0,0,1,1,0,21,1,4,,0,0,8,0,4,3,26,16,61.5,9,13,1.1,,0,3,,7,1.33,0,2,-2,-4.62,-4.59,0.6,0.6,0.0,-0.02,+0.44,0,0,0,0,0,1,4,3,57.1,Big-5-European-Leagues,Big5,2017-2018
2599,Aaron Wan-Bissaka,eng ENG,DF,Crystal Palace,eng Premier League,19,1997,7,7,627,7.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.4,0.4,0.00,0.06,0.06,0.00,0.06,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,201,286,70.3,3112,1747,109,129,84.5,77,105,73.3,10,35,28.6,-0.4,3,18,4,3,22,220,66,0,28,1,13,0,0,0,0,139,65,82,15,189,11,66,0,0,7,7,12,7,1.00,6,0,1,0,0,0,0.00,0,0,0,0,0,0,31,18,21,6,4,5,55.6,4,36,35.6,67,24,10,0,28,44,40,0,413,45,3,69.2,10,0,190,2,4,7,186,170,91.4,5,90,18.3,,6,0,,7,1.00,10,10,0,0.00,+0.32,10.6,10.9,-0.3,-0.05,-0.24,0,2,0,0,0,49,10,11,47.6,Big-5-European-Leagues,Big5,2017-2018
2600,Victor Wanyama,ke KEN,MF,Tottenham,eng Premier League,26,1991,18,8,846,9.4,1,0,1,0,0,2,0,0.11,0.00,0.11,0.11,0.11,0.4,0.4,0.1,0.5,0.04,0.01,0.06,0.04,0.06,Matches,13,3,23.1,1.38,0.32,0.08,0.33,21.2,0,0.03,+0.6,+0.6,539,621,86.8,10329,2412,218,243,89.7,240,261,92.0,76,103,73.8,-0.1,4,58,1,0,46,610,11,0,94,7,1,0,0,0,0,505,46,70,59,519,26,2,1,2,7,10,9,16,1.70,12,0,1,1,1,1,0.11,1,0,0,0,0,0,35,25,14,18,3,11,39.3,17,89,46.4,73,101,18,0,7,41,14,1,726,18,10,60.0,14,0,535,0,6,13,518,500,96.5,20,47,24.7,,6,10,,2,2.22,20,11,+9,+0.96,-0.06,15.3,11.0,+4.2,+0.45,-0.53,0,13,0,0,0,142,19,15,55.9,Big-5-European-Leagues,Big5,2017-2018
2601,Joel Ward,eng ENG,DF,Crystal Palace,eng Premier League,27,1989,19,19,1613,17.9,0,1,0,0,0,4,0,0.00,0.06,0.06,0.00,0.06,0.2,0.2,1.3,1.5,0.01,0.07,0.08,0.01,0.08,Matches,5,1,20.0,0.28,0.06,0.00,0.00,16.1,0,0.04,-0.2,-0.2,685,928,73.8,11971,5048,345,380,90.8,236,300,78.7,85,196,43.4,-0.3,9,50,18,9,65,722,206,0,116,22,35,1,1,0,0,420,261,247,69,586,49,196,5,2,34,32,33,17,0.95,15,1,0,1,0,1,0.06,1,0,0,0,0,0,40,22,25,12,3,13,48.1,14,65,30.1,132,61,23,1,34,76,66,0,1160,65,11,50.0,6,0,541,1,10,15,611,556,91.0,20,85,47.2,,16,0,,4,1.05,16,25,-9,-0.50,-0.45,24.0,22.2,+1.8,+0.10,-0.08,0,25,0,0,1,183,49,26,65.3,Big-5-European-Leagues,Big5,2017-2018
2602,Stephen Ward,ie IRL,DF,Burnley,eng Premier League,31,1985,28,28,2460,27.3,1,1,1,0,0,1,0,0.04,0.04,0.07,0.04,0.07,0.4,0.4,1.8,2.2,0.01,0.06,0.08,0.01,0.08,Matches,6,1,16.7,0.22,0.04,0.17,1.00,16.1,0,0.07,+0.6,+0.6,869,1271,68.4,17144,7591,353,410,86.1,383,518,73.9,126,303,41.6,-0.8,16,75,23,14,103,970,301,0,169,22,52,4,0,2,1,527,285,459,774,117,70,277,5,11,30,37,43,25,0.91,18,3,3,1,0,2,0.07,1,0,1,0,0,0,43,22,26,12,5,17,37.0,29,75,24.8,144,114,45,0,47,98,151,1,1613,111,20,50.0,9,0,715,4,17,5,851,768,90.2,33,88,71.9,,26,0,,1,1.75,29,27,+2,+0.07,+0.54,25.3,34.6,-9.2,-0.34,+0.41,0,11,0,0,0,205,61,27,69.3,Big-5-European-Leagues,Big5,2017-2018
2603,James Ward-Prowse,eng ENG,"FW,MF",Southampton,eng Premier League,22,1994,30,20,1716,19.1,3,3,3,0,0,3,0,0.16,0.16,0.31,0.16,0.31,2.1,2.1,3.4,5.5,0.11,0.18,0.29,0.11,0.29,Matches,27,13,48.1,1.42,0.68,0.11,0.23,22.2,6,0.08,+0.9,+0.9,622,893,69.7,11360,3303,283,333,85.0,252,321,78.5,77,206,37.4,-0.4,37,41,12,4,49,744,149,0,151,48,46,92,43,35,8,522,121,250,76,738,53,9,1,5,11,39,24,49,2.57,22,23,0,0,1,4,0.21,1,2,0,1,0,0,29,18,12,13,4,4,14.3,24,92,26.7,112,145,88,0,34,43,26,0,1060,28,32,61.5,9,0,578,0,19,10,822,635,77.3,75,57,50.2,,10,10,,7,0.93,20,29,-9,-0.47,+0.06,20.7,23.5,-2.8,-0.15,+0.05,0,18,0,0,0,147,28,55,33.7,Big-5-European-Leagues,Big5,2017-2018
2604,Daniel Wass,dk DEN,"MF,FW",Celta Vigo,es La Liga,28,1989,35,34,2920,32.4,4,8,4,0,0,3,0,0.12,0.25,0.37,0.12,0.37,4.4,4.4,5.0,9.4,0.13,0.15,0.29,0.13,0.29,Matches,52,11,21.2,1.60,0.34,0.08,0.36,22.5,19,0.08,-0.4,-0.4,1250,1667,75.0,22200,6978,580,692,83.8,519,652,79.6,133,278,47.8,+3.0,56,116,47,21,136,1516,151,1,299,63,97,68,1,2,0,1079,228,360,172,1319,114,24,16,7,40,34,44,106,3.25,67,24,1,7,2,16,0.49,8,4,0,2,2,0,23,9,9,8,6,7,29.2,17,112,26.4,123,208,93,0,44,45,28,0,1954,69,69,50.0,11,0,1312,8,30,30,1564,1341,85.7,189,83,85.4,,24,1,,0,1.29,54,53,+1,+0.03,+0.39,43.2,46.8,-3.6,-0.11,-0.85,0,26,0,0,0,250,27,33,45.0,Big-5-European-Leagues,Big5,2017-2018
2605,Ben Watson,eng ENG,MF,Watford,eng Premier League,32,1985,8,6,456,5.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.04,0.04,0.00,0.04,Matches,1,0,0.0,0.20,0.00,0.00,,32.0,0,0.02,0.0,0.0,205,253,81.0,3822,1356,100,111,90.1,75,87,86.2,28,46,60.9,-0.2,3,16,1,0,15,236,17,0,40,4,1,2,2,0,0,148,50,55,21,201,21,0,1,0,3,3,7,5,0.99,2,2,0,0,0,0,0.00,0,0,0,0,0,0,18,9,8,9,1,6,21.4,22,41,30.1,41,86,9,0,8,26,9,0,304,14,1,,0,0,133,0,2,3,175,165,94.3,4,57,13.3,,2,2,,13,0.88,3,12,-9,-1.78,-1.44,4.3,9.8,-5.5,-1.09,-0.93,0,11,0,0,0,69,9,9,50.0,Big-5-European-Leagues,Big5,2017-2018
2606,Timothy Weah,us USA,FW,Paris S-G,fr Ligue 1,17,2000,3,1,124,1.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.3,0.9,0.40,0.24,0.64,0.40,0.64,Matches,2,2,100.0,1.45,1.45,0.00,0.00,11.5,0,0.27,-0.5,-0.5,15,18,83.3,188,31,10,10,100.0,3,3,100.0,0,0,,-0.3,1,1,0,0,0,17,1,0,7,0,2,0,0,0,0,17,0,1,6,12,0,0,0,0,0,1,2,2,1.48,1,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,1,0,0,0,,0,3,15.0,4,7,9,0,1,1,0,0,28,0,5,0.0,0,0,21,2,3,1,38,22,57.9,6,41,3.6,,1,2,,5,2.33,1,0,+1,+0.73,-1.40,1.9,1.1,+0.8,+0.61,-0.92,0,2,0,0,0,2,0,0,,Big-5-European-Leagues,Big5,2017-2018
2607,Roman Weidenfeller,de GER,GK,Dortmund,de Bundesliga,36,1980,2,1,91,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,20,42,47.6,540,348,6,6,100.0,8,8,100.0,6,28,21.4,0.0,0,0,0,0,0,28,14,0,5,0,0,0,0,0,0,15,2,25,31,8,0,0,1,0,1,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,1,0,0,0,0,0,0,0,44,35,0,,0,0,21,0,0,0,22,22,100.0,0,46,3.0,,1,1,,32,0.50,4,4,0,0.00,-0.52,1.8,1.8,0.0,-0.01,-0.60,0,0,0,0,0,5,0,0,,Big-5-European-Leagues,Big5,2017-2018
2608,Julian Weigl,de GER,MF,Dortmund,de Bundesliga,21,1995,25,20,1944,21.6,1,0,1,0,0,4,0,0.05,0.00,0.05,0.05,0.05,0.1,0.1,0.2,0.3,0.01,0.01,0.01,0.01,0.01,Matches,5,1,20.0,0.23,0.05,0.20,1.00,24.8,0,0.03,+0.9,+0.9,1071,1245,86.0,21422,4611,379,436,86.9,515,560,92.0,167,224,74.6,-0.2,7,100,7,0,89,1197,48,0,157,38,4,0,0,0,0,922,142,181,79,1081,57,2,4,5,19,14,16,20,0.93,20,0,0,0,0,1,0.05,1,0,0,0,0,0,56,36,19,35,2,18,36.7,31,110,28.0,129,232,32,0,27,80,60,0,1463,43,4,66.7,12,0,998,1,10,15,1010,970,96.0,18,78,63.5,,18,5,,6,1.64,40,30,+10,+0.46,-0.10,40.9,31.4,+9.5,+0.44,-0.34,0,40,0,0,0,260,37,20,64.9,Big-5-European-Leagues,Big5,2017-2018
2609,Mitchell Weiser,de GER,"DF,FW",Hertha BSC,de Bundesliga,23,1994,24,23,1979,22.0,1,2,1,0,0,2,0,0.05,0.09,0.14,0.05,0.14,0.7,0.7,3.8,4.5,0.03,0.17,0.20,0.03,0.20,Matches,12,4,33.3,0.55,0.18,0.08,0.25,17.8,0,0.06,+0.3,+0.3,844,1165,72.4,14718,7587,422,509,82.9,321,423,75.9,92,181,50.8,-1.8,38,78,28,14,111,914,251,3,173,37,45,28,2,6,3,631,216,318,167,748,50,191,1,4,20,35,52,66,3.00,39,19,3,4,1,4,0.18,2,1,0,0,1,0,40,26,13,22,5,6,20.0,24,128,28.8,204,165,75,0,35,70,44,1,1480,44,33,50.0,42,1,943,8,48,40,972,831,85.5,84,82,64.7,,19,1,,3,1.25,26,28,-2,-0.09,-0.01,26.2,27.0,-0.8,-0.04,+0.45,0,33,0,0,0,222,15,33,31.3,Big-5-European-Leagues,Big5,2017-2018
2610,Danny Welbeck,eng ENG,"FW,MF",Arsenal,eng Premier League,26,1990,28,12,1194,13.3,5,2,5,0,0,1,0,0.38,0.15,0.53,0.38,0.53,5.2,5.2,1.4,6.5,0.39,0.10,0.49,0.39,0.49,Matches,32,13,40.6,2.41,0.98,0.16,0.38,13.8,0,0.16,-0.2,-0.2,312,387,80.6,4333,596,203,238,85.3,88,108,81.5,10,18,55.6,+0.6,12,9,9,0,15,380,7,1,89,2,4,0,0,0,0,311,51,25,27,321,17,3,3,0,0,22,13,38,2.86,25,0,4,7,1,4,0.30,3,0,1,0,0,0,24,10,7,10,7,7,31.8,15,59,26.3,29,92,103,0,25,36,14,0,590,21,78,56.8,25,0,416,19,35,24,677,437,64.5,106,43,34.9,,5,16,,2,1.39,20,20,0,0.00,-0.93,20.6,18.2,+2.4,+0.18,-0.44,0,13,0,0,0,55,25,39,39.1,Big-5-European-Leagues,Big5,2017-2018
2611,Nahki Wells,bm BER,"FW,MF",Burnley,eng Premier League,27,1990,9,0,55,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.5,0.79,0.00,0.79,0.79,0.79,Matches,3,1,33.3,4.91,1.64,0.00,0.00,15.2,0,0.16,-0.5,-0.5,15,17,88.2,201,14,9,9,100.0,4,6,66.7,1,1,100.0,0.0,0,0,0,0,1,17,0,0,1,0,1,0,0,0,0,12,4,1,5,10,1,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2,0,0,2,0,0,,0,3,18.8,4,6,6,0,0,3,0,0,30,0,6,100.0,2,0,19,1,2,4,34,19,55.9,6,6,1.6,,0,9,,11,0.11,1,2,-1,-1.64,-1.58,1.8,1.7,0.0,+0.08,+0.54,0,4,0,0,0,8,1,6,14.3,Big-5-European-Leagues,Big5,2017-2018
2612,Wendell,br BRA,DF,Leverkusen,de Bundesliga,24,1993,26,26,2115,23.5,2,3,0,2,3,7,1,0.09,0.13,0.21,0.00,0.13,2.9,0.6,2.9,3.5,0.12,0.12,0.25,0.03,0.15,Matches,11,1,9.1,0.47,0.04,0.00,0.00,26.3,2,0.05,-0.9,-0.6,1132,1420,79.7,19858,8052,517,604,85.6,503,600,83.8,102,180,56.7,+0.1,25,86,22,10,122,1173,247,2,197,30,36,23,3,2,0,870,280,270,981,163,58,194,12,2,25,26,54,46,1.96,33,10,0,1,2,7,0.30,5,1,0,0,0,1,43,25,25,12,6,16,31.4,35,98,33.4,120,122,51,0,41,63,47,0,1639,73,27,82.6,20,1,1014,5,21,12,1013,954,94.2,44,81,69.1,,19,0,,1,1.62,40,29,+11,+0.47,+0.18,39.4,25.9,+13.6,+0.58,-0.24,0,29,0,0,0,249,18,25,41.9,Big-5-European-Leagues,Big5,2017-2018
2613,Oscar Wendt,se SWE,DF,M'Gladbach,de Bundesliga,31,1985,28,28,2457,27.3,1,1,1,0,0,2,0,0.04,0.04,0.07,0.04,0.07,1.9,1.9,2.3,4.2,0.07,0.08,0.15,0.07,0.15,Matches,18,5,27.8,0.66,0.18,0.06,0.20,17.8,1,0.11,-0.9,-0.9,1056,1396,75.6,20389,7894,390,455,85.7,514,634,81.1,139,276,50.4,-1.3,24,70,22,9,86,1111,285,3,178,35,43,30,5,8,0,790,204,402,898,220,56,209,3,8,26,19,33,33,1.21,20,12,1,0,0,1,0.04,0,1,0,0,0,0,41,21,21,18,2,17,50.0,17,100,26.8,214,114,45,1,54,60,61,0,1625,96,37,40.0,5,1,945,6,14,4,1025,934,91.1,55,88,80.3,,25,0,,0,1.54,43,44,-1,-0.04,+0.56,41.3,42.4,-1.1,-0.04,-0.18,0,31,0,0,0,204,19,23,45.2,Big-5-European-Leagues,Big5,2017-2018
2614,Axel Werner,ar ARG,GK,Atl̩tico Madrid,es La Liga,21,1996,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,4,13,30.8,186,158,0,0,,1,1,100.0,3,12,25.0,0.0,0,0,0,0,0,9,4,0,1,0,0,0,0,0,0,2,0,11,0,8,0,0,1,0,0,1,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,16,15,0,,0,0,7,0,0,0,4,4,100.0,0,90,2.6,,1,0,,12,3.00,1,0,+1,+1.00,+0.05,2.6,0.9,+1.8,+1.77,+1.53,0,0,0,0,0,3,0,0,,Big-5-European-Leagues,Big5,2017-2018
2615,Timo Werner,de GER,FW,RB Leipzig,de Bundesliga,21,1996,32,28,2494,27.7,13,7,11,2,2,1,0,0.47,0.25,0.72,0.40,0.65,14.4,12.9,4.7,17.6,0.52,0.17,0.69,0.47,0.64,Matches,92,39,42.4,3.32,1.41,0.12,0.28,13.4,2,0.14,-1.4,-1.9,514,740,69.5,7289,1440,322,403,79.9,154,233,66.1,23,53,43.4,+2.3,25,17,19,3,44,656,84,0,149,15,62,1,1,0,0,455,198,87,111,544,32,34,5,2,23,19,42,65,2.35,41,0,12,7,2,16,0.58,11,0,2,2,1,0,20,13,2,8,10,2,7.7,24,119,28.7,37,178,199,0,23,30,6,0,1086,5,200,59.7,48,0,748,43,78,50,1327,801,60.4,344,78,81.5,,19,4,,1,1.47,47,46,+1,+0.04,-0.44,43.3,36.3,+7.0,+0.25,+0.01,0,26,0,0,0,111,18,30,37.5,Big-5-European-Leagues,Big5,2017-2018
2616,Ashley Westwood,eng ENG,MF,Burnley,eng Premier League,27,1990,19,12,1111,12.3,0,1,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08,0.8,0.8,0.6,1.5,0.07,0.05,0.12,0.07,0.12,Matches,8,1,12.5,0.65,0.08,0.00,0.00,18.9,0,0.11,-0.8,-0.8,493,607,81.2,10839,2841,151,174,86.8,227,257,88.3,108,164,65.9,+0.4,8,46,10,2,47,593,14,1,97,25,7,2,0,0,0,380,80,147,25,542,33,0,0,2,12,15,5,15,1.22,12,2,0,0,0,2,0.16,0,1,0,1,0,0,12,5,6,6,0,3,15.0,17,66,26.6,80,138,30,0,12,36,25,0,709,24,9,60.0,3,0,440,1,2,7,442,422,95.5,16,58,32.5,,10,7,,19,1.74,16,17,-1,-0.08,0.00,13.5,16.6,-3.1,-0.25,+0.30,0,13,0,0,0,173,9,14,39.1,Big-5-European-Leagues,Big5,2017-2018
2617,Dean Whitehead,eng ENG,MF,Huddersfield,eng Premier League,35,1982,4,0,71,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,44,50,88.0,961,184,13,14,92.9,23,26,88.5,8,10,80.0,0.0,0,1,0,0,0,48,2,0,2,3,0,0,0,0,0,40,7,3,1,45,1,1,1,0,1,1,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,0,1,0,0,0.0,2,1,7.1,5,9,0,0,0,2,1,0,53,0,0,,0,0,34,0,0,0,41,40,97.6,0,18,2.1,,0,4,,6,0.00,1,3,-2,-2.54,-1.78,0.7,1.7,-1.0,-1.30,-0.69,0,0,0,0,0,7,1,0,100.0,Big-5-European-Leagues,Big5,2017-2018
2618,Silvan Widmer,ch SUI,"DF,MF",Udinese,it Serie A,24,1993,24,18,1625,18.1,3,2,3,0,0,2,0,0.17,0.11,0.28,0.17,0.28,0.7,0.7,2.0,2.7,0.04,0.11,0.15,0.04,0.15,Matches,11,3,27.3,0.61,0.17,0.27,1.00,16.5,0,0.06,+2.3,+2.3,686,962,71.3,12701,5235,281,328,85.7,322,442,72.9,76,167,45.5,0.0,18,46,22,13,81,801,161,0,128,19,59,2,0,0,0,481,175,306,109,626,56,151,2,6,26,11,32,31,1.72,26,2,3,0,0,4,0.22,3,0,1,0,0,0,48,28,29,17,2,19,44.2,24,92,30.9,150,108,40,0,27,69,54,0,1163,66,30,45.5,10,0,659,7,13,16,765,675,88.2,51,68,47.5,,14,6,,3,1.00,20,25,-5,-0.28,+0.22,18.1,24.0,-5.9,-0.33,-0.26,0,11,0,0,0,150,33,22,60.0,Big-5-European-Leagues,Big5,2017-2018
2619,Georginio Wijnaldum,nl NED,MF,Liverpool,eng Premier League,26,1990,33,27,2387,26.5,1,2,1,0,0,1,0,0.04,0.08,0.11,0.04,0.11,2.5,2.5,1.5,4.0,0.10,0.06,0.15,0.10,0.15,Matches,38,8,21.1,1.43,0.30,0.03,0.13,18.3,1,0.07,-1.5,-1.5,1145,1267,90.4,20462,3605,498,538,92.6,508,554,91.7,112,135,83.0,+0.5,23,85,15,1,74,1242,25,1,190,27,5,1,0,0,0,1051,101,115,165,1042,33,6,8,7,8,24,9,53,2.00,46,0,2,1,2,6,0.23,6,0,0,0,0,0,38,30,16,18,4,11,45.8,13,129,33.4,122,192,72,0,20,80,28,0,1521,28,54,72.1,51,3,1188,4,37,38,1271,1101,86.6,90,72,69.8,,21,6,,2,2.03,60,23,+37,+1.40,+0.61,50.5,25.5,+25.0,+0.94,-0.25,0,13,0,0,0,227,19,37,33.9,Big-5-European-Leagues,Big5,2017-2018
2620,Jetro Willems,nl NED,"DF,MF",Eint Frankfurt,de Bundesliga,23,1994,23,19,1664,18.5,0,2,0,0,0,4,0,0.00,0.11,0.11,0.00,0.11,1.9,1.9,4.0,5.9,0.10,0.22,0.32,0.10,0.32,Matches,22,9,40.9,1.19,0.49,0.00,0.00,20.9,3,0.09,-1.9,-1.9,618,878,70.4,13705,7113,187,236,79.2,295,379,77.8,133,234,56.8,-2.0,36,58,37,14,95,601,277,2,119,44,63,44,8,13,0,415,157,306,459,163,47,199,1,5,11,25,48,70,3.78,32,27,5,1,0,6,0.32,2,3,0,1,0,0,52,38,28,21,3,16,38.1,26,127,36.0,144,165,44,0,36,61,40,0,1085,50,38,62.5,37,0,569,7,15,20,583,475,81.5,55,72,54.4,,11,4,,5,1.30,21,22,-1,-0.05,-0.12,22.8,20.8,+2.0,+0.11,+0.15,0,24,0,0,0,189,17,17,50.0,Big-5-European-Leagues,Big5,2017-2018
2621,William,br BRA,DF,Wolfsburg,de Bundesliga,22,1995,22,19,1612,17.9,0,2,0,0,0,5,1,0.00,0.11,0.11,0.00,0.11,0.2,0.2,1.4,1.6,0.01,0.08,0.09,0.01,0.09,Matches,7,3,42.9,0.39,0.17,0.00,0.00,26.9,0,0.03,-0.2,-0.2,765,1029,74.3,15241,5975,292,351,83.2,331,416,79.6,131,218,60.1,+0.6,17,65,19,7,94,835,194,0,150,44,34,0,0,0,0,485,264,280,126,678,39,168,7,2,29,25,44,28,1.56,24,0,0,1,2,2,0.11,2,0,0,0,0,0,64,35,34,23,7,25,34.2,48,120,30.9,198,147,43,0,58,98,71,1,1327,75,10,66.7,33,3,794,4,23,28,751,696,92.7,30,73,52.7,,13,3,,4,0.82,15,26,-11,-0.61,-0.55,20.7,24.2,-3.5,-0.20,+0.22,1,29,0,1,0,199,17,31,35.4,Big-5-European-Leagues,Big5,2017-2018
2622,Ashley Williams,wls WAL,DF,Everton,eng Premier League,32,1984,24,20,1834,20.4,1,0,1,0,0,3,1,0.05,0.00,0.05,0.05,0.05,0.8,0.8,0.0,0.8,0.04,0.00,0.04,0.04,0.04,Matches,14,3,21.4,0.69,0.15,0.07,0.33,10.7,0,0.05,+0.2,+0.2,590,718,82.2,13961,3861,123,137,89.8,306,340,90.0,153,221,69.2,0.0,0,31,2,0,27,697,21,0,93,29,0,0,0,0,0,481,80,157,110,530,56,0,1,0,22,14,11,4,0.20,3,0,0,0,0,0,0.00,0,0,0,0,0,0,33,21,23,9,1,11,45.8,13,69,33.0,140,66,3,1,17,66,179,1,1018,171,19,100.0,4,0,484,0,1,2,536,514,95.9,4,76,53.6,,16,4,,5,1.21,23,31,-8,-0.39,-0.05,21.1,28.7,-7.6,-0.37,-0.19,0,25,0,2,0,175,76,42,64.4,Big-5-European-Leagues,Big5,2017-2018
